Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Cheshire Phoenix,Skyler White,99,Skyler White,27,25.0,673.7,359.0,13.3,120.0,270.0,44.4,77.0,183.0,42.1,42.0,58.0,72.4,32.0,104.0,136.0,49.0,20.0,21.0,27.0,77.0,278.9,20.1,16.2,2.2,6.1,112,471.0,17.4,21.2,41,3.2,23,12,72.5,29.3,13,3.51,-0.01,3.52,4.0,2.9,42.0,25.0,59.5,44.0,17.0,38.6,183.0,77.0,42.1,11.0,10.0,11.0,13.0,0.0,3.0,41.0,94.0,46.0
Cheshire Phoenix,Michael Diggins,2,Michael Diggins,27,23.7,640.9,291.0,10.8,115.0,255.0,45.1,31.0,106.0,29.2,30.0,41.0,73.2,42.0,73.0,115.0,28.0,19.0,16.0,30.0,56.0,250.6,19.0,13.1,1.3,5.2,67,358.0,13.3,16.1,30,3.3,19,2,75.5,24.9,9,-1.64,-3.69,2.05,3.8,4.1,98.0,67.0,68.4,51.0,17.0,33.3,106.0,31.0,29.2,25.0,0.0,10.0,12.0,0.0,8.0,59.0,71.0,45.0
Cheshire Phoenix,Jaxon Brenchley,23,Jaxon Brenchley,27,26.7,720.4,275.0,10.2,98.0,210.0,46.7,38.0,103.0,36.9,41.0,57.0,71.9,36.0,76.0,112.0,76.0,27.0,6.0,20.0,38.0,210.3,14.2,12.4,3.4,5.0,183,458.0,17.0,20.6,22,2.4,19,10,47.0,25.4,9,2.34,-1.02,3.36,2.7,3.2,86.0,53.0,61.6,21.0,7.0,33.3,103.0,38.0,36.9,39.0,8.0,9.0,10.0,0.0,1.0,51.0,95.0,48.0
Cheshire Phoenix,Laquincy Rideau,3,Laquincy Rideau,27,26.5,715.8,270.0,10.0,94.0,244.0,38.5,32.0,96.0,33.3,50.0,72.0,69.4,36.0,89.0,125.0,144.0,49.0,5.0,71.0,103.0,298.3,20.2,12.1,6.5,5.6,343,613.0,22.7,27.6,47,3.4,37,12,55.6,47.3,14,-0.57,-4.68,4.11,2.0,2.6,108.0,50.0,46.3,39.0,11.0,28.2,96.0,32.0,33.3,41.0,7.0,36.0,12.0,0.0,23.0,40.0,109.0,67.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,27,12.6,340.0,157.0,5.8,57.0,134.0,42.5,27.0,81.0,33.3,16.0,28.0,57.1,26.0,50.0,76.0,11.0,13.0,14.0,14.0,58.0,128.9,18.4,7.1,0.5,3.4,26,183.0,6.8,8.2,8,2.0,3,2,103.1,3.9,4,-1.34,-4.12,2.78,4.6,4.2,33.0,22.0,66.7,20.0,8.0,40,81.0,27.0,33.3,7.0,1.0,3.0,3.0,0.0,8.0,26.0,19.0,17.0
Cheshire Phoenix,Patrick Robinson,13,Patrick Robinson,26,25.9,672.6,518.0,19.9,177.0,300.0,59,23.0,57.0,40.4,141.0,193.0,73.1,35.0,71.0,106.0,108.0,22.0,4.0,54.0,43.0,387.8,28.0,23.3,4.9,4.8,286,804.0,30.9,36.2,53,3.8,44,20,50.2,56.8,14,7.56,3.78,3.78,2.4,1.0,184.0,127.0,69,59.0,27.0,45.8,57.0,23.0,40.4,100.0,3.0,18.0,27.0,0.0,9.0,44.0,135.0,76.0
Newcastle Eagles,Maceo Jack,14,Maceo Jack,26,30.8,801.1,396.0,15.2,139.0,304.0,45.7,25.0,87.0,28.7,93.0,113.0,82.3,17.0,93.0,110.0,52.0,19.0,10.0,47.0,65.0,368.4,22.8,18.7,2.5,5.2,123,519.0,20.0,24.5,51,3.9,35,13,62.6,46.7,13,-2.13,-4.5,2.37,3.3,3.0,116.0,75.0,64.7,101.0,39.0,38.6,87.0,25.0,28.7,48.0,5.0,11.0,28.0,0.0,8.0,37.0,137.0,86.0
Bristol Flyers,Joseph Anderson,22,Joseph Anderson,26,30.5,791.8,349.0,13.4,131.0,308.0,42.5,54.0,168.0,32.1,33.0,42.0,78.6,11.0,54.0,65.0,130.0,49.0,1.0,37.0,34.0,338.4,22.7,17.6,6.6,3.3,288,637.0,24.5,32.2,34,3.8,26,12,54.3,34.3,9,3.57,-1.13,4.7,1.1,1.8,71.0,51.0,71.8,69.0,26.0,37.7,168.0,54.0,32.1,41.0,22.0,26.0,9.0,0.0,2.0,33.0,108.0,72.0
Bristol Flyers,William Yoakum,3,William Yoakum,26,25.7,669.3,333.0,12.8,127.0,249.0,51,32.0,86.0,37.2,47.0,63.0,74.6,29.0,72.0,101.0,27.0,35.0,10.0,25.0,52.0,261.8,20.7,16.8,1.4,5.1,52,385.0,14.8,19.4,34,3.8,20,8,72.3,24.5,9,3.01,-2.23,5.24,3.2,2.8,125.0,84.0,67.2,38.0,11.0,28.9,86.0,32.0,37.2,42.0,5.0,5.0,15.0,0.0,5.0,53.0,109.0,73.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,26,25.2,654.5,327.0,12.6,104.0,252.0,41.3,73.0,189.0,38.6,46.0,56.0,82.1,26.0,122.0,148.0,29.0,34.0,11.0,34.0,59.0,273.3,20.3,14.7,1.3,6.7,59,386.0,14.8,17.4,22,2.0,19,7,49.8,24.1,11,2.21,-1.32,3.52,3.8,3.5,35.0,19.0,54.3,28.0,12.0,42.9,189.0,73.0,38.6,12.0,15.0,11.0,12.0,0.0,11.0,53.0,132.0,78.0
Newcastle Eagles,Cole Long,15,Cole Long,26,30.2,786.1,316.0,12.2,113.0,242.0,46.7,46.0,123.0,37.4,44.0,61.0,72.1,41.0,118.0,159.0,51.0,20.0,28.0,28.0,72.0,245.6,15.5,14.9,2.4,7.5,110,426.0,16.4,20.1,28,2.8,16,7,73.4,19.1,10,1.29,-2.43,3.72,4.4,3.2,66.0,45.0,68.2,53.0,22.0,41.5,123.0,46.0,37.4,23.0,7.0,12.0,12.0,0.0,4.0,52.0,85.0,56.0
Bristol Flyers,Zachary Anderson,4,Zachary Anderson,26,29.9,778.2,276.0,10.6,97.0,229.0,42.4,45.0,129.0,34.9,37.0,49.0,75.5,16.0,114.0,130.0,49.0,18.0,16.0,33.0,35.0,256.9,17.5,13.9,2.5,6.6,113,389.0,15.0,19.6,13,1.3,12,1,52.3,15.4,10,0.3,-4.06,4.36,3.6,3.5,60.0,39.0,65,39.0,12.0,30.8,129.0,45.0,34.9,21.0,7.0,19.0,10.0,0.0,4.0,39.0,57.0,55.0
Bristol Flyers,Darnell Brodie,51,Darnell Brodie,26,17.4,453.2,204.0,7.8,78.0,163.0,47.9,1.0,5.0,20,47.0,72.0,65.3,50.0,98.0,148.0,32.0,14.0,12.0,44.0,60.0,181.1,21.2,10.3,1.6,7.5,65,269.0,10.3,13.6,14,2.0,8,9,58.5,14.0,7,-2.34,-6.62,4.28,5.0,3.2,123.0,67.0,54.5,35.0,10.0,28.6,5.0,1.0,20,27.0,0.0,24.0,13.0,0.0,7.0,45.0,19.0,39.0
Newcastle Eagles,Mitch Clarke,41,Mitch Clarke,26,22.7,590.8,188.0,7.2,62.0,161.0,38.5,23.0,82.0,28,41.0,50.0,82,12.0,62.0,74.0,79.0,29.0,1.0,44.0,83.0,206.4,17.3,8.9,3.7,3.5,161,349.0,13.4,16.5,23,2.3,19,7,52.1,29.1,10,-3.39,-6.83,3.45,2.1,3.0,53.0,27.0,50.9,26.0,12.0,46.2,82.0,23.0,28,16.0,6.0,26.0,15.0,0.0,3.0,14.0,51.0,40.0
