Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
ΑΟ ΔΑΦΝΗΣ,"ANGLE JOSHUA PHILLIP, CARTWRIGHT MAALIK JAJUAN, ΤΖΙΒΕΛΕΚΑΣ ΙΩΑΝΝΗΣ, ΤΟΠΑΛΙ ΑΝΤΡΙΑΝΟ, ΦΙΛΙΠΠΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ",15,11444,81.7,342,135,293,46.1,38,106,35.8,34,51,66.7,40,115,155,90,31,13,71,79,343,72.4,72,72.8,33.4,33.0,52.6,54.2,66.7,25.6,73.2,14.9,17.4,36.2,99.7,366,134,305,43.9,41,129,31.8,57,73,78.1,42,116,158,99,36,5,59,81,347,50.7,54.3,14.9,26.8,42.3,105.4,147,85,57.8,37,13,35.1,105,37,35.2,0,0,0,71,-5.7,113,77,68.1,49,16,32.7,129,41,31.8,0,0,0,59,44,74,53,58,77,89
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,"BANKS III DARYL LEE, DUBAR DARLINSTONE MILES, ΚΑΤΣΑΜΟΥΡΗΣ ΣΩΤΗΡΙΟΣ, ΝΩΤΗΣ ΓΕΩΡΓΙΟΣ, ΠΟΥΡΛΙΔΑΣ ΒΑΣΙΛΕΙΟΣ",16,7175,64.4,261,97,187,51.9,25,64,39.1,42,56,75,24,65,89,67,33,13,40,48,227,73.8,76,71.5,31.6,33.6,58.6,61.7,69.1,25.3,59.1,12.6,29.9,34.2,114.8,230,91,203,44.8,24,77,31.2,24,38,63.2,45,71,116,60,22,4,43,54,214,50.7,52.3,16.4,40.9,37.9,107.6,90,60,66.7,28,12,42.9,64,25,39.1,0,0,0,40,7.2,84,52,61.9,28,15,53.6,76,24,31.6,0,0,0,43,39,69,57,49,32,38
VIKOS ΦALCONS,"ANDERSON QUINCY ARTHUR, JONES JR RUSSEL STEVEN, ΑΡΝΟΚΟΥΡΟΣ ΓΕΩΡΓΙΟΣ, ΓΡΑΒΑΣ ΔΗΜΗΤΡΙΟΣ, ΜΑΣΤΡΟΓΙΑΝΝΟΠΟΥΛΟΣ ΣΑΡΑΝΤΗΣ",18,7288,42.2,263,90,193,46.6,34,91,37.4,49,65,75.4,25,71,96,63,27,3,33,56,227,72.7,74.8,70.6,32.1,34.0,55.4,59.3,70,25,77.2,10.4,33.7,47.2,115.8,226,84,173,48.6,24,70,34.3,34,46,73.9,21,75,96,55,19,7,43,58,215,55.5,58.5,18.2,22.8,40.5,105.4,67,43,64.2,25,13,52,91,34,37.4,0,0,0,33,10.5,65,43,66.2,35,17,48.6,70,24,34.3,0,0,0,43,23,59,64,26,47,50
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,"ALLEN TERRELL GLENN, ROBINSON TRENT DANIEL, ΚΑΛΛΙΑΚΟΥΔΑΣ ΔΗΜΗΤΡΙΟΣ, ΣΑΧΠΑΤΖΙΔΗΣ ΙΩΑΝΝΗΣ, ΦΥΤΡΟΣ ΙΩΑΝΝΗΣ",13,7063,67.2,243,88,188,46.8,33,94,35.1,34,47,72.3,33,69,102,57,22,4,31,59,204,68.9,69.3,68.5,34.6,35.1,55.6,58.2,64.8,33.3,73.4,10.4,25,50,119.1,206,78,172,45.3,19,46,41.3,31,46,67.4,25,66,91,48,16,10,36,54,201,50.9,53.6,15.8,26.6,26.7,102.2,61,42,68.9,26,13,50,93,33,35.5,0,0,0,31,16.9,94,52,55.3,28,8,28.6,45,18,40,0,0,0,36,44,48,45,23,46,39
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,"PETTEWAY TERRAN-JOSEPH-JAMES, REECE CAMRON, ΚΟΗΣ ΠΑΝΑΓΙΩΤΗΣ, ΚΟΥΡΤΙΔΗΣ ΧΡΥΣΟΒΑΛΑΝΤΗΣ-ΤΡΙΑΝΤΑΦΥΛΛΟΣ, ΜΙΛΕΝΤΙΓΙΕΒΙΤΣ-ΑΛΙΦΙΕΡΗΣ ΙΑΚΩΒΟΣ",11,6608,48.5,227,88,166,53,25,61,41,26,40,65,22,68,90,54,17,4,42,48,200,72.8,72.7,72.9,33.0,32.9,60.5,61.8,61.4,30.6,81.9,15,24.1,36.7,113.4,205,82,173,47.4,21,68,30.9,20,28,71.4,15,50,65,50,25,4,33,54,201,53.5,55.3,15.1,18.1,39.3,102.1,70,49,70,14,3,21.4,57,23,40.4,0,0,0,42,11.3,64,46,71.9,24,11,45.8,64,21,32.8,0,0,0,33,27,30,45,19,42,44
ΑΓΕ ΧΑΛΚΙΔΑΣ,"BRYANT ZACKERY DENZEL, ΚΑΝΟΝΙΔΗΣ ΑΝΔΡΕΑΣ, ΜΕΛΙΣΣΑΡΑΤΟΣ ΠΕΤΡΟΣ-ΧΑΡΑΛΑΜΠΟΣ, ΠΑΠΑΡΕΓΚΑΣ ΝΙΚΟΛΑΟΣ, ΣΑΜΑΡΤΖΙΚ ΒΟΥΚΑΝ",13,5025,29.8,193,70,130,53.8,23,53,43.4,30,37,81.1,21,53,74,46,13,4,30,27,153,73,73.1,72.8,32.8,33.0,62.7,66,65.7,36.2,76.8,13.5,28.5,40.8,126.1,155,59,143,41.3,17,59,28.8,20,28,71.4,16,37,53,38,16,6,18,32,152,47.2,49.9,10.4,23.2,41.3,101.7,57,45,78.9,15,3,20,52,22,42.3,0,0,0,30,24.5,54,30,55.6,27,12,44.4,58,17,29.3,0,0,0,18,29,35,29,17,23,48
ΑΓΕ ΧΑΛΚΙΔΑΣ,"BRYANT ZACKERY DENZEL, ΓΕΡΟΜΙΧΑΛΟΣ ΔΗΜΗΤΡΙΟΣ, ΚΑΝΟΝΙΔΗΣ ΑΝΔΡΕΑΣ, ΜΕΛΙΣΣΑΡΑΤΟΣ ΠΕΤΡΟΣ-ΧΑΡΑΛΑΜΠΟΣ, ΠΑΠΑΡΕΓΚΑΣ ΝΙΚΟΛΑΟΣ",15,5344,21.8,183,60,124,48.4,21,57,36.8,42,50,84,20,45,65,40,9,9,25,46,150,66.9,67.3,66.4,35.6,36.1,56.9,62.7,66.7,30.8,65.2,11.8,40.3,46,122.1,177,62,137,45.3,22,56,39.3,31,36,86.1,24,45,69,45,12,4,23,53,148,53.3,57.9,13.1,34.8,40.9,119.7,47,31,66,16,8,50,57,21,36.8,0,0,0,25,2.4,49,31,63.3,21,9,42.9,55,22,40,0,0,0,23,26,32,38,29,24,35
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,"ALLEN TERRELL GLENN, ROBINSON TRENT DANIEL, ΣΑΧΠΑΤΖΙΔΗΣ ΙΩΑΝΝΗΣ, ΣΤΑΥΡΑΚΟΥΚΑΣ ΒΑΣΙΛΕΙΟΣ, ΦΥΤΡΟΣ ΙΩΑΝΝΗΣ",16,4961,34.7,159,56,127,44.1,19,59,32.2,28,40,70,15,47,62,40,21,6,19,36,145,71,70.1,71.8,34.2,33.4,51.6,55,71.4,24.6,77,9.3,31.5,46.5,109.7,143,53,120,44.2,19,48,39.6,18,27,66.7,14,46,60,34,9,6,33,45,148,52.1,54.2,20,23,40,96.3,45,31,68.9,18,7,38.9,58,18,31,0,0,0,19,13.4,48,31,64.6,18,3,16.7,47,19,40.4,0,0,0,33,14,46,50,16,29,15
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,"ST HILAIRE DEREK CEDOR, VICTOR CRAIG, ΙΩΑΝΝΙΔΗΣ ΙΩΑΝΝΗΣ, ΚΑΜΑΡΑΣ ΝΙΚΟΛΑΟΣ, ΝΙΚΟΛΑΙΔΗΣ ΑΠΟΣΤΟΛΟΣ",15,4291,11.7,159,54,123,43.9,21,53,39.6,30,37,81.1,22,40,62,31,15,4,20,39,134,75.4,74.9,76,32.0,31.6,52.4,57.1,57.4,34.4,64.5,10.5,30.1,43.1,118.7,143,49,113,43.4,9,41,22,36,48,75,22,42,64,26,12,2,26,31,136,47.3,53.3,16.2,35.5,36.3,105.3,46,26,56.5,20,5,25,51,21,41.2,0,0,0,20,13.5,48,33,68.8,18,6,33.3,40,8,20,0,0,0,26,36,34,36,22,33,22
VIKOS ΦALCONS,"ANDERSON QUINCY ARTHUR, JONES JR RUSSEL STEVEN, ΑΡΝΟΚΟΥΡΟΣ ΓΕΩΡΓΙΟΣ, ΚΑΜΠΕΡΙΔΗΣ ΜΙΧΑΗΛ, ΜΑΣΤΡΟΓΙΑΝΝΟΠΟΥΛΟΣ ΣΑΡΑΝΤΗΣ",17,4779,21.5,146,54,128,42.2,20,60,33.3,18,36,50,30,37,67,34,18,7,21,37,133,67.7,66.9,68.5,35.9,35.0,50,50.8,63,40,69.8,10.6,28.1,46.9,109.6,150,58,121,47.9,17,46,37,17,20,85,16,45,61,34,12,6,27,48,136,55,57.8,17.2,30.2,38,109.9,38,28,73.7,24,6,25,59,20,33.9,0,0,0,21,-0.3,45,31,68.9,24,11,45.8,45,16,35.6,0,0,0,27,37,36,23,13,29,33
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,"PETTEWAY TERRAN-JOSEPH-JAMES, REECE CAMRON, ΚΟΗΣ ΠΑΝΑΓΙΩΤΗΣ, ΜΙΛΕΝΤΙΓΙΕΒΙΤΣ-ΑΛΙΦΙΕΡΗΣ ΙΑΚΩΒΟΣ, ΜΠΕΛΗ ΟΡΕΣΤΗΣ",15,4512,15.6,167,63,112,56.2,15,41,36.6,26,38,68.4,20,48,68,42,10,5,22,32,131,71,69.4,72.5,34.6,33.1,62.9,64.9,66.7,38.5,77.4,11.4,33.9,36.6,127.9,144,49,109,45,16,43,37.2,30,52,57.7,14,32,46,32,13,3,19,36,136,52.3,54.6,12.6,22.6,39.4,105.6,61,46,75.4,7,2,28.6,39,14,35.9,0,0,0,22,22.3,49,28,57.1,12,5,41.7,43,16,37.2,0,0,0,19,23,39,22,26,24,24
ΑΟ ΑΙΓΑΛΕΩ,"ELMORE NAVAR MCCORDE, SHARKEY JOSHUA AHMERE, ΔΕΙΜΕΖΗΣ ΔΗΜΗΤΡΙΟΣ, ΖΑΡΑΙΔΩΝΗΣ ΑΡΙΣΤΟΤΕΛΗΣ, ΚΟΥΣΤΕΝΗΣ ΑΝΔΡΕΑΣ",5,4296,19.1,121,44,115,38.3,7,36,19.4,26,35,74.3,18,35,53,25,13,3,20,26,130,71.9,72.6,71.3,33.0,33.7,41.3,46.4,56.8,26.9,68.6,11.4,30.4,31.3,93.1,155,61,116,52.6,22,47,46.8,11,16,68.8,16,49,65,41,9,2,23,37,128,62.1,63,15.7,31.4,40.5,121.5,57,29,50.9,19,8,42.1,36,7,19.4,0,0,0,20,-28.4,47,31,66,21,8,38.1,47,22,46.8,0,0,0,23,28,20,32,32,39,29
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,"ST HILAIRE DEREK CEDOR, VICTOR CRAIG, ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΙΑΣΟΝΑΣ, ΚΑΜΑΡΑΣ ΝΙΚΟΛΑΟΣ, ΝΙΚΟΛΑΙΔΗΣ ΑΠΟΣΤΟΛΟΣ",8,4066,31.5,160,60,112,53.6,18,39,46.2,22,30,73.3,15,41,56,37,9,7,19,34,129,76.3,76,76.6,31.6,31.3,61.6,63.9,61.7,27.8,73.2,10.5,26.8,34.8,124.3,149,55,113,48.7,10,40,25,29,35,82.9,15,39,54,36,11,6,18,33,130,53.1,58,12.3,26.8,35.4,114.8,53,34,64.2,15,8,53.3,38,18,47.4,0,0,0,19,9.5,55,41,74.5,12,4,33.3,40,10,25,0,0,0,18,28,29,33,19,49,29
ΕVERTECH ΠΑΠΑΓΟΥ,"ADDERTON JARRETT BRYCE, SCOTT KALEB HASAN, ΚΑΡΑΜΑΛΕΓΚΟΣ ΗΛΙΑΣ, ΜΑΛΕΛΗΣ ΦΩΤΙΟΣ, ΜΠΙΛΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",8,4167,22.7,136,48,104,46.2,11,34,32.4,29,37,78.4,9,46,55,40,8,3,16,24,126,72.7,72.8,72.6,32.9,33.0,51.4,56.5,83.3,16.4,85.2,9.1,35.6,32.7,107.5,123,44,103,42.7,18,56,32.1,17,26,65.4,8,46,54,32,9,5,21,39,126,51.5,53.7,15.5,14.8,54.4,97.6,50,34,68,16,3,18.8,33,11,33.3,0,0,0,16,10,32,21,65.6,12,5,41.7,56,18,32.1,0,0,0,21,10,34,31,16,33,21
VIKOS ΦALCONS,"ANDERSON QUINCY ARTHUR, ΑΡΝΟΚΟΥΡΟΣ ΓΕΩΡΓΙΟΣ, ΓΡΑΒΑΣ ΔΗΜΗΤΡΙΟΣ, ΜΑΣΤΡΟΓΙΑΝΝΟΠΟΥΛΟΣ ΣΑΡΑΝΤΗΣ, ΤΣΟΥΚΑΣ ΑΘΑΝΑΣΙΟΣ",15,4149,6.6,141,57,114,50,15,43,34.9,12,21,57.1,20,47,67,38,15,8,19,34,119,72,69,75.1,34.8,32.0,56.6,57.2,66.7,37.7,73.4,10.5,18.4,37.7,118.3,122,41,109,37.6,14,58,24.1,26,39,66.7,17,33,50,29,13,10,23,21,130,44,48.4,15.4,26.6,53.2,94,48,34,70.8,14,8,57.1,43,15,34.9,0,0,0,19,24.3,30,21,70,14,6,42.9,56,14,25,0,0,0,23,22,27,38,24,23,23
ΑΟ ΔΑΦΝΗΣ,"ANGLE JOSHUA PHILLIP, ΕΤΖΙΑΚΑ ΠΑΝΑΓΙΩΤΗΣ-ΦΡΙΜΑΝ, ΤΖΙΒΕΛΕΚΑΣ ΙΩΑΝΝΗΣ, ΤΟΠΑΛΙ ΑΝΤΡΙΑΝΟ, ΦΙΛΙΠΠΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ",11,3643,23.0,119,45,101,44.6,15,43,34.9,14,25,56,14,30,44,40,12,2,22,25,119,77.1,78.2,75.9,30.7,31.6,52,53.1,88.9,25.5,71.4,12.6,24.8,42.6,100.2,129,50,94,53.2,14,37,37.8,15,22,68.2,12,41,53,37,16,0,25,28,115,60.6,62.2,19.4,28.6,39.4,112,45,27,60,13,3,23.1,43,15,34.9,0,0,0,22,-11.7,43,28,65.1,11,8,72.7,37,14,37.8,0,0,0,25,14,21,23,15,33,32
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,"JOHNSON TYLER-ANTOINO, ΒΛΑΧΟΓΙΑΝΝΗΣ ΑΧΙΛΛΕΑΣ, ΜΠΑΚΕΑΣ ΘΕΟΔΩΡΟΣ, ΤΣΟΥΜΑΝΗΣ ΑΝΔΡΕΑΣ, ΦΙΛΟΞΕΝΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",9,3569,15.4,110,40,91,44,10,41,24.4,20,28,71.4,11,24,35,27,15,1,24,28,114,77.7,76.6,78.7,31.3,30.5,49.5,53.2,67.5,24.4,70.6,15.6,30.8,45.1,96.5,154,62,101,61.4,15,36,41.7,15,19,78.9,10,34,44,39,17,6,20,28,117,68.8,70.4,15.5,29.4,35.6,131.5,32,26,81.2,13,4,30.8,40,10,25,0,0,0,24,-35,52,43,82.7,12,4,33.3,36,15,41.7,0,0,0,20,14,30,25,17,38,39
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,"ST HILAIRE DEREK CEDOR, VICTOR CRAIG, ΚΑΜΑΡΑΣ ΝΙΚΟΛΑΟΣ, ΝΙΚΟΛΑΙΔΗΣ ΑΠΟΣΤΟΛΟΣ, ΣΙΟΥΝΤΡΗΣ ΣΠΥΡΙΔΩΝ",6,3376,28.8,128,50,97,51.5,10,31,32.3,18,27,66.7,15,39,54,32,18,3,16,26,109,81.7,77.6,85.7,30.9,28.0,56.7,58.8,64,31.2,81.2,10.2,27.8,32,117.3,104,43,100,43,10,37,27,8,16,50,9,33,42,20,9,5,25,28,121,48,48.6,18.9,18.8,37,86.2,48,33,68.8,15,7,46.7,31,10,32.3,0,0,0,16,31,42,25,59.5,18,8,44.4,37,10,27,0,0,0,25,16,37,33,11,23,13
ΑΟ ΔΑΦΝΗΣ,"ANGLE JOSHUA PHILLIP, CARTWRIGHT MAALIK JAJUAN, ΚΑΡΑΜΠΟΥΛΑΣ ΕΥΑΓΓΕΛΟΣ, ΤΖΙΒΕΛΕΚΑΣ ΙΩΑΝΝΗΣ, ΦΙΛΙΠΠΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ",13,3035,2.1,121,44,89,49.4,16,36,44.4,17,22,77.3,9,31,40,29,8,10,22,35,108,81,85.6,76.4,28.0,31.4,58.4,61.3,65.9,25.7,68.9,14.7,24.7,40.4,111.7,92,34,82,41.5,11,32,34.4,13,24,54.2,14,26,40,22,12,4,20,23,97,48.2,49.7,17.8,31.1,39,95.3,44,25,56.8,6,3,50,35,16,45.7,0,0,0,22,16.5,26,19,73.1,14,4,28.6,31,11,35.5,0,0,0,20,18,19,27,11,29,26
ΑΟ ΑΙΓΑΛΕΩ,"BRADFORD CHRISTIAN-ALEXANDER, ELMORE NAVAR MCCORDE, ΚΟΥΣΤΕΝΗΣ ΑΝΔΡΕΑΣ, ΜΠΑΛΟΣ ΕΙΡΗΝΑΙΟΣ, ΝΤΙΠΤΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",8,3369,7.8,124,40,82,48.8,14,39,35.9,30,37,81.1,11,28,39,32,7,5,16,23,104,73.2,73.9,72.4,32.5,33.2,57.3,63.1,80,23.4,57.1,10.9,45.1,47.6,119.5,125,47,98,48,14,37,37.8,17,25,68,21,36,57,32,11,5,16,31,102,55.1,57.3,12.8,42.9,37.8,123,29,20,69,9,6,66.7,38,14,36.8,0,0,0,16,-3.5,47,30,63.8,8,3,37.5,37,14,37.8,0,0,0,16,19,27,19,24,30,31
ΑΓΕ ΧΑΛΚΙΔΑΣ,"BRYANT ZACKERY DENZEL, ΓΕΡΟΜΙΧΑΛΟΣ ΔΗΜΗΤΡΙΟΣ, ΚΑΝΟΝΙΔΗΣ ΑΝΔΡΕΑΣ, ΜΕΛΙΣΣΑΡΑΤΟΣ ΠΕΤΡΟΣ-ΧΑΡΑΛΑΜΠΟΣ, ΣΑΜΑΡΤΖΙΚ ΒΟΥΚΑΝ",9,3373,2.3,106,37,76,48.7,10,34,29.4,22,32,68.8,5,36,41,22,7,2,18,28,103,70.6,73,68.2,32.9,35.2,55.3,58.8,59.5,13.2,63.2,13.8,42.1,44.7,103.3,86,31,92,33.7,9,38,23.7,15,27,55.6,21,33,54,23,10,2,16,35,96,38.6,41.4,13.3,36.8,41.3,89.7,28,20,71.4,10,6,60,34,10,29.4,0,0,0,18,13.6,27,14,51.9,24,8,33.3,38,9,23.7,0,0,0,16,7,21,27,16,15,13
VIKOS ΦALCONS,"ANDERSON QUINCY ARTHUR, ΓΡΑΒΑΣ ΔΗΜΗΤΡΙΟΣ, ΔΙΑΜΑΝΤΑΚΟΣ ΓΕΩΡΓΙΟΣ, ΜΑΣΤΡΟΓΙΑΝΝΟΠΟΥΛΟΣ ΣΑΡΑΝΤΗΣ, ΤΣΟΥΚΑΣ ΑΘΑΝΑΣΙΟΣ",10,2915,11.2,111,38,84,45.2,12,30,40,23,28,82.1,16,35,51,33,12,3,20,25,100,79.5,82,77,29.3,31.2,52.4,57.6,86.8,34,83.3,13.4,33.3,35.7,111.5,87,32,72,44.4,10,26,38.5,13,22,59.1,7,31,38,21,12,4,19,30,94,51.4,53.3,18.9,16.7,36.1,93,35,22,62.9,15,4,26.7,30,12,40,0,0,0,20,18.5,29,15,51.7,14,7,50,26,10,38.5,0,0,0,19,16,21,22,5,30,13
ΕVERTECH ΠΑΠΑΓΟΥ,"ADDERTON JARRETT BRYCE, DIMANOCHIE SOMTOCHUKWU JESSE, ΚΑΡΑΜΑΛΕΓΚΟΣ ΗΛΙΑΣ, ΜΕΡΜΙΓΚΗΣ ΙΩΑΝΝΗΣ, ΜΠΙΛΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",7,3256,29.3,99,37,88,42,11,27,40.7,14,21,66.7,15,31,46,27,12,6,17,18,98,71.5,72.4,70.5,33.2,34.0,48.3,50.9,73,29.4,73.8,12,23.9,30.7,100.8,88,33,81,40.7,14,39,35.9,8,14,57.1,11,36,47,26,8,3,22,29,96,49.4,50.5,20.2,26.2,48.1,91.9,47,24,51.1,12,2,16.7,27,11,40.7,0,0,0,17,8.9,28,17,60.7,9,2,22.2,39,14,35.9,0,0,0,22,16,19,15,12,9,14
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,"JOHNSON TYLER-ANTOINO, ΒΛΑΧΟΓΙΑΝΝΗΣ ΑΧΙΛΛΕΑΣ, ΜΠΑΛΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ, ΤΣΟΥΜΑΝΗΣ ΑΝΔΡΕΑΣ, ΦΙΛΟΞΕΝΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",7,2733,17.4,113,43,83,51.8,7,19,36.8,20,25,80,9,27,36,29,12,2,12,26,95,78.9,83.7,74,28.7,32.4,56,60.1,67.4,25,64.3,8.9,30.1,22.9,118.6,90,35,77,45.5,8,29,27.6,12,19,63.2,15,27,42,24,4,5,15,26,84,50.6,52.7,14.9,35.7,37.7,106.7,46,30,65.2,13,6,46.2,19,7,36.8,0,0,0,12,11.8,34,22,64.7,12,5,41.7,28,8,28.6,0,0,0,15,12,39,23,20,24,13
ΕVERTECH ΠΑΠΑΓΟΥ,"ADDERTON JARRETT BRYCE, ΚΑΡΑΜΑΛΕΓΚΟΣ ΗΛΙΑΣ, ΜΑΛΕΛΗΣ ΦΩΤΙΟΣ, ΜΕΡΜΙΓΚΗΣ ΙΩΑΝΝΗΣ, ΜΠΙΛΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ",13,2955,25.6,88,31,74,41.9,9,36,25,17,25,68,6,20,26,26,10,2,16,23,94,72.1,76.7,67.5,31.3,35.5,48,51.8,83.9,14.3,64.5,12.6,33.8,48.6,93.2,98,35,65,53.8,10,27,37,18,24,75,11,36,47,24,9,1,19,26,83,61.5,64.8,20.1,35.5,41.5,117.8,23,15,65.2,13,7,53.8,36,9,25,0,0,0,16,-24.6,24,20,83.3,12,5,41.7,27,10,37,0,0,0,19,2,17,32,22,10,22
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,"ΓΚΡΕΚΑΣ ΑΘΑΝΑΣΙΟΣ, ΔΕΝΔΡΙΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ, ΠΟΖΟΓΛΟΥ ΝΙΚΟΛΑΣ, ΣΥΛΛΑΣ ΛΟΥΚΑ ΝΙΚΟΛΑΟΣ, ΣΩΤΗΡΙΟΥ ΑΡΙΣΤΟΤΕΛΗΣ",12,2900,15.6,121,47,89,52.8,14,29,48.3,13,21,61.9,17,27,44,33,13,2,13,29,92,74.9,75.8,74,31.6,32.4,60.7,61.6,70.2,43.6,73,9,23.6,32.6,132,86,31,68,45.6,12,28,42.9,12,23,52.2,10,22,32,18,5,1,22,18,89,54.4,55,22,27,41.2,96.2,43,28,65.1,14,5,35.7,29,14,48.3,0,0,0,13,35.8,26,16,61.5,12,3,25,28,12,42.9,0,0,0,22,28,31,28,17,20,14
ΑΟ ΑΙΓΑΛΕΩ,"BRADFORD CHRISTIAN-ALEXANDER, ELMORE NAVAR MCCORDE, ΚΟΥΡΤΙΔΗΣ ΧΡΥΣΟΒΑΛΑΝΤΗΣ-ΤΡΙΑΝΤΑΦΥΛΛΟΣ, ΜΠΑΛΟΣ ΕΙΡΗΝΑΙΟΣ, ΧΟΥΧΟΥΜΗΣ ΝΙΚΟΛΑΟΣ",5,3011,17.0,89,32,72,44.4,8,24,33.3,17,23,73.9,5,26,31,27,7,3,10,20,87,70.5,69.1,72,34.8,33.3,50,54.2,84.4,12.8,65,8.4,31.9,33.3,102.7,106,43,84,51.2,12,35,34.3,8,13,61.5,14,34,48,22,4,5,16,24,90,58.3,59.1,15.1,35,41.7,117.3,30,19,63.3,12,5,41.7,24,8,33.3,0,0,0,10,-14.6,30,24,80,16,7,43.8,35,12,34.3,0,0,0,16,10,21,13,6,24,12
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,"ΔΕΝΔΡΙΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ, ΠΕΡΓΟΥΛΗΣ ΧΡΗΣΤΟΣ, ΠΟΖΟΓΛΟΥ ΝΙΚΟΛΑΣ, ΣΥΛΛΑΣ ΛΟΥΚΑ ΝΙΚΟΛΑΟΣ, ΣΩΤΗΡΙΟΥ ΑΡΙΣΤΟΤΕΛΗΣ",8,2803,13.1,96,34,73,46.6,9,28,32.1,19,24,79.2,7,28,35,25,6,2,12,22,86,73.8,74,73.5,32.4,32.7,52.7,57.4,73.5,21.9,84.8,10,32.9,38.4,111.1,89,30,68,44.1,11,31,35.5,18,25,72,5,25,30,26,11,4,13,26,86,52.2,56.3,14.1,15.2,45.6,103.7,34,21,61.8,7,4,57.1,28,9,32.1,0,0,0,12,7.4,26,18,69.2,9,1,11.1,31,11,35.5,0,0,0,13,11,32,19,6,31,17
ΑΟ ΔΑΦΝΗΣ,"CARTWRIGHT MAALIK JAJUAN, ΚΑΡΑΜΠΟΥΛΑΣ ΕΥΑΓΓΕΛΟΣ, ΤΖΙΒΕΛΕΚΑΣ ΙΩΑΝΝΗΣ, ΤΟΠΑΛΙ ΑΝΤΡΙΑΝΟ, ΦΙΛΙΠΠΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ",10,2839,2.7,83,31,67,46.3,5,25,20,16,23,69.6,10,35,45,20,8,1,14,20,81,69.5,68.5,70.5,35.1,34.0,50,53.8,64.5,26.3,71.4,12.6,34.3,37.3,102.5,72,27,77,35.1,9,31,29,9,13,69.2,14,28,42,20,8,0,16,31,83,40.9,43.5,16.2,28.6,40.3,86.3,33,21,63.6,7,5,71.4,25,5,20,0,0,0,14,16.2,30,13,43.3,15,5,33.3,31,9,29,0,0,0,16,17,19,18,11,9,13
