game_id,game_date,team,points,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pf_drawn,blk_against,poss,pace
GREL_C8D1B2D9-5B42-486F-A7EA-09253E5939D4,,ΓΣ ΣΟΦΑΔΩΝ,55,21,49,14,26,7,23,6,9,5,25,30,14,11,1,26,23,0,0,73.4,72.6
GREL_BA994B60-93F7-48FD-852B-99F00FD7379C,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,67,24,63,18,40,6,23,13,24,20,27,47,9,6,5,16,31,0,0,70.6,71.3
GREL_BA994B60-93F7-48FD-852B-99F00FD7379C,,ΑΓΕ ΧΑΛΚΙΔΑΣ,60,20,60,18,38,2,22,18,30,12,24,36,13,5,0,12,25,0,0,72.0,71.3
GREL_76F1A4E7-DD74-466E-ADD6-30D53A093158,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,78,28,61,23,34,5,27,17,20,4,20,24,20,6,4,10,20,0,0,74.9,73.6
GREL_76F1A4E7-DD74-466E-ADD6-30D53A093158,,VIKOS ΦALCONS,79,28,69,21,43,7,26,16,20,16,25,41,11,8,2,14,19,0,0,72.3,73.6
GREL_7036FFE9-E62F-41EB-BFB6-EB51877FD01F,,ΛΑΥΡΙΟ BODERM,84,32,66,24,40,8,26,12,17,7,18,25,20,7,0,9,20,0,0,74.8,73.5
GREL_7036FFE9-E62F-41EB-BFB6-EB51877FD01F,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,99,37,66,22,32,15,34,10,16,11,26,37,25,5,2,11,19,0,0,72.3,73.5
GREL_1A726AC0-D006-416E-B506-612250BAFDC3,,ΕVERTECH ΠΑΠΑΓΟΥ,85,34,65,31,44,3,21,14,23,8,22,30,19,9,0,8,18,0,0,74.6,74.4
GREL_1A726AC0-D006-416E-B506-612250BAFDC3,,ΑΟ ΑΙΓΑΛΕΩ,80,31,64,21,37,10,27,8,11,7,23,30,20,8,5,14,22,0,0,74.3,74.4
GREL_1B387DA9-96AF-4A75-8C1A-893E91C9185A,,ΑΟ ΑΙΓΑΛΕΩ,78,27,60,21,38,6,22,18,25,6,15,21,22,7,2,6,22,0,0,71.3,69.3
GREL_1B387DA9-96AF-4A75-8C1A-893E91C9185A,,ΛΑΥΡΙΟ BODERM,91,33,61,17,21,16,40,9,15,9,31,40,29,1,2,11,27,0,0,67.4,69.3
GREL_E88A8977-D487-4B1F-8B98-891F9F015C2E,,VIKOS ΦALCONS,87,32,65,20,38,12,27,11,16,13,26,39,22,11,1,13,21,0,0,71.1,73.2
GREL_E88A8977-D487-4B1F-8B98-891F9F015C2E,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,65,24,57,19,37,5,20,12,24,8,20,28,15,7,2,16,22,0,0,75.3,73.2
GREL_27849D9A-900F-4E0C-9E0C-3ED67E180894,,ΓΣ ΣΟΦΑΔΩΝ,66,24,60,18,35,6,25,12,17,5,22,27,20,17,1,17,19,0,0,77.8,79.8
GREL_27849D9A-900F-4E0C-9E0C-3ED67E180894,,ΨΥΧΙΚΟΥ ΑΕ,70,27,53,20,28,7,25,9,16,3,24,27,18,13,2,25,23,0,0,81.7,79.8
GREL_C60D8ECF-EBAC-4CB1-B415-018920A4485C,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,92,35,78,27,51,8,27,14,19,14,25,39,19,11,6,10,22,0,0,81.0,80.9
GREL_C60D8ECF-EBAC-4CB1-B415-018920A4485C,,ΑΟ ΔΑΦΝΗΣ,67,21,64,13,34,8,30,17,25,10,28,38,13,3,7,19,20,0,0,80.9,80.9
GREL_6CB55BB1-0A01-4D9B-82E0-44C894F7443F,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,80,26,57,16,29,10,28,18,22,4,19,23,14,6,1,15,21,0,0,77.3,77.9
GREL_6CB55BB1-0A01-4D9B-82E0-44C894F7443F,,ΕVERTECH ΠΑΠΑΓΟΥ,94,35,72,28,47,7,25,17,24,16,26,42,19,10,1,14,21,0,0,78.5,77.9
GREL_3687DF70-F0C5-450D-A803-802FCBF7A2FB,,ΑΓΕ ΧΑΛΚΙΔΑΣ,77,26,59,15,33,11,26,14,20,7,21,28,16,5,1,12,22,0,0,72.3,70.8
GREL_3687DF70-F0C5-450D-A803-802FCBF7A2FB,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,78,25,58,12,29,13,29,15,25,8,26,34,15,9,6,10,24,0,0,69.3,70.8
GREL_3A8C26DF-885F-4562-8C1F-ACAB1D7AE764,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,80,32,69,27,50,5,19,11,14,13,28,41,21,7,1,11,20,0,0,71.0,70.1
GREL_3A8C26DF-885F-4562-8C1F-ACAB1D7AE764,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,67,25,61,15,29,10,32,7,17,9,21,30,17,7,4,10,16,0,0,69.1,70.1
GREL_5152D54F-9DC2-4006-A54A-BAE7697F6681,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,100,39,74,25,43,14,31,8,12,14,19,33,20,19,3,19,24,0,0,82.4,80.3
GREL_5152D54F-9DC2-4006-A54A-BAE7697F6681,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,78,24,53,20,34,4,19,26,30,12,19,31,16,13,5,24,20,0,0,78.2,80.3
GREL_7FC767F3-DFF6-41A9-8F29-7AD750458A10,,ΑΟ ΔΑΦΝΗΣ,78,27,56,17,30,10,26,14,19,7,29,36,23,5,5,15,17,0,0,71.0,72.9
GREL_7FC767F3-DFF6-41A9-8F29-7AD750458A10,,ΓΣ ΣΟΦΑΔΩΝ,67,26,71,18,41,8,30,7,14,10,19,29,17,9,0,10,23,0,0,74.8,72.9
GREL_D423A03D-DF1D-40B0-BA53-BD9E766C161E,,ΨΥΧΙΚΟΥ ΑΕ,71,28,71,20,41,8,30,7,15,16,24,40,17,8,3,14,21,0,0,74.9,73.2
GREL_D423A03D-DF1D-40B0-BA53-BD9E766C161E,,ΑΓΕ ΧΑΛΚΙΔΑΣ,76,26,57,16,30,10,27,14,23,7,28,35,20,5,2,12,18,0,0,71.6,73.2
GREL_13531946-E18D-444B-AB43-6DC8AC544392,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,66,24,65,18,39,6,26,12,19,9,20,29,10,9,4,15,21,0,0,76.7,76.1
GREL_13531946-E18D-444B-AB43-6DC8AC544392,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,76,27,57,19,37,8,20,14,20,6,25,31,16,7,5,17,20,0,0,75.4,76.1
GREL_E0BFA306-E4C5-4A4A-8528-A4FC470A4889,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,87,34,76,27,41,7,35,12,16,16,35,51,22,6,8,8,16,0,0,72.6,71.9
GREL_E0BFA306-E4C5-4A4A-8528-A4FC470A4889,,ΑΟ ΑΙΓΑΛΕΩ,63,23,67,18,45,5,22,12,17,11,23,34,11,4,4,8,18,0,0,71.2,71.9
GREL_9817F8BB-66E9-4A74-AC86-2B1213413E47,,ΛΑΥΡΙΟ BODERM,88,27,57,12,23,15,34,19,25,8,28,36,20,1,0,16,26,0,0,75.4,75.1
GREL_9817F8BB-66E9-4A74-AC86-2B1213413E47,,ΕVERTECH ΠΑΠΑΓΟΥ,90,27,66,15,34,12,32,24,32,8,22,30,25,7,4,4,25,0,0,74.8,75.1
GREL_22BE00DC-95A7-452B-93FE-D3950EC2DD42,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,68,22,61,16,35,6,26,18,29,11,24,35,13,4,4,9,17,0,0,71.8,72.0
GREL_22BE00DC-95A7-452B-93FE-D3950EC2DD42,,VIKOS ΦALCONS,82,29,64,17,39,12,25,12,17,9,31,40,14,5,0,11,21,0,0,72.3,72.0
GREL_5C8E6734-544E-45FD-BD8C-4E40B5BA97D1,,ΑΟ ΑΙΓΑΛΕΩ,79,29,68,20,39,9,29,12,22,11,16,27,18,10,3,13,21,0,0,79.5,79.4
GREL_5C8E6734-544E-45FD-BD8C-4E40B5BA97D1,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,92,33,62,25,40,8,22,18,24,9,30,39,23,10,0,18,23,0,0,79.4,79.4
GREL_81548B11-9992-4D8A-A92A-1AAF7651DE3C,,ΑΓΕ ΧΑΛΚΙΔΑΣ,95,32,63,22,34,10,29,21,23,12,21,33,19,6,4,11,15,0,0,69.4,72.0
GREL_81548B11-9992-4D8A-A92A-1AAF7651DE3C,,ΑΟ ΔΑΦΝΗΣ,85,35,75,28,59,7,16,8,12,12,15,27,24,8,3,10,23,0,0,74.7,72.0
GREL_E9519F05-B59E-49E9-979B-C40C401A2374,,ΓΣ ΣΟΦΑΔΩΝ,72,25,47,16,26,9,21,13,17,4,23,27,25,4,1,24,20,0,0,73.8,77.2
GREL_E9519F05-B59E-49E9-979B-C40C401A2374,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,87,31,61,21,37,10,24,15,19,3,16,19,23,15,2,15,22,0,0,80.7,77.2
GREL_E3202700-EAB2-4073-88C9-ECB071F23F3E,,ΕVERTECH ΠΑΠΑΓΟΥ,85,30,61,25,41,5,20,20,25,10,21,31,23,3,3,12,19,0,0,73.3,72.0
GREL_E3202700-EAB2-4073-88C9-ECB071F23F3E,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,90,31,66,17,32,14,34,14,20,10,21,31,16,8,1,8,26,0,0,70.7,72.0
GREL_612E161E-8AE0-4B3F-B78E-73A113E21532,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,85,31,65,24,40,7,25,16,18,11,23,34,21,7,1,12,19,0,0,72.0,70.9
GREL_612E161E-8AE0-4B3F-B78E-73A113E21532,,ΛΑΥΡΙΟ BODERM,84,30,61,15,30,15,31,9,16,9,20,29,25,5,3,11,19,0,0,69.7,70.9
GREL_6F6A9290-C128-4662-BB98-7F5E73FB9A36,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,81,29,56,22,38,7,18,16,23,3,30,33,18,4,3,16,23,0,0,79.0,71.7
GREL_6F6A9290-C128-4662-BB98-7F5E73FB9A36,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,76,26,70,18,36,8,34,16,23,6,25,31,16,8,1,10,25,0,0,82.3,71.7
GREL_825834BE-F6E8-4D1F-8F2F-77F198AAD3D7,,VIKOS ΦALCONS,71,21,57,10,30,11,27,18,22,5,33,38,15,5,5,15,21,0,0,75.5,75.3
GREL_825834BE-F6E8-4D1F-8F2F-77F198AAD3D7,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,74,22,66,10,24,12,42,18,21,9,26,35,14,9,5,10,20,0,0,75.2,75.3
GREL_2EA70E9E-3786-4B80-B888-3B7AC13239FB,,ΓΣ ΣΟΦΑΔΩΝ,73,27,59,16,34,11,25,8,11,7,24,31,20,12,3,16,21,0,0,72.1,72.6
GREL_2EA70E9E-3786-4B80-B888-3B7AC13239FB,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,66,21,52,12,28,9,24,15,18,4,24,28,16,7,1,18,16,0,0,73.2,72.6
GREL_F51119C3-7B7F-4412-8670-F3BCA121EB7E,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,81,26,75,19,35,7,40,22,31,16,25,41,19,9,4,16,22,0,0,86.8,85.6
GREL_F51119C3-7B7F-4412-8670-F3BCA121EB7E,,ΛΑΥΡΙΟ BODERM,84,32,73,23,42,9,31,11,16,10,31,41,19,8,1,17,26,0,0,84.5,85.6
GREL_0DB68924-5C47-42EB-AF9F-724ED7902DA0,,ΨΥΧΙΚΟΥ ΑΕ,57,21,64,18,37,3,27,12,16,9,25,34,14,6,3,9,21,0,0,69.1,67.4
GREL_0DB68924-5C47-42EB-AF9F-724ED7902DA0,,VIKOS ΦALCONS,62,23,63,17,36,6,27,10,15,12,29,41,13,3,2,10,19,0,0,65.7,67.4
GREL_16A81A9C-C418-4D0A-B874-645CD228B353,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,76,28,58,24,40,4,18,16,22,7,23,30,17,8,5,10,23,0,0,69.7,67.7
GREL_16A81A9C-C418-4D0A-B874-645CD228B353,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,65,23,60,19,42,4,18,15,22,14,21,35,13,5,3,11,18,0,0,65.7,67.7
GREL_6B5FE04B-3526-4A06-A922-FF811CEE6E4F,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,94,34,66,23,37,11,29,15,18,8,29,37,19,10,2,8,21,0,0,73.6,73.1
GREL_6B5FE04B-3526-4A06-A922-FF811CEE6E4F,,ΑΟ ΑΙΓΑΛΕΩ,64,22,60,15,39,7,21,13,22,11,25,36,11,7,0,14,21,0,0,72.5,73.1
GREL_E3E91209-A9A0-4B59-AD1F-9BBBB24B35E2,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,82,27,61,24,45,3,16,25,34,10,24,34,17,10,0,13,26,0,0,77.6,77.4
GREL_E3E91209-A9A0-4B59-AD1F-9BBBB24B35E2,,ΕVERTECH ΠΑΠΑΓΟΥ,78,26,54,19,32,7,22,19,31,8,22,30,20,5,5,17,28,0,0,77.2,77.4
GREL_BCC8508E-E2AB-4AC7-8C3D-E5E5C1764A16,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,79,31,69,21,38,10,31,7,14,13,21,34,16,5,2,13,28,0,0,73.5,72.6
GREL_BCC8508E-E2AB-4AC7-8C3D-E5E5C1764A16,,ΑΓΕ ΧΑΛΚΙΔΑΣ,78,27,54,20,33,7,21,17,27,7,23,30,15,6,0,13,18,0,0,71.7,72.6
GREL_BA6E6F1E-0B2E-49A2-8376-66BBDDC5388C,,ΑΟ ΑΙΓΑΛΕΩ,60,23,59,13,34,10,25,4,10,3,16,19,14,1,1,11,20,0,0,71.2,69.5
GREL_BA6E6F1E-0B2E-49A2-8376-66BBDDC5388C,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,95,36,65,21,27,15,38,8,14,7,33,40,27,7,2,6,14,0,0,67.7,69.5
GREL_4D2AE951-AF88-428A-BEC3-87D340A36AAF,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,83,32,69,25,40,7,29,12,15,10,27,37,21,12,3,12,23,0,0,76.3,75.8
GREL_4D2AE951-AF88-428A-BEC3-87D340A36AAF,,ΨΥΧΙΚΟΥ ΑΕ,63,21,60,15,37,6,23,15,18,7,25,32,17,8,3,16,21,0,0,75.3,75.8
GREL_914EF8B3-1DBC-405D-8C51-61E16673D669,,VIKOS ΦALCONS,91,34,67,24,40,10,27,13,19,7,30,37,23,13,2,9,21,0,0,76.6,76.0
GREL_914EF8B3-1DBC-405D-8C51-61E16673D669,,ΑΟ ΔΑΦΝΗΣ,53,16,62,10,40,6,22,15,22,10,25,35,10,5,3,16,17,0,0,75.4,76.0
GREL_6D9D3A76-CE06-4F6A-A14A-802E1902F701,,ΑΓΕ ΧΑΛΚΙΔΑΣ,91,29,54,22,33,7,21,26,38,5,32,37,24,2,2,11,19,0,0,76.9,75.0
GREL_6D9D3A76-CE06-4F6A-A14A-802E1902F701,,ΓΣ ΣΟΦΑΔΩΝ,54,17,71,10,43,7,28,13,22,14,23,37,13,5,2,10,31,0,0,73.1,75.0
GREL_FE3439D5-FC5C-4AB7-9149-0279AC22AA5F,,ΕVERTECH ΠΑΠΑΓΟΥ,69,21,61,16,37,5,24,22,25,4,29,33,17,6,4,9,21,0,0,75.8,74.9
GREL_FE3439D5-FC5C-4AB7-9149-0279AC22AA5F,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,67,24,58,20,37,4,21,15,27,8,29,37,14,6,1,12,24,0,0,74.0,74.9
GREL_A8DD4769-65AA-4EDC-898A-6D68C8CCF890,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,102,35,65,28,39,7,26,25,32,3,25,28,25,9,2,16,20,0,0,91.8,79.9
GREL_A8DD4769-65AA-4EDC-898A-6D68C8CCF890,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,92,33,67,25,35,8,32,18,25,5,26,31,20,9,3,16,26,0,0,87.9,79.9
GREL_4F2407CC-4CEA-4E3E-BA40-4821C720C1B3,,ΛΑΥΡΙΟ BODERM,82,28,66,19,32,9,34,17,26,10,36,46,23,10,2,13,21,0,0,78.1,77.8
GREL_4F2407CC-4CEA-4E3E-BA40-4821C720C1B3,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,69,26,67,20,40,6,27,11,21,9,23,32,16,7,3,10,25,0,0,77.5,77.8
GREL_7F51A513-9122-4976-8749-8F0138B89C05,,ΑΓΕ ΧΑΛΚΙΔΑΣ,96,37,68,26,40,11,28,11,13,10,29,39,21,5,2,9,18,0,0,70.9,70.8
GREL_7F51A513-9122-4976-8749-8F0138B89C05,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,63,24,63,21,43,3,20,12,15,9,18,27,15,4,2,11,17,0,0,70.7,70.8
GREL_C159EEA3-28F8-4199-BBCA-7510000CFE66,,ΑΟ ΔΑΦΝΗΣ,69,24,72,17,47,7,25,14,17,10,17,27,19,10,1,14,23,0,0,81.0,78.9
GREL_C159EEA3-28F8-4199-BBCA-7510000CFE66,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,80,27,54,23,37,4,17,22,29,9,31,40,18,9,5,20,21,0,0,76.8,78.9
GREL_ACB997AB-CA0C-42C6-B8F7-32CCABA21E6F,,ΨΥΧΙΚΟΥ ΑΕ,87,32,56,19,31,13,25,10,16,6,25,31,24,11,1,16,22,0,0,73.3,73.3
GREL_ACB997AB-CA0C-42C6-B8F7-32CCABA21E6F,,ΑΟ ΑΙΓΑΛΕΩ,58,21,63,17,42,4,21,12,20,12,21,33,13,8,2,16,12,0,0,73.2,73.3
GREL_DF79F3BF-7E7F-45E9-8674-F89F0B69463B,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,77,24,60,15,29,9,31,20,22,9,24,33,17,7,3,11,23,0,0,70.2,69.4
GREL_DF79F3BF-7E7F-45E9-8674-F89F0B69463B,,ΕVERTECH ΠΑΠΑΓΟΥ,68,24,54,17,35,7,19,13,23,10,24,34,18,6,1,14,22,0,0,68.7,69.4
GREL_23E12234-03AB-4291-A891-4B5FEB2C6BE4,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,71,27,66,20,38,7,28,10,17,9,24,33,14,6,3,10,18,0,0,73.0,72.1
GREL_23E12234-03AB-4291-A891-4B5FEB2C6BE4,,ΛΑΥΡΙΟ BODERM,85,29,66,11,26,18,40,9,11,10,27,37,20,2,4,12,19,0,0,71.2,72.1
GREL_BFCC6D54-03F9-471A-B9FD-6A35AFB42CE5,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,83,32,67,27,47,5,20,14,16,11,30,41,18,4,5,19,19,0,0,80.2,79.9
GREL_BFCC6D54-03F9-471A-B9FD-6A35AFB42CE5,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,90,35,80,27,51,8,29,12,19,16,21,37,21,12,1,8,21,0,0,79.6,79.9
GREL_73E8C63A-1D18-4230-BE76-45D5D4E186EA,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,93,32,69,18,31,14,38,15,17,10,19,29,21,11,4,13,27,0,0,76.7,77.9
GREL_73E8C63A-1D18-4230-BE76-45D5D4E186EA,,VIKOS ΦALCONS,97,33,67,24,33,9,34,22,31,16,21,37,26,10,2,15,21,0,0,79.0,77.9
GREL_C032E1B5-1622-4595-8CFD-17BE599E1AF5,,ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,105,32,69,18,32,14,37,27,34,16,30,46,18,5,4,16,22,0,0,82.4,74.3
GREL_C032E1B5-1622-4595-8CFD-17BE599E1AF5,,ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,99,38,78,28,51,10,27,13,19,11,20,31,24,10,3,10,29,0,0,84.9,74.3
GREL_53F88006-DC79-45CF-ADC6-3EA56DD897A0,,VIKOS ΦALCONS,90,35,66,24,36,11,30,9,13,9,24,33,25,12,0,15,22,0,0,75.7,77.4
GREL_53F88006-DC79-45CF-ADC6-3EA56DD897A0,,ΓΣ ΣΟΦΑΔΩΝ,68,21,50,11,21,10,29,16,19,1,18,19,13,9,1,22,16,0,0,79.1,77.4
GREL_430C4542-E55F-4A24-BAA4-1417E57DDB90,,ΛΑΥΡΙΟ BODERM,80,30,65,18,35,12,30,8,12,10,19,29,19,3,1,8,21,0,0,66.2,66.0
GREL_430C4542-E55F-4A24-BAA4-1417E57DDB90,,ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,82,27,58,13,26,14,32,14,21,10,21,31,19,5,2,10,18,0,0,65.8,66.0
GREL_3A794B68-A863-488D-88D7-3574AE77612E,,ΕVERTECH ΠΑΠΑΓΟΥ,60,20,55,14,35,6,20,14,22,9,23,32,13,5,1,15,19,0,0,70.6,72.4
GREL_3A794B68-A863-488D-88D7-3574AE77612E,,ΨΥΧΙΚΟΥ ΑΕ,77,26,63,17,28,9,35,16,19,5,28,33,19,11,1,10,21,0,0,74.3,72.4
GREL_E5A59000-443D-45DE-A4AF-54884673312E,,ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,77,28,62,24,44,4,18,17,22,12,25,37,9,8,3,12,23,0,0,72.5,74.4
GREL_E5A59000-443D-45DE-A4AF-54884673312E,,ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,70,24,66,19,41,5,25,17,23,11,27,38,11,8,3,14,22,0,0,76.4,74.4
GREL_BDF1787A-ADCF-4792-9138-B2DA8F018AE6,,ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,83,28,64,21,37,7,27,20,25,7,31,38,19,9,4,13,19,0,0,80.7,80.7
GREL_BDF1787A-ADCF-4792-9138-B2DA8F018AE6,,ΓΣ ΝΙΚΗ ΒΟΛΟΥ,73,28,73,21,49,7,24,10,17,15,30,45,15,5,3,16,24,0,0,80.8,80.7
GREL_BE8F8DE5-2358-404C-A4C0-F72392B239EF,,ΑΟ ΑΙΓΑΛΕΩ,64,21,61,17,38,4,23,18,27,10,23,33,15,6,1,17,18,0,0,78.0,76.3
GREL_BE8F8DE5-2358-404C-A4C0-F72392B239EF,,ΑΟ ΔΑΦΝΗΣ,79,27,65,19,36,8,29,17,18,10,26,36,20,10,2,14,23,0,0,74.6,76.3
