# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 274
# Qualified players exported: 172
# Total stints used: 6457
# Garbage time stints excluded: 203
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,20,ΒΟΥΛΓΑΡΟΠΟΥΛΟΣ ΕΥΣΤΡΑΤΙΟΣ,497,-1.91,2.05,0.15
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,9,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΗΛΙΑΣ-ΡΟΛΑΝΤ,289,0.26,-0.12,0.14
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,7,ΒΗΣΣΑΡΙΟΥ ΤΗΛΕΜΑΧΟΣ,377,-1.46,1.57,0.11
ΑΓΕ ΧΑΛΚΙΔΑΣ,21,ΜΗΤΣΙΜΠΟΝΑΣ ΕΛΕΥΘΕΡΙΟΣ,286,-0.38,0.44,0.06
ΑΟ ΔΑΦΝΗΣ,17,ΓΙΑΝΝΙΚΟΣ ΑΝΔΡΕΑΣ,363,1.33,-1.3,0.02
ΑΓΕ ΧΑΛΚΙΔΑΣ,9,ΜΙΧΑΗΛ ΑΠΟΣΤΟΛΟΣ,347,0.39,-0.38,0.02
ΨΥΧΙΚΟΥ ΑΕ,5,HENDERSON JORDAN-TYLER,763,-1.86,1.87,0.01
ΕVERTECH ΠΑΠΑΓΟΥ,8,ΣΚΟΥΡΤΗΣ ΑΝΔΡΕΑΣ,329,0.03,-0.08,-0.06
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,19,ΚΑΡΑΓΕΩΡΓΙΟΥ ΑΝΤΩΝΙΟΣ,287,-0.62,0.56,-0.06
ΛΑΥΡΙΟ BODERM,30,ΜΑΤΑΛΙΩΤΑΚΗΣ ΕΜΜΑΝΟΥΗΛ,453,0.17,-0.27,-0.1
ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,10,ΠΑΡΑΣΚΕΥΟΠΟΥΛΟΣ ΧΑΡΙΛΑΟΣ,1267,0.84,-0.96,-0.11
VIKOS ΦALCONS,5,ANDERSON QUINCY ARTHUR,1251,1.6,-1.72,-0.11
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,91,ΕΥΣΤΡΑΤΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ,291,1.28,-1.42,-0.14
ΑΓΕ ΧΑΛΚΙΔΑΣ,0,BRYANT ZACKERY DENZEL,1349,1.52,-1.65,-0.14
ΕVERTECH ΠΑΠΑΓΟΥ,1,ΜΠΙΛΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,1166,-0.77,0.5,-0.26
ΑΟ ΑΙΓΑΛΕΩ,0,SHARKEY JOSHUA AHMERE,383,-0.12,-0.16,-0.28
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,3,ΜΙΛΕΝΤΙΓΙΕΒΙΤΣ-ΑΛΙΦΙΕΡΗΣ ΙΑΚΩΒΟΣ,1280,-0.2,-0.15,-0.35
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,14,ΚΑΛΙΑΝΙΩΤΗΣ ΓΕΩΡΓΙΟΣ,288,-1.29,0.92,-0.37
ΨΥΧΙΚΟΥ ΑΕ,9,ΚΑΡΡΑΣ ΘΕΟΔΩΡΟΣ,908,-2.48,2.07,-0.41
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,13,ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ ΘΕΟΔΩΡΟΣ,424,-1.84,1.42,-0.42
ΓΣ ΣΟΦΑΔΩΝ,12,ΜΠΟΥΝΤΟΥΡΗΣ ΧΡΗΣΤΟΣ,811,-2.38,1.92,-0.46
ΑΟ ΔΑΦΝΗΣ,6,ΤΟΠΑΛΙ ΑΝΤΡΙΑΝΟ,1142,0.03,-0.55,-0.52
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,2,RICHARD MAKYE,330,1.03,-1.56,-0.53
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,19,ΚΑΡΑΓΕΩΡΓΙΟΥ ΑΝΤΩΝΙΟΣ,408,0.33,-0.87,-0.54
ΨΥΧΙΚΟΥ ΑΕ,4,ΜΠΟΥΡΝΕΛΕΣ ΓΕΩΡΓΙΟΣ,287,0.31,-0.94,-0.62
ΑΟ ΔΑΦΝΗΣ,7,ΚΑΡΑΜΠΟΥΛΑΣ ΕΥΑΓΓΕΛΟΣ,862,-0.6,-0.04,-0.64
ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,7,ΤΑΤΑΡΗΣ ΔΙΟΝΥΣΙΟΣ,417,-0.32,-0.45,-0.77
ΨΥΧΙΚΟΥ ΑΕ,13,WELLS SHAHADA,1141,-2.55,1.72,-0.83
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,10,ΠΕΤΑΝΙΔΗΣ ΓΕΩΡΓΙΟΣ,685,-1.04,0.15,-0.89
ΕVERTECH ΠΑΠΑΓΟΥ,30,SCOTT KALEB HASAN,781,1.27,-2.22,-0.95
ΑΟ ΔΑΦΝΗΣ,11,ANGLE JOSHUA PHILLIP,1150,-0.14,-0.84,-0.98
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,17,ΧΑΝΤΖΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,331,-0.55,-0.43,-0.98
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,41,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΙΑΣΟΝΑΣ,410,1.16,-2.19,-1.03
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,8,ΓΚΡΕΚΑΣ ΑΘΑΝΑΣΙΟΣ,1110,-1.1,0.06,-1.04
ΕVERTECH ΠΑΠΑΓΟΥ,0,ΧΟΥΓΚΑΖ ΡΟΒΕΡΤΟΣ,294,-1.48,0.41,-1.07
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,8,ΚΩΣΤΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ,266,-1.23,0.12,-1.11
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,42,DUBAR DARLINSTONE MILES,1176,0.84,-2.03,-1.2
ΑΟ ΔΑΦΝΗΣ,15,ΜΟΥΣΤΟΠΟΥΛΟΣ ΔΙΟΝΥΣΙΟΣ,325,-1.86,0.65,-1.2
ΑΓΕ ΧΑΛΚΙΔΑΣ,20,ΝΕΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,575,-1.78,0.57,-1.21
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,7,ΚΑΛΛΙΑΚΟΥΔΑΣ ΔΗΜΗΤΡΙΟΣ,420,-0.54,-0.68,-1.22
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,10,ΣΩΤΗΡΙΟΥ ΑΡΙΣΤΟΤΕΛΗΣ,1272,1.24,-2.65,-1.41
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,6,ΚΟΥΦΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,340,-1.0,-0.46,-1.45
ΓΣ ΣΟΦΑΔΩΝ,21,ΚΑΜΠΕΡΙΔΗΣ ΑΛΕΞΗΣ,631,-2.85,1.39,-1.46
ΓΣ ΣΟΦΑΔΩΝ,9,ΕΠΑΜΕΙΝΩΝΔΑΣ ΕΠΑΜΕΙΝΩΝΔΑΣ,924,-0.88,-0.61,-1.49
ΛΑΥΡΙΟ BODERM,5,ΣΤΑΣΙΝΟΣ ΒΑΣΙΛΕΙΟΣ-ΟΡΦΕΑΣ,864,-0.02,-1.51,-1.53
ΓΣ ΣΟΦΑΔΩΝ,4,ΧΑΤΖΗΣ ΔΗΜΗΤΡΙΟΣ,935,-0.93,-0.61,-1.53
ΑΟ ΑΙΓΑΛΕΩ,0,VOYLES KEVON LEANDRE,386,-0.06,-1.48,-1.54
ΛΑΥΡΙΟ BODERM,21,ΚΑΜΑΤΕΡΟΣ ΑΝΑΣΤΑΣΙΟΣ,825,-0.28,-1.44,-1.72
VIKOS ΦALCONS,12,ΚΑΜΠΕΡΙΔΗΣ ΜΙΧΑΗΛ,722,-2.01,0.29,-1.72
ΝΕΑΝΙΚΗ ΕΣΤΙΑ ΜΕΓΑΡΙΔΟΣ,88,ΠΕΡΓΟΥΛΗΣ ΧΡΗΣΤΟΣ,787,-0.92,-0.86,-1.78
ΑΟ ΔΑΦΝΗΣ,12,ΦΙΛΙΠΠΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ,1344,0.41,-2.25,-1.85
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,10,ST HILAIRE DEREK CEDOR,1431,1.39,-3.28,-1.89
ΑΟ ΑΙΓΑΛΕΩ,77,ΖΑΡΑΙΔΩΝΗΣ ΑΡΙΣΤΟΤΕΛΗΣ,490,-1.16,-0.88,-2.04
ΑΓΕ ΧΑΛΚΙΔΑΣ,6,ΜΕΛΙΣΣΑΡΑΤΟΣ ΠΕΤΡΟΣ-ΧΑΡΑΛΑΜΠΟΣ,918,-0.87,-1.17,-2.04
ΨΥΧΙΚΟΥ ΑΕ,27,ΑΝΤΩΝΑΚΗΣ ΑΝΑΣΤΑΣΙΟΣ,1010,-1.58,-0.54,-2.12
ΑΟ ΑΙΓΑΛΕΩ,13,ΚΟΥΣΤΕΝΗΣ ΑΝΔΡΕΑΣ,939,2.45,-4.58,-2.13
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,8,ΔΕΛΓΑΣ ΝΙΚΟΛΑΟΣ,614,-1.13,-1.08,-2.21
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,7,ΜΠΑΛΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ,738,-1.74,-0.48,-2.22
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,12,ΧΑΡΑΛΑΜΠΙΔΗΣ ΠΑΝΤΕΛΕΗΜΩΝ,771,-1.69,-0.61,-2.3
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,15,ΚΑΛΑΙΤΖΙΔΗΣ ΔΗΜΗΤΡΙΟΣ,746,-3.06,0.72,-2.34
ΠΡΩΤΕΥΣ ΑΕΟ ΒΟΥΛΑΣ,17,ΚΟΥΡΤΙΔΗΣ ΧΡΥΣΟΒΑΛΑΝΤΗΣ-ΤΡΙΑΝΤΑΦΥΛΛΟΣ,421,-0.75,-1.62,-2.37
ΑΟ ΑΙΓΑΛΕΩ,5,ΧΟΥΧΟΥΜΗΣ ΝΙΚΟΛΑΟΣ,466,-1.64,-0.73,-2.37
ΛΑΥΡΙΟ BODERM,7,ΣΙΓΑΛΑΣ ΑΝΤΩΝΙΟΣ,906,-2.67,0.2,-2.46
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,7,ΚΑΜΑΡΑΣ ΝΙΚΟΛΑΟΣ,1449,0.1,-2.58,-2.48
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,3,JOHNSON TYLER-ANTOINO,1516,-1.58,-1.0,-2.58
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,12,ΔΟΜΠΡΟΓΙΑΝΝΗΣ ΑΘΑΝΑΣΙΟΣ,641,-1.16,-1.56,-2.72
ΕVERTECH ΠΑΠΑΓΟΥ,4,ΔΕΝΔΡΙΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,484,-3.9,1.07,-2.83
ΨΥΧΙΚΟΥ ΑΕ,18,ΖΟΡΜΠΑΣ ΘΩΜΑΣ,539,-3.46,0.47,-2.99
ΑΟ ΑΙΓΑΛΕΩ,0,BRADFORD CHRISTIAN-ALEXANDER,780,-0.61,-2.38,-2.99
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,33,ΜΠΑΚΕΑΣ ΘΕΟΔΩΡΟΣ,868,-1.38,-1.63,-3.02
ΓΣ ΣΟΦΑΔΩΝ,7,SKRINSKI IVAYLO IVANOV,262,-2.5,-0.52,-3.03
ΕVERTECH ΠΑΠΑΓΟΥ,7,ΜΑΛΕΛΗΣ ΦΩΤΙΟΣ,1176,-2.7,-0.33,-3.03
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,35,WISNIEWSKI DAVID EMIL,534,-3.32,0.21,-3.11
ΔΟΞΑ ΛΕΥΚΑΔΑΣ ΒΙΚΟΣ COLA,22,ΦΥΤΡΟΣ ΙΩΑΝΝΗΣ,1243,-2.28,-0.89,-3.17
ΑΟ ΑΙΓΑΛΕΩ,17,ΝΤΙΠΤΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,704,-0.16,-3.04,-3.2
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,95,ΚΟΜΝΙΑΝΙΔΗΣ ΑΛΕΞΑΝΔΡΟΣ,518,-2.93,-0.29,-3.22
ΓΣ ΝΙΚΗ ΒΟΛΟΥ,51,ΝΙΚΟΛΗΣ ΧΡΗΣΤΟΣ-ΝΙΚΟΛΑΟΣ,590,-2.23,-0.99,-3.22
ΨΥΧΙΚΟΥ ΑΕ,2,ΠΑΠΑΓΙΑΝΝΗΣ ΜΗΝΑΣ-ΡΑΦΑΗΛ,845,-3.09,-0.22,-3.31
ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,12,ΠΕΤΑΝΙΔΗΣ ΚΥΡΙΑΚΟΣ,723,-1.31,-2.02,-3.33
ΠΑΝΕΡΥΘΡΑΙΚΟΣ ΑΣ,21,ΣΤΑΜΑΤΟΓΙΑΝΝΗΣ ΑΛΕΞΑΝΔΡΟΣ,717,-1.76,-1.62,-3.39
ΓΣ ΣΟΦΑΔΩΝ,5,ΤΟΥΛΟΥΠΗΣ ΕΥΑΓΓΕΛΟΣ,978,-3.78,0.39,-3.39
ΑΟ ΑΙΓΑΛΕΩ,2,CARTWRIGHT MAALIK JAJUAN,407,-0.52,-2.87,-3.4
ΑΟ ΔΑΦΝΗΣ,5,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΙΑΣΟΝΑΣ,292,-2.88,-0.53,-3.41
ΛΑΥΡΙΟ BODERM,71,ΜΟΥΤΑΦΗΣ ΕΜΜΑΝΟΥΗΛ,347,-1.16,-2.44,-3.6
ΚΟΡΟΙΒΟΣ ΑΣ ΑΜΑΛΙΑΔΑΣ,13,ΚΑΤΖΟΣ ΑΛΕΞΙΟΣ,372,-3.49,-0.13,-3.62
ΑΟ ΑΙΓΑΛΕΩ,11,ΚΟΥΡΤΙΔΗΣ ΧΡΥΣΟΒΑΛΑΝΤΗΣ-ΤΡΙΑΝΤΑΦΥΛΛΟΣ,600,-0.59,-3.05,-3.65
ΑΟ ΔΑΦΝΗΣ,4,ΤΖΙΒΕΛΕΚΑΣ ΙΩΑΝΝΗΣ,1639,-3.22,-0.46,-3.68
ΑΟ ΑΙΓΑΛΕΩ,8,ΜΠΑΛΟΣ ΕΙΡΗΝΑΙΟΣ,674,-1.27,-2.54,-3.81
ΑΕΠΣ ΜΑΧΗΤΕΣ ΠΕΙΡΑΜΑΤΙΚΟ,1,ΑΜΠΑΡΑΣ ΘΩΜΑΣ,488,-3.21,-0.69,-3.9
ΓΣ ΣΟΦΑΔΩΝ,11,ΕΥΣΤΑΘΙΑΔΗΣ ΙΩΑΝΝΗΣ-ΠΑΝΑΓΙΩΤΗΣ,713,-2.3,-1.69,-3.99
