Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
BK ARMEX ENERGY Děčín,F. Kroutil,13,F. Kroutil,19,21.0,398.3,119.0,6.3,33.0,90.0,36.7,23.0,64.0,35.9,30.0,36.0,83.3,16.0,31.0,47.0,29.0,10.0,1.0,18.0,37.0,103.5,13.7,15.8,3.8,6.2,5,124.0,6.5,16.5,30,3.0,16,14,67.7,25.2,10,-0.5,-3.57,3.08,2.5,3.4,14.0,6.0,42.9,12.0,4.0,33.3,64.0,23.0,35.9,10.0,5.0,0.0,3.0,18.0,14.0,14.0
BK ARMEX ENERGY Děčín,L. Feštr,44,L. Feštr,19,17.6,334.7,117.0,6.2,39.0,121.0,32.2,19.0,68.0,27.9,20.0,24.0,83.3,10.0,30.0,40.0,54.0,3.0,0.0,25.0,30.0,140.7,22.1,18.5,8.5,6.3,17,134.0,7.1,21.2,5,0.7,10,0,25.0,11.0,7,-3.09,-4.23,1.14,2.0,2.6,10.0,5.0,50,43.0,15.0,34.9,68.0,19.0,27.9,17.0,7.0,0.0,1.0,11.0,26.0,19.0
NH Ostrava,D. Heinzl,7,D. Heinzl,19,19.1,363.8,106.0,5.6,40.0,90.0,44.4,2.0,9.0,22.2,24.0,46.0,52.2,29.0,49.0,78.0,12.0,14.0,6.0,14.0,48.0,91.4,13.1,15.1,1.7,11.1,3,109.0,5.7,15.6,4,1.0,4,4,34.7,5.8,4,-3.39,-5.08,1.7,4.2,4.6,64.0,31.0,48.4,17.0,7.0,41.2,9.0,2.0,22.2,2.0,7.0,0.0,5.0,22.0,12.0,34.0
Sršni Photomate Písek,M. Kozák,11,M. Kozák,19,18.5,351.9,102.0,5.4,43.0,86.0,50,5.0,19.0,26.3,11.0,20.0,55,37.0,48.0,85.0,14.0,11.0,8.0,16.0,43.0,70.8,10.2,14.8,2.0,12.3,0,102.0,5.4,14.8,4,1.3,3,0,66.7,3.0,3,-1.54,-4.17,2.63,4.4,4.4,54.0,32.0,59.3,12.0,6.0,50,19.0,5.0,26.3,4.0,9.0,0.0,3.0,28.0,17.0,20.0
NH Ostrava,M. Snopek,10,M. Snopek,19,8.1,153.9,45.0,2.4,18.0,39.0,46.2,3.0,16.0,18.8,6.0,9.0,66.7,10.0,19.0,29.0,7.0,13.0,1.0,5.0,43.0,36.4,12.3,15.2,2.4,9.8,0,45.0,2.4,15.2,2,2.0,2,0,50.0,2.0,1,-2.06,-7.02,4.96,3.2,4.2,19.0,14.0,73.7,4.0,1.0,25,16.0,3.0,18.8,1.0,2.0,0.0,2.0,11.0,17.0,12.0
Sršni Photomate Písek,J. Haiblík,13,J. Haiblík,19,11.0,209.0,37.0,1.9,13.0,66.0,19.7,3.0,43.0,7,8.0,27.0,29.6,9.0,38.0,47.0,8.0,13.0,5.0,8.0,34.0,73.8,17.9,9.0,2.0,11.5,0,37.0,1.9,9.0,3,1.0,2,2,52.1,4.9,3,-9.81,-11.96,2.14,3.9,5.0,22.0,10.0,45.5,1.0,0.0,0,43.0,3.0,7,3.0,1.0,0.0,4.0,0.0,13.0,7.0
SLUNETA  Ústí nad Labem,N. Johnson,10,N. Johnson,18,28.4,510.7,312.0,17.3,93.0,212.0,43.9,27.0,86.0,31.4,99.0,142.0,69.7,24.0,51.0,75.0,39.0,29.0,9.0,47.0,46.0,285.6,29.0,31.8,4.0,7.6,2,314.0,17.4,32.0,14,1.6,13,6,44.8,18.6,9,3.13,-0.43,3.56,2.8,2.2,101.0,58.0,57.4,24.0,8.0,33.3,86.0,27.0,31.4,17.0,17.0,0.0,13.0,43.0,98.0,72.0
SLUNETA  Ústí nad Labem,T. Vyoral,4,T. Vyoral,18,28.6,514.0,295.0,16.4,77.0,201.0,38.3,47.0,137.0,34.3,94.0,102.0,92.2,8.0,67.0,75.0,92.0,11.0,1.0,38.0,44.0,264.8,26.7,29.9,9.3,7.6,20,315.0,17.5,31.9,14,1.8,7,9,63.9,15.0,8,4.93,2.42,2.51,1.8,1.0,15.0,8.0,53.3,49.0,22.0,44.9,137.0,47.0,34.3,21.0,6.0,0.0,11.0,35.0,54.0,76.0
NH Ostrava,M. Svoboda,20,M. Svoboda,18,28.6,513.9,283.0,15.7,91.0,200.0,45.5,51.0,120.0,42.5,50.0,73.0,68.5,13.0,54.0,67.0,34.0,23.0,6.0,32.0,47.0,241.1,24.4,28.6,3.4,6.8,9,292.0,16.2,29.5,18,2.2,17,6,45.8,20.6,8,3.26,0.92,2.35,2.9,2.4,59.0,37.0,62.7,21.0,3.0,14.3,120.0,51.0,42.5,20.0,6.0,0.0,6.0,32.0,97.0,69.0
NH Ostrava,K. Cole,24,K. Cole,18,24.3,437.8,272.0,15.1,102.0,203.0,50.2,20.0,65.0,30.8,48.0,71.0,67.6,26.0,78.0,104.0,16.0,13.0,9.0,35.0,62.0,233.5,27.8,32.3,1.9,12.4,2,274.0,15.2,32.5,34,3.1,23,11,61.1,28.8,11,-0.3,-1.87,1.57,4.6,2.8,89.0,63.0,70.8,49.0,19.0,38.8,65.0,20.0,30.8,9.0,15.0,0.0,11.0,50.0,68.0,59.0
SLUNETA  Ústí nad Labem,A. Pecháček,0,A. Pecháček,18,23.9,429.9,220.0,12.2,79.0,161.0,49.1,9.0,32.0,28.1,53.0,70.0,75.7,38.0,63.0,101.0,23.0,8.0,6.0,27.0,51.0,173.6,20.9,26.6,2.8,12.2,0,220.0,12.2,26.6,3,1.0,4,1,33.8,6.4,3,0.11,-2.0,2.1,4.2,2.9,101.0,62.0,61.4,28.0,8.0,28.6,32.0,9.0,28.1,8.0,9.0,0.0,10.0,49.0,55.0,36.0
BK Olomoucko,K. Filewich,14,K. Filewich,18,29.3,528.0,202.0,11.2,87.0,143.0,60.8,2.0,3.0,66.7,26.0,62.0,41.9,69.0,111.0,180.0,32.0,16.0,13.0,29.0,37.0,125.1,13.0,20.8,3.3,18.6,0,202.0,11.2,20.8,14,2.8,6,7,77.1,10.1,5,1.13,-2.43,3.55,5.0,2.9,102.0,63.0,61.8,38.0,22.0,57.9,3.0,2.0,66.7,9.0,14.0,0.0,6.0,59.0,28.0,30.0
ERA Basketball Nymburk,F. Rylich,73,F. Rylich,18,18.8,337.6,162.0,9.0,59.0,119.0,49.6,33.0,76.0,43.4,11.0,13.0,84.6,8.0,20.0,28.0,37.0,29.0,0.0,14.0,47.0,125.5,18.6,24.0,5.5,4.1,0,162.0,9.0,24.0,5,5.0,2,0,125.0,2.0,1,7.61,-1.08,8.7,2.0,3.2,36.0,24.0,66.7,7.0,2.0,28.6,76.0,33.0,43.4,7.0,5.0,0.0,2.0,15.0,47.0,52.0
SLUNETA  Ústí nad Labem,L. Pecka,44,L. Pecka,18,26.3,473.4,151.0,8.4,58.0,135.0,43,17.0,50.0,34,18.0,28.0,64.3,34.0,109.0,143.0,23.0,12.0,4.0,27.0,45.0,134.7,14.8,16.6,2.5,15.7,6,157.0,8.7,17.3,6,1.5,4,3,56.4,5.3,4,-1.09,-3.61,2.51,4.5,4.1,51.0,30.0,58.8,34.0,11.0,32.4,50.0,17.0,34,15.0,6.0,0.0,6.0,41.0,23.0,19.0
SLUNETA  Ústí nad Labem,J. Young,2,J. Young,18,21.9,394.4,151.0,8.4,51.0,130.0,39.2,10.0,36.0,27.8,39.0,43.0,90.7,17.0,36.0,53.0,49.0,24.0,10.0,41.0,38.0,166.0,21.8,19.9,6.5,7.0,2,153.0,8.5,20.2,2,0.7,3,2,25.8,4.9,3,0.21,-3.8,4.01,2.4,2.7,68.0,33.0,48.5,26.0,8.0,30.8,36.0,10.0,27.8,18.0,14.0,0.0,9.0,15.0,49.0,38.0
ERA Basketball Nymburk,M. Kříž,31,M. Kříž,18,18.0,323.3,139.0,7.7,49.0,90.0,54.4,15.0,43.0,34.9,26.0,34.0,76.5,23.0,41.0,64.0,33.0,12.0,0.0,21.0,36.0,98.8,15.3,21.5,5.1,9.9,2,141.0,7.8,21.8,5,2.5,3,2,64.4,3.9,2,4.6,-2.16,6.75,3.3,3.3,45.0,33.0,73.3,2.0,1.0,50,43.0,15.0,34.9,16.0,5.0,0.0,0.0,20.0,52.0,31.0
SLUNETA  Ústí nad Labem,J. Potoček,31,J. Potoček,18,18.6,334.1,131.0,7.3,37.0,93.0,39.8,26.0,65.0,40,31.0,40.0,77.5,19.0,22.0,41.0,8.0,10.0,2.0,12.0,28.0,99.5,15.4,20.4,1.2,6.4,0,131.0,7.3,20.4,8,1.6,8,3,42.9,9.3,5,0.78,-1.18,1.96,3.0,3.8,19.0,10.0,52.6,9.0,1.0,11.1,65.0,26.0,40,6.0,5.0,0.0,1.0,28.0,44.0,29.0
BK Olomoucko,O. Šiška,9,O. Šiška,18,23.1,415.6,130.0,7.2,39.0,104.0,37.5,25.0,75.0,33.3,27.0,36.0,75,8.0,33.0,41.0,55.0,14.0,1.0,32.0,38.0,138.1,18.3,17.0,7.2,5.4,5,135.0,7.5,17.7,15,5.0,6,9,75.3,12.0,3,-2.76,-5.58,2.82,2.0,2.5,16.0,9.0,56.2,13.0,5.0,38.5,75.0,25.0,33.3,19.0,11.0,0.0,2.0,18.0,32.0,16.0
NH Ostrava,A. Číž,11,A. Číž,18,28.2,508.2,126.0,7.0,30.0,111.0,27,18.0,79.0,22.8,48.0,64.0,75,8.0,31.0,39.0,87.0,19.0,1.0,25.0,34.0,149.9,15.4,12.9,8.9,4.0,14,140.0,7.8,14.3,8,1.1,9,9,30.9,15.0,7,-2.16,-2.98,0.82,1.3,2.8,14.0,7.0,50,18.0,5.0,27.8,79.0,18.0,22.8,17.0,4.0,0.0,4.0,8.0,28.0,16.0
SLUNETA  Ústí nad Labem,F. Kábrt,8,F. Kábrt,18,17.7,317.8,110.0,6.1,37.0,86.0,43,12.0,36.0,33.3,24.0,36.0,66.7,21.0,15.0,36.0,11.0,16.0,0.0,17.0,46.0,93.9,15.3,18.0,1.8,5.9,0,110.0,6.1,18.0,10,3.3,4,2,102.5,5.9,3,-2.01,-4.7,2.69,2.5,4.1,43.0,22.0,51.2,7.0,3.0,42.9,36.0,12.0,33.3,6.0,8.0,0.0,3.0,16.0,37.0,25.0
Sršni Photomate Písek,J. Zvolánek,31,J. Zvolánek,18,10.5,188.9,66.0,3.7,21.0,51.0,41.2,12.0,37.0,32.4,12.0,14.0,85.7,5.0,11.0,16.0,12.0,13.0,0.0,11.0,28.0,60.6,16.3,17.8,3.2,4.3,0,66.0,3.7,17.8,6,3.0,3,0,100.0,4.0,2,-0.55,-4.6,4.05,2.0,3.8,12.0,9.0,75,2.0,0.0,0,37.0,12.0,32.4,6.0,4.0,0.0,1.0,7.0,24.0,8.0
NH Ostrava,P. Novák,22,P. Novák,18,7.4,132.7,55.0,3.1,19.0,35.0,54.3,12.0,24.0,50,5.0,8.0,62.5,4.0,10.0,14.0,6.0,2.0,0.0,7.0,27.0,39.9,15.7,21.6,2.4,5.5,0,55.0,3.1,21.6,0,0,0,0,0,0.0,0,-1.56,-2.91,1.35,3.0,3.1,9.0,7.0,77.8,1.0,0.0,0,24.0,12.0,50,5.0,2.0,0.0,0.0,3.0,9.0,9.0
SLUNETA  Ústí nad Labem,D. Žikla,9,D. Žikla,18,14.6,263.5,53.0,2.9,19.0,43.0,44.2,3.0,16.0,18.8,12.0,24.0,50,18.0,31.0,49.0,4.0,6.0,0.0,13.0,43.0,46.6,9.2,10.5,0.8,9.7,0,53.0,2.9,10.5,3,1.5,2,2,52.1,2.9,2,-5.5,-7.55,2.04,3.6,5.0,20.0,12.0,60,7.0,4.0,57.1,16.0,3.0,18.8,2.0,5.0,1.0,5.0,10.0,16.0,12.0
BK Olomoucko,A. Goga,4,A. Goga,18,16.4,294.5,41.0,2.3,14.0,37.0,37.8,9.0,27.0,33.3,4.0,10.0,40,12.0,19.0,31.0,23.0,11.0,1.0,15.0,45.0,42.6,8.0,7.6,4.3,5.7,3,44.0,2.4,8.1,4,1.3,3,4,42.0,4.8,3,-5.52,-9.34,3.82,2.6,4.2,9.0,5.0,55.6,1.0,0.0,0,27.0,9.0,33.3,11.0,3.0,0.0,1.0,5.0,11.0,13.0
Sršni Photomate Písek,F. Suchánek,12,F. Suchánek,18,4.5,81.0,13.0,0.7,5.0,15.0,33.3,1.0,6.0,16.7,2.0,6.0,33.3,3.0,10.0,13.0,3.0,1.0,2.0,9.0,9.0,22.7,14.2,8.2,1.9,8.2,0,13.0,0.7,8.2,0,0,0,0,0,0.0,0,-9.67,-10.93,1.27,3.7,4.9,6.0,3.0,50,3.0,1.0,33.3,6.0,1.0,16.7,3.0,3.0,0.0,3.0,0.0,6.0,2.0
BK Olomoucko,J. Oupoh,7,J. Oupoh,18,2.4,42.8,7.0,0.4,3.0,11.0,27.3,1.0,6.0,16.7,0.0,0.0,0,1.0,3.0,4.0,2.0,1.0,0.0,5.0,9.0,14.4,18.5,8.9,2.5,5.1,0,7.0,0.4,8.9,0,0,0,0,0,0.0,0,-16.3,-17.02,0.72,2.9,4.6,3.0,1.0,33.3,2.0,1.0,50,6.0,1.0,16.7,3.0,1.0,0.0,1.0,0.0,0.0,3.0
BK KVIS Pardubice,J. Bryant,4,J. Bryant,17,28.2,479.7,303.0,17.8,100.0,226.0,44.2,18.0,72.0,25,85.0,97.0,87.6,18.0,66.0,84.0,68.0,34.0,0.0,48.0,43.0,286.7,31.0,32.9,7.4,9.1,8,311.0,18.3,33.7,20,2.5,17,10,46.7,23.4,8,5.05,-0.36,5.4,2.1,1.9,106.0,60.0,56.6,46.0,21.0,45.7,68.0,17.0,25,22.0,22.0,0.0,4.0,33.0,73.0,64.0
BK ARMEX ENERGY Děčín,D. Davis,2,D. Davis,17,28.2,480.0,299.0,17.6,116.0,239.0,48.5,18.0,43.0,41.9,49.0,70.0,70,20.0,39.0,59.0,61.0,26.0,3.0,21.0,29.0,260.0,28.5,32.9,6.7,6.5,15,314.0,18.5,34.6,45,4.5,37,15,51.6,44.6,10,7.59,2.75,4.84,1.7,1.3,102.0,62.0,60.8,91.0,35.0,38.5,43.0,18.0,41.9,9.0,10.0,0.0,2.0,42.0,93.0,73.0
ERA Basketball Nymburk,S. Rice,10,S. Rice,17,19.7,334.7,266.0,15.6,80.0,139.0,57.6,25.0,64.0,39.1,81.0,96.0,84.4,16.0,46.0,62.0,63.0,21.0,18.0,43.0,32.0,199.9,29.8,39.7,9.4,9.3,2,268.0,15.8,40.0,7,2.3,6,4,45.1,11.8,3,15.78,4.61,11.17,3.5,1.0,62.0,49.0,79,11.0,4.0,36.4,64.0,25.0,39.1,21.0,16.0,0.0,6.0,37.0,90.0,67.0
NH Ostrava,L. Greer,3,L. Greer,17,24.7,419.9,241.0,14.2,84.0,170.0,49.4,4.0,18.0,22.2,69.0,105.0,65.7,16.0,35.0,51.0,57.0,21.0,2.0,40.0,47.0,230.6,28.6,29.8,7.1,6.3,16,257.0,15.1,31.8,35,4.4,22,19,57.6,33.4,8,0.53,-1.49,2.01,2.0,1.7,79.0,49.0,62,72.0,31.0,43.1,18.0,4.0,22.2,18.0,15.0,0.0,7.0,27.0,63.0,53.0
BK KVIS Pardubice,Z. Key,23,Z. Key,17,21.2,360.2,225.0,13.2,81.0,127.0,63.8,0.0,1.0,0,63.0,94.0,67,42.0,65.0,107.0,17.0,6.0,20.0,26.0,55.0,146.3,21.1,32.5,2.5,15.4,0,225.0,13.2,32.5,12,2.4,7,5,65.2,10.2,5,4.65,-0.24,4.89,5.0,2.3,98.0,73.0,74.5,24.0,6.0,25,1.0,0.0,0,6.0,6.0,1.0,13.0,52.0,46.0,55.0
BK GAPA Hradec Králové,M. Roub,24,M. Roub,17,24.3,413.7,219.0,12.9,84.0,172.0,48.8,21.0,59.0,35.6,30.0,39.0,76.9,39.0,59.0,98.0,22.0,6.0,8.0,17.0,36.0,160.5,20.8,28.1,2.8,12.6,3,222.0,13.1,28.5,19,2.4,15,11,47.9,20.8,8,0.65,-0.18,0.83,4.7,2.4,76.0,48.0,63.2,37.0,15.0,40.5,59.0,21.0,35.6,5.0,8.0,0.0,4.0,41.0,34.0,44.0
BK GAPA Hradec Králové,K. Chatman,5,K. Chatman,17,26.4,449.3,219.0,12.9,79.0,187.0,42.2,26.0,103.0,25.2,35.0,47.0,74.5,14.0,71.0,85.0,17.0,13.0,1.0,26.0,26.0,210.9,25.1,25.9,2.0,10.1,3,222.0,13.1,26.3,14,2.0,14,5,43.2,17.2,7,-3.01,-3.63,0.62,3.6,3.2,44.0,34.0,77.3,40.0,19.0,47.5,103.0,26.0,25.2,8.0,16.0,0.0,2.0,39.0,50.0,44.0
BK Opava,C. Brown Jr,13,C. Brown Jr,17,26.5,451.3,214.0,12.6,84.0,138.0,60.9,16.0,35.0,45.7,30.0,41.0,73.2,35.0,84.0,119.0,18.0,12.0,24.0,33.0,42.0,147.9,16.9,24.6,2.1,13.7,6,220.0,12.9,25.3,19,3.2,11,5,72.0,18.2,6,3.54,-1.2,4.75,5.0,3.1,81.0,58.0,71.6,22.0,10.0,45.5,35.0,16.0,45.7,10.0,16.0,0.0,7.0,42.0,43.0,36.0
BK Olomoucko,J. Andre,10,J. Andre,17,28.0,475.7,211.0,12.4,80.0,190.0,42.1,27.0,90.0,30,24.0,36.0,66.7,26.0,64.0,90.0,23.0,31.0,1.0,21.0,47.0,192.8,22.3,24.1,2.6,10.3,2,213.0,12.5,24.4,4,1.0,7,1,26.9,7.4,4,0.1,-4.21,4.31,3.1,3.3,57.0,34.0,59.6,43.0,19.0,44.2,90.0,27.0,30,8.0,9.0,0.0,4.0,51.0,32.0,40.0
BK Olomoucko,M. Nelson,0,M. Nelson,17,27.0,458.4,173.0,10.2,68.0,158.0,43,10.0,51.0,19.6,27.0,43.0,62.8,15.0,65.0,80.0,24.0,21.0,6.0,29.0,54.0,183.3,22.0,20.5,2.8,9.5,9,182.0,10.7,21.6,10,1.4,9,3,48.4,13.3,7,-4.07,-7.93,3.86,3.5,3.7,64.0,42.0,65.6,43.0,16.0,37.2,51.0,10.0,19.6,13.0,11.0,0.0,5.0,25.0,52.0,55.0
BK Opava,J. Šiřina,24,J. Šiřina,17,22.0,374.0,166.0,9.8,53.0,137.0,38.7,30.0,96.0,31.2,30.0,40.0,75,12.0,29.0,41.0,75.0,17.0,0.0,27.0,30.0,162.8,22.5,23.0,10.4,5.7,21,187.0,11.0,25.9,26,2.9,22,7,51.8,31.1,9,3.13,0.04,3.09,1.5,2.3,30.0,16.0,53.3,11.0,7.0,63.6,96.0,30.0,31.2,16.0,9.0,0.0,2.0,27.0,41.0,37.0
BK KVIS Pardubice,L. Kovář,21,L. Kovář,17,27.3,464.8,165.0,9.7,61.0,152.0,40.1,23.0,80.0,28.7,20.0,30.0,66.7,23.0,75.0,98.0,24.0,14.0,6.0,16.0,52.0,151.9,17.0,18.5,2.7,11.0,0,165.0,9.7,18.5,7,1.8,8,0,43.8,8.0,4,0.02,-3.71,3.74,3.9,4.4,43.0,27.0,62.8,27.0,9.0,33.3,76.0,23.0,30.3,8.0,8.0,0.0,0.0,28.0,48.0,35.0
ERA Basketball Nymburk,V. Hruban,77,V. Hruban,17,16.1,274.2,154.0,9.1,53.0,97.0,54.6,21.0,45.0,46.7,27.0,31.0,87.1,13.0,30.0,43.0,34.0,21.0,6.0,17.0,36.0,110.1,20.1,28.0,6.2,7.8,4,158.0,9.3,28.8,9,2.2,6,3,61.5,8.3,4,10.42,0.79,9.63,2.9,2.5,31.0,25.0,80.6,21.0,7.0,33.3,45.0,21.0,46.7,11.0,5.0,0.0,1.0,20.0,47.0,31.0
BK Opava,J. Švandrlík,8,J. Švandrlík,17,22.0,373.9,150.0,8.8,50.0,125.0,40,40.0,101.0,39.6,10.0,13.0,76.9,23.0,36.0,59.0,18.0,16.0,3.0,6.0,48.0,109.2,15.1,20.8,2.5,8.2,3,153.0,9.0,21.2,14,2.0,8,2,78.8,9.9,7,2.92,-0.82,3.75,3.1,3.9,13.0,7.0,53.8,11.0,3.0,27.3,101.0,40.0,39.6,3.0,1.0,0.0,2.0,11.0,24.0,38.0
Sršni Photomate Písek,P. Šlechta,8,P. Šlechta,17,19.0,323.6,144.0,8.5,42.0,104.0,40.4,19.0,58.0,32.8,41.0,49.0,83.7,11.0,26.0,37.0,12.0,8.0,0.0,12.0,41.0,121.5,19.0,22.7,1.9,5.8,2,146.0,8.6,23.0,10,1.7,7,5,54.3,10.2,6,-1.94,-3.64,1.7,2.8,3.8,28.0,17.0,60.7,18.0,6.0,33.3,58.0,19.0,32.8,5.0,4.0,0.0,3.0,25.0,41.0,22.0
BK KVIS Pardubice,J. Tůma,98,J. Tůma,17,23.6,400.9,138.0,8.1,46.0,95.0,48.4,20.0,53.0,37.7,26.0,33.0,78.8,14.0,20.0,34.0,55.0,7.0,0.0,33.0,34.0,123.4,16.0,17.9,7.1,4.4,2,140.0,8.2,18.2,4,0.7,7,0,28.6,7.0,6,0.35,-2.03,2.37,2.0,2.6,33.0,22.0,66.7,9.0,4.0,44.4,50.0,18.0,36,18.0,12.0,0.0,3.0,3.0,29.0,29.0
