Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
ERA Basketball Nymburk,10,S. Rice,,17,19.7,334.7,266,15.6,80,139,57.6,25,64,39.1,81,96,84.4,16,46,62,63,21,18,43,32,66.5,73.4,28.2,118.6,19.1,4.6,5.3,13.0,9.4,29.7,3.1,5.7,19.2,0.69,14.14,7.35,6.79,62,49,79,11,4,36.4,64,25,39.1,21,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,7,M. Santos - Silva,,7,16.3,114.0,89,12.7,35,48,72.9,0,0,0,19,31,61.3,19,22,41,7,15,1,5,24,72.9,72.2,23.9,133.6,15.2,0.0,16.8,20.6,18.7,11.7,6.3,1.0,7.5,0.65,12.12,5.64,6.48,44,32,72.7,4,3,75,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,19,O. Sehnal,,15,21.2,318.7,124,8.3,47,103,45.6,17,56,30.4,13,19,68.4,4,51,55,90,13,0,27,26,53.9,55.7,18.4,89.6,10.2,4.6,1.4,15.0,8.7,39.7,2.0,0.0,19.5,0.18,10.95,4.93,6.02,37,27,73,10,3,30,56,17,30.4,18,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,77,V. Hruban,,17,16.1,274.2,154,9.1,53,97,54.6,21,45,46.7,27,31,87.1,13,30,43,34,21,6,17,36,65.5,69.6,19.5,120.7,11.0,3.2,5.1,10.3,7.9,18.5,3.7,2.3,13.3,0.32,10.49,4.95,5.55,31,25,80.6,21,7,33.3,45,21,46.7,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,2,J. Brickus,,15,19.1,286.1,97,6.5,37,78,47.4,15,37,40.5,8,10,80.0,13,37,50,70,14,4,24,30,57.1,58.9,15.9,91.2,8.0,3.0,5.0,12.1,8.9,32.4,2.4,1.4,22.6,0.13,10.43,4.62,5.81,22,15,68.2,19,7,36.8,37,15,40.5,13,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,73,F. Rylich,,18,18.8,337.6,162,9.0,59,119,49.6,33,76,43.4,11,13,84.6,8,20,28,37,29,0,14,47,63.4,64.9,17.4,116.8,11.0,5.2,2.6,5.6,4.2,15.8,4.2,0.0,10.1,0.11,10.21,4.68,5.53,36,24,66.7,7,2,28.6,76,33,43.4,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PUMPA Basket Brno,33,R. Williams,,10,28.1,281.3,226,22.6,77,169,45.6,37,90,41.1,35,40,87.5,4,26,30,45,7,1,30,17,56.5,60.6,32.4,104.3,28.1,11.2,1.6,8.6,5.4,29.6,1.2,0.4,13.9,0.24,10.04,6.63,3.4,37,16,43.2,41,23,56.1,90,37,41.1,23,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,17,J. Bohačík,,14,20.1,281.4,161,11.5,52,115,45.2,34,85,40.0,23,31,74.2,6,24,30,38,10,0,16,30,60.0,62.6,21.7,111.3,14.0,7.4,2.4,8.1,5.5,19.9,1.7,0.0,11.1,0.27,9.88,5.37,4.52,21,12,57.1,9,6,66.7,85,34,40,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BK ARMEX ENERGY Děčín,2,D. Davis,,17,28.2,480.0,299,17.6,116,239,48.5,18,43,41.9,49,70,70.0,20,39,59,61,26,3,21,29,52.3,55.4,26.5,102.8,22.8,3.3,3.9,8.2,6.0,26.0,2.8,0.6,7.2,0.29,9.87,5.66,4.21,102,62,60.8,91,35,38.5,43,18,41.9,9,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA Basketball Nymburk,32,J. Shumate,,8,20.8,166.4,67,8.4,23,51,45.1,7,27,25.9,14,18,77.8,9,16,25,17,10,6,8,14,52.0,56.9,17.1,100.1,10.2,4.1,6.1,8.9,7.7,13.9,3.0,3.8,12.0,0.35,9.71,4.35,5.35,18,15,83.3,6,1,16.7,27,7,25.9,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
