Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Bristol Flyers II,"Y. Hafid, L. Ayinla, R. Eigbe, N. Sagkovits, N. Ladjimi",12,6372,182,74,174,42.5,24,67,35.8,10,23,43.5,24,64,88,41,20,3,47,46,198,75.5,74.9,76.2,32.0,31.5,49.4,49.4,55.4,25.3,64.6,17.3,13.2,38.5,91.5,219,83,186,44.6,20,62,32.3,33,47,70.2,35,71,106,53,29,8,39,27,202,50,53,15.9,35.4,33.3,108.3,-16.7,73,34,46.6,30,12,40,67,24,35.8,19,18,4,8,94,50,53.2,29,12,41.4,62,20,32.3,20,14,1,4
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, B. Adeluola, E. Dadds",16,5471,191,68,153,44.4,13,39,33.3,42,58,72.4,13,63,76,34,14,4,36,34,193,82.7,84.9,80.6,28.3,29.8,48.7,53.5,50,15.1,68.5,14.5,37.9,25.5,98.7,214,86,177,48.6,26,64,40.6,16,28,57.1,29,73,102,58,14,5,31,49,183,55.9,56.5,14.1,31.5,36.2,116.5,-17.8,79,43,54.4,35,12,34.3,39,13,33.3,14,10,1,6,82,52,63.4,31,8,25.8,64,26,40.6,6,13,0,8
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, E. Donaldson, L. Mcgregor",18,5417,230,81,165,49.1,13,55,23.6,55,79,69.6,27,61,88,49,22,5,27,50,191,86.2,85,87.4,28.2,27.5,53,57.6,60.5,31.4,67,9.8,47.9,33.3,119.9,204,74,172,43,19,67,28.4,37,51,72.5,30,59,89,41,18,5,41,60,197,48.5,52.5,17.4,33,39,103.4,16.5,81,57,70.4,28,11,39.3,55,13,23.6,15,10,2,1,85,49,57.6,20,6,30,67,19,28.4,20,11,2,5
Nottingham Hoods,"T. Williams, B. Johnson, D. Nixon Ii, E. Bailey, S. Akano",11,5238,263,100,175,57.1,33,73,45.2,30,44,68.2,22,66,88,60,27,10,26,44,190,88.2,87.3,89.1,27.5,26.9,66.6,67.7,60,29.3,77.6,9.3,25.1,41.7,138.1,177,69,156,44.2,13,52,25,26,42,61.9,19,53,72,53,15,3,47,44,194,48.4,50.7,21.2,22.4,33.3,91.1,47.1,77,59,76.6,25,8,32,73,33,45.2,9,11,0,4,68,42,61.8,36,14,38.9,52,13,25,22,12,0,8
Bristol Hurricanes,"D. Edozie, E. Dusha, J. Dang-Akodo, D. Ubiaro, C. Samuels",9,5740,183,72,174,41.4,13,60,21.7,26,36,72.2,27,45,72,39,24,2,19,44,174,73.2,73,73.4,32.9,32.7,45.1,48.2,54.2,30,65.2,7.7,20.7,34.5,104.8,194,74,145,51,18,57,31.6,28,45,62.2,24,63,87,45,11,6,42,32,175,57.2,58.9,20.3,34.8,39.3,110.5,-5.7,68,42,61.8,46,17,37,60,13,21.7,9,3,1,7,60,43,71.7,28,13,46.4,57,18,31.6,14,15,2,7
Reading Rockets,"M. Bryant, C. Creek, J. Bouknight, E. Poorman, V. Olarerin",19,5511,191,75,161,46.6,24,65,36.9,17,24,70.8,25,48,73,46,22,6,33,42,172,76.7,75.1,78.3,32.0,30.7,54,55.7,61.3,33.8,69.6,13.2,14.9,40.4,110.8,184,68,149,45.6,21,60,35,27,37,73,21,49,70,43,21,8,43,28,179,52.7,55.7,20.6,30.4,40.3,102.3,8.5,75,43,57.3,20,7,35,65,24,36.9,19,6,2,5,64,37,57.8,25,10,40,60,21,35,20,18,1,2
Hemel Storm,"D. Nelson-Henry, K. Walker, S. Lewis, M. Norman, S. Newman",7,5190,192,76,142,53.5,17,56,30.4,23,31,74.2,10,55,65,56,21,5,31,34,169,80.6,78.4,82.8,30.6,29.0,59.5,61.7,73.7,16.9,72.4,12.8,21.8,39.4,113.2,191,72,157,45.9,19,49,38.8,28,33,84.8,21,49,70,38,18,8,36,41,179,51.9,55.7,17.3,27.6,31.2,106.7,6.6,78,59,75.6,8,0,0,56,17,30.4,7,19,2,4,72,43,59.7,36,10,27.8,49,19,38.8,16,8,0,8
Loughborough Riders,"J. Campbell, C. Nyarko, D. Hadley, J. Cook, T. Akinsuku",7,4869,177,66,143,46.2,27,64,42.2,18,31,58.1,19,59,78,46,20,11,37,37,167,81.3,82.6,80,29.0,30.0,55.6,56.5,69.7,23.8,69.4,15.4,21.7,44.8,105.6,166,65,152,42.8,13,42,31,23,39,59,26,61,87,37,20,8,26,26,162,47,49.1,13.3,30.6,27.6,102.2,3.4,62,36,58.1,17,3,17.6,64,27,42.2,16,15,0,4,83,42,50.6,27,10,37,42,13,31,15,10,1,1
Yorkshire Dragons,"D. Ulph, J. Jefferson, J. Mielke, C. Johnson, N. Lewis",6,4833,148,55,144,38.2,18,69,26.1,20,31,64.5,19,52,71,27,16,4,26,24,158,76.1,78.5,73.8,30.6,32.5,44.4,46.9,49.1,24.7,73.2,12.3,21.5,47.9,93.6,136,50,129,38.8,12,52,23.1,24,29,82.8,19,58,77,29,14,3,32,32,148,43.4,48,18.4,26.8,40.3,91.5,2.1,52,26,50,23,11,47.8,69,18,26.1,13,9,1,2,57,30,52.6,19,8,42.1,52,12,23.1,12,12,3,4
Bristol Hurricanes,"D. Edozie, E. Dusha, D. Ubiaro, C. Samuels, V. Dilys",8,5008,175,67,136,49.3,17,42,40.5,24,43,55.8,19,62,81,46,13,5,19,29,148,72.3,71.3,73.3,33.7,32.7,55.5,56.5,68.7,25.3,66.7,8.6,31.6,30.9,117.7,151,57,151,37.7,19,68,27.9,18,28,64.3,31,56,87,34,10,4,27,38,152,44,46.2,14.2,33.3,45,98.7,18.9,71,41,57.7,23,9,39.1,42,17,40.5,11,3,3,4,59,28,47.5,24,10,41.7,68,19,27.9,12,8,0,6
Newcastle Knights,"B. Dean, J. Thames, W. Neighbour, M. Hendry, M. Jones",8,4335,162,69,137,50.4,16,53,30.2,8,9,88.9,14,42,56,38,16,0,23,21,143,79.9,79.7,80.1,30.1,30.0,56.2,57.5,55.1,22.2,72.4,11.4,6.6,38.7,112.5,190,77,137,56.2,20,58,34.5,16,22,72.7,16,49,65,35,17,2,20,8,144,63.5,64.8,12,27.6,42.3,131.3,-18.8,51,39,76.5,33,14,42.4,53,16,30.2,11,6,0,5,48,38,79.2,31,19,61.3,58,20,34.5,8,11,0,1
Reading Rockets,"M. Bryant, T. Nsangu, C. Creek, J. Bouknight, V. Olarerin",13,4232,171,63,124,50.8,20,54,37,25,36,69.4,22,44,66,40,18,2,23,26,135,77,76.7,77.3,31.3,31.1,58.9,61.1,63.5,35.5,83,11.3,29,43.5,126.5,139,59,116,50.9,11,44,25,10,18,55.6,9,40,49,37,14,3,27,29,136,55.6,56.1,17.9,17,37.9,102,24.4,56,38,67.9,14,5,35.7,54,20,37,9,10,2,3,50,37,74,22,11,50,44,11,25,14,8,1,3
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, W. Neighbour, M. Jones",8,3662,178,65,123,52.8,26,46,56.5,22,27,81.5,14,45,59,32,13,2,15,15,130,85,85.5,84.5,28.1,28.4,63.4,66,49.2,26.9,75,8.2,22,37.4,136.5,132,51,112,45.5,14,37,37.8,16,19,84.2,15,38,53,31,10,7,29,27,128,51.8,54.8,19.4,25,33,102.3,34.1,41,25,61,36,14,38.9,46,26,56.5,4,9,0,1,47,27,57.4,28,10,35.7,37,14,37.8,9,10,1,5
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, H. Gent",12,3484,135,47,104,45.2,16,48,33.3,25,35,71.4,15,30,45,25,21,3,29,20,128,86.7,88.2,85.2,27.2,28.2,52.9,56.5,53.2,25,65.2,16.7,33.7,46.2,105.4,136,56,106,52.8,15,39,38.5,9,20,45,16,45,61,31,16,2,30,23,123,59.9,59.2,20.7,34.8,36.8,110,-4.6,41,27,65.9,14,3,21.4,48,16,33.3,8,13,1,5,50,33,66,15,6,40,39,15,38.5,16,12,3,1
Reading Rockets,"M. Bryant, T. Nsangu, J. Bouknight, E. Poorman, V. Olarerin",16,3528,125,48,110,43.6,13,35,37.1,16,27,59.3,21,29,50,27,14,1,23,25,118,79.5,80.9,78,29.7,30.8,49.5,51.3,56.2,36.2,72.5,13.4,24.5,31.8,105.1,122,45,91,49.5,13,33,39.4,19,26,73.1,11,37,48,35,10,2,28,25,114,56.6,59.5,21.5,27.5,36.3,106.4,-1.3,63,33,52.4,12,2,16.7,35,13,37.1,5,9,1,6,44,27,61.4,14,5,35.7,33,13,39.4,11,8,0,5
Worthing Thunder,"M. Bryan-Amaning, J. Hopkins, E. Maynard, A. Scarborough, B. Adeluola",14,3362,147,58,112,51.8,4,21,19,27,38,71.1,22,37,59,29,16,4,17,26,118,82.5,84.8,80.2,28.3,29.9,53.6,57.1,50,40,69.8,9.7,33.9,18.8,123.8,123,48,104,46.2,19,50,38,8,16,50,16,33,49,27,10,2,22,23,112,55.3,55.4,16.5,30.2,48.1,109.5,14.3,65,44,67.7,25,9,36,21,4,19,7,5,2,3,37,23,62.2,16,6,37.5,50,19,38,12,6,1,2
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Jefferson, J. Mielke, C. Johnson",6,3779,142,56,114,49.1,11,43,25.6,19,23,82.6,18,41,59,26,13,2,17,12,118,75.6,75.1,76.1,32.0,31.5,53.9,57.2,46.4,33.3,83.7,10.2,20.2,37.7,120.1,132,56,106,52.8,14,39,35.9,6,11,54.5,8,36,44,33,12,1,22,25,119,59.4,59.5,16.6,16.3,36.8,110.1,10,50,33,66,21,12,57.1,43,11,25.6,9,7,1,1,48,35,72.9,18,7,38.9,39,14,35.9,12,5,0,3
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, M. Smith",9,3493,125,50,97,51.5,6,23,26.1,19,26,73.1,12,42,54,35,9,1,26,22,117,78.4,80.8,76.1,29.7,31.5,54.6,57.6,70,28.6,76.4,15.3,26.8,23.7,106.3,127,47,101,46.5,17,37,45.9,16,19,84.2,13,30,43,23,11,3,19,28,110,55,58.1,14.8,23.6,36.6,114.7,-8.3,33,25,75.8,41,19,46.3,23,6,26.1,11,3,2,6,42,22,52.4,22,8,36.4,37,17,45.9,6,5,0,6
Worthing Thunder,"J. Hopkins, E. Maynard, J. Lashley, A. Scarborough, B. Adeluola",8,3807,108,41,106,38.7,8,31,25.8,18,27,66.7,13,37,50,19,12,0,18,16,117,75.2,74.4,76,32.3,31.6,42.5,45.8,46.3,20.3,66.1,11.6,25.5,29.2,91.6,146,58,117,49.6,22,56,39.3,8,15,53.3,19,51,70,41,13,7,21,22,120,59,59.1,14.5,33.9,47.9,121.1,-29.5,44,20,45.5,31,13,41.9,31,8,25.8,10,8,1,0,46,30,65.2,14,5,35.7,56,22,39.3,7,8,3,3
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, R. May-Thompson",14,3625,115,42,106,39.6,9,28,32.1,22,28,78.6,12,45,57,25,10,6,15,14,116,78.9,77.1,80.7,31.1,29.8,43.9,48.6,59.5,20,76.3,9.5,26.4,26.4,98.7,122,45,112,40.2,17,43,39.5,15,18,83.3,14,48,62,25,8,8,21,24,121,47.8,50.9,14.9,23.7,38.4,100.1,-1.4,50,23,46,28,10,35.7,28,9,32.1,5,6,2,2,45,23,51.1,24,5,20.8,43,17,39.5,7,7,1,5
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, M. Jones, M. Matthews",9,3154,120,40,106,37.7,12,44,27.3,28,35,80,20,30,50,25,19,2,17,26,113,86.4,86.5,86.3,27.7,27.8,43.4,49.4,62.5,32.8,61.2,10.4,33,41.5,105.6,123,48,101,47.5,8,28,28.6,19,23,82.6,19,41,60,25,10,7,26,28,113,51.5,55.3,19,38.8,27.7,108.5,-2.9,42,21,50,20,7,35,44,12,27.3,11,6,0,0,47,31,66,26,9,34.6,28,8,28.6,13,10,0,2
Essex Rebels,"K. Martin, D. Johnson-Thompson, R. Udeh, M. Brown, T. Child",8,3377,117,37,92,40.2,11,43,25.6,32,40,80,14,39,53,29,12,5,20,19,110,80.6,78.9,82.3,30.4,29.2,46.2,53.4,78.4,26.9,75,12.6,43.5,46.7,105.4,119,46,102,45.1,14,37,37.8,13,24,54.2,13,38,51,24,11,3,21,20,115,52,52.9,15.7,25,36.3,102.8,2.6,44,24,54.5,5,2,40,43,11,25.6,9,7,2,3,45,24,53.3,20,8,40,37,14,37.8,9,11,1,1
Yorkshire Dragons,"D. Ulph, J. Whelan, L. Rooney, J. Mielke, N. Lewis",5,3069,107,39,83,47,10,35,28.6,19,26,73.1,9,33,42,22,8,4,27,20,107,85.3,84.4,86.2,28.4,27.8,53,56.6,56.4,22.5,58.9,18.8,31.3,42.2,99.1,138,54,111,48.6,17,46,37,13,20,65,23,31,54,22,12,3,18,29,110,56.3,57.6,13.1,41.1,41.4,125.2,-26.1,34,25,73.5,14,4,28.6,35,10,28.6,13,7,1,4,43,30,69.8,22,7,31.8,46,17,37,7,5,1,3
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, F. Cork, M. Matthews",7,3008,114,44,94,46.8,14,36,38.9,12,14,85.7,13,27,40,29,6,0,21,24,103,78,82.8,73.1,29.0,32.8,54.3,56.9,65.9,28.9,71.1,14,14.9,38.3,109.8,118,49,85,57.6,7,19,36.8,13,17,76.5,11,32,43,26,12,2,14,9,91,61.8,63.8,13.1,28.9,22.4,128.7,-18.9,35,20,57.1,23,10,43.5,36,14,38.9,9,6,0,3,50,37,74,16,5,31.2,19,7,36.8,7,7,1,0
Essex Rebels,"M. Amako, K. Martin, M. Brown, T. Child, T. Hudson",10,3066,113,37,94,39.4,14,39,35.9,25,30,83.3,14,39,53,25,10,1,14,20,102,80.5,80.6,80.5,29.8,29.8,46.8,52.7,67.6,25.9,66.1,9.6,31.9,41.5,109.8,102,36,98,36.7,11,46,23.9,19,32,59.4,20,40,60,24,5,4,15,25,102,42.3,45.5,11.8,33.9,46.9,99.2,10.6,42,19,45.2,12,4,33.3,39,14,35.9,4,6,0,3,38,20,52.6,14,5,35.7,46,11,23.9,3,10,1,1
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, T. Hudson",12,2832,130,47,92,51.1,21,45,46.7,15,30,50,17,30,47,31,15,3,18,23,101,86.3,86.4,86.2,27.8,27.9,62.5,61.8,66,37,66.7,11.7,32.6,48.9,127.5,101,40,85,47.1,12,33,36.4,9,18,50,15,29,44,22,9,7,28,36,101,54.1,54.3,23.2,33.3,38.8,99.3,28.2,40,25,62.5,7,1,14.3,45,21,46.7,8,5,0,3,46,26,56.5,6,2,33.3,33,12,36.4,6,10,1,7
Worthing Thunder,"D. Evans, J. Hopkins, E. Maynard, J. Lashley, E. Dadds",10,2640,76,27,94,28.7,8,40,20,14,25,56,14,23,37,15,14,1,15,26,101,87.8,92.5,83,25.9,28.9,33,36.2,55.6,21.2,63.9,11.1,26.6,42.6,74.7,91,36,78,46.2,8,30,26.7,11,14,78.6,13,52,65,26,5,2,24,16,91,51.3,54.1,22.2,36.1,38.5,99.6,-24.9,33,16,48.5,21,3,14.3,40,8,20,6,3,0,3,33,21,63.6,15,7,46.7,30,8,26.7,6,12,2,4
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, E. Donaldson, M. Gayle",13,2781,140,50,90,55.6,8,20,40,32,39,82.1,15,33,48,30,10,1,12,14,99,87.1,86.3,88,27.8,27.3,60,65.3,60,39.5,75,8,43.3,22.2,140,122,48,95,50.5,16,43,37.2,10,14,71.4,11,23,34,26,7,4,16,24,101,58.9,60.3,13.7,25,45.3,119.7,20.3,56,39,69.6,13,3,23.1,20,8,40,6,5,0,4,44,30,68.2,8,2,25,43,16,37.2,5,8,1,1
Newcastle Knights,"S. Trunley, J. Thames, H. Abdul, M. Jones, M. Matthews",4,2891,125,39,86,45.3,16,47,34,31,38,81.6,22,28,50,24,7,2,23,21,99,84.5,82.7,86.4,29.0,27.8,54.7,60.8,61.5,47.8,65.1,15.4,44.2,54.7,125.5,110,41,89,46.1,8,31,25.8,20,26,76.9,15,24,39,18,8,2,23,29,104,50.6,54.8,18.6,34.9,34.8,105.7,19.9,29,20,69,10,3,30,47,16,34,3,10,2,8,48,29,60.4,9,3,33.3,31,8,25.8,2,7,2,9
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, F. Mughaal, M. Gayle",12,2898,119,46,86,53.5,12,32,37.5,15,23,65.2,8,35,43,27,7,1,12,10,96,80.2,79.6,80.8,30.2,29.7,60.5,61.9,58.7,22.2,61.4,8.9,26.7,37.2,123.8,119,45,104,43.3,21,49,42.9,8,15,53.3,22,28,50,31,6,2,13,21,97,53.4,53.8,10.5,38.6,47.1,122,1.8,40,31,77.5,14,3,21.4,32,12,37.5,2,7,0,3,41,20,48.8,14,4,28.6,49,21,42.9,4,5,0,3
Bristol Hurricanes,"D. Edozie, D. Ubiaro, C. Samuels, V. Dilys, C. Taylor",2,2747,102,41,87,47.1,10,28,35.7,10,18,55.6,11,26,37,24,13,0,17,10,96,80.8,84.6,76.9,28.4,31.2,52.9,53.7,58.5,28.2,81.2,12.5,20.7,32.2,105.3,84,35,74,47.3,10,38,26.3,4,6,66.7,6,28,34,11,7,5,21,13,87,54.1,54.8,21.5,18.8,51.4,95.5,9.8,39,23,59,20,8,40,28,10,35.7,7,6,0,3,22,17,77.3,13,7,53.8,38,10,26.3,6,11,2,3
Derby Trailblazers,"C. Washington, R. Marsden, G. Pastor, J. Lemon, R. May-Thompson",4,2846,102,39,82,47.6,14,36,38.9,10,12,83.3,5,28,33,20,6,3,18,14,96,82.5,81.2,83.9,29.6,28.6,56.1,58.4,51.3,14.3,66.7,14.4,14.6,43.9,106,106,44,88,50,10,32,31.2,8,15,53.3,14,30,44,32,11,1,23,17,99,55.7,56,19.6,33.3,36.4,106.6,-0.6,31,17,54.8,15,8,53.3,36,14,38.9,9,4,0,4,42,29,69,14,5,35.7,32,10,31.2,4,8,0,7
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, A. Scarborough, E. Dadds",8,2894,85,36,88,40.9,5,26,19.2,8,12,66.7,13,35,48,19,15,0,17,22,93,80.1,77.4,82.7,31.0,29.0,43.8,45.6,52.8,25.5,79.5,13.1,13.6,29.5,91,105,40,87,46,17,45,37.8,8,11,72.7,9,38,47,29,7,3,21,13,99,55.7,57.2,18.6,20.5,51.7,105.3,-14.3,49,27,55.1,13,4,30.8,26,5,19.2,4,5,0,6,29,17,58.6,13,6,46.2,45,17,37.8,9,8,0,2
Essex Rebels,"R. Udeh, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",9,3039,82,33,85,38.8,10,39,25.6,6,7,85.7,12,26,38,21,13,5,19,27,91,74.3,72.1,76.4,33.3,31.4,44.7,46.5,63.6,24,61.9,14.8,8.2,45.9,89.8,95,39,86,45.3,3,25,12,14,20,70,16,38,54,22,12,5,22,7,96,47.1,50.1,18.8,38.1,29.1,98.2,-8.3,33,19,57.6,13,4,30.8,39,10,25.6,9,8,1,1,43,26,60.5,18,10,55.6,25,3,12,8,11,0,3
Bristol Flyers II,"Y. Hafid, R. Eigbe, N. Sagkovits, N. Ladjimi, E. Ekwegh",7,2960,79,30,73,41.1,14,39,35.9,5,6,83.3,6,33,39,17,9,1,25,16,90,75.4,73.7,77.2,32.6,31.1,50.7,52.2,56.7,16.2,73.3,21.3,8.2,53.4,87,111,45,92,48.9,10,30,33.3,11,14,78.6,12,31,43,26,15,3,13,14,95,54.3,56.5,11.7,26.7,32.6,116.6,-29.7,18,8,44.4,16,8,50,39,14,35.9,9,10,1,3,49,27,55.1,13,8,61.5,30,10,33.3,6,3,3,3
