Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. Mcgregor, M. Gayle, O. Jackman",1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,180.0,80.9,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, M. Gayle, O. Jackman, Z. Powell",2,3.9,0,0,2,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0.0,0.0,34.0,199.2,-165.2,0.0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, M. Gayle, R. Blain, Z. Powell",2,3.8,3,1,1,100.0,1,1,100.0,0,0,0,0,1,1,1,1,0,3,1,4,0,3,1.5,27.3,63.6,134.0,-70.4,150.0,150.0,100.0,60.0,0,0,0,0,0,0,1,1,100,1,0,0,1,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Mcgregor, R. Blain, T. Grayling, Z. Powell",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.6,148.8,-120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, O. Jackman, Z. Powell",2,3.2,3,1,1,100.0,0,0,0,1,1,100.0,0,0,0,1,1,0,1,0,2,0,3,1.5,32.4,86.5,52.9,33.6,100.0,104.2,100.0,29.1,0,0,0,1,1,100,0,0,0,1,0,0,0,0,1,1
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. Okosieme, O. Jackman, Z. Powell",1,3.1,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,24.2,84.8,117.2,-32.3,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Okosieme, M. Gayle, Z. Powell",3,3.0,4,1,3,33.3,0,1,0.0,2,2,100.0,0,1,1,0,0,0,0,0,4,0,4,1.3,58.1,130.8,29.8,101.1,33.3,51.5,0.0,0.0,2,1,50,0,0,0,1,0,0,0,0,0,0,0,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, L. Mcgregor, L. Okosieme, M. Gayle",1,2.9,3,1,4,25.0,1,3,33.3,0,0,0,1,0,1,0,0,0,0,0,3,0,3,3.0,53.2,141.9,208.3,-66.4,37.5,37.5,0.0,0.0,0,0,0,1,0,0,3,1,33.3,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, L. Mcgregor, M. Gayle, O. Jackman",1,2.9,2,0,0,0,0,0,0,2,2,100.0,0,0,0,2,1,1,0,0,1,0,2,2.0,25.4,152.3,59.5,92.8,0,113.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Duru, L. Mcgregor, O. Jackman",1,2.9,2,1,1,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,2,2.0,29.1,189.0,77.0,111.9,100.0,100.0,100.0,33.3,0,0,0,1,1,100,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, R. Blain, Z. Powell",4,2.8,1,0,0,0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,2,1,0,1,0.2,13.1,65.5,138.9,-73.3,0,56.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughal, M. Gayle, O. Jackman, Z. Powell",1,2.5,2,1,1,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2.0,37.6,112.7,92.3,20.3,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, M. Gayle, T. Grayling, Z. Powell",1,2.4,1,0,0,0,0,0,0,1,2,50.0,0,1,1,1,0,0,0,1,1,0,1,1.0,19.1,153.1,95.7,57.4,0,56.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Okosieme, M. Gayle, O. Jackman, R. Blain",2,2.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0.0,100.0,52.1,47.9,0,0,0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Duru, L. Okosieme, R. Blain",1,2.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.0,104.2,104.2,0.0,104.2,150.0,150.0,0.0,0.0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,3
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, M. Gayle, O. Jackman, Z. Powell",1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,165.7,0.0,165.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Duru, L. Mcgregor, M. Gayle",1,1.7,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,66.7,66.7,107.4,-40.7,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, L. Mcgregor, M. Gayle, T. Grayling",1,1.7,2,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2.0,50.9,50.9,104.2,-53.3,33.3,33.3,0.0,0.0,0,0,0,1,1,100,2,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Duru, L. Mcgregor, T. Grayling",1,1.6,0,0,1,0.0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0.0,0.0,104.9,52.1,52.8,0.0,0.0,0,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, M. Gayle, R. Blain",2,1.4,0,0,1,0.0,0,1,0.0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0.0,0.0,0.0,144.7,-144.7,0.0,0.0,0,50.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, L. Okosieme, Z. Powell",2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,133.3,0.0,133.3,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, L. Mcgregor, R. Blain, Z. Powell",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,243.1,-243.1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Mcgregor, M. Gayle, P. Basioudis, T. Grayling",1,1.2,6,2,2,100.0,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,2,0,6,6.0,138.9,185.2,52.1,133.1,125.0,123.0,0.0,0.0,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,2
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"A. Mutothori, F. Mughaal, L. Mcgregor, O. Jackman",1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.2,69.4,-9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, M. Gayle, R. Blain, Z. Powell",1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.7,243.1,-176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"L. Duru, L. Okosieme, M. Gayle, Z. Powell",1,1.1,0,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,156.2,-156.2,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E. Donaldson,Birmingham Rockets,3,E. Donaldson,"F. Mughaal, L. Mcgregor, P. Basioudis, T. Grayling",1,1.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,66.7,133.3,0.0,133.3,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"M. Gayle, O. Jackman, R. Blain, Z. Powell",12,48.3,26,9,18,50.0,8,16,50.0,0,0,0,0,5,5,4,1,0,1,1,18,0,26,2.2,26.4,120.7,122.0,-1.3,72.2,72.2,44.4,4.3,1,1,100,1,0,0,16,8,50,0,1,0,0,3,2,2
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Mcgregor, L. Okosieme, R. Blain",8,44.8,22,9,23,39.1,4,14,28.6,0,0,0,0,4,4,3,3,0,0,1,22,0,22,2.8,24.4,102.1,91.6,10.4,47.8,47.8,33.3,0.0,8,5,62.5,1,0,0,14,4,28.6,0,0,0,0,0,17,7
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Mcgregor, O. Jackman, R. Blain",14,39.2,20,6,12,50.0,5,9,55.6,3,4,75.0,1,3,4,1,0,0,1,3,13,0,20,1.4,23.8,115.3,82.4,32.9,70.8,72.7,16.7,6.3,2,1,50,1,0,0,9,5,55.6,0,0,0,1,2,8,6
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Mcgregor, M. Gayle, O. Jackman",9,30.6,19,7,12,58.3,5,10,50.0,0,0,0,1,0,1,1,2,0,1,1,12,0,19,2.1,34.9,121.1,105.7,15.4,79.2,79.2,14.3,7.1,2,2,100,0,0,0,10,5,50,1,0,0,0,3,7,7
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Okosieme, R. Blain, Z. Powell",7,25.2,0,0,5,0.0,0,4,0.0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0.0,0.0,104.1,104.4,-0.3,0.0,0.0,0,0.0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, O. Jackman, R. Blain, Z. Powell",12,19.0,5,2,7,28.6,1,5,20.0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0.4,13.6,124.9,101.4,23.4,35.7,35.7,0.0,0.0,1,1,100,1,0,0,5,1,20,0,0,0,0,0,2,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, M. Gayle, O. Jackman, Z. Powell",6,14.8,6,2,3,66.7,2,2,100.0,0,0,0,2,1,3,1,1,0,1,1,2,0,6,1.0,21.2,134.3,90.1,44.2,100.0,100.0,50.0,20.0,1,0,0,0,0,0,2,2,100,0,1,0,0,3,0,6
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, M. Gayle, R. Blain, Z. Powell",6,11.5,3,1,4,25.0,1,4,25.0,0,0,0,0,2,2,2,0,0,2,0,6,0,3,0.5,11.3,75.1,112.4,-37.3,37.5,37.5,200.0,25.0,0,0,0,0,0,0,4,1,25,0,1,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Mcgregor, M. Gayle, O. Jackman, R. Blain",6,11.4,9,3,6,50.0,3,6,50.0,0,0,0,1,0,1,0,1,0,0,0,5,0,9,1.5,38.7,86.0,92.1,-6.0,75.0,75.0,0.0,0.0,0,0,0,0,0,0,6,3,50,0,0,0,0,3,0,6
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, O. Jackman, R. Blain, Z. Powell",4,9.0,5,2,5,40.0,1,3,33.3,0,0,0,0,0,0,1,0,0,1,2,6,0,5,1.2,31.6,94.8,85.3,9.5,50.0,50.0,50.0,14.3,1,0,0,1,1,100,3,1,33.3,0,1,0,0,0,3,5
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Mcgregor, O. Jackman, Z. Powell",3,8.9,1,0,1,0.0,0,0,0,1,2,50.0,1,0,1,0,0,0,0,0,1,0,1,0.3,5.2,114.7,73.1,41.6,0.0,26.6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Mcgregor, L. Okosieme, R. Blain, Z. Powell",3,8.0,0,0,6,0.0,0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0.0,0.0,80.9,116.4,-35.5,0.0,0.0,0,14.3,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Mcgregor, L. Okosieme, M. Gayle",3,7.7,3,1,3,33.3,1,3,33.3,0,0,0,1,1,2,0,0,0,0,0,2,0,3,1.0,17.5,46.7,88.5,-41.8,50.0,50.0,0.0,0.0,0,0,0,0,0,0,3,1,33.3,0,0,0,0,0,3,3
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Mcgregor, M. Gayle, O. Jackman, Z. Powell",2,7.1,0,0,1,0.0,0,1,0.0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0.0,0.0,87.2,89.3,-2.1,0.0,0.0,0,66.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Mcgregor, L. Okosieme, O. Jackman, R. Blain",3,5.1,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1.0,23.5,54.9,66.3,-11.4,75.0,75.0,0.0,0.0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Duru, M. Gayle, O. Jackman, R. Blain",1,4.6,0,0,2,0.0,0,2,0.0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0.0,0.0,105.0,114.6,-9.6,0.0,0.0,0,25.0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Duru, M. Gayle, O. Jackman, Z. Powell",2,4.4,0,0,4,0.0,0,1,0.0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0.0,0.0,91.0,31.6,59.3,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"A. Mutothori, L. Duru, P. Basioudis, T. Grayling",2,3.9,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,1,0,1,1,3,0,3,1.5,26.8,71.4,94.0,-22.7,75.0,75.0,100.0,25.0,0,0,0,0,0,0,2,1,50,1,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, M. Gayle, R. Blain, Z. Powell",2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,63.6,134.0,-70.4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Okosieme, M. Gayle, O. Jackman, R. Blain",2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,237.3,166.5,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"E. Donaldson, L. Okosieme, O. Jackman, Z. Powell",2,3.2,0,0,1,0.0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,86.5,52.9,33.6,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F. Mughaal,Birmingham Rockets,7,F. Mughaal,"L. Duru, M. Gayle, T. Grayling, Z. Powell",1,3.1,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,119.0,-119.0,0.0,0.0,0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
