Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
London Cavaliers,J. Richards,11,J. Richards,26,14.6,380.2,103.0,4.0,39.0,96.0,40.6,16.0,48.0,33.3,9.0,14.0,64.3,31.0,50.0,81.0,16.0,13.0,10.0,14.0,25.0,81.8,11.2,14.1,2.2,11.1,0,103.0,4.0,14.1,6,1.5,4,4,52.1,5.8,4,0.58,-2.78,3.35,3.8,4.4,39.0,21.0,53.8,9.0,2.0,22.2,48.0,16.0,33.3,8.0,4.0,1.0,1.0,21.0,25.0,26.0
Yorkshire Dragons,R. Ani,1,R. Ani,26,10.3,268.1,100.0,3.8,33.0,79.0,41.8,6.0,33.0,18.2,28.0,44.0,63.6,22.0,22.0,44.0,21.0,21.0,10.0,19.0,27.0,91.5,17.0,18.6,3.9,8.2,0,100.0,3.8,18.6,3,1.0,5,2,25.5,5.9,3,1.67,-3.85,5.52,3.3,3.6,45.0,27.0,60,1.0,0.0,0,33.0,6.0,18.2,8.0,7.0,0.0,4.0,20.0,32.0,24.0
Derby Trailblazers,C. Burr,0,C. Burr,26,11.1,288.3,98.0,3.8,41.0,84.0,48.8,13.0,30.0,43.3,3.0,6.0,50,15.0,37.0,52.0,27.0,14.0,3.0,12.0,27.0,80.3,14.5,17.6,4.8,9.3,3,101.0,3.9,18.1,0,0.0,3,0,0.0,3.0,2,1.09,-3.15,4.24,3.0,3.6,40.0,25.0,62.5,14.0,3.0,21.4,30.0,13.0,43.3,4.0,5.0,0.0,3.0,19.0,33.0,23.0
Essex Rebels,H. Gent,36,H. Gent,26,14.6,378.4,95.0,3.7,40.0,83.0,48.2,1.0,3.0,33.3,14.0,31.0,45.2,39.0,58.0,97.0,14.0,11.0,4.0,24.0,48.0,78.4,10.4,12.6,1.9,12.9,3,98.0,3.8,13.0,3,1.0,0,6,56.8,3.6,3,-5.57,-7.72,2.15,4.4,4.5,76.0,38.0,50,4.0,1.0,25,3.0,1.0,33.3,4.0,13.0,1.0,6.0,18.0,14.0,16.0
Loughborough Riders,D. Hadley,22/5,D. Hadley,26,12.5,325.0,86.0,3.3,34.0,86.0,39.5,10.0,43.0,23.3,8.0,13.0,61.5,12.0,28.0,40.0,24.0,8.0,2.0,17.0,34.0,92.9,14.4,13.3,3.7,6.2,14,100.0,3.8,15.5,5,5.0,4,1,56.3,4.4,1,-4.86,-7.37,2.51,2.9,4.2,35.0,22.0,62.9,7.0,1.0,14.3,43.0,10.0,23.3,8.0,6.0,0.0,3.0,7.0,45.0,28.0
Derby Trailblazers,C. Brown,4,C. Brown,26,26.4,687.6,74.0,2.8,27.0,70.0,38.6,12.0,37.0,32.4,8.0,19.0,42.1,29.0,95.0,124.0,141.0,22.0,4.0,39.0,23.0,84.8,6.4,5.6,10.6,9.3,29,103.0,4.0,7.8,15,2.1,13,3,52.4,17.3,7,0.77,-3.5,4.26,2.3,3.4,26.0,13.0,50,7.0,2.0,28.6,37.0,12.0,32.4,27.0,9.0,0.0,3.0,16.0,9.0,10.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,26,8.6,223.4,55.0,2.1,18.0,54.0,33.3,7.0,23.0,30.4,12.0,16.0,75,13.0,16.0,29.0,18.0,6.0,0.0,16.0,17.0,61.5,13.8,12.4,4.0,6.5,2,57.0,2.2,12.8,8,2.0,5,4,59.2,7.8,4,-5.73,-7.17,1.44,2.7,4.2,24.0,10.0,41.7,7.0,1.0,14.3,23.0,7.0,30.4,4.0,9.0,0.0,3.0,12.0,9.0,10.0
Nottingham Hoods,T. Williams,0/1/55/9,T. Williams,25,34.3,856.8,581.0,23.2,226.0,496.0,45.6,52.0,198.0,26.3,77.0,112.0,68.8,29.0,108.0,137.0,139.0,59.0,13.0,68.0,56.0,560.9,33.1,34.2,8.2,8.1,17,598.0,23.9,35.2,36,5.1,22,10,68.2,29.4,7,6.83,0.87,5.95,2.6,1.6,231.0,153.0,66.2,67.0,21.0,31.3,198.0,52.0,26.3,34.0,22.0,0.0,12.0,70.0,214.0,150.0
Newcastle Knights,S. Trunley,10/14,S. Trunley,25,33.7,842.0,452.0,18.1,159.0,371.0,42.9,87.0,213.0,40.8,47.0,60.0,78.3,38.0,70.0,108.0,95.0,30.0,1.0,42.0,52.0,385.3,22.7,26.7,5.6,6.4,24,476.0,19.0,28.1,59,5.9,42,7,65.4,48.1,10,2.06,1.02,1.04,2.4,2.7,74.0,39.0,52.7,84.0,33.0,39.3,213.0,87.0,40.8,14.0,22.0,0.0,6.0,71.0,106.0,65.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,25,33.8,845.3,388.0,15.5,122.0,263.0,46.4,52.0,137.0,38,92.0,103.0,89.3,13.0,143.0,156.0,180.0,34.0,4.0,80.0,56.0,360.3,22.1,23.8,11.1,9.6,23,411.0,16.4,25.3,37,4.1,23,14,63.4,36.2,9,5.5,-0.77,6.27,2.2,1.3,89.0,58.0,65.2,36.0,11.0,30.6,137.0,52.0,38,55.0,14.0,0.0,11.0,46.0,104.0,93.0
Hemel Storm,M. Norman,2,M. Norman,25,26.4,660.5,351.0,14.0,132.0,285.0,46.3,57.0,162.0,35.2,30.0,33.0,90.9,18.0,61.0,79.0,45.0,17.0,4.0,35.0,44.0,303.9,22.6,26.0,3.3,5.8,0,351.0,14.0,26.0,22,3.1,22,1,49.0,22.4,7,0.07,-0.85,0.92,2.8,3.3,92.0,61.0,66.3,30.0,13.0,43.3,162.0,57.0,35.2,13.0,17.0,0.0,5.0,28.0,135.0,61.0
Reading Rockets,M. Bryant,10,M. Bryant,25,27.4,684.8,325.0,13.0,132.0,235.0,56.2,14.0,39.0,35.9,47.0,61.0,77,27.0,81.0,108.0,77.0,35.0,3.0,46.0,47.0,269.6,20.9,25.2,6.0,8.4,13,338.0,13.5,26.2,28,2.8,17,10,65.4,23.4,10,5.43,-1.04,6.46,2.5,2.4,160.0,101.0,63.1,34.0,15.0,44.1,39.0,14.0,35.9,15.0,16.0,0.0,15.0,37.0,109.0,71.0
Loughborough Riders,J. Campbell,0/10,J. Campbell,25,29.0,724.9,317.0,12.7,124.0,325.0,38.2,55.0,182.0,30.2,14.0,19.0,73.7,18.0,95.0,113.0,151.0,43.0,3.0,86.0,44.0,385.3,26.8,22.0,10.5,7.9,9,326.0,13.0,22.7,11,2.8,7,5,59.8,11.2,4,-0.2,-3.28,3.08,1.6,1.9,105.0,58.0,55.2,38.0,11.0,28.9,182.0,55.0,30.2,57.0,25.0,0.0,4.0,31.0,100.0,52.0
Hemel Storm,K. Walker,11,K. Walker,25,23.9,597.0,260.0,10.4,109.0,202.0,54,12.0,35.0,34.3,30.0,53.0,56.6,39.0,116.0,155.0,38.0,32.0,1.0,53.0,42.0,229.7,18.9,21.3,3.1,12.7,8,268.0,10.7,22.0,30,3.8,17,10,70.1,24.4,8,-0.83,-3.42,2.59,3.6,3.8,155.0,95.0,61.3,12.0,2.0,16.7,35.0,12.0,34.3,14.0,29.0,1.0,9.0,39.0,88.0,45.0
Nottingham Hoods,S. Akano,7,S. Akano,25,26.0,650.9,237.0,9.5,88.0,230.0,38.3,34.0,122.0,27.9,27.0,41.0,65.9,15.0,46.0,61.0,92.0,31.0,0.0,59.0,55.0,280.4,21.8,18.4,7.1,4.7,5,242.0,9.7,18.7,6,1.5,7,0,42.9,8.0,4,-2.51,-5.63,3.12,1.9,3.3,72.0,41.0,56.9,36.0,13.0,36.1,122.0,34.0,27.9,33.0,20.0,1.0,5.0,26.0,82.0,56.0
Worthing Thunder,D. Evans,0,D. Evans,25,21.5,537.6,207.0,8.3,81.0,202.0,40.1,20.0,94.0,21.3,25.0,45.0,55.6,32.0,67.0,99.0,55.0,36.0,8.0,26.0,50.0,207.2,18.7,18.7,5.0,9.0,13,220.0,8.8,19.9,17,2.4,14,8,48.5,18.5,7,0.12,-4.44,4.56,3.0,3.2,81.0,52.0,64.2,26.0,9.0,34.6,94.0,20.0,21.3,10.0,13.0,0.0,3.0,27.0,84.0,57.0
