Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Sheffield Arrows Senior Men,D. Soares,10/23,D. Soares,17,37.3,633.9,239.0,14.1,92.0,192.0,47.9,35.0,100.0,35,20.0,46.0,43.5,41.0,135.0,176.0,83.0,40.0,28.0,37.0,43.0,199.9,14.7,16.4,5.7,12.1,192,431.0,25.4,29.6,9,1.8,8,9,37.6,14.0,5,7.24,1.46,5.77,3.6,2.4,85.0,55.0,64.7,6.0,2.0,33.3,100.0,35.0,35,17.0,13.0,1.0,6.0,49.0,77.0,48.0
Leicester Warriors Senior Men,A. Kalugin-Ugo,10,A. Kalugin-Ugo,17,27.5,467.5,174.0,10.2,66.0,161.0,41,12.0,48.0,25,30.0,64.0,46.9,34.0,99.0,133.0,72.0,32.0,5.0,60.0,34.0,206.6,21.1,11.3,4.7,8.6,152,326.0,19.2,21.2,16,2.0,20,7,34.7,29.1,8,-0.03,-3.62,3.59,3.4,2.2,95.0,50.0,52.6,17.0,3.0,17.6,48.0,12.0,25,27.0,26.0,0.0,7.0,48.0,55.0,53.0
Sheffield Arrows Senior Men,M. Ibrahim,14/26/44/50,M. Ibrahim,17,23.1,393.1,158.0,9.3,64.0,126.0,50.8,12.0,31.0,38.7,18.0,32.0,56.2,35.0,60.0,95.0,17.0,4.0,7.0,31.0,35.0,130.6,15.5,10.9,1.2,6.5,86,244.0,14.4,16.8,4,1.3,2,1,82.0,2.4,3,-1.22,-2.36,1.14,4.1,3.5,75.0,45.0,60,20.0,7.0,35,31.0,12.0,38.7,6.0,18.0,2.0,5.0,49.0,26.0,21.0
Sheffield Sharks Senior Men,C. Andrews,21/22,C. Andrews,17,19.7,335.4,143.0,8.4,58.0,109.0,53.2,0.0,0.0,0,27.0,50.0,54,63.0,59.0,122.0,13.0,13.0,9.0,21.0,36.0,85.4,12.4,9.7,0.9,8.2,29,172.0,10.1,11.6,6,1.5,3,3,69.4,5.3,4,1.36,-0.16,1.52,4.8,2.7,73.0,43.0,58.9,36.0,15.0,41.7,0.0,0.0,0,7.0,12.0,0.0,2.0,69.0,27.0,32.0
Sheffield Arrows Senior Men,S. Matewe,12/14/15/26,S. Matewe,17,21.2,360.3,118.0,6.9,48.0,132.0,36.4,11.0,43.0,25.6,11.0,21.0,52.4,13.0,39.0,52.0,13.0,6.0,4.0,20.0,31.0,142.3,18.5,8.1,0.9,3.6,74,192.0,11.3,13.2,23,4.6,16,3,66.4,19.3,5,-5.16,-5.58,0.42,3.2,4.6,58.0,30.0,51.7,31.0,7.0,22.6,43.0,11.0,25.6,8.0,6.0,0.0,6.0,21.0,32.0,20.0
Cardiff Met Archers Senior Men I,L. Scotland,6/7,L. Scotland,17,20.4,346.8,106.0,6.2,38.0,135.0,28.1,13.0,49.0,26.5,17.0,22.0,77.3,14.0,64.0,78.0,20.0,18.0,1.0,29.0,28.0,153.3,22.0,7.9,1.5,5.8,110,216.0,12.7,16.0,8,2.0,6,2,58.1,7.9,4,-5.83,-7.33,1.51,3.6,4.1,32.0,9.0,28.1,53.0,16.0,30.2,49.0,13.0,26.5,15.0,10.0,0.0,4.0,21.0,31.0,27.0
Cardiff Met Archers Senior Men I,M. James,5,M. James,17,22.5,382.3,102.0,6.0,34.0,115.0,29.6,13.0,58.0,22.4,21.0,38.0,55.3,9.0,47.0,56.0,31.0,16.0,1.0,36.0,36.0,152.4,19.8,7.6,2.3,4.2,66,168.0,9.9,12.5,9,1.8,9,1,47.7,10.4,5,-6.79,-8.05,1.26,2.8,3.7,44.0,17.0,38.6,13.0,4.0,30.8,58.0,13.0,22.4,21.0,4.0,1.0,10.0,16.0,22.0,28.0
Worcester Wolves Senior Men,G. Stergiopoulos,13/9,G. Stergiopoulos,17,19.7,334.3,93.0,5.5,33.0,98.0,33.7,17.0,56.0,30.4,10.0,18.0,55.6,17.0,50.0,67.0,39.0,28.0,3.0,25.0,25.0,109.4,15.9,6.6,2.8,4.8,124,217.0,12.8,15.4,10,1.7,14,2,33.6,17.9,6,3.81,-3.38,7.19,2.7,3.3,34.0,16.0,47.1,8.0,0.0,0,56.0,17.0,30.4,17.0,5.0,0.0,3.0,22.0,23.0,41.0
Worcester Wolves Senior Men,C. Okibe,3/30,C. Okibe,17,9.8,166.4,38.0,2.2,15.0,33.0,45.5,0.0,0.0,0,8.0,13.0,61.5,13.0,41.0,54.0,1.0,2.0,2.0,13.0,13.0,37.2,10.9,2.7,0.1,3.8,2,40.0,2.4,2.8,4,4.0,2,0,100.0,2.0,1,-3.0,-6.48,3.48,4.7,4.7,26.0,13.0,50,7.0,2.0,28.6,0.0,0.0,0,0.0,7.0,3.0,3.0,14.0,11.0,7.0
Sheffield Arrows Senior Men,H. Ibrahim,24/33/9,H. Ibrahim,16,37.8,605.1,402.0,25.1,145.0,291.0,49.8,13.0,52.0,25,99.0,136.0,72.8,58.0,147.0,205.0,78.0,28.0,9.0,68.0,35.0,346.4,26.8,27.6,5.4,14.1,196,598.0,37.4,41.1,26,3.2,17,19,51.3,30.4,8,7.06,3.04,4.02,3.7,1.1,164.0,105.0,64,75.0,27.0,36,52.0,13.0,25,22.0,34.0,1.0,11.0,87.0,156.0,103.0
St Helens Saints Senior Men,D. Lufadeju,14,D. Lufadeju,16,34.6,554.0,360.0,22.5,120.0,263.0,45.6,41.0,103.0,39.8,79.0,96.0,82.3,40.0,86.0,126.0,72.0,48.0,1.0,49.0,43.0,301.7,26.3,26.7,5.3,9.3,160,520.0,32.5,38.6,32,4.0,24,15,52.3,38.6,8,10.35,4.44,5.92,2.6,1.1,90.0,57.0,63.3,70.0,22.0,31.4,103.0,41.0,39.8,19.0,23.0,0.0,7.0,55.0,159.0,114.0
Birmingham City University Senior Men,R. Oberia,3,R. Oberia,16,29.8,477.1,314.0,19.6,109.0,260.0,41.9,47.0,133.0,35.3,49.0,71.0,69,25.0,46.0,71.0,21.0,43.0,6.0,36.0,29.0,290.2,27.7,20.1,1.3,4.5,45,359.0,22.4,23.0,19,2.7,15,3,58.2,20.3,7,7.8,2.05,5.76,2.8,2.4,88.0,51.0,58,38.0,11.0,28.9,133.0,47.0,35.3,11.0,21.0,0.0,4.0,56.0,140.0,88.0
Leicester Warriors Senior Men,M. Alechicus Legania,5,M. Legania; M. Alechicus Legania,16,34.4,549.8,298.0,18.6,131.0,260.0,50.4,3.0,21.0,14.3,33.0,65.0,50.8,38.0,82.0,120.0,41.0,25.0,6.0,26.0,30.0,265.5,23.1,19.4,2.7,7.8,98,396.0,24.8,25.7,37,3.7,36,1,50.8,39.4,10,2.31,0.04,2.27,3.6,2.2,139.0,93.0,66.9,97.0,33.0,34,21.0,3.0,14.3,12.0,11.0,0.0,3.0,81.0,94.0,78.0
Liverpool Senior Men,A. Gayle,10/13/8/9,A. Gayle,16,31.0,495.9,278.0,17.4,94.0,216.0,43.5,39.0,120.0,32.5,51.0,82.0,62.2,21.0,93.0,114.0,22.0,31.0,6.0,40.0,27.0,260.2,24.2,17.4,1.4,7.1,159,437.0,27.3,27.3,52,5.8,33,18,63.5,50.9,9,4.63,0.5,4.14,3.4,2.5,71.0,50.0,70.4,25.0,5.0,20,120.0,39.0,32.5,10.0,24.0,0.0,6.0,56.0,83.0,48.0
Oxford Hoops Senior Men,A. Marzec,14,A. Marzec,16,33.5,535.3,242.0,15.1,79.0,187.0,42.2,33.0,87.0,37.9,51.0,64.0,79.7,28.0,41.0,69.0,21.0,8.0,1.0,40.0,19.0,218.1,20.5,17.6,1.5,5.0,45,287.0,17.9,20.9,21,3.5,9,7,86.9,13.1,6,-1.6,-0.31,-1.29,2.7,2.3,72.0,35.0,48.6,26.0,9.0,34.6,87.0,33.0,37.9,10.0,23.0,0.0,7.0,43.0,71.0,37.0
Myerscough Basketball Academy Senior Men I,H. Sheehan,0,H. Sheehan,16,26.7,427.0,225.0,14.1,66.0,186.0,35.5,44.0,129.0,34.1,49.0,61.0,80.3,6.0,45.0,51.0,20.0,10.0,1.0,34.0,25.0,231.2,27.3,17.7,1.6,4.0,46,271.0,16.9,21.4,34,3.4,22,16,58.5,32.0,10,2.22,-0.25,2.47,2.6,2.6,38.0,17.0,44.7,17.0,3.0,17.6,129.0,44.0,34.1,17.0,13.0,1.0,3.0,51.0,52.0,37.0
St Helens Saints Senior Men,W. Self,11/4/5/6/7,W. Self,16,22.2,355.4,202.0,12.6,77.0,183.0,42.1,39.0,108.0,36.1,9.0,15.0,60,4.0,38.0,42.0,32.0,17.0,0.0,20.0,11.0,197.4,26.8,15.0,2.4,3.1,266,468.0,29.2,34.7,11,2.2,15,5,32.0,17.2,5,4.91,2.06,2.85,2.2,2.5,27.0,16.0,59.3,48.0,22.0,45.8,108.0,39.0,36.1,10.0,7.0,0.0,3.0,31.0,63.0,43.0
Worcester Wolves Senior Men,H. Ferreira,10/8,H. Ferreira,16,30.1,482.1,172.0,10.8,70.0,133.0,52.6,6.0,24.0,25,26.0,51.0,51,43.0,35.0,78.0,32.0,56.0,7.0,42.0,58.0,148.3,14.9,12.2,2.3,5.5,81,253.0,15.8,17.9,19,2.1,13,6,60.7,23.6,9,5.18,-3.15,8.33,2.8,3.1,94.0,59.0,62.8,15.0,5.0,33.3,24.0,6.0,25,19.0,16.0,0.0,7.0,26.0,67.0,61.0
Birmingham City University Senior Men,R. Faure-Daley,11,R. Faure-Daley,16,28.1,449.4,169.0,10.6,60.0,172.0,34.9,32.0,108.0,29.6,17.0,25.0,68,16.0,74.0,90.0,115.0,74.0,1.0,54.0,47.0,212.2,21.5,10.8,7.4,5.8,271,440.0,27.5,28.2,17,2.4,18,4,43.0,23.8,7,8.79,-0.94,9.73,1.0,1.1,29.0,18.0,62.1,34.0,9.0,26.5,108.0,32.0,29.6,40.0,11.0,0.0,3.0,28.0,51.0,66.0
Worcester Wolves Senior Men,W. Santhe,6,W. Santhe,16,31.3,500.9,156.0,9.8,58.0,178.0,32.6,19.0,93.0,20.4,21.0,38.0,55.3,10.0,57.0,67.0,95.0,36.0,0.0,73.0,41.0,247.4,24.0,11.1,6.7,4.8,205,361.0,22.6,25.6,22,2.2,25,6,39.8,35.6,10,-1.55,-6.01,4.47,1.5,2.4,73.0,37.0,50.7,12.0,2.0,16.7,93.0,19.0,20.4,39.0,28.0,0.0,6.0,18.0,50.0,51.0
Myerscough Basketball Academy Senior Men I,Z. Trezvant,12/14,Z. Trezvant,16,23.3,373.3,150.0,9.4,60.0,133.0,45.1,10.0,35.0,28.6,20.0,36.0,55.6,53.0,118.0,171.0,30.0,16.0,25.0,47.0,20.0,137.1,18.5,11.8,2.4,13.5,93,243.0,15.2,19.1,25,2.8,18,10,55.8,31.4,9,5.06,-0.76,5.82,5.0,2.9,79.0,42.0,53.2,19.0,8.0,42.1,35.0,10.0,28.6,27.0,16.0,1.0,3.0,67.0,22.0,34.0
Cardiff Met Archers Senior Men I,J. Dawe,8,J. Dawe,16,22.9,366.3,136.0,8.5,50.0,95.0,52.6,20.0,43.0,46.5,16.0,19.0,84.2,5.0,27.0,32.0,43.0,25.0,0.0,29.0,14.0,122.3,16.6,10.1,3.2,2.4,78,214.0,13.4,15.9,4,0.8,4,1,45.0,4.4,5,1.87,-1.23,3.1,1.6,1.3,10.0,7.0,70,42.0,23.0,54.8,43.0,20.0,46.5,19.0,8.0,0.0,2.0,26.0,37.0,34.0
Myerscough Basketball Academy Senior Men I,O. Esingle,9,O. Esingle,16,20.0,320.6,126.0,7.9,53.0,110.0,48.2,5.0,28.0,17.9,15.0,35.0,42.9,9.0,48.0,57.0,47.0,13.0,4.0,27.0,27.0,137.7,21.7,9.9,3.7,4.5,101,227.0,14.2,17.9,15,3.0,6,5,91.5,9.2,5,2.84,-2.16,5.01,2.3,2.0,58.0,38.0,65.5,24.0,10.0,41.7,28.0,5.0,17.9,12.0,13.0,0.0,2.0,26.0,35.0,26.0
St Helens Saints Senior Men,J. Collamat,4/5/6,J. Collamat,16,18.4,294.3,122.0,7.6,43.0,103.0,41.7,16.0,32.0,50,20.0,34.0,58.8,14.0,25.0,39.0,30.0,12.0,0.0,26.0,22.0,124.8,20.4,9.0,2.2,2.9,181,303.0,18.9,22.5,3,1.0,5,1,27.6,6.4,3,0.5,-1.84,2.34,2.4,3.0,51.0,20.0,39.2,20.0,7.0,35,32.0,16.0,50,7.0,12.0,0.0,7.0,9.0,46.0,30.0
Manchester Magic Senior Men I,S. Gordon,6,S. Gordon,16,19.9,318.9,116.0,7.2,52.0,110.0,47.3,2.0,11.0,18.2,10.0,15.0,66.7,31.0,48.0,79.0,16.0,19.0,4.0,19.0,27.0,100.4,15.8,9.1,1.3,6.2,36,152.0,9.5,11.9,3,1.0,3,1,43.6,3.4,3,3.51,-2.71,6.22,3.8,3.8,81.0,44.0,54.3,18.0,6.0,33.3,11.0,2.0,18.2,4.0,8.0,0.0,7.0,31.0,37.0,45.0
Myerscough Basketball Academy Senior Men I,J. Bobkowski,10/5/6,J. Bobkowski,16,15.1,241.2,102.0,6.4,38.0,99.0,38.4,13.0,43.0,30.2,13.0,22.0,59.1,10.0,21.0,31.0,20.0,11.0,2.0,30.0,15.0,123.5,25.8,8.0,1.6,2.4,98,200.0,12.5,15.8,2,1.0,3,1,29.1,4.4,2,-0.47,-3.35,2.88,2.3,3.0,45.0,23.0,51.1,11.0,2.0,18.2,43.0,13.0,30.2,15.0,10.0,0.0,5.0,38.0,23.0,31.0
Teesside Lions Senior Men,B. Maldutis,20/4,B. Maldutis,16,15.5,248.0,97.0,6.1,35.0,93.0,37.6,19.0,50.0,38,8.0,11.0,72.7,16.0,18.0,34.0,10.0,16.0,1.0,13.0,30.0,91.0,18.1,7.5,0.8,2.6,24,121.0,7.6,9.3,0,0.0,3,0,0.0,3.0,1,-0.84,-3.0,2.17,2.7,3.3,22.0,12.0,54.5,21.0,4.0,19,50.0,19.0,38,9.0,2.0,0.0,2.0,15.0,17.0,32.0
Oxford Hoops Senior Men,M. Adelakun,10,M. Adelakun,16,16.7,267.2,67.0,4.2,29.0,79.0,36.7,0.0,10.0,0,9.0,18.0,50,21.0,53.0,74.0,18.0,13.0,14.0,35.0,29.0,96.9,18.2,4.9,1.3,5.4,38,105.0,6.6,7.6,14,3.5,11,7,49.7,18.1,4,-5.89,-7.85,1.96,4.0,3.8,50.0,23.0,46,18.0,6.0,33.3,10.0,0.0,0,15.0,12.0,0.0,8.0,20.0,22.0,20.0
Birmingham City University Senior Men,D. Ogodan,10/12/14/16/17/2/5/7/9,D. Ogodan,16,19.6,313.6,63.0,3.9,27.0,71.0,38,1.0,14.0,7.1,8.0,24.0,33.3,38.0,14.0,52.0,13.0,17.0,10.0,25.0,43.0,65.8,9.6,4.0,0.8,3.3,283,346.0,21.6,22.1,0,0.0,1,0,0.0,1.0,1,-2.16,-6.5,4.33,3.8,4.9,49.0,26.0,53.1,8.0,0.0,0,14.0,1.0,7.1,10.0,10.0,0.0,5.0,21.0,25.0,27.0
Manchester Magic Senior Men I,B. Goodall,15,B. Goodall,16,23.7,379.4,60.0,3.8,25.0,46.0,54.3,2.0,11.0,18.2,8.0,23.0,34.8,20.0,66.0,86.0,33.0,15.0,3.0,24.0,48.0,57.7,7.6,4.7,2.6,6.7,79,139.0,8.7,10.9,0,0.0,1,2,0.0,3.9,2,1.59,-5.66,7.25,3.5,4.0,34.0,22.0,64.7,1.0,1.0,100,11.0,2.0,18.2,11.0,10.0,0.0,3.0,15.0,19.0,7.0
St Helens Saints Senior Men,S. Simmonds,12,S. Simmonds,16,26.2,418.4,58.0,3.6,23.0,70.0,32.9,4.0,30.0,13.3,8.0,18.0,44.4,31.0,86.0,117.0,31.0,18.0,12.0,28.0,45.0,71.9,8.3,4.3,2.3,8.7,77,135.0,8.4,10.0,3,0.8,4,4,26.0,7.8,4,-0.55,-5.17,4.62,4.4,4.7,23.0,14.0,60.9,17.0,5.0,29.4,30.0,4.0,13.3,11.0,8.0,2.0,7.0,11.0,17.0,11.0
Oxford Hoops Senior Men,M. Hilsdon,3,M. Hilsdon,16,20.0,320.3,51.0,3.2,17.0,58.0,29.3,10.0,37.0,27,7.0,11.0,63.6,0.0,25.0,25.0,27.0,10.0,4.0,45.0,17.0,103.5,16.2,3.7,2.0,1.8,55,106.0,6.6,7.7,0,0,0,0,0,0.0,0,-9.71,-8.61,-1.09,2.0,3.7,13.0,4.0,30.8,8.0,3.0,37.5,37.0,10.0,27,26.0,16.0,0.0,3.0,4.0,13.0,4.0
Sheffield Sharks Senior Men,T. Lister,0/18,T. Lister,16,18.4,293.7,50.0,3.1,20.0,60.0,33.3,7.0,34.0,20.6,3.0,6.0,50,8.0,23.0,31.0,13.0,3.0,2.0,12.0,13.0,64.0,10.6,3.4,0.9,2.1,27,77.0,4.8,5.2,0,0.0,3,2,0.0,3.9,2,-5.28,-5.82,0.54,2.7,4.4,13.0,8.0,61.5,13.0,5.0,38.5,34.0,7.0,20.6,7.0,4.0,0.0,1.0,13.0,18.0,14.0
Myerscough Basketball Academy Senior Men I,E. Akubuo,7/8,E. Akubuo,16,13.4,214.4,46.0,2.9,15.0,58.0,25.9,9.0,32.0,28.1,7.0,13.0,53.8,10.0,28.0,38.0,17.0,7.0,6.0,12.0,25.0,63.1,14.8,3.6,1.3,3.0,139,185.0,11.6,14.6,7,1.4,8,2,39.4,11.9,5,-1.22,-5.52,4.3,3.2,4.2,20.0,4.0,20,5.0,2.0,40,32.0,9.0,28.1,4.0,5.0,0.0,3.0,8.0,8.0,13.0
Leicester Warriors Senior Men,P. Banda,14/4/6/7,P. Banda,16,12.4,198.8,28.0,1.8,12.0,40.0,30,1.0,6.0,16.7,3.0,8.0,37.5,20.0,21.0,41.0,13.0,7.0,1.0,12.0,12.0,34.1,8.2,1.8,0.8,2.7,228,256.0,16.0,16.6,2,0.5,4,0,25.0,4.0,4,-5.3,-6.11,0.81,3.4,4.7,21.0,9.0,42.9,13.0,2.0,15.4,6.0,1.0,16.7,7.0,3.0,0.0,2.0,5.0,12.0,12.0
Manchester Magic Senior Men I,J. Walton,8,J. Walton,15,30.0,450.4,269.0,17.9,99.0,218.0,45.4,49.0,112.0,43.8,22.0,32.0,68.8,9.0,50.0,59.0,71.0,25.0,0.0,48.0,21.0,260.2,28.9,21.0,5.6,4.6,144,413.0,27.5,32.3,22,3.1,19,9,47.9,27.0,7,9.4,3.44,5.96,1.8,1.0,45.0,24.0,53.3,60.0,26.0,43.3,112.0,49.0,43.8,24.0,19.0,0.0,5.0,41.0,77.0,64.0
Manchester Magic Senior Men I,A. Bile,7,A. Bile,15,25.3,379.4,230.0,15.3,83.0,187.0,44.4,21.0,72.0,29.2,43.0,64.0,67.2,24.0,53.0,77.0,24.0,18.0,5.0,28.0,25.0,210.4,27.8,18.0,1.9,6.0,63,293.0,19.5,22.9,20,3.3,17,4,53.3,18.8,6,6.69,0.94,5.75,3.5,2.4,97.0,54.0,55.7,15.0,5.0,33.3,72.0,21.0,29.2,8.0,16.0,0.0,4.0,34.0,85.0,54.0
Myerscough Basketball Academy Senior Men I,C. Sanchez Falette,4/6,C. Sanchez Falette,15,24.9,373.5,171.0,11.4,62.0,176.0,35.2,15.0,67.0,22.4,32.0,50.0,64,35.0,67.0,102.0,34.0,21.0,2.0,38.0,31.0,193.0,26.1,13.5,2.7,8.0,95,266.0,17.7,21.0,9,1.3,14,4,28.6,23.8,7,1.72,-2.26,3.98,3.0,3.0,83.0,39.0,47,24.0,6.0,25,67.0,15.0,22.4,12.0,20.0,2.0,4.0,60.0,28.0,29.0
Liverpool Senior Men,T. Dubiel,12/13,T. Dubiel,15,23.0,344.4,146.0,9.7,60.0,103.0,58.3,2.0,10.0,20,24.0,59.0,40.7,51.0,65.0,116.0,29.0,17.0,26.0,44.0,40.0,117.1,15.7,9.1,1.8,7.2,72,218.0,14.5,13.6,25,3.6,16,12,58.7,30.3,7,2.81,-2.49,5.31,5.0,2.5,87.0,57.0,65.5,6.0,1.0,16.7,10.0,2.0,20,7.0,30.0,0.0,7.0,49.0,53.0,46.0
Myerscough Basketball Academy Senior Men I,D. Azancot,7/8,D. Azancot,15,20.7,310.4,144.0,9.6,54.0,148.0,36.5,21.0,62.0,33.9,15.0,21.0,71.4,5.0,27.0,32.0,42.0,20.0,0.0,27.0,13.0,172.1,28.0,11.3,3.3,2.5,139,283.0,18.9,22.3,11,1.6,16,3,31.8,23.3,7,3.44,-0.42,3.85,1.4,2.2,38.0,17.0,44.7,48.0,16.0,33.3,62.0,21.0,33.9,18.0,8.0,0.0,1.0,26.0,42.0,21.0
Sheffield Arrows Senior Men,G. Brownell,11/21/4,G. Brownell,15,24.2,362.6,122.0,8.1,40.0,142.0,28.2,29.0,100.0,29,13.0,17.0,76.5,8.0,22.0,30.0,17.0,12.0,1.0,9.0,34.0,144.5,18.6,8.4,1.2,2.1,38,160.0,10.7,11.0,13,2.6,12,0,54.2,12.0,5,-3.21,-3.92,0.71,2.4,4.6,14.0,7.0,50,28.0,4.0,14.3,100.0,29.0,29,5.0,1.0,0.0,3.0,25.0,23.0,24.0
