Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Leicester Warriors Senior Men,"B. Agrobo, D. Mcdonald, K. Miller, M. Alechicus Legania, M. Nelson",Teesside Lions Senior Men,"C. Smythe, E. Ndaw, M. Maffezzoli, O. Adeniyi, Z. Missouri",1,68,1.1,2.6,5,1,4,25,0,1,0,3,3,100,2,1,3,0,0,0,0,0,2,1,2,50,0,1,0,0,0,0,0,1,1,1,0,0,0,1,3.2,2.0,157.2,100,57.2,100,157.2,-57.2,3,1,1,100,2,0,0,1,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sheffield Sharks Senior Men,"C. Andrews, D. Kom, G. Cousins, H. Wildie, O. Baldwin",Liverpool Senior Men,"D. Walsh, J. Irving, K. Ulett-Waul, N. Murphy, T. Dubiel",1,70,1.2,2.6,0,0,5,0,0,2,0,0,0,0,2,1,3,0,0,0,0,1,3,1,2,50,0,0,0,1,2,50,1,3,4,0,0,1,0,0,2.9,2.3,0,127.9,-127.9,127.9,0,127.9,-3,3,0,0,0,0,0,2,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
St Helens Saints Senior Men,"D. Lufadeju, K. Jones, R. Reynolds, S. Simmonds, T. Ellwood",Oxford Hoops Senior Men,"A. Marzec, B. Isaac, B. Read Strahan, J. Cummins, P. Wrencher Jr",1,101,1.7,2.6,4,2,3,66.7,0,1,0,0,0,0,1,0,1,0,1,0,0,3,2,0,1,0,0,0,0,2,3,66.7,2,0,2,0,0,0,2,1,1.9,3.2,207.3,61.5,145.7,61.5,207.3,-145.7,2,2,2,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,1,0,0
Teesside Lions Senior Men,"B. Maldutis, H. Omitowoju, J. Wise-Malcolm, M. Felletti-O’Donnell, W. Day",Sheffield Sharks Senior Men,"C. Andrews, G. Cousins, O. Baldwin, S. Hanson-Young, T. Lister",1,70,1.2,2.6,5,2,5,40,1,2,50,0,0,0,3,1,4,1,0,0,0,1,3,1,2,50,0,0,0,1,1,100,0,0,0,0,0,0,1,0,1.8,3.4,279.3,87.2,192.1,87.2,279.3,-192.1,2,2,1,50,1,0,0,2,1,50,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0
Myerscough Basketball Academy Senior Men I,"A. Ibirinde, C. Sanchez Falette, D. Azancot, J. Bobkowski, S. Laditan-Adebiyi",Worcester Wolves Senior Men,"C. Okibe, D. Antonio, E. Yeboah, I. Dapaah, W. Santhe",1,87,1.4,2.6,1,0,6,0,0,2,0,1,2,50,5,1,6,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,1,2,3,0,0,0,2,2,2.3,2.9,43.6,0,43.6,0,43.6,-43.6,1,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Barking Abbey Senior Men I,"A. Maitland, K. Mabaya, M. Filho, O. Anyanwu, O. Visockas",Barnet Bulldogs Senior Men,"E. Djanogly, J. Gray, K. Akinmoyo, S. Cooper, T. Ojuri",1,140,2.3,2.6,2,1,2,50,0,1,0,0,0,0,0,1,1,0,0,1,1,1,2,1,5,20,0,2,0,0,0,0,2,1,3,0,1,0,0,0,3.0,2.1,66.7,93.2,-26.5,93.2,66.7,26.5,0,0,0,0,1,1,100,1,0,0,3,1,33.3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Barking Abbey Senior Men I,"D. Orija, E. Tomking, I. Warari, J. Mendes, R. Connolly",Barnet Bulldogs Senior Men,"C. Duru, D. Brown, E. Djanogly, P. Lartey, S. Cooper",1,121,2.0,2.6,8,3,4,75,1,2,50,1,1,100,1,2,3,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,0,0,0,0,1,3.4,1.9,237.4,0,237.4,0,237.4,-237.4,8,2,2,100,0,0,0,2,1,50,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Barking Abbey Senior Men I,"A. Maitland, D. Orija, J. Mendes, O. Visockas, R. Connolly",Barnet Bulldogs Senior Men,"C. Duru, D. Brown, L. Francis, P. Lartey, S. Cooper",1,35,0.6,2.6,3,1,2,50,0,1,0,1,1,100,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,4,75,1,1,2,1,0,0,1,1,2.4,2.8,123,108.7,14.3,108.7,123,-14.3,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
St Helens Saints Senior Men,"C. Murtagh, E. Evans, J. Collamat, K. Jones, S. Obika",Sheffield Sharks Senior Men,"C. Alexander, C. Holondo, H. Wildie, N. Montgomery, T. Lister",1,114,1.9,2.6,7,2,3,66.7,2,2,100,1,2,50,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,2,1,3.3,1.9,209.3,0,209.3,0,209.3,-209.3,7,0,0,0,1,0,0,2,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,7,0,0,0
Barnet Bulldogs Senior Men,"C. Duru, J. Gray, M. Dunn, S. Cooper, T. Ojuri",Cobham Cobras Senior Men,"A. Oladipupo, C. Ntifo, L. Mustre, M. Dias Mendes, R. Akpofure",1,121,2.0,2.6,3,1,2,50,0,1,0,1,1,100,0,1,1,0,0,0,0,1,4,1,4,25,1,2,50,1,2,50,2,1,3,1,0,0,0,1,2.4,2.7,123,146,-23,146,123,23,-1,1,1,100,0,0,0,1,0,0,2,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,2,0,3,1,4
Liverpool Senior Men,"A. Gayle, D. Sofia, K. Forsythe, L. Harris, L. Rogerson-Evans",St Helens Saints Senior Men,"C. Murtagh, D. Lufadeju, E. Evans, L. Lara-Sanchez, R. Reynolds",1,61,1.0,2.5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,3,33.3,1,3,33.3,0,0,0,1,1,2,1,0,0,1,1,2.0,2.9,0,102.4,-102.4,102.4,0,102.4,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,1,0,0,0,0,0,0,1,0,0,0,0,3,0
Greenwich Titans Senior Men,"H. Yusuf, I. Temilola, J. Green, L. Macaraig, M. Barnett",Solent Kestrels Senior Men,"A. Arissol, A. Briggs, E. Round, G. Durand, L. Busumbru",1,52,0.9,2.5,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,50,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2.0,3.0,0,66.7,-66.7,66.7,0,66.7,-2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
Greenwich Titans Senior Men,"A. Charles, H. Yusuf, I. Temilola, M. Barnett, P. Kamat",Solent Kestrels Senior Men,"A. Arissol, E. Round, G. Durand, L. Busumbru, W. Kitenge",1,66,1.1,2.5,2,1,2,50,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,1,2,50,1,2,50,0,0,0,0,1,1,1,0,0,1,0,2.0,3.0,100,100,0,100,100,0,-1,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Cardiff Met Archers Senior Men I,"A. Rosario, C. Smith, J. Dawe, J. Tudor, R. Cornelius",Myerscough Basketball Academy Senior Men I,"C. Sanchez Falette, D. Azancot, E. Akubuo, H. Sheehan, S. Laditan-Adebiyi",1,72,1.2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,50,0,0,0,0,0,0,1,1,2,0,2,0,1,0,3.0,1.9,0,103.6,-103.6,103.6,0,103.6,-2,0,0,0,1,0,0,0,0,0,2,1,50,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2
Birmingham City University Senior Men,"C. Lynch, E. Haywood, J. Graham, M. Mahamoud, R. Oberia",Sheffield Arrows Senior Men,"A. Tavares, D. Soares, G. Brownell, P. Walsh, Z. Goodwin-Hockney",1,48,0.8,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,100,0,0,0,0,0,0,0,1,1,2,1,0,0,0,3.0,2.0,0,200,-200,200,0,200,-4,0,0,0,1,0,0,0,0,0,2,2,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2
London Stars Senior Men,"D. Vazgys, J. Hayes, N. Zajankauskas, O. Striuga, R. Martin",London Elite Senior Men I,"A. Pyne, D. Magloire, J. Jackson, M. Eziashi, W. Mumuni",1,59,1.0,2.5,2,1,2,50,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1,3.0,1.9,66.7,0,66.7,0,66.7,-66.7,2,1,1,100,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0
Manchester Magic Senior Men I,"B. Goodall, D. Davies, J. Walton, O. Babalola, S. Gordon",Oxford Hoops Senior Men,"A. Marzec, E. Otto, M. Hilsdon, O. Berzins, P. Wrencher Jr",1,68,1.1,2.5,2,1,2,50,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2.9,2.0,68.8,0,68.8,0,68.8,-68.8,2,1,1,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0
Teesside Lions Senior Men,"B. Maldutis, C. Smythe, F. Rogers, G. Groves, S. Forster",Leicester Warriors Senior Men,"B. Agrobo, D. Mcdonald, M. Nelson, P. Banda, P. Chingombe",1,74,1.2,2.5,0,0,3,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
