Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Barnet Bulldogs Senior Men,6,S. Cooper,,13,31.2,405.3,307,23.6,101,221,45.7,40,105,38.1,65,79,82.3,11,75,86,44,44,3,38,27,54.8,60.0,29.7,104.5,29.5,10.1,2.3,16.8,9.2,21.5,5.5,0.8,12.9,0.36,17.58,10.68,6.9,74,46,62.2,42,15,35.7,105,40,38.1,12,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,5,A. Arissol,,10,29.8,297.7,166,16.6,62,138,44.9,23,67,34.3,19,23,82.6,13,32,45,30,31,4,25,13,53.3,56.0,23.4,95.9,20.5,8.3,3.5,8.9,6.2,17.1,5.1,1.2,14.4,0.17,16.43,8.0,8.44,27,19,70.4,39,19,48.7,59,21,35.6,11,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,11,L. Busumbru,,11,29.1,320.1,122,11.1,44,84,52.4,7,22,31.8,27,46,58.7,15,56,71,58,15,7,21,12,56.5,58.5,15.6,97.4,13.7,2.5,3.8,14.9,9.2,27.6,2.3,1.9,16.8,0.55,15.39,7.17,8.22,42,28,66.7,16,7,43.8,19,6,31.6,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
St Helens Saints Senior Men,14,D. Lufadeju,,16,34.6,554.1,360,22.5,120,263,45.6,41,103,39.8,79,96,82.3,40,86,126,72,48,1,49,43,53.4,59.0,26.1,101.6,26.9,7.7,6.1,13.1,9.6,23.3,4.2,0.2,13.8,0.37,15.38,9.93,5.46,90,57,63.3,70,22,31.4,103,41,39.8,19,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,8,J. Walton,,15,30.0,450.4,269,17.9,99,218,45.4,49,112,43.8,22,32,68.8,9,50,59,71,25,0,48,21,56.7,58.0,26.3,96.0,22.9,9.5,1.8,9.3,5.7,29.5,2.9,0.0,17.1,0.15,14.05,7.92,6.13,45,24,53.3,60,26,43.3,112,49,43.8,24,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,6,E. Round,,12,26.2,313.9,143,11.9,51,119,42.9,28,72,38.9,13,17,76.5,11,41,52,32,20,2,14,20,54.6,56.5,17.8,101.8,14.6,7.4,2.8,11.0,6.8,16.2,3.1,0.6,10.0,0.14,13.5,6.63,6.88,19,14,73.7,25,9,36,65,26,40,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,23,D. Soares,,17,37.3,633.9,239,14.1,92,192,47.9,35,100,35.0,20,46,43.5,41,135,176,83,40,28,37,43,57.0,56.3,16.0,95.9,16.8,7.0,5.2,16.9,11.1,20.7,3.0,3.8,14.8,0.24,13.43,7.89,5.53,85,55,64.7,6,2,33.3,100,35,35,17,13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,10,P. Gordon,,6,20.8,125.0,87,14.5,32,60,53.3,7,22,31.8,16,19,84.2,5,34,39,12,11,0,10,4,59.2,63.6,27.0,111.0,19.0,4.8,3.7,22.0,13.5,19.1,4.6,0.0,12.8,0.32,13.35,6.7,6.65,35,24,68.6,3,1,33.3,22,7,31.8,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,11,R. Faure-Daley,,16,28.1,449.4,169,10.6,60,172,34.9,32,108,29.6,17,25,68.0,16,74,90,115,74,1,54,47,44.2,46.2,20.0,71.3,12.2,7.8,2.7,13.3,7.8,40.0,7.6,0.2,22.8,0.15,13.06,4.5,8.56,29,18,62.1,34,9,26.5,108,32,29.6,40,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,33,H. Ibrahim,,16,37.8,605.1,402,25.1,145,291,49.8,13,52,25.0,99,136,72.8,58,147,205,78,28,9,68,35,52.1,57.3,28.4,96.0,30.3,3.9,7.9,19.2,13.7,23.6,2.2,1.3,16.2,0.47,13.04,9.05,3.99,164,105,64,75,27,36,52,13,25,22,34,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
