Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Barnet Bulldogs Senior Men,"C. Duru, D. Brown, S. Williams, R. Mccowan, S. Cooper","Barnet Bulldogs Senior Men|0,1,14,22,6",1,0.5,31.0,6,2,2,100.0,2,2,100.0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,300.0,100.0,200.0,11.61,4
Cobham Cobras Senior Men,"A. Oladipupo, C. Ollis, M. Coupe, J. Osei, J. Stewart","Cobham Cobras Senior Men|11,19,30,41,6",1,0.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,200.0,-200.0,0.0,-2
Manchester Magic Senior Men I,"T. Regent-Bascombe, O. Babalola, B. Goodall, S. Gordon, J. Walton","Manchester Magic Senior Men I|11,13,15,6,8",2,0.5,30.0,1,0,2,0.0,0,1,0.0,1,1,100.0,0,0,0,1,0,0,0,0,0,2.4,41.0,0.0,41.0,2.0,1
Greenwich Titans Senior Men,"J. Palmer, A. Hughes, J. Green, A. Charles, G. Vasiliausuas","Greenwich Titans Senior Men|1,10,21,5,7",1,0.5,31.0,4,1,1,100.0,1,1,100.0,1,2,50.0,0,0,0,1,0,0,0,0,3,1.9,212.8,79.8,133.0,7.74,1
St Helens Saints Senior Men,"E. Evans, W. Self, S. Simmonds, D. Lufadeju, R. Reynolds","St Helens Saints Senior Men|10,11,12,14,7",1,0.5,29.0,2,1,1,100.0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,5,2.4,82.0,145.3,-63.4,4.14,-3
Myerscough Basketball Academy Senior Men I,"H. Sheehan, A. Ibirinde, F. Morgan, D. Azancot, O. Esingle","Myerscough Basketball Academy Senior Men I|0,13,14,7,9",1,0.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Myerscough Basketball Academy Senior Men I,"H. Sheehan, A. Ibirinde, S. Laditan-Adebiyi, C. Sanchez Falette, O. Esingle","Myerscough Basketball Academy Senior Men I|0,13,15,4,9",1,0.5,30.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,100.0,0.0,100.0,4.0,2
CoLA Southwark Pride Senior Men,"K. Capanzana, A. Wol, K. Hawes, L. Thompson, D. Banjoko","CoLA Southwark Pride Senior Men|11,14,5,6,8",1,0.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Oxford Hoops Senior Men,"M. Adelakun, A. Prescott-Cornejo, E. Otto, P. Wrencher Jr, B. Read Strahan","Oxford Hoops Senior Men|10,15,30,33,9",1,0.5,30.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.0,0.0,200.0,-200.0,0.0,-4
Greenwich Titans Senior Men,"B. Daye, M. Barnett, H. Yusuf, K. Jezewskiok, L. Macaraig","Greenwich Titans Senior Men|1,11,2,43,8",1,0.5,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.0,227.3,-227.3,0.0,-1
Barnet Bulldogs Senior Men,"D. Brown, S. Williams, L. Clarke, S. Cooper, J. Gray","Barnet Bulldogs Senior Men|1,11,19,6,7",1,0.5,32.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,200.0,227.3,-27.3,3.75,0
St Helens Saints Senior Men,"K. Jones, S. Simmonds, E. Evans, D. Lufadeju, C. Murtagh","St Helens Saints Senior Men|10,12,13,14,9",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Worcester Wolves Senior Men,"I. Dapaah, E. Burgess, F. Rennie, H. Ferreira, G. Stergiopoulos","Worcester Wolves Senior Men|14,23,5,8,9",1,0.4,26.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,227.3,-227.3,0.0,-1
Worcester Wolves Senior Men,"L. Ferreira, E. Burgess, D. Antonio, W. Santhe, H. Ferreira","Worcester Wolves Senior Men|12,23,4,6,8",1,0.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.0,113.6,-113.6,0.0,-2
Leicester Warriors Senior Men,"D. Mcdonald, P. Banda, M. Alechicus Legania, L. Hewson, M. Nelson","Leicester Warriors Senior Men|12,4,5,6,9",1,0.4,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Myerscough Basketball Academy Senior Men I,"H. Sheehan, M. Rangeley, D. Okhuoya, S. Laditan-Adebiyi, D. Azancot","Myerscough Basketball Academy Senior Men I|0,12,21,5,7",1,0.4,24.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
Myerscough Basketball Academy Senior Men I,"H. Sheehan, S. Laditan-Adebiyi, Z. Trezvant, C. Sanchez Falette, J. Bobkowski","Myerscough Basketball Academy Senior Men I|0,10,14,4,6",1,0.4,25.0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0
Cardiff Met Archers Senior Men I,"R. Cornelius, J. Tudor, D. Koukouravas, C. Smith, L. Davies","Cardiff Met Archers Senior Men I|12,13,22,4,6",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0.0,100.0,-100.0,0.0,-2
Greenwich Titans Senior Men,"M. Barnett, I. Temilola, U. Umekwe, J. Green, P. Kamat","Greenwich Titans Senior Men|11,13,14,21,6",1,0.4,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0
Manchester Magic Senior Men I,"N. Brown, T. Regent-Bascombe, B. Goodall, S. Gordon, J. Walton","Manchester Magic Senior Men I|1,11,15,6,8",1,0.4,26.0,5,2,4,50.0,1,3,33.3,0,0,0,0,0,0,1,0,0,0,0,3,4.0,125.0,108.7,16.3,11.54,2
Richmond Knights Senior Men,"K. Smith, J. Murray-White, J. Tahraoui, Z. Sweeney Zinman, C. Vines","Richmond Knights Senior Men|10,3,44,45,9",1,0.4,24.0,4,1,4,25.0,0,2,0.0,2,2,100.0,0,0,0,0,0,0,0,0,0,4.9,82.0,0.0,82.0,10.0,4
Greenwich Titans Senior Men,"M. Barnett, I. Temilola, J. Green, A. Charles, J. Palmer","Greenwich Titans Senior Men|11,13,21,5,7",1,0.4,23.0,1,0,1,0.0,0,1,0.0,1,1,100.0,0,0,0,0,0,0,0,0,7,1.4,69.4,180.4,-111.0,2.61,-6
