Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
Birmingham City University Senior Men,"D. Ogodan, R. Faure-Daley, C. Hayden, R. Oberia, V. Ferreira","Birmingham City University Senior Men|10,11,16,3,8",11,R. Faure-Daley,3,R. Oberia,7,20,6,1,2,3.5,10.0
Oxford Hoops Senior Men,"A. Marzec, M. Hilsdon, E. Otto, P. Wrencher Jr, O. Berzins","Oxford Hoops Senior Men|14,3,30,33,5",5,O. Berzins,33,P. Wrencher Jr,8,16,0,8,7,1.14,2.29
Birmingham City University Senior Men,"R. Faure-Daley, D. Ogodan, C. Hayden, R. Oberia, S. Toluwase","Birmingham City University Senior Men|11,12,16,3,9",11,R. Faure-Daley,9,S. Toluwase,6,15,3,3,3,2.0,5.0
Sheffield Arrows Senior Men,"D. Soares, S. Matewe, H. Ibrahim, G. Brownell, P. Walsh","Sheffield Arrows Senior Men|23,26,33,4,5",33,H. Ibrahim,5,P. Walsh,5,15,5,0,2,2.5,7.5
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, G. Brownell, M. Ibrahim, J. Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",7,J. Paredes,44,M. Ibrahim,6,14,2,4,6,1.0,2.33
Sheffield Arrows Senior Men,"G. Brownell, D. Soares, H. Ibrahim, J. Paredes, M. Ibrahim","Sheffield Arrows Senior Men|21,23,24,25,50",25,J. Paredes,23,D. Soares,5,14,4,1,5,1.0,2.8
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, G. Brownell, M. Ibrahim, J. Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",23,D. Soares,7,J. Paredes,5,14,4,1,4,1.25,3.5
Birmingham City University Senior Men,"R. Faure-Daley, D. Ogodan, R. Oberia, V. Ferreira, S. Toluwase","Birmingham City University Senior Men|11,12,3,8,9",11,R. Faure-Daley,9,S. Toluwase,5,14,4,1,3,1.67,4.67
Sheffield Arrows Senior Men,"G. Brownell, D. Soares, H. Ibrahim, J. Paredes, M. Ibrahim","Sheffield Arrows Senior Men|21,23,24,25,50",23,D. Soares,50,M. Ibrahim,5,13,3,2,5,1.0,2.6
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, G. Brownell, M. Ibrahim, J. Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",7,J. Paredes,33,H. Ibrahim,6,13,1,5,4,1.5,3.25
Liverpool Senior Men,"L. Rogerson-Evans, D. Sofia, K. Ulett-Waul, A. Gayle","Liverpool Senior Men|0,1,5,9",0,L. Rogerson-Evans,9,A. Gayle,5,13,3,2,4,1.25,3.25
Oxford Hoops Senior Men,"A. Marzec, M. Hilsdon, E. Otto, P. Wrencher Jr, O. Berzins","Oxford Hoops Senior Men|14,3,30,33,5",5,O. Berzins,14,A. Marzec,4,12,4,0,3,1.33,4.0
Sheffield Arrows Senior Men,"M. Ibrahim, D. Soares, H. Ibrahim, A. Tavares, J. Paredes","Sheffield Arrows Senior Men|14,23,33,44,7",33,H. Ibrahim,23,D. Soares,5,12,2,3,3,1.67,4.0
Sheffield Arrows Senior Men,"M. Ibrahim, D. Soares, H. Ibrahim, G. Brownell, J. Paredes","Sheffield Arrows Senior Men|14,23,33,4,7",23,D. Soares,4,G. Brownell,4,12,4,0,3,1.33,4.0
Worcester Wolves Senior Men,"H. Ferreira, G. Stergiopoulos, D. Antonio, E. Burgess, W. Santhe","Worcester Wolves Senior Men|10,13,2,21,6",10,H. Ferreira,2,D. Antonio,5,11,1,4,4,1.25,2.75
Myerscough Basketball Academy Senior Men I,"H. Sheehan, S. Laditan-Adebiyi, Z. Trezvant, C. Sanchez Falette, O. Esingle","Myerscough Basketball Academy Senior Men I|0,10,12,4,9",9,O. Esingle,12,Z. Trezvant,5,11,1,4,3,1.67,3.67
Solent Kestrels Senior Men,"L. Busumbru, A. Briggs, J. Ofman, A. Arissol, E. Round","Solent Kestrels Senior Men|11,15,4,5,6",11,L. Busumbru,4,J. Ofman,4,11,3,1,3,1.33,3.67
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, G. Brownell, M. Ibrahim, J. Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",23,D. Soares,33,H. Ibrahim,5,11,1,4,4,1.25,2.75
Liverpool Senior Men,"L. Rogerson-Evans, D. Sofia, K. Ulett-Waul, A. Gayle","Liverpool Senior Men|0,1,5,9",5,K. Ulett-Waul,9,A. Gayle,4,11,3,1,2,2.0,5.5
Sheffield Arrows Senior Men,"K. Bagga, D. Soares, H. Ibrahim, J. Paredes, M. Ibrahim","Sheffield Arrows Senior Men|12,23,24,25,50",23,D. Soares,12,K. Bagga,4,11,3,1,2,2.0,5.5
Solent Kestrels Senior Men,"G. Durand, L. Busumbru, A. Briggs, A. Arissol, E. Round","Solent Kestrels Senior Men|10,11,15,5,6",5,A. Arissol,15,A. Briggs,5,10,0,5,3,1.67,3.33
Leicester Warriors Senior Men,"A. Kalugin-Ugo, D. Mcdonald, D. Perez Tosca, C. Keys, P. Chingombe","Leicester Warriors Senior Men|10,12,5,6,8",10,A. Kalugin-Ugo,6,C. Keys,4,10,2,2,1,4.0,10.0
Sheffield Arrows Senior Men,"D. Soares, S. Matewe, H. Ibrahim, G. Brownell, P. Walsh","Sheffield Arrows Senior Men|23,26,33,4,5",23,D. Soares,5,P. Walsh,4,10,2,2,3,1.33,3.33
Leicester Warriors Senior Men,"A. Kalugin-Ugo, D. Mcdonald, M. Alechicus Legania, P. Chingombe, M. Nelson","Leicester Warriors Senior Men|10,12,5,6,9",10,A. Kalugin-Ugo,5,M. Alechicus Legania,5,10,0,5,2,2.5,5.0
Worcester Wolves Senior Men,"H. Ferreira, G. Stergiopoulos, D. Antonio, E. Burgess, W. Santhe","Worcester Wolves Senior Men|10,13,2,21,6",6,W. Santhe,21,E. Burgess,5,10,0,5,4,1.25,2.5
Oxford Hoops Senior Men,"A. Marzec, M. Hilsdon, E. Otto, P. Wrencher Jr, O. Berzins","Oxford Hoops Senior Men|14,3,30,33,5",33,P. Wrencher Jr,5,O. Berzins,4,10,2,2,3,1.33,3.33
Birmingham City University Senior Men,"R. Faure-Daley, D. Ogodan, C. Hayden, R. Oberia, S. Toluwase","Birmingham City University Senior Men|11,12,16,3,9",3,R. Oberia,9,S. Toluwase,4,10,2,2,3,1.33,3.33
Solent Kestrels Senior Men,"L. Busumbru, A. Briggs, J. Ofman, A. Arissol, E. Round","Solent Kestrels Senior Men|11,15,4,5,6",6,E. Round,4,J. Ofman,4,10,2,2,3,1.33,3.33
London Stars Senior Men,"J. Jarrett, B. Moncrieffe, O. Striuga, R. Martin, N. Zajankauskas","London Stars Senior Men|15,4,8,9,99",9,R. Martin,8,O. Striuga,3,9,3,0,3,1.0,3.0
Oxford Hoops Senior Men,"A. Marzec, M. Hilsdon, E. Otto, P. Wrencher Jr, O. Berzins","Oxford Hoops Senior Men|14,3,30,33,5",30,E. Otto,14,A. Marzec,3,9,3,0,3,1.0,3.0
St Helens Saints Senior Men,"W. Self, S. Simmonds, D. Lufadeju, B. Tew, L. Lara-Sanchez","St Helens Saints Senior Men|11,12,14,15,4",4,L. Lara-Sanchez,11,W. Self,3,9,3,0,2,1.5,4.5
Richmond Knights Senior Men,"K. Smith, K. Hypolite-Sealy, J. Murray-White, J. Tahraoui, C. Vines","Richmond Knights Senior Men|10,14,3,44,9",10,K. Smith,44,J. Tahraoui,3,9,3,0,2,1.5,4.5
Sheffield Arrows Senior Men,"M. Ibrahim, D. Soares, S. Matewe, H. Ibrahim, G. Brownell","Sheffield Arrows Senior Men|14,23,26,33,4",23,D. Soares,26,S. Matewe,3,9,3,0,1,3.0,9.0
Manchester Magic Senior Men I,"T. Regent-Bascombe, O. Babalola, B. Goodall, S. Gordon, J. Walton","Manchester Magic Senior Men I|11,13,15,6,8",8,J. Walton,13,O. Babalola,4,9,1,3,3,1.33,3.0
Sheffield Arrows Senior Men,"M. Ibrahim, D. Soares, H. Ibrahim, G. Brownell, J. Paredes","Sheffield Arrows Senior Men|14,23,33,4,7",14,M. Ibrahim,4,G. Brownell,3,9,3,0,2,1.5,4.5
Sheffield Arrows Senior Men,"D. Soares, K. Bagga, S. Matewe, J. Paredes, H. Ibrahim","Sheffield Arrows Senior Men|10,12,26,7,9",9,H. Ibrahim,12,K. Bagga,3,9,3,0,2,1.5,4.5
Solent Kestrels Senior Men,"G. Durand, L. Busumbru, W. Kitenge, A. Arissol, E. Round","Solent Kestrels Senior Men|10,11,16,5,6",5,A. Arissol,6,E. Round,3,9,3,0,2,1.5,4.5
Birmingham City University Senior Men,"R. Faure-Daley, D. Ogodan, C. Hayden, R. Oberia, S. Toluwase","Birmingham City University Senior Men|11,12,16,3,9",11,R. Faure-Daley,3,R. Oberia,4,9,1,3,3,1.33,3.0
Myerscough Basketball Academy Senior Men I,"H. Sheehan, J. Bobkowski, Z. Trezvant, S. Laditan-Adebiyi, C. Sanchez Falette","Myerscough Basketball Academy Senior Men I|0,10,12,24,4",4,C. Sanchez Falette,0,H. Sheehan,3,9,3,0,1,3.0,9.0
Oxford Hoops Senior Men,"A. Marzec, J. Cummins, P. Wrencher Jr, O. Berzins, B. Read Strahan","Oxford Hoops Senior Men|14,23,33,5,9",9,B. Read Strahan,14,A. Marzec,3,9,3,0,2,1.5,4.5
Sheffield Sharks Senior Men,"O. Baldwin, S. Hanson-Young, C. Holondo, T. Lister, D. Kom","Sheffield Sharks Senior Men|1,10,13,18,2",10,S. Hanson-Young,1,O. Baldwin,4,9,1,3,3,1.33,3.0
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, M. Ibrahim, J. Paredes, K. Bagga","Sheffield Arrows Senior Men|23,33,44,7,8",8,K. Bagga,23,D. Soares,3,9,3,0,1,3.0,9.0
Oxford Hoops Senior Men,"A. Marzec, J. Cummins, P. Wrencher Jr, O. Berzins, B. Read Strahan","Oxford Hoops Senior Men|14,23,33,5,9",9,B. Read Strahan,23,J. Cummins,4,9,1,3,2,2.0,4.5
Cardiff Met Archers Senior Men I,"G. Williams, R. Cornelius, A. Rosario, J. Dawe, M. Jones","Cardiff Met Archers Senior Men I|10,11,13,8,9",8,J. Dawe,9,M. Jones,4,9,1,3,2,2.0,4.5
Oxford Hoops Senior Men,"A. Marzec, A. Prescott-Cornejo, J. Cummins, P. Wrencher Jr, B. Read Strahan","Oxford Hoops Senior Men|14,15,23,33,9",15,A. Prescott-Cornejo,14,A. Marzec,3,9,3,0,2,1.5,4.5
Birmingham City University Senior Men,"R. Faure-Daley, C. Hayden, R. Oberia, J. Miller, R. Quinland","Birmingham City University Senior Men|11,17,3,7,8",11,R. Faure-Daley,3,R. Oberia,3,8,2,1,1,3.0,8.0
Greenwich Titans Senior Men,"A. Hughes, M. Barnett, I. Temilola, J. Green, A. Charles","Greenwich Titans Senior Men|10,11,13,21,5",21,J. Green,13,I. Temilola,4,8,0,4,2,2.0,4.0
Sheffield Arrows Senior Men,"D. Soares, H. Ibrahim, G. Brownell, M. Ibrahim, J. Paredes","Sheffield Arrows Senior Men|23,33,4,44,7",4,G. Brownell,33,H. Ibrahim,4,8,0,4,4,1.0,2.0
Worcester Wolves Senior Men,"H. Ferreira, D. Antonio, E. Burgess, F. Rennie, W. Santhe","Worcester Wolves Senior Men|10,2,21,5,6",5,F. Rennie,2,D. Antonio,3,8,2,1,2,1.5,4.0
Worcester Wolves Senior Men,"H. Ferreira, D. Antonio, E. Burgess, F. Rennie, W. Santhe","Worcester Wolves Senior Men|10,2,21,5,6",10,H. Ferreira,5,F. Rennie,3,8,2,1,3,1.0,2.67
