Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.22,3.03,8.18,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,29,26.2,761.0,586,20.2,202,337,59.9,25,60,41.7,157,216,72.7,37,83,120,129,24,4,63,50,63.6,67.8,27.6,118.4,24.6,2.5,4.8,11.2,7.9,29.4,1.5,0.5,12.7,0.64,10.44,7.51,2.93,211,146,69.2,66,31,47,60,25,41.7,20,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,10,24.3,242.8,144,14.4,54,90,60.0,12,30,40.0,24,29,82.8,11,32,43,9,6,2,5,17,66.7,70.1,21.5,133.6,19.5,4.1,5.7,14.4,10.3,6.5,1.3,0.9,4.6,0.32,9.37,4.6,4.78,42,33,78.6,18,9,50,30,12,40,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,28,30.5,853.4,373,13.3,139,331,42.0,56,175,32.0,39,48,81.2,12,55,67,152,51,1,39,40,50.5,53.0,20.7,95.4,17.4,8.2,1.4,6.9,4.1,31.9,3.2,0.1,10.0,0.15,9.1,4.18,4.93,78,55,70.5,78,28,35.9,175,56,32,27,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,27,33.9,915.1,467,17.3,172,372,46.2,96,207,46.4,27,35,77.1,14,55,69,116,30,0,50,31,59.1,60.3,21.4,106.8,22.4,9.9,1.6,6.2,3.9,20.9,1.7,0.0,11.4,0.09,8.55,6.57,1.98,47,21,44.7,118,55,46.6,207,96,46.4,24,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,15,23.9,358.0,215,14.3,80,146,54.8,15,37,40.5,40,53,75.5,32,49,81,16,13,3,17,31,59.9,63.5,24.9,115.4,19.7,3.4,11.1,15.3,13.3,8.0,2.0,0.9,9.1,0.36,8.34,3.86,4.48,88,53,60.2,21,12,57.1,37,15,40.5,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,8.28,4.57,3.71,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,26,31.8,826.5,376,14.5,136,290,46.9,65,156,41.7,39,52,75.0,10,93,103,69,24,22,33,45,58.1,60.1,19.3,108.7,18.9,7.9,1.3,11.2,6.5,14.0,1.5,2.8,9.5,0.18,7.92,4.68,3.24,73,45,61.6,61,26,42.6,156,65,41.7,13,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,19,23.0,437.0,195,10.3,73,149,49.0,15,32,46.9,34,39,87.2,14,23,37,96,11,1,33,45,54.0,58.7,21.9,97.9,14.1,2.3,3.9,5.8,4.9,37.2,1.4,0.3,16.6,0.26,7.89,2.78,5.12,45,22,48.9,72,36,50,32,15,46.9,23,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,0,Patrick Smith Jr,,26,24.9,647.0,335,12.9,116,253,45.8,55,130,42.3,48,57,84.2,21,78,99,90,26,6,42,38,56.7,60.2,22.0,104.7,16.3,6.3,3.3,11.9,7.7,22.3,2.0,0.8,13.1,0.23,7.5,4.6,2.89,55,33,60,68,28,41.2,130,55,42.3,21,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,29,28.7,831.6,503,17.3,165,349,47.3,55,160,34.4,118,144,81.9,19,108,127,121,42,2,58,71,55.2,61.0,25.8,106.9,21.6,6.9,2.3,14.4,8.1,26.5,2.5,0.2,12.3,0.41,7.49,4.11,3.37,118,81,68.6,71,29,40.8,160,55,34.4,36,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,99,Skyler White,,30,24.8,744.9,405,13.5,137,305,44.9,88,210,41.9,43,59,72.9,34,114,148,53,20,24,29,83,59.3,61.2,20.5,112.5,16.5,8.5,4.5,15.6,9.9,10.8,1.3,2.9,8.1,0.19,7.22,5.28,1.94,45,28,62.2,49,20,40.8,210,88,41.9,13,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,23,Jaxon Brenchley,,30,26.1,784.1,301,10.0,109,229,47.6,42,112,37.5,41,57,71.9,40,84,124,81,30,8,21,43,56.8,59.2,14.9,109.4,12.2,4.6,5.0,11.0,7.9,14.7,1.9,0.9,7.6,0.25,6.95,4.84,2.11,95,60,63.2,22,7,31.8,112,42,37.5,9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
