# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 127
# Qualified players exported: 94
# Total stints used: 3468
# Garbage time stints excluded: 86
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Manchester Basketball,11,Jordan Johnson,886,-1.01,1.17,0.16
Leicester Riders,20,Spencer Johnson,1029,-0.99,1.1,0.11
Surrey 89ers,4,Andrew Lawrence,400,-1.23,1.3,0.07
B. Braun Sheffield Sharks,3,Rodney Chatman Iii,1070,0.92,-0.9,0.02
London Lions,22,Tarik Phillip,781,-2.46,2.39,-0.07
Bristol Flyers,25,Milos Dugalic,487,-3.02,2.93,-0.09
Surrey 89ers,12,Kino Lily Jr,1509,0.09,-0.22,-0.14
B. Braun Sheffield Sharks,2,Prentiss Nixon,890,-0.87,0.73,-0.15
Newcastle Eagles,15,Cole Long,1526,-0.87,0.63,-0.25
London Lions,5,Mohammad Al-Amin Abdul Adamu,754,-1.02,0.58,-0.44
Bristol Flyers,4,Zachary Anderson,1437,-0.67,0.16,-0.51
B. Braun Sheffield Sharks,9,Jordan Ratinho,1112,0.17,-0.73,-0.56
Surrey 89ers,33,Tyrin Lawrence,552,0.21,-0.79,-0.58
Manchester Basketball,2,Max Jones,1184,1.04,-1.65,-0.6
Newcastle Eagles,1,Terrell Burden Jr,545,-1.72,1.11,-0.61
Leicester Riders,7,Raequan Battle,1025,-0.61,-0.09,-0.7
B. Braun Sheffield Sharks,23,Jalen Deloach,687,-0.82,0.12,-0.7
Newcastle Eagles,14,Maceo Jack,1561,-1.29,0.58,-0.71
Manchester Basketball,1,Kyle Carey,555,-2.61,1.75,-0.86
Caledonia Gladiators,11,Totonitoluwa Fagbenle,572,0.26,-1.2,-0.94
Bristol Flyers,22,Joseph Anderson,1466,-1.12,0.17,-0.94
Surrey 89ers,55,Haydn Ling,480,-0.24,-0.77,-1.01
Bristol Flyers,51,Darnell Brodie,828,-0.95,-0.08,-1.02
B. Braun Sheffield Sharks,11,Rodney Glasgow Jr,661,-0.45,-0.58,-1.03
Surrey 89ers,11,Kareem Queeley,283,0.6,-1.66,-1.06
Surrey 89ers,7,Ronald Polite Iii,1246,-0.08,-1.07,-1.16
Manchester Basketball,0,Patrick Smith Jr,1035,1.24,-2.42,-1.19
Caledonia Gladiators,40,Ethan Wright,1016,-0.31,-0.98,-1.29
Caledonia Gladiators,10,Ria'n Holland,826,-1.89,0.3,-1.59
Leicester Riders,2,Marc Loving,686,1.33,-3.04,-1.71
Surrey 89ers,21,Michael Graham,829,-0.94,-0.92,-1.86
B. Braun Sheffield Sharks,1,Dirk Williams,1418,-1.55,-0.32,-1.87
Newcastle Eagles,99,Gus Okafor,780,0.79,-2.83,-2.04
Caledonia Gladiators,24,Matthew Ragsdale,1102,0.43,-2.64,-2.21
Caledonia Gladiators,6,Kyle Jimenez,610,-1.7,-0.53,-2.23
Caledonia Gladiators,7,Fraser Malcolm,839,-2.16,-0.43,-2.59
Caledonia Gladiators,0,Kevin Allen,547,-1.4,-1.33,-2.74
Manchester Basketball,3,Gabriel Osbuhein,424,-1.96,-0.81,-2.77
Cheshire Phoenix,24,Matthew Zona,660,-2.21,-0.66,-2.87
London Lions,11,Ryan Mikesell,254,-2.53,-0.35,-2.88
Bristol Flyers,21,Marcus Delpeche,612,-3.16,0.13,-3.03
Cheshire Phoenix,2,Michael Diggins,1247,-0.58,-2.48,-3.06
Newcastle Eagles,13,Darius Defoe,286,-2.57,-0.5,-3.07
Leicester Riders,77,Flynn Boardman-Raffet,546,-1.21,-2.06,-3.27
Bristol Flyers,9,Jonathan Brown,823,-2.64,-0.73,-3.37
Newcastle Eagles,8,Deion Hammond,1039,0.59,-4.03,-3.45
Newcastle Eagles,3,Ray'sean Taylor,1362,-3.54,0.04,-3.5
Leicester Riders,3,Travis Evee,816,-2.86,-0.96,-3.82
Manchester Basketball,7,Zak Irvin,809,-2.56,-1.41,-3.97
Surrey 89ers,1,Owen Koonce,326,-3.16,-0.92,-4.08
Caledonia Gladiators,56,Lloyd Alvin Bryan Jr,377,-2.73,-1.75,-4.48
Caledonia Gladiators,N/A,Charles Jet Speelman,767,-1.02,-3.77,-4.79
Surrey 89ers,15,Tayo Ogedengbe,808,-1.5,-3.36,-4.86
