Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Barnet Bulldogs Senior Men,6,S. Cooper,,17,31.9,542.3,379,22.3,132,294,44.9,46,130,35.4,69,85,81.2,14,91,105,62,57,5,46,39,52.7,57.2,28.7,100.4,27.9,9.6,2.2,15.1,8.4,22.2,5.3,0.9,12.2,0.29,17.02,9.86,7.17,105,64,61,59,22,37.3,130,46,35.4,18,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,5,A. Arissol,,18,31.8,572.4,334,18.6,117,266,44.0,41,125,32.8,59,74,79.7,20,67,87,73,56,5,57,31,51.7,55.9,25.5,93.9,23.3,8.7,2.8,9.3,6.1,23.4,4.9,0.8,16.0,0.28,16.97,7.96,9.01,48,36,75,87,38,43.7,117,39,33.3,26,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,11,L. Busumbru,,12,29.2,350.8,128,10.7,47,90,52.2,7,22,31.8,27,48,56.2,15,62,77,62,16,10,21,14,56.1,57.6,15.2,96.9,13.3,2.3,3.5,15.0,9.1,27.2,2.3,2.5,15.9,0.53,15.08,6.63,8.45,47,30,63.8,17,8,47.1,19,6,31.6,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,11,R. Faure-Daley,,21,28.7,603.5,253,12.0,89,237,37.6,54,155,34.8,21,30,70.0,20,90,110,157,101,3,72,60,48.9,50.6,20.2,78.5,14.0,8.6,2.5,11.9,7.0,41.7,7.7,0.5,22.3,0.13,14.96,5.86,9.1,34,21,61.8,47,13,27.7,155,54,34.8,56,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,23,D. Soares,,22,37.1,816.6,292,13.3,113,239,47.3,43,126,34.1,23,50,46.0,50,160,210,115,51,33,44,56,56.3,55.9,15.2,95.7,15.9,6.8,5.0,15.5,10.4,21.5,3.0,3.4,14.4,0.21,13.64,8.01,5.63,102,68,66.7,10,2,20,126,43,34.1,20,16,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,6,E. Round,,20,27.3,545.7,251,12.6,88,214,41.1,48,137,35.0,27,32,84.4,19,76,95,61,34,3,29,30,52.3,55.0,19.2,97.6,15.7,8.6,2.8,11.2,7.0,19.0,3.1,0.5,11.3,0.15,13.63,6.52,7.11,35,26,74.3,39,14,35.9,130,46,35.4,18,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,8,J. Walton,,23,32.6,749.2,438,19.0,158,360,43.9,79,189,41.8,43,60,71.7,11,70,81,118,37,0,71,28,54.9,56.7,26.1,95.8,24.3,10.5,1.3,7.9,4.8,29.3,2.5,0.0,15.5,0.17,13.63,8.57,5.06,77,38,49.4,92,41,44.6,189,79,41.8,38,25,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
St Helens Saints Senior Men,14,D. Lufadeju,,21,34.2,718.4,464,22.1,155,339,45.7,51,133,38.3,103,127,81.1,46,112,158,91,61,3,71,63,53.2,58.8,26.4,99.6,26.4,7.6,5.3,13.1,9.2,23.8,4.1,0.4,15.2,0.37,13.52,8.49,5.03,117,75,64.1,89,29,32.6,133,51,38.3,30,31,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,33,H. Ibrahim,,21,37.4,784.8,519,24.7,187,370,50.5,15,64,23.4,130,178,73.0,72,195,267,100,36,10,86,45,52.6,57.9,27.8,97.1,29.8,3.7,7.7,19.6,13.8,22.7,2.2,1.1,16.1,0.48,13.14,9.02,4.12,212,139,65.6,94,33,35.1,64,15,23.4,25,44,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,21,E. Burgess,,25,29.4,734.9,450,18.0,185,332,55.7,9,27,33.3,71,102,69.6,105,153,258,43,30,20,42,51,57.1,59.7,23.5,107.4,22.3,1.3,12.2,18.1,15.1,11.7,2.1,2.7,10.0,0.31,12.78,7.88,4.9,211,139,65.9,93,36,38.7,27,9,33.3,15,16,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
