Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Worcester Wolves Senior Men,C. Okibe,3/30,C. Okibe,16,9.8,157.1,35.0,2.2,14.0,29.0,48.3,0.0,0.0,0,7.0,11.0,63.6,11.0,40.0,51.0,1.0,2.0,1.0,12.0,13.0,33.4,10.4,2.6,0.1,3.9,2,37.0,2.3,2.8,4,4.0,2,0,100.0,2.0,1,-2.99,-6.45,3.46,4.6,4.6,22.0,12.0,54.5,7.0,2.0,28.6,0.0,0.0,0,0.0,6.0,3.0,3.0,11.0,11.0,4.0
Leicester Warriors Senior Men,P. Banda,14/4/6/7,P. Banda,16,12.4,198.8,28.0,1.8,12.0,40.0,30,1.0,6.0,16.7,3.0,8.0,37.5,20.0,21.0,41.0,13.0,7.0,1.0,12.0,12.0,34.1,8.1,1.9,0.9,2.8,209,237.0,14.8,16.2,2,0.5,4,0,25.0,4.0,4,-5.33,-6.28,0.95,3.4,4.7,21.0,9.0,42.9,13.0,2.0,15.4,6.0,1.0,16.7,7.0,3.0,0.0,2.0,5.0,12.0,12.0
Sheffield Arrows Senior Men,H. Ibrahim,24/33/9,H. Ibrahim,15,37.7,565.1,371.0,24.7,134.0,270.0,49.6,13.0,51.0,25.5,90.0,121.0,74.4,52.0,135.0,187.0,73.0,27.0,9.0,65.0,35.0,322.8,26.8,27.2,5.3,13.7,183,554.0,36.9,40.5,21,3.0,16,14,47.4,27.2,7,6.96,2.84,4.12,3.7,1.1,147.0,95.0,64.6,72.0,26.0,36.1,51.0,13.0,25.5,21.0,32.0,1.0,11.0,78.0,147.0,98.0
Birmingham City University Senior Men,R. Oberia,3,R. Oberia,15,29.8,446.3,306.0,20.4,106.0,248.0,42.7,45.0,125.0,36,49.0,71.0,69,23.0,44.0,67.0,21.0,40.0,5.0,35.0,25.0,279.6,28.3,20.6,1.4,4.5,45,351.0,23.4,23.6,19,3.2,14,3,62.0,18.3,6,8.47,2.61,5.86,2.8,2.3,86.0,51.0,59.3,36.0,10.0,27.8,125.0,45.0,36,10.0,21.0,0.0,4.0,56.0,140.0,88.0
Leicester Warriors Senior Men,M. Alechicus Legania,5,M. Alechicus Legania; M. Legania,15,34.2,513.7,276.0,18.4,125.0,247.0,50.6,3.0,20.0,15,23.0,49.0,46.9,37.0,76.0,113.0,36.0,23.0,6.0,26.0,28.0,247.3,22.8,18.8,2.5,7.7,83,359.0,23.9,24.5,35,3.9,35,1,49.4,38.4,9,1.99,-0.29,2.28,3.6,2.2,138.0,92.0,66.7,86.0,28.0,32.6,20.0,3.0,15,12.0,11.0,0.0,3.0,73.0,86.0,76.0
Liverpool Senior Men,A. Gayle,10/13/8/9,A. Gayle,15,31.4,471.4,267.0,17.8,90.0,203.0,44.3,38.0,113.0,33.6,49.0,79.0,62,20.0,89.0,109.0,21.0,27.0,6.0,39.0,25.0,246.5,24.2,17.6,1.4,7.2,157,424.0,28.3,28.0,50,6.2,30,16,67.5,47.0,8,4.44,0.72,3.72,3.5,2.5,66.0,47.0,71.2,24.0,5.0,20.8,113.0,38.0,33.6,9.0,24.0,0.0,6.0,51.0,79.0,46.0
Oxford Hoops Senior Men,A. Marzec,14,A. Marzec,15,34.2,513.3,235.0,15.7,77.0,180.0,42.8,32.0,82.0,39,49.0,62.0,79,27.0,41.0,68.0,19.0,8.0,1.0,37.0,18.0,208.6,20.4,18.2,1.5,5.3,41,276.0,18.4,21.3,21,3.5,9,7,86.9,13.1,6,-1.35,-0.0,-1.35,2.7,2.4,72.0,35.0,48.6,24.0,8.0,33.3,82.0,32.0,39,9.0,21.0,0.0,7.0,39.0,71.0,35.0
Myerscough Basketball Academy Senior Men I,H. Sheehan,0,H. Sheehan,15,26.8,401.5,214.0,14.3,62.0,173.0,35.8,41.0,119.0,34.5,49.0,61.0,80.3,5.0,42.0,47.0,19.0,9.0,1.0,33.0,25.0,218.7,27.5,18.0,1.6,4.0,44,258.0,17.2,21.7,32,3.6,20,16,59.2,30.0,9,2.17,-0.16,2.33,2.6,2.5,36.0,16.0,44.4,16.0,3.0,18.8,119.0,41.0,34.5,17.0,12.0,1.0,3.0,48.0,49.0,37.0
Worcester Wolves Senior Men,H. Ferreira,10/8,H. Ferreira,15,29.7,446.2,165.0,11.0,68.0,124.0,54.8,6.0,24.0,25,23.0,47.0,48.9,41.0,33.0,74.0,32.0,52.0,7.0,39.0,55.0,137.0,15.0,12.5,2.4,5.6,81,246.0,16.4,18.6,19,2.4,11,6,69.6,20.6,8,5.68,-2.62,8.3,2.9,3.0,87.0,58.0,66.7,13.0,4.0,30.8,24.0,6.0,25,18.0,15.0,0.0,6.0,24.0,66.0,61.0
Birmingham City University Senior Men,R. Faure-Daley,11,R. Faure-Daley,15,27.8,416.7,161.0,10.7,57.0,160.0,35.6,31.0,100.0,31,16.0,23.0,69.6,15.0,72.0,87.0,105.0,69.0,1.0,52.0,45.0,198.8,21.6,10.8,7.1,5.9,250,411.0,27.4,27.7,17,2.8,17,4,45.3,22.8,6,9.17,-0.81,9.98,1.1,1.2,26.0,17.0,65.4,33.0,8.0,24.2,100.0,31.0,31,38.0,11.0,0.0,3.0,25.0,51.0,60.0
Worcester Wolves Senior Men,W. Santhe,6,W. Santhe,15,31.3,469.4,140.0,9.3,52.0,164.0,31.7,16.0,86.0,18.6,20.0,33.0,60.6,10.0,48.0,58.0,86.0,32.0,0.0,70.0,37.0,229.0,23.8,10.6,6.5,4.4,187,327.0,21.8,24.8,19,2.1,22,4,40.0,30.8,9,-2.58,-6.45,3.86,1.5,2.7,67.0,34.0,50.7,11.0,2.0,18.2,86.0,16.0,18.6,38.0,28.0,0.0,4.0,14.0,46.0,48.0
Myerscough Basketball Academy Senior Men I,Z. Trezvant,12/14,Z. Trezvant,15,22.8,342.2,138.0,9.2,55.0,121.0,45.5,10.0,31.0,32.3,18.0,32.0,56.2,47.0,111.0,158.0,26.0,12.0,23.0,44.0,19.0,126.8,18.7,11.6,2.2,13.3,78,216.0,14.4,18.2,20,2.5,16,8,51.2,28.5,8,4.53,-0.9,5.43,5.0,2.9,73.0,38.0,52.1,17.0,7.0,41.2,31.0,10.0,32.3,25.0,15.0,1.0,3.0,57.0,20.0,30.0
Cardiff Met Archers Senior Men I,J. Dawe,8,J. Dawe,15,22.8,342.4,125.0,8.3,46.0,87.0,52.9,17.0,38.0,44.7,16.0,19.0,84.2,5.0,27.0,32.0,36.0,24.0,0.0,27.0,11.0,112.7,16.4,9.9,2.8,2.5,63,188.0,12.5,14.8,4,0.8,4,1,45.0,4.4,5,1.27,-1.4,2.67,1.7,1.5,9.0,6.0,66.7,40.0,23.0,57.5,38.0,17.0,44.7,18.0,7.0,0.0,2.0,26.0,29.0,32.0
Myerscough Basketball Academy Senior Men I,O. Esingle,9,O. Esingle,15,20.0,299.9,123.0,8.2,52.0,104.0,50,5.0,27.0,18.5,14.0,30.0,46.7,9.0,47.0,56.0,42.0,12.0,4.0,27.0,26.0,129.8,21.8,10.3,3.5,4.7,95,218.0,14.5,18.3,15,3.8,5,5,104.2,8.2,4,3.17,-1.84,5.01,2.4,1.9,54.0,37.0,68.5,23.0,10.0,43.5,27.0,5.0,18.5,12.0,13.0,0.0,2.0,25.0,33.0,26.0
Myerscough Basketball Academy Senior Men I,J. Bobkowski,10/5/6,J. Bobkowski,15,15.5,232.0,99.0,6.6,37.0,95.0,38.9,13.0,41.0,31.7,12.0,20.0,60,9.0,21.0,30.0,20.0,10.0,2.0,29.0,15.0,118.8,25.8,8.3,1.7,2.5,94,193.0,12.9,16.2,2,1.0,3,1,29.1,4.4,2,-0.35,-3.1,2.75,2.3,2.9,43.0,22.0,51.2,11.0,2.0,18.2,41.0,13.0,31.7,14.0,10.0,0.0,5.0,35.0,23.0,30.0
Teesside Lions Senior Men,B. Maldutis,20/4,B. Maldutis,15,15.4,231.6,91.0,6.1,33.0,89.0,37.1,18.0,48.0,37.5,7.0,10.0,70,14.0,18.0,32.0,10.0,14.0,1.0,13.0,27.0,88.7,18.9,7.5,0.8,2.6,24,115.0,7.7,9.5,0,0.0,3,0,0.0,3.0,1,-1.16,-3.07,1.9,2.7,3.3,21.0,11.0,52.4,20.0,4.0,20,48.0,18.0,37.5,9.0,2.0,0.0,2.0,15.0,15.0,30.0
Birmingham City University Senior Men,J. Miller,7,J. Miller,15,16.1,240.9,90.0,6.0,37.0,96.0,38.5,1.0,31.0,3.2,15.0,28.0,53.6,5.0,30.0,35.0,10.0,8.0,4.0,23.0,24.0,121.3,22.7,6.1,0.7,2.4,25,115.0,7.7,7.7,5,2.5,2,2,86.8,2.9,2,-4.52,-7.83,3.31,3.3,4.4,32.0,22.0,68.8,33.0,14.0,42.4,31.0,1.0,3.2,10.0,8.0,0.0,5.0,9.0,30.0,29.0
Oxford Hoops Senior Men,M. Adelakun,10,M. Adelakun,15,17.2,258.0,65.0,4.3,28.0,77.0,36.4,0.0,10.0,0,9.0,18.0,50,20.0,52.0,72.0,17.0,13.0,14.0,32.0,27.0,93.0,18.1,5.0,1.3,5.6,36,101.0,6.7,7.8,14,3.5,11,7,49.7,18.1,4,-5.45,-7.4,1.95,4.0,3.9,48.0,22.0,45.8,18.0,6.0,33.3,10.0,0.0,0,15.0,10.0,0.0,7.0,18.0,22.0,18.0
Birmingham City University Senior Men,D. Ogodan,10/12/14/16/17/2/5/7/9,D. Ogodan,15,18.9,284.0,57.0,3.8,24.0,60.0,40,1.0,11.0,9.1,8.0,22.0,36.4,32.0,13.0,45.0,12.0,16.0,9.0,24.0,41.0,59.2,9.4,3.8,0.8,3.0,272,329.0,21.9,22.2,0,0,0,0,0,0.0,0,-1.76,-6.5,4.74,3.8,4.8,43.0,23.0,53.5,6.0,0.0,0,11.0,1.0,9.1,10.0,9.0,0.0,5.0,17.0,23.0,25.0
Sheffield Sharks Senior Men,T. Lister,0/18,T. Lister,15,18.5,277.3,48.0,3.2,19.0,57.0,33.3,7.0,32.0,21.9,3.0,6.0,50,8.0,22.0,30.0,12.0,3.0,2.0,10.0,11.0,59.2,10.3,3.4,0.9,2.1,25,73.0,4.9,5.2,0,0.0,3,2,0.0,3.9,2,-4.71,-5.69,0.98,2.8,4.4,13.0,8.0,61.5,12.0,4.0,33.3,32.0,7.0,21.9,6.0,4.0,0.0,0.0,11.0,18.0,12.0
Oxford Hoops Senior Men,M. Hilsdon,3,M. Hilsdon,15,19.7,295.4,47.0,3.1,15.0,51.0,29.4,10.0,34.0,29.4,7.0,11.0,63.6,0.0,25.0,25.0,27.0,9.0,4.0,41.0,16.0,93.0,15.8,3.6,2.1,1.9,55,102.0,6.8,7.9,0,0,0,0,0,0.0,0,-9.22,-8.15,-1.07,2.0,3.6,12.0,4.0,33.3,5.0,1.0,20,34.0,10.0,29.4,25.0,13.0,0.0,3.0,2.0,13.0,2.0
Myerscough Basketball Academy Senior Men I,E. Akubuo,7/8,E. Akubuo,15,13.4,201.3,45.0,3.0,15.0,55.0,27.3,9.0,30.0,30,6.0,11.0,54.5,10.0,25.0,35.0,17.0,6.0,6.0,10.0,24.0,57.4,14.4,3.8,1.4,2.9,136,181.0,12.1,15.2,6,1.5,6,0,50.0,9.0,4,-0.48,-4.7,4.22,3.2,4.1,19.0,4.0,21.1,5.0,2.0,40,30.0,9.0,30,3.0,5.0,0.0,2.0,8.0,8.0,13.0
St Helens Saints Senior Men,D. Lufadeju,14,D. Lufadeju,14,34.8,486.6,332.0,23.7,109.0,230.0,47.4,39.0,93.0,41.9,75.0,92.0,81.5,40.0,74.0,114.0,65.0,45.0,1.0,44.0,39.0,263.5,26.2,28.1,5.5,9.7,144,476.0,34.0,40.3,30,4.3,22,15,52.4,36.6,7,12.59,5.99,6.6,2.6,1.0,76.0,49.0,64.5,61.0,21.0,34.4,93.0,39.0,41.9,15.0,22.0,0.0,7.0,52.0,149.0,107.0
Barking Abbey Senior Men I,J. Mendes,23,J. Mendes,14,26.2,366.6,208.0,14.9,77.0,174.0,44.3,19.0,55.0,34.5,35.0,45.0,77.8,48.0,73.0,121.0,17.0,14.0,11.0,31.0,33.0,169.7,22.9,18.2,1.5,10.6,36,244.0,17.4,21.4,20,4.0,13,7,62.2,19.1,5,7.41,2.11,5.3,4.5,2.3,65.0,40.0,61.5,44.0,15.0,34.1,49.0,14.0,28.6,8.0,18.0,0.0,5.0,57.0,39.0,49.0
St Helens Saints Senior Men,W. Self,11/4/5/6/7,W. Self,14,21.5,300.8,176.0,12.6,66.0,157.0,42,35.0,96.0,36.5,9.0,15.0,60,3.0,34.0,37.0,28.0,12.0,0.0,16.0,10.0,169.5,27.2,14.9,2.4,3.1,242,418.0,29.9,35.4,11,2.2,15,5,32.0,17.2,5,5.55,2.73,2.81,2.3,2.5,22.0,14.0,63.6,39.0,17.0,43.6,96.0,35.0,36.5,8.0,6.0,0.0,2.0,26.0,55.0,37.0
Myerscough Basketball Academy Senior Men I,C. Sanchez Falette,4/6,C. Sanchez Falette,14,24.5,342.4,150.0,10.7,54.0,162.0,33.3,12.0,59.0,20.3,30.0,48.0,62.5,34.0,60.0,94.0,33.0,18.0,2.0,35.0,29.0,176.8,26.0,12.6,2.8,7.9,92,242.0,17.3,20.3,7,1.2,13,4,23.7,21.8,6,0.61,-2.83,3.44,3.0,3.2,79.0,36.0,45.6,23.0,5.0,21.7,59.0,12.0,20.3,11.0,18.0,2.0,4.0,55.0,28.0,23.0
Myerscough Basketball Academy Senior Men I,D. Azancot,7/8,D. Azancot,14,21.0,294.1,141.0,10.1,53.0,142.0,37.3,20.0,57.0,35.1,15.0,21.0,71.4,5.0,25.0,30.0,41.0,20.0,0.0,26.0,12.0,165.4,28.4,11.9,3.4,2.5,136,277.0,19.8,23.3,11,1.8,15,3,33.7,22.3,6,4.12,0.21,3.9,1.3,2.0,37.0,17.0,45.9,48.0,16.0,33.3,57.0,20.0,35.1,18.0,8.0,0.0,0.0,26.0,39.0,21.0
Liverpool Senior Men,T. Dubiel,12/13,T. Dubiel,14,23.3,325.7,136.0,9.7,55.0,96.0,57.3,2.0,10.0,20,24.0,59.0,40.7,47.0,62.0,109.0,28.0,15.0,23.0,41.0,36.0,111.3,15.8,9.0,1.8,7.2,70,206.0,14.7,13.6,21,3.5,14,12,54.5,26.3,6,2.39,-2.47,4.85,5.0,2.7,80.0,52.0,65,6.0,1.0,16.7,10.0,2.0,20,7.0,28.0,0.0,6.0,47.0,47.0,42.0
Oxford Hoops Senior Men,O. Berzins,5,O. Berzins,14,33.3,466.7,118.0,8.4,45.0,147.0,30.6,18.0,84.0,21.4,10.0,19.0,52.6,14.0,77.0,91.0,59.0,18.0,2.0,46.0,28.0,179.9,19.4,9.1,4.6,7.0,124,242.0,17.3,18.7,10,2.5,14,4,31.7,19.8,4,-5.45,-5.39,-0.06,2.2,2.9,31.0,16.0,51.6,32.0,11.0,34.4,84.0,18.0,21.4,36.0,8.0,0.0,2.0,28.0,4.0,17.0
Teesside Lions Senior Men,Z. Missouri,2,Z. Missouri,14,31.3,438.8,117.0,8.4,35.0,134.0,26.1,8.0,39.0,20.5,39.0,53.0,73.6,11.0,40.0,51.0,65.0,19.0,2.0,39.0,21.0,177.9,20.0,9.6,5.4,4.2,153,270.0,19.3,22.2,4,2.0,4,4,34.7,5.8,2,-5.21,-5.74,0.54,1.7,2.8,43.0,16.0,37.2,52.0,11.0,21.2,39.0,8.0,20.5,18.0,17.0,0.0,4.0,27.0,28.0,24.0
Sheffield Arrows Senior Men,G. Brownell,11/21/4,G. Brownell,14,24.3,340.1,115.0,8.2,39.0,136.0,28.7,28.0,96.0,29.2,9.0,13.0,69.2,8.0,21.0,29.0,15.0,12.0,1.0,8.0,33.0,136.1,18.7,8.4,1.1,2.1,32,147.0,10.5,10.8,13,2.6,12,0,54.2,12.0,5,-3.02,-3.83,0.81,2.4,4.6,13.0,7.0,53.8,27.0,4.0,14.8,96.0,28.0,29.2,5.0,1.0,0.0,2.0,23.0,21.0,22.0
Worcester Wolves Senior Men,D. Antonio,2/4,D. Antonio,14,24.0,335.8,115.0,8.2,46.0,120.0,38.3,15.0,53.0,28.3,8.0,17.0,47.1,31.0,25.0,56.0,23.0,27.0,5.0,17.0,25.0,108.9,15.8,8.7,1.7,4.2,51,166.0,11.9,12.6,13,2.2,16,1,39.5,18.4,6,3.98,-1.86,5.84,3.1,3.8,54.0,27.0,50,13.0,4.0,30.8,53.0,15.0,28.3,5.0,9.0,0.0,3.0,29.0,36.0,37.0
