Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.74,3.31,8.43,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,32,26.2,837.5,641,20.0,218,381,57.2,29,69,42.0,176,241,73.0,44,87,131,142,29,4,68,53,61.0,65.8,27.9,115.5,24.4,2.6,5.1,10.5,7.8,28.9,1.7,0.4,12.3,0.63,10.47,7.33,3.13,238,157,66,74,32,43.2,69,29,42,21,37,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,20,23.6,471.6,256,12.8,98,173,56.6,31,75,41.3,29,38,76.3,18,63,81,24,10,3,12,37,65.6,67.5,20.2,126.9,17.1,5.0,4.5,14.1,9.6,8.7,1.1,0.7,5.9,0.22,8.86,4.13,4.73,73,54,74,25,13,52,75,31,41.3,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,35,34.7,1213.9,638,18.2,230,498,46.2,128,282,45.4,50,62,80.6,18,69,87,149,38,1,67,39,59.0,60.7,21.9,107.7,23.3,10.3,1.6,5.8,3.8,20.4,1.6,0.1,11.3,0.12,8.6,6.77,1.83,64,34,53.1,152,68,44.7,282,128,45.4,30,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,25,23.2,579.3,325,13.0,119,217,54.8,20,48,41.7,67,90,74.4,61,78,139,28,16,8,24,55,59.4,63.3,22.8,115.8,17.6,2.6,12.4,14.6,13.6,8.4,1.5,1.5,8.6,0.41,8.48,3.95,4.54,138,84,60.9,31,15,48.4,48,20,41.7,8,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,35,29.5,1033.8,626,17.9,203,441,46.0,71,211,33.6,149,186,80.1,28,131,159,163,53,3,73,92,54.1,59.9,26.2,105.1,22.2,7.5,2.7,14.1,8.2,28.4,2.6,0.3,12.3,0.42,7.96,4.46,3.51,145,99,68.3,85,33,38.8,211,71,33.6,42,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,22,Tarik Phillip,,34,20.0,681.2,321,9.4,106,244,43.4,31,98,31.6,78,102,76.5,23,95,118,123,43,3,59,62,49.8,55.6,24.3,92.3,12.8,3.9,4.0,15.1,9.8,29.8,3.4,0.5,17.0,0.42,7.94,2.22,5.72,96,57,59.4,50,18,36,98,31,31.6,33,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,7.86,4.06,3.79,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,35,31.8,1112.8,520,14.9,192,405,47.4,85,211,40.3,51,70,72.9,15,122,137,98,34,29,52,60,57.9,59.7,20.3,106.6,19.5,7.9,1.5,11.5,6.6,14.9,1.6,2.8,10.7,0.17,7.74,4.51,3.23,107,67,62.6,87,40,46,211,85,40.3,23,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,0,Patrick Smith Jr,,35,26.4,923.5,484,13.8,165,359,46.0,80,192,41.7,74,86,86.0,31,102,133,125,36,6,61,57,57.1,61.0,21.9,105.7,17.4,6.9,3.4,11.0,7.3,21.6,2.0,0.6,13.3,0.24,7.56,4.76,2.8,77,47,61,90,38,42.2,192,80,41.7,26,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
