Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
LOK BERNAU,Anthony Watkins,0,Anthony Watkins,27,22.6,609.2,356.0,13.2,131.0,305.0,43,37.0,127.0,29.1,57.0,79.0,72.2,46.0,54.0,100.0,79.0,33.0,10.0,48.0,44.0,328.1,26.3,16.0,3.6,4.5,160,516.0,19.1,23.2,33,2.5,39,16,35.8,51.0,13,5.7,0.6,5.1,2.7,2.1,155.0,81.0,52.3,23.0,13.0,56.5,0.0,0.0,0,57.0,5.0,30.0,15.0,0.0,3.0,87.0,92.0,96.0
ETB Miners,Mychael Paulo,10,Mychael Paulo,27,27.6,745.6,350.0,13.0,128.0,300.0,42.7,57.0,169.0,33.7,37.0,49.0,75.5,30.0,90.0,120.0,72.0,39.0,9.0,29.0,44.0,307.7,21.7,17.0,3.5,5.8,159,509.0,18.9,24.8,25,3.6,24,11,43.3,30.8,7,7.91,1.7,6.21,2.5,2.7,74.0,50.0,67.6,57.0,21.0,36.8,0.0,0.0,0,29.0,15.0,18.0,9.0,0.0,2.0,65.0,62.0,86.0
ETB Miners,Niclas Jonathan Sperber,12,Niclas Jonathan Sperber,27,23.5,634.5,321.0,11.9,103.0,228.0,45.2,40.0,101.0,39.6,75.0,86.0,87.2,35.0,99.0,134.0,29.0,34.0,12.0,61.0,72.0,280.2,23.2,15.6,1.4,6.5,62,383.0,14.2,18.6,14,2.0,11,7,49.7,15.1,7,4.8,-1.31,6.1,3.5,2.9,108.0,56.0,51.9,19.0,7.0,36.8,0.0,0.0,0,35.0,6.0,26.0,25.0,0.0,5.0,42.0,82.0,81.0
TSV Neustadt temps Shooters,Emil Loch,3,Emil Loch,27,28.1,758.5,303.0,11.2,108.0,262.0,41.2,51.0,145.0,35.2,36.0,50.0,72,34.0,78.0,112.0,37.0,15.0,6.0,44.0,89.0,282.2,18.6,13.9,1.7,5.1,87,390.0,14.4,17.8,27,2.5,22,10,51.1,34.4,11,-1.38,-3.58,2.2,3.2,3.4,87.0,48.0,55.2,30.0,9.0,30,0.0,0.0,0,18.0,2.0,20.0,10.0,0.0,12.0,45.0,47.0,48.0
Itzehoe Eagles,Sven Cikara,3,Sven Cikara,27,24.6,665.0,273.0,10.1,73.0,209.0,34.9,36.0,105.0,34.3,91.0,107.0,85,24.0,38.0,62.0,126.0,40.0,3.0,91.0,94.0,310.2,23.8,13.0,6.0,3.0,268,541.0,20.0,25.8,29,3.2,12,12,83.9,23.3,9,-1.2,-3.33,2.13,1.4,1.8,72.0,29.0,40.3,32.0,8.0,25,0.0,0.0,0,25.0,21.0,51.0,30.0,0.0,8.0,44.0,57.0,43.0
TSV Neustadt temps Shooters,Elias Marei,7,Elias Marei,27,26.0,703.1,239.0,8.9,88.0,227.0,38.8,30.0,111.0,27,33.0,46.0,71.7,32.0,118.0,150.0,77.0,25.0,7.0,45.0,99.0,249.8,17.7,10.9,3.5,6.9,165,404.0,15.0,18.5,27,2.7,18,3,69.9,23.3,10,-0.48,-4.54,4.06,3.2,3.0,87.0,47.0,54,29.0,11.0,37.9,0.0,0.0,0,26.0,5.0,13.0,16.0,0.0,8.0,28.0,54.0,40.0
Hertener Löwen,Gilbert Kofi Gyamfi,10,Gilbert Kofi Gyamfi,27,19.7,532.5,209.0,7.7,72.0,190.0,37.9,26.0,92.0,28.3,39.0,53.0,73.6,38.0,70.0,108.0,24.0,20.0,13.0,42.0,25.0,208.6,22.5,11.1,1.3,5.8,53,262.0,9.7,14.0,14,1.4,11,7,49.7,17.1,10,0.11,-3.6,3.72,4.6,3.8,65.0,36.0,55.4,33.0,10.0,30.3,0.0,0.0,0,23.0,2.0,15.0,18.0,0.0,5.0,28.0,21.0,33.0
ETB Miners,Benjamin Uzoma,5,Benjamin Uzoma,27,18.0,487.3,207.0,7.7,67.0,122.0,54.9,0.0,0.0,0,73.0,112.0,65.2,106.0,119.0,225.0,7.0,12.0,36.0,29.0,62.0,90.5,9.8,10.1,0.3,11.0,13,220.0,8.1,10.7,7,1.2,4,10,41.7,11.4,6,5.39,0.6,4.79,5.0,3.7,113.0,61.0,54,9.0,6.0,66.7,0.0,0.0,0,24.0,0.0,6.0,14.0,0.0,4.0,92.0,6.0,38.0
EN BASKETS Schwelm,Marius Stoll,9,Marius Stoll,27,29.8,804.9,200.0,7.4,67.0,205.0,32.7,33.0,118.0,28,33.0,48.0,68.8,12.0,94.0,106.0,206.0,40.0,2.0,90.0,61.0,292.0,18.9,9.6,9.9,5.1,412,612.0,22.7,29.4,22,1.8,23,7,42.2,32.1,12,-1.17,-3.96,2.79,1.3,2.0,77.0,32.0,41.6,10.0,2.0,20,0.0,0.0,0,30.0,10.0,56.0,15.0,0.0,16.0,17.0,16.0,31.0
TSV Neustadt temps Shooters,Christenvie Kwilu,17,Christenvie Kwilu,27,25.3,681.8,181.0,6.7,66.0,160.0,41.2,14.0,51.0,27.5,35.0,64.0,54.7,46.0,69.0,115.0,32.0,18.0,14.0,31.0,70.0,166.2,12.2,8.3,1.5,5.3,67,248.0,9.2,11.3,16,1.6,14,11,42.5,18.8,10,-1.82,-4.85,3.02,3.7,4.2,96.0,49.0,51,13.0,3.0,23.1,0.0,0.0,0,22.0,0.0,9.0,14.0,0.0,4.0,38.0,29.0,46.0
