Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
BKM Mimel Lučenec,"Donavan Ashley Yap Jr, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Jalil Omar Beaubrun, Matej Siládi","BKM Mimel Lučenec|0,13,3,7,8",0,Donavan Ashley Yap Jr,7,Jalil Omar Beaubrun,1,3,1,0,1,1.0,3.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Isaiah Malik Hill, Tomáš Mrviš, Marko Stevanović","Spišskí Rytieri|11,26,3,33,62",62,Marko Stevanović,33,Tomáš Mrviš,1,3,1,0,1,1.0,3.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Marko Stevanović","Spišskí Rytieri|11,26,33,42,62",62,Marko Stevanović,33,Tomáš Mrviš,1,3,1,0,1,1.0,3.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Isaiah Malik Hill, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,3,62,8",26,Juraj Páleník,62,Marko Stevanović,1,3,1,0,1,1.0,3.0
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Petar Dragović, Curtis Tarell Jones Jr, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|11,18,25,5,71",5,Curtis Tarell Jones Jr,71,Jeremy Lamar Mc Laughlin,1,3,1,0,1,1.0,3.0
Nitra Blue Wings,"Tristan Ekong Ikpe, Dimitrius Paul Underwood, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones","Nitra Blue Wings|0,11,13,19,4",11,Dimitrius Paul Underwood,19,Guy Evers Kennedy Ragland Jr,1,3,1,0,1,1.0,3.0
BKM Mimel Lučenec,"Tevin Michael Smith, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Lukáš Kulčár, Jalil Omar Beaubrun","BKM Mimel Lučenec|11,13,3,34,7",3,Eric Dean Lewis Boone Jr,7,Jalil Omar Beaubrun,1,3,1,0,1,1.0,3.0
BKM Mimel Lučenec,"Tevin Michael Smith, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Jalil Omar Beaubrun, Matej Siládi","BKM Mimel Lučenec|11,13,3,7,8",3,Eric Dean Lewis Boone Jr,8,Matej Siládi,1,3,1,0,1,1.0,3.0
BKM Mimel Lučenec,"Tevin Michael Smith, Tervell Tyshawn Beck, Eric Dean Lewis Boone Jr, Jayden Xavier Brown, Matej Siládi","BKM Mimel Lučenec|11,13,3,5,8",11,Tevin Michael Smith,8,Matej Siládi,1,3,1,0,1,1.0,3.0
Iskra Svit,"Róbert Rožánek, Šimon Turza, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|17,20,24,7,8",7,Jasean Jatar Jackson,8,Samuel Thomas Hines Jr,1,3,1,0,1,1.0,3.0
Iskra Svit,"Róbert Rožánek, Šimon Turza, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|17,20,24,7,8",7,Jasean Jatar Jackson,24,Tyrin Ja´Quain Atwood,1,3,1,0,1,1.0,3.0
Nitra Blue Wings,"Guy Evers Kennedy Ragland Jr, Ľubomír Urban, Jordan Lamont Jones, Adam Galko, Lukáš Bolek","Nitra Blue Wings|19,30,4,6,77",77,Lukáš Bolek,4,Jordan Lamont Jones,1,3,1,0,1,1.0,3.0
BC Slovan Bratislava,"David Abrhám, Christian Tyler James, Raynere Zynique Thornton, Marko Radovanović, Lester Fezell Medford Jr","BC Slovan Bratislava|14,2,3,6,8",2,Christian Tyler James,8,Lester Fezell Medford Jr,1,3,1,0,1,1.0,3.0
BC Slovan Bratislava,"Christian Tyler James, Milan Szabó, Raynere Zynique Thornton, Shamiel Shawn Stevenson, Matej Majerčák","BC Slovan Bratislava|2,21,3,4,5",2,Christian Tyler James,3,Raynere Zynique Thornton,1,3,1,0,1,1.0,3.0
Iskra Svit,"Sevon Marquise Witt, Róbert Rožánek, Tyrin Ja´Quain Atwood, Jasean Jatar Jackson, Samuel Thomas Hines Jr","Iskra Svit|1,17,24,7,8",8,Samuel Thomas Hines Jr,7,Jasean Jatar Jackson,1,3,1,0,1,1.0,3.0
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Marko Stevanović, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,62,8",11,Joshua Stephen Jefferson,62,Marko Stevanović,1,3,1,0,1,1.0,3.0
Nitra Blue Wings,"Dimitrius Paul Underwood, Oleksandr Belikov, Guy Evers Kennedy Ragland Jr, Ľubomír Urban, Jordan Lamont Jones","Nitra Blue Wings|11,13,19,30,4",11,Dimitrius Paul Underwood,30,Ľubomír Urban,1,3,1,0,1,1.0,3.0
BC Slovan Bratislava,"Jordan Rashaun Watson, David Abrhám, Raynere Zynique Thornton, Marko Radovanović, Lester Fezell Medford Jr","BC Slovan Bratislava|0,14,3,6,8",6,Marko Radovanović,0,Jordan Rashaun Watson,1,3,1,0,1,1.0,3.0
