Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Iskra Svit,"Július Matušek, Róbert Rožánek, Sevon Marquise Witt, Tyrin Ja´Quain Atwood, Šimon Turza",2,387,0.0,16,7,10,70,2,3,66.7,0,0,0,0,3,3,3,2,0,3,0,12,80,77.4,82.6,31.0,29.0,80,80,42.9,0,33.3,18.8,0,30,128.2,14,6,16,37.5,0,3,0,2,2,100,6,3,9,1,2,0,3,1,13,37.5,41.5,15.1,66.7,18.8,105.1,3,1,33.3,4,4,100,3,2,66.7,1,2,0,0,23.1,11,6,54.5,2,0,0,3,0,0,2,1,0,0,0,6,4,4,6,4
MBK Baník Handlová,"Deng Thowat Deang, Djimon Tyler Henson, Jordan Lamont Harris, Marko Gutalj, Tairell Domonique Fletcher",1,343,0.0,11,3,9,33.3,1,5,20,4,4,100,1,4,5,1,2,0,3,5,12,89.7,85.7,93.8,28.0,25.6,38.9,51.1,33.3,16.7,50,20.3,44.4,55.6,89.8,15,4,12,33.3,1,4,25,6,9,66.7,4,5,9,1,1,1,2,3,13,37.5,47,11.1,50,33.3,111.9,1,1,100,3,1,33.3,5,1,20,0,2,0,1,-22.1,3,3,100,5,0,0,4,1,25,1,1,0,0,0,0,2,6,5,9
Košice Wolves,"Adam Monček, Avelon Luke John Jr, Clarence Edward Rupert Iii, Jalen Makanaokeakua Gaffney, Todd Jacob Wolfe",2,406,0.0,13,6,12,50,1,2,50,0,1,0,1,5,6,5,1,1,1,3,12,72.2,70.6,73.8,34.0,32.5,54.2,52.3,83.3,14.3,100,5.4,8.3,16.7,108.9,13,5,10,50,3,5,60,0,0,0,0,6,6,5,0,1,3,2,12,65,65,23.1,0,50,104.2,1,1,100,9,4,44.4,2,1,50,0,1,0,0,4.7,0,0,0,5,2,40,5,3,60,2,0,0,1,2,2,2,0,0,0
BC Prievidza,"Bonke Robert Maring, Jaaden Allister Luke Lewis, Joseph Toussaint, Maroš Zelizňák, Naje' Abdean Smith",1,335,0.0,17,8,14,57.1,1,3,33.3,0,0,0,3,4,7,6,2,0,1,5,12,75.2,82.5,68,29.1,35.3,60.7,60.7,75,60,66.7,4.8,0,21.4,147.6,11,3,9,33.3,3,6,50,2,2,100,2,2,4,1,0,0,2,1,9,50,55.7,16.8,33.3,66.7,116,9,7,77.8,2,0,0,3,1,33.3,1,0,0,0,31.6,1,0,0,2,0,0,6,3,50,2,0,0,0,6,4,4,5,0,2
BC Komárno,"Corey Kaydon Mckeithan, Elijah Gregory Ormiston, Kimani Esque Tyrone Lawrence, Owen Louis Lobsinger, Samuel Volárik",1,326,0.0,13,4,10,40,0,1,0,5,7,71.4,2,7,9,1,1,1,1,3,12,87.8,85.4,90.2,28.1,26.6,40,49.7,25,28.6,87.5,6.6,70,10,112.1,9,2,10,20,2,6,33.3,3,4,75,1,5,6,2,0,0,2,5,12,30,38.3,14.5,12.5,60,73.5,6,3,50,3,1,33.3,1,0,0,1,0,0,0,38.6,2,0,0,2,0,0,6,2,33.3,1,0,1,0,4,2,2,1,5,3
BC Slovan Bratislava,"Jordan Rashaun Watson, Marko Radovanović, Matej Majerčák, Milan Szabó, Shamiel Shawn Stevenson",1,377,3.2,16,7,11,63.6,1,4,25,1,2,50,0,4,4,2,1,1,1,1,12,76,78.7,73.3,30.5,32.7,68.2,67.3,28.6,0,57.1,6.7,18.2,36.4,129.4,10,5,12,41.7,0,3,0,0,0,0,3,5,8,1,1,0,3,2,12,41.7,41.7,20,42.9,25,86.8,5,5,100,2,1,50,4,1,25,0,1,0,0,42.6,8,5,62.5,1,0,0,3,0,0,1,0,1,1,0,6,4,6,0,2
Iskra Svit,"Avery Kordell Sullivan, Július Matušek, Róbert Rožánek, Samuel Thomas Hines Jr, Tyrin Ja´Quain Atwood",4,452,2.3,10,5,12,41.7,0,6,0,0,2,0,2,2,4,2,1,0,2,2,12,63.1,65.7,60.6,36.6,39.6,41.7,38.8,40,25,50,11.8,16.7,50,80.9,16,7,10,70,2,3,66.7,0,2,0,2,6,8,3,0,1,3,1,11,80,73.5,21.6,50,30,140.3,1,1,100,5,4,80,6,0,0,0,0,0,2,-59.4,2,2,100,5,3,60,3,2,66.7,1,0,0,1,0,0,0,4,0,6
BKM Mimel Lučenec,"Eric Dean Lewis Boone Jr, Jalil Omar Beaubrun, Matej Siládi, Matúš Skubeň, Tervell Tyshawn Beck",2,412,5.6,7,3,12,25,1,5,20,0,0,0,3,3,6,0,3,0,4,3,12,70.8,72.7,68.9,33.0,34.8,29.2,29.2,0,33.3,75,25,0,41.7,56.1,12,5,8,62.5,0,1,0,2,3,66.7,1,6,7,2,2,0,4,1,12,62.5,64.4,30,25,12.5,101.5,0,0,0,7,2,28.6,5,1,20,1,3,0,0,-45.4,1,1,100,6,4,66.7,1,0,0,2,1,0,1,4,0,2,0,6,7
BC Slovan Bratislava,"Christian Tyler James, David Abrhám, Lester Fezell Medford Jr, Marko Radovanović, Milan Szabó",3,411,0.0,9,4,11,36.4,1,4,25,0,0,0,1,3,4,3,1,0,2,3,12,80.6,67.3,94,35.7,25.5,40.9,40.9,75,14.3,42.9,12.5,0,36.4,78.1,21,7,14,50,5,7,71.4,2,4,50,4,6,10,6,2,0,5,2,16,67.9,66.6,24.1,57.1,50,130.5,6,2,33.3,1,1,100,4,1,25,2,0,0,0,-52.4,5,2,40,2,0,0,7,5,71.4,1,0,0,2,0,2,2,2,6,10
BKM Mimel Lučenec,"Donavan Ashley Yap Jr, Jayden Xavier Brown, Lukáš Kulčár, Tervell Tyshawn Beck, Tevin Michael Smith",5,382,1.0,9,2,11,18.2,1,6,16.7,4,4,100,3,8,11,4,1,1,3,6,12,83.2,77,89.5,31.2,26.8,22.7,35.3,200,33.3,100,15.2,36.4,54.5,73.5,14,3,9,33.3,0,4,0,8,11,72.7,0,6,6,4,1,0,1,3,14,33.3,50.6,6.7,0,44.4,98.3,2,0,0,3,1,33.3,6,1,16.7,1,0,0,1,-24.8,2,1,50,3,2,66.7,4,0,0,1,0,0,0,2,0,2,0,6,2
MBK Baník Handlová,"Curtis Tarell Jones Jr, Jeremy Lamar Mc Laughlin, Jordan Lamont Harris, Juraj Láštic, Petar Dragović",4,411,0.0,7,3,8,37.5,1,6,16.7,0,0,0,0,4,4,1,0,2,4,2,12,64.1,67.3,61,35.7,39.3,43.8,43.8,33.3,0,80,30.8,0,75,60.8,12,5,10,50,0,0,0,2,2,100,1,5,6,1,1,0,1,1,10,50,55.1,8.4,20,0,114.9,2,2,100,0,0,0,6,1,16.7,0,3,0,1,-54.1,9,5,55.6,1,0,0,0,0,0,0,0,0,1,0,2,0,0,4,4
BC Komárno,"Aaron Jamal Naseem Gray, Carrington Roderick Wiggins, Corey Kaydon Mckeithan, Kimani Esque Tyrone Lawrence, Martin Pospišil",2,426,0.0,17,7,15,46.7,1,4,25,2,3,66.7,6,3,9,3,1,0,2,3,12,65.4,66.6,64.3,36.0,37.4,50,52.1,42.9,75,100,9.4,20,26.7,143.7,15,5,8,62.5,3,4,75,2,2,100,0,2,2,3,0,0,3,4,11,81.2,84.5,25.3,0,50,131.5,2,1,50,9,5,55.6,4,1,25,1,0,1,0,12.2,1,0,0,3,2,66.7,4,3,75,1,0,0,1,4,0,5,0,2,0
Iskra Svit,"Avery Kordell Sullivan, Daniel Blaško, Jasean Jatar Jackson, Róbert Rožánek, Tyrin Ja´Quain Atwood",3,387,0.0,9,3,9,33.3,1,4,25,2,2,100,1,7,8,2,0,0,4,6,12,82.9,76.7,89.1,31.3,26.9,38.9,45.5,66.7,16.7,87.5,25.2,22.2,44.4,72.8,17,5,10,50,1,4,25,6,9,66.7,1,5,6,1,2,0,2,2,14,55,60.9,12.5,12.5,40,118.4,2,1,50,3,1,33.3,4,1,25,2,2,0,0,-45.6,4,3,75,2,1,50,4,1,25,0,1,0,1,0,7,0,0,12,9
BC Slovan Bratislava,"Christian Tyler James, David Abrhám, Jordan Rashaun Watson, Raynere Zynique Thornton, Tomáš Pavelka",4,302,3.5,9,4,9,44.4,1,5,20,0,0,0,0,5,5,2,0,0,4,6,12,92.3,99.2,85.4,24.2,28.1,50,50,50,0,83.3,26.7,0,55.6,72.1,10,3,9,33.3,0,4,0,4,5,80,1,5,6,4,0,0,1,0,11,33.3,44.6,8.2,16.7,44.4,93,3,2,66.7,1,1,100,5,1,20,1,1,0,1,-20.9,1,1,100,4,2,50,4,0,0,0,0,0,1,0,0,3,3,3,3
Iskra Svit,"Avery Kordell Sullivan, Róbert Rožánek, Sevon Marquise Witt, Tyrin Ja´Quain Atwood, Šimon Turza",2,345,0.0,11,3,8,37.5,2,5,40,3,7,42.9,1,7,8,3,1,1,2,2,12,78.1,80.7,75.6,29.7,31.7,50,49.6,100,16.7,100,12.4,87.5,62.5,94.9,7,2,9,22.2,1,4,25,2,3,66.7,0,5,5,1,1,0,1,4,11,27.8,33.9,8.8,0,44.4,64.4,1,0,0,2,1,50,5,2,40,1,1,0,0,30.4,2,1,50,3,0,0,4,1,25,1,0,0,0,0,3,5,0,1,4
BC Komárno,"Aaron Jamal Naseem Gray, Adeniyi Gabriel Olabode, Corey Kaydon Mckeithan, Máté Balogh, Samuel Volárik",4,249,0.6,2,1,8,12.5,0,2,0,0,0,0,1,6,7,0,0,1,5,2,12,101.2,111,91.4,21.6,26.3,12.5,12.5,0,16.7,85.7,38.5,0,25,17.4,5,2,9,22.2,0,2,0,1,2,50,1,5,6,3,2,1,1,3,9,22.2,25.3,9.2,14.3,22.2,52.7,1,0,0,5,1,20,2,0,0,2,1,1,1,-35.4,4,2,50,3,0,0,2,0,0,0,1,0,0,0,0,0,0,5,3
Spišskí Rytieri,"Andrija Drašković, Caleb Jamerson Kenney, Isaiah Malik Hill, Joshua Stephen Jefferson, Marko Stevanović",2,420,0.0,12,5,13,38.5,2,6,33.3,0,0,0,2,5,7,3,1,0,2,4,12,74.6,71.3,77.9,33.7,30.8,46.2,46.2,60,25,83.3,11.1,0,46.2,96.2,18,6,12,50,2,6,33.3,4,5,80,1,6,7,3,1,0,1,1,14,58.3,63.4,6.6,16.7,50,132,5,3,60,2,0,0,6,2,33.3,0,2,0,0,-35.9,6,4,66.7,0,0,0,6,2,33.3,0,1,0,0,5,0,3,0,8,3
Nitra Blue Wings,"Jordan Lamont Jones, Ladislav Gergely, Lukáš Bolek, Maroš Šimko, Tristan Ekong Ikpe",2,379,0.0,12,6,14,42.9,0,2,0,0,0,0,3,10,13,1,0,1,1,2,12,75.6,72.9,78.3,32.9,30.7,42.9,42.9,16.7,37.5,100,6.2,0,14.3,104.2,2,0,10,0,0,6,0,2,2,100,0,5,5,0,1,1,2,3,12,0,9.2,15.5,0,60,16.2,1,1,100,11,5,45.5,2,0,0,1,0,0,0,88,0,0,0,4,0,0,6,0,0,0,1,0,1,2,2,2,0,0,0
BC Slovan Bratislava,"David Abrhám, Lester Fezell Medford Jr, Robert Paul Howard, Stefan Pot, Tomáš Pavelka",1,386,3.2,19,6,10,60,2,4,50,5,9,55.6,1,8,9,2,0,0,0,1,12,83.1,77.4,88.8,31.0,27.0,70,68.1,33.3,16.7,80,0,90,40,152.7,14,5,15,33.3,2,10,20,2,2,100,2,5,7,3,0,0,1,5,14,40,44.1,5.9,20,66.7,98,1,1,100,5,3,60,4,2,50,0,0,0,0,54.7,1,1,100,4,2,50,10,2,20,0,0,0,1,3,7,5,2,4,0
BC Komárno,"Aaron Jamal Naseem Gray, Adeniyi Gabriel Olabode, Carrington Roderick Wiggins, Noah Ali Farrakhan, Tyler Donovan Stevenson",1,324,0.0,16,7,11,63.6,0,1,0,2,3,66.7,1,2,3,2,2,0,1,1,12,75.4,87.6,63.1,27.4,38.0,63.6,64.9,28.6,25,66.7,6.5,27.3,9.1,135.3,9,4,6,66.7,0,1,0,1,2,50,1,3,4,1,1,1,3,3,9,66.7,65.4,30.4,33.3,16.7,105.6,7,6,85.7,3,1,33.3,1,0,0,0,1,0,0,29.7,4,3,75,1,1,100,1,0,0,1,1,0,1,4,5,6,0,4,2
BC Prievidza,"Anderson Sage Tolbert Iii, Bonke Robert Maring, Davontrey Shauni Zhmere Thomas, Dávid Novák, Noah Craig Reynolds",2,402,1.1,15,7,12,58.3,0,5,0,1,2,50,1,5,6,1,0,1,1,2,12,75.7,73.8,77.5,32.5,31.0,58.3,58.2,14.3,16.7,100,6.7,16.7,41.7,121.3,18,6,9,66.7,1,2,50,5,8,62.5,0,5,5,4,1,0,1,4,13,72.2,71.9,7.4,0,22.2,138.7,4,4,100,3,3,100,5,0,0,1,0,0,0,-17.4,5,3,60,2,2,100,2,1,50,0,1,0,0,2,0,2,2,6,2
Nitra Blue Wings,"Brandon Matthew Horvath, Jeremiah Kenyatta Bailey, Jordan Lamont Jones, Michael Fusek, Tristan Ekong Ikpe",1,420,0.0,17,6,12,50,2,5,40,3,4,75,2,6,8,4,0,0,1,4,12,67.9,70,65.8,34.3,36.5,58.3,61.8,66.7,28.6,85.7,5.3,33.3,41.7,138.8,13,6,13,46.2,1,3,33.3,0,0,0,1,5,6,2,0,1,0,5,12,50,50,0,14.3,23.1,112.8,3,2,66.7,4,2,50,5,2,40,0,1,0,0,25.9,4,3,75,6,2,33.3,3,1,33.3,0,0,0,0,2,2,0,2,0,2
Patrioti Levice,"Aatu Albert Kivimäki, Aleksandar Bursać, Keith Andre Wesson Jr, Rickey Isaiah Justin Mc Gill, Tanner Matthew Stuckman",1,405,3.0,10,3,11,27.3,2,7,28.6,2,3,66.7,3,4,7,3,1,1,3,5,12,68.8,70.1,67.6,34.2,35.5,36.4,40.6,100,33.3,66.7,16.4,27.3,63.6,84.6,10,4,10,40,0,1,0,2,2,100,2,6,8,0,2,1,3,3,11,40,46,21.6,33.3,10,87.7,4,1,25,0,0,0,7,2,28.6,3,0,0,0,-3.1,6,2,33.3,3,2,66.7,1,0,0,1,0,1,1,0,6,4,4,2,4
Patrioti Levice,"Keith Andre Wesson Jr, Omotayo Jordan Ogundiran, Rickey Isaiah Justin Mc Gill, Samuel Solčánsky, Tanner Matthew Stuckman",1,317,0.0,9,4,10,40,1,6,16.7,0,0,0,0,6,6,3,1,2,2,1,12,94.5,87.2,101.8,27.5,23.6,45,45,75,0,85.7,13.3,0,60,78.1,11,5,12,41.7,1,4,25,0,0,0,1,6,7,2,1,1,3,1,13,45.8,45.8,20,14.3,33.3,81.8,4,3,75,0,0,0,6,1,16.7,0,2,0,0,-3.7,6,2,33.3,2,2,100,4,1,25,1,0,0,1,0,4,2,0,7,0
Nitra Blue Wings,"Dimitrius Paul Underwood, Guy Evers Kennedy Ragland Jr, Lukáš Bolek, Marek Foltín, Tristan Ekong Ikpe",3,369,0.0,8,2,5,40,0,0,0,4,4,100,1,3,4,0,1,0,6,2,11,73.8,73.4,74.2,32.7,32.4,40,59.2,0,50,100,47,80,0,70.9,19,7,10,70,3,3,100,2,2,100,0,1,1,4,2,1,1,5,11,85,87.3,8.4,0,30,166.6,2,1,50,3,1,33.3,0,0,0,1,2,3,0,-95.7,4,3,75,3,1,33.3,3,3,100,1,0,0,0,0,4,0,0,6,7
Patrioti Levice,"Gabriel Jerome Dorsey, Keith Andre Wesson Jr, Patrik Pažický, Rickey Isaiah Justin Mc Gill, Samuel Solčánsky",2,241,0.0,20,6,9,66.7,2,2,100,6,7,85.7,2,4,6,2,2,0,1,4,11,91.2,105.9,76.5,22.7,31.4,77.8,82.8,33.3,50,100,6.6,77.8,22.2,188,5,2,6,33.3,1,4,25,0,0,0,0,2,2,1,1,0,2,4,8,41.7,41.7,25,0,66.7,65.1,6,3,50,1,1,100,2,2,100,0,1,0,0,122.9,1,1,100,1,0,0,4,1,25,1,1,0,0,4,5,5,0,0,3
BC Komárno,"Aaron Jamal Naseem Gray, Carrington Roderick Wiggins, Kimani Esque Tyrone Lawrence, Martin Koller, Tyron Desean Henry",2,273,0.0,17,4,7,57.1,1,1,100,8,13,61.5,2,4,6,2,0,1,1,4,11,93.5,98.9,88.1,24.3,27.2,64.3,66.8,50,50,100,6.4,185.7,14.3,151.1,11,5,9,55.6,0,1,0,1,1,100,0,2,2,1,1,0,1,6,10,55.6,58.3,9.6,0,11.1,109.8,2,2,100,4,1,25,1,1,100,0,1,0,0,41.3,2,1,50,6,4,66.7,1,0,0,0,0,0,1,8,5,0,0,0,0
Spišskí Rytieri,"Caleb Jamerson Kenney, Isaiah Malik Hill, Josef John Fahrenholtz, Juraj Páleník, Tomáš Mrviš",1,342,1.4,13,6,10,60,1,3,33.3,0,0,0,1,7,8,2,0,0,2,0,11,70.7,74.1,67.4,32.4,35.6,65,65,33.3,25,87.5,14.3,0,30,123.1,7,3,11,27.3,1,4,25,0,0,0,1,3,4,3,2,0,0,1,10,31.8,31.8,0,12.5,36.4,72.9,0,0,0,7,5,71.4,3,1,33.3,2,0,0,0,50.2,0,0,0,7,2,28.6,4,1,25,0,0,0,0,2,2,2,0,2,5
Košice Wolves,"Adam Monček, Alex Nagy, Clarence Edward Rupert Iii, Filip Halada, Todd Jacob Wolfe",5,374,0.0,12,4,11,36.4,0,2,0,4,4,100,1,5,6,2,1,0,0,5,11,77.3,72.4,82.1,33.1,29.2,36.4,47,50,14.3,100,0,36.4,18.2,106.3,11,4,8,50,1,3,33.3,2,3,66.7,0,6,6,3,0,1,4,5,13,56.2,59,30,0,37.5,86,3,1,33.3,6,3,50,2,0,0,0,0,0,0,20.3,2,2,100,3,1,33.3,3,1,33.3,2,2,0,0,0,4,2,0,3,5
BC Slovan Bratislava,"Lester Fezell Medford Jr, Matej Majerčák, Shamiel Shawn Stevenson, Tomáš Pavelka, Viktor Kovačević",2,322,0.0,14,5,11,45.5,0,5,0,4,4,100,3,6,9,5,3,1,2,2,11,81.4,84.1,78.7,28.5,30.5,45.5,54.9,100,50,100,10.1,36.4,45.5,124,5,2,8,25,1,4,25,0,0,0,0,3,3,1,2,0,3,5,11,31.2,31.2,27.3,0,50,47.3,6,5,83.3,0,0,0,5,0,0,2,0,0,0,76.7,3,1,33.3,1,0,0,4,1,25,0,3,0,0,4,4,2,0,2,2
BKM Mimel Lučenec,"Atin Carl Wright, Eric Dean Lewis Boone Jr, Jalil Omar Beaubrun, Jayden Xavier Brown, Lukáš Kulčár",1,244,0.9,13,5,9,55.6,3,5,60,0,0,0,1,2,3,3,1,0,3,1,11,93.9,103.9,83.9,23.1,28.6,72.2,72.2,60,25,66.7,20,0,55.6,123.1,7,3,7,42.9,0,1,0,1,2,50,1,3,4,1,1,0,2,0,9,42.9,44.4,20.2,33.3,14.3,82.1,3,2,66.7,1,0,0,5,3,60,1,0,0,1,41,4,1,25,2,2,100,1,0,0,0,1,1,0,2,8,0,0,2,2
BC Komárno,"Aaron Jamal Naseem Gray, Kimani Esque Tyrone Lawrence, Martin Koller, Martin Pospišil, Yuri Shamar Covington",2,371,1.5,15,4,9,44.4,1,5,20,6,6,100,2,4,6,1,0,1,2,3,11,66.8,72.3,61.4,33.2,39.1,50,64.4,25,40,44.4,13.7,66.7,55.6,134.2,9,3,12,25,2,5,40,1,2,50,5,3,8,2,2,0,2,4,9,33.3,34.9,13.4,55.6,41.7,94.9,3,3,100,1,0,0,5,1,20,2,0,0,0,39.3,7,1,14.3,0,0,0,5,2,40,0,1,0,1,0,5,2,3,3,3
BC Komárno,"Aaron Jamal Naseem Gray, Elijah Gregory Ormiston, Samuel Volárik, Tyron Desean Henry, Yuri Shamar Covington",3,385,3.1,12,5,12,41.7,0,4,0,2,2,100,4,3,7,0,3,1,3,6,11,71.5,71.1,71.8,33.8,33.4,41.7,46.6,0,57.1,50,18.9,16.7,33.3,105.2,10,4,10,40,2,3,66.7,0,0,0,3,3,6,1,1,0,5,2,12,50,50,33.3,50,30,86.8,7,4,57.1,1,1,100,4,0,0,0,1,0,1,18.4,7,2,28.6,0,0,0,3,2,66.7,2,1,2,0,4,4,6,0,4,3
Nitra Blue Wings,"Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Lukáš Bolek, Marek Foltín, Oleksandr Belikov",2,387,0.0,12,5,14,35.7,2,5,40,0,0,0,4,4,8,3,0,0,1,3,11,61.8,65.5,58.1,36.6,41.3,42.9,42.9,60,44.4,80,5.6,0,35.7,113.6,6,2,6,33.3,0,2,0,2,4,50,1,5,6,0,1,1,3,1,9,33.3,38.7,27.9,20,33.3,64,6,3,50,3,0,0,5,2,40,0,1,0,0,49.6,3,1,33.3,1,1,100,2,0,0,0,2,0,1,2,3,0,2,2,0
Spišskí Rytieri,"Adam Antoni, Caleb Jamerson Kenney, Isaiah Malik Hill, Marko Stevanović, Tomáš Mrviš",5,409,0.0,15,5,10,50,3,6,50,2,2,100,2,6,8,5,0,1,3,2,11,69.4,66.9,71.9,35.9,33.4,65,68.9,100,40,66.7,15.9,20,60,131.5,14,4,13,30.8,2,6,33.3,4,4,100,3,3,6,2,3,0,1,2,12,38.5,47.4,6.3,33.3,46.2,114.3,1,1,100,3,1,33.3,6,3,50,2,1,0,0,17.2,3,0,0,4,2,50,6,2,33.3,0,0,0,1,0,3,0,4,0,4
Patrioti Levice,"Alex Krajčovič, Keith Andre Wesson Jr, Novak Musić, Rickey Isaiah Justin Mc Gill, William Glen Carius",1,396,5.0,10,4,10,40,1,4,25,1,1,100,0,3,3,3,3,0,1,3,11,68.2,66.6,69.8,36.1,34.4,45,47.9,75,0,60,6.9,10,40,91.1,8,4,9,44.4,0,3,0,0,0,0,2,6,8,0,0,0,5,4,12,44.4,44.4,35.7,40,33.3,69.4,6,3,50,0,0,0,4,1,25,0,0,0,1,21.6,4,2,50,2,2,100,3,0,0,2,1,0,1,0,4,4,2,0,0
Patrioti Levice,"Aatu Albert Kivimäki, Boris Bojanovský, Gabriel Jerome Dorsey, Keith Andre Wesson Jr, Novak Musić",3,352,0.0,15,6,12,50,3,5,60,0,0,0,1,1,2,5,2,0,0,2,11,74.9,72,77.8,33.3,30.9,62.5,62.5,83.3,16.7,100,0,0,41.7,142,16,6,8,75,2,3,66.7,2,2,100,0,5,5,4,0,1,3,1,11,87.5,90.1,25.3,0,37.5,140.3,3,1,33.3,4,2,50,5,3,60,0,0,0,0,1.8,2,2,100,3,2,66.7,3,2,66.7,3,0,0,0,0,4,4,2,0,0
Nitra Blue Wings,"Dimitrius Paul Underwood, Jordan Lamont Jones, Ladislav Gergely, Lukáš Bolek, Tristan Ekong Ikpe",3,395,0.0,10,3,10,30,1,4,25,3,3,100,3,4,7,1,0,1,3,5,11,72.4,66,78.9,36.3,30.4,35,44.2,33.3,42.9,50,19.6,30,40,92,22,7,14,50,2,5,40,6,8,75,4,4,8,4,0,0,0,4,13,57.1,62.8,0,50,35.7,169.5,1,0,0,5,2,40,4,1,25,0,0,2,1,-77.5,2,1,50,7,4,57.1,5,2,40,0,0,0,0,0,5,2,6,7,9
BC Prievidza,"Davontrey Shauni Zhmere Thomas, Dávid Novák, Joseph Toussaint, Naje' Abdean Smith, Noah Craig Reynolds",1,283,0.0,11,3,12,25,0,6,0,5,6,83.3,3,6,9,1,1,0,0,3,11,85.8,94.8,76.9,25.3,31.2,25,37.6,33.3,30,100,0,50,50,98.4,6,3,8,37.5,0,1,0,0,1,0,0,7,7,2,0,0,1,3,9,37.5,35.5,10.6,0,12.5,66.2,5,2,40,1,1,100,6,0,0,0,0,0,0,32.2,4,3,75,3,0,0,1,0,0,0,1,0,0,2,6,0,0,0,0
BC Komárno,"Aaron Jamal Naseem Gray, Kimani Esque Tyrone Lawrence, Martin Koller, Tyler Terell Millin, Tyron Desean Henry",2,400,0.0,15,5,12,41.7,1,2,50,4,4,100,3,6,9,0,0,0,1,4,11,65.5,67.7,63.4,35.4,37.9,45.8,54.5,0,50,66.7,6.8,33.3,16.7,132.9,7,3,12,25,1,3,33.3,0,0,0,3,3,6,3,1,0,2,4,11,29.2,29.2,14.3,33.3,25,66.3,6,3,50,4,1,25,2,1,50,0,1,0,0,66.6,5,1,20,4,1,25,3,1,33.3,0,2,0,0,4,2,4,2,0,0
BKM Mimel Lučenec,"Donavan Ashley Yap Jr, Eric Dean Lewis Boone Jr, Jalil Omar Beaubrun, Lukáš Kulčár, Tervell Tyshawn Beck",4,369,1.7,14,5,7,71.4,3,3,100,1,1,100,1,5,6,4,2,2,5,4,11,69.7,71.4,67.9,33.6,35.3,92.9,94.1,80,50,38.5,30.4,14.3,42.9,127.5,8,3,16,18.8,0,6,0,2,2,100,8,1,9,3,3,0,2,1,10,18.8,23.7,10.6,61.5,37.5,76.6,2,2,100,2,0,0,3,3,100,2,2,0,1,50.9,0,0,0,10,3,30,6,0,0,1,1,0,0,5,2,0,4,2,4
Iskra Svit,"Daniel Blaško, Jasean Jatar Jackson, Róbert Rožánek, Tyrin Ja´Quain Atwood, Šimon Turza",2,231,0.0,12,4,7,57.1,1,4,25,3,4,75,0,3,3,0,1,0,3,2,11,133.5,117.3,149.6,20.5,16.0,64.3,68.5,0,0,100,25.5,57.1,57.1,106.3,11,5,8,62.5,1,3,33.3,0,0,0,0,3,3,2,2,0,7,6,14,68.8,68.8,46.7,0,37.5,76.4,0,0,0,3,3,100,4,1,25,2,1,0,0,29.9,2,2,100,3,2,66.7,3,1,33.3,1,1,0,3,3,6,9,0,2,0
BC Komárno,"Aaron Jamal Naseem Gray, Elijah Gregory Ormiston, Martin Pospišil, Tyler Terell Millin, Tyron Desean Henry",1,443,6.2,19,7,11,63.6,4,6,66.7,1,1,100,0,5,5,5,1,1,0,2,11,58.4,59.5,57.2,40.3,42.0,81.8,83,71.4,0,55.6,0,9.1,54.5,173,12,5,14,35.7,2,7,28.6,0,0,0,4,4,8,2,0,0,1,3,11,42.9,42.9,6.7,44.4,50,113.6,0,0,0,5,3,60,6,4,66.7,0,0,0,0,59.4,0,0,0,7,3,42.9,7,2,28.6,1,0,0,0,0,0,0,2,2,0
