Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
BC Komárno,Elijah Gregory Ormiston,20,Elijah Gregory Ormiston,29,25.1,727.2,340.0,11.7,134.0,213.0,62.9,4.0,17.0,23.5,68.0,93.0,73.1,63.0,141.0,204.0,52.0,23.0,21.0,40.0,68.0,221.7,15.9,24.4,3.7,14.6,8,348.0,12.0,24.9,42,3.5,24,18,65.8,34.9,12,5.7,0.56,5.15,4.6,2.3,121.0,91.0,75.2,75.0,39.0,52,17.0,4.0,23.5,13.0,16.0,2.0,9.0,93.0,74.0,59.0
Iskra Svit,Róbert Rožánek,17,Róbert Rožánek,29,26.2,759.6,294.0,10.1,91.0,219.0,41.6,56.0,155.0,36.1,56.0,79.0,70.9,9.0,60.0,69.0,65.0,21.0,4.0,33.0,63.0,266.6,18.9,20.7,4.6,4.9,12,306.0,10.6,21.6,16,1.6,15,3,49.0,17.3,10,-0.51,-1.81,1.31,2.2,2.9,10.0,6.0,60,54.0,29.0,53.7,155.0,56.0,36.1,27.0,4.0,0.0,2.0,25.0,92.0,51.0
Spišskí Rytieri,Juraj Páleník,26,Juraj Páleník,29,26.1,756.2,276.0,9.5,95.0,218.0,43.6,60.0,156.0,38.5,26.0,30.0,86.7,25.0,57.0,82.0,38.0,15.0,13.0,32.0,64.0,228.7,16.2,19.6,2.7,5.8,14,290.0,10.0,20.6,13,1.9,16,2,38.5,16.9,7,-1.03,-1.41,0.38,3.1,3.7,29.0,19.0,65.5,32.0,15.0,46.9,152.0,58.0,38.2,23.0,8.0,0.0,1.0,20.0,58.0,53.0
Iskra Svit,Július Matušek,15,Július Matušek,29,21.9,635.8,223.0,7.7,86.0,171.0,50.3,28.0,81.0,34.6,23.0,27.0,85.2,34.0,76.0,110.0,21.0,25.0,30.0,19.0,93.0,161.2,13.7,18.8,1.8,9.3,5,228.0,7.9,19.2,31,5.2,20,0,77.5,22.0,6,0.97,-2.61,3.58,4.1,3.8,35.0,26.0,74.3,55.0,32.0,58.2,81.0,28.0,34.6,5.0,8.0,0.0,6.0,32.0,52.0,19.0
BC Slovan Bratislava,Milan Szabó,21,Milan Szabó,29,17.4,503.7,194.0,6.7,78.0,126.0,61.9,7.0,19.0,36.8,31.0,51.0,60.8,32.0,54.0,86.0,20.0,15.0,22.0,23.0,66.0,133.9,14.4,20.8,2.1,9.2,0,194.0,6.7,20.8,9,2.2,9,2,45.5,9.9,4,2.59,-2.52,5.11,4.1,3.5,87.0,63.0,72.4,20.0,8.0,40,19.0,7.0,36.8,7.0,8.0,0.0,8.0,35.0,50.0,35.0
Spišskí Rytieri,Samuel Kincel,42,Samuel Kincel,29,15.2,439.8,107.0,3.7,44.0,91.0,48.4,3.0,13.0,23.1,16.0,26.0,61.5,34.0,52.0,86.0,15.0,7.0,3.0,31.0,63.0,95.5,11.6,13.1,1.8,10.5,0,107.0,3.7,13.1,5,0.6,9,2,25.3,10.9,8,-7.08,-6.96,-0.12,3.9,4.7,28.0,17.0,60.7,50.0,24.0,48,13.0,3.0,23.1,10.0,10.0,2.0,9.0,24.0,15.0,14.0
Iskra Svit,Daniel Blaško,6,Daniel Blaško,29,10.5,304.1,80.0,2.8,29.0,73.0,39.7,21.0,58.0,36.2,1.0,2.0,50,10.0,6.0,16.0,8.0,10.0,1.0,13.0,48.0,73.8,13.1,14.1,1.4,2.8,0,80.0,2.8,14.1,4,1.3,5,0,40.0,6.0,3,-4.75,-5.71,0.96,2.4,4.5,8.0,5.0,62.5,7.0,3.0,42.9,58.0,21.0,36.2,9.0,2.0,0.0,2.0,11.0,28.0,20.0
Košice Wolves,Róbert Seman,5,Róbert Seman,29,3.1,91.1,21.0,0.7,8.0,16.0,50,2.0,7.0,28.6,3.0,5.0,60,3.0,3.0,6.0,5.0,3.0,0.0,1.0,3.0,15.6,9.0,12.2,2.9,3.5,0,21.0,0.7,12.2,0,0,0,0,0,0.0,0,-3.47,-5.44,1.97,2.3,3.8,7.0,6.0,85.7,2.0,0.0,0,6.0,1.0,16.7,1.0,0.0,0.0,0.0,2.0,8.0,5.0
BKM Mimel Lučenec,Eric Dean Lewis Boone Jr,3,Eric Dean Lewis Boone Jr,28,33.4,936.3,481.0,17.2,164.0,388.0,42.3,64.0,191.0,33.5,89.0,110.0,80.9,33.0,127.0,160.0,139.0,60.0,15.0,70.0,74.0,454.5,26.1,27.3,7.9,9.1,20,501.0,17.9,28.4,61,4.7,41,26,58.2,56.4,13,4.84,0.86,3.99,1.9,1.5,63.0,38.0,60.3,133.0,62.0,46.6,191.0,64.0,33.5,38.0,19.0,0.0,13.0,57.0,109.0,91.0
Iskra Svit,Sevon Marquise Witt,1,Sevon Marquise Witt; Sai Witt,28,24.4,684.5,435.0,15.5,154.0,303.0,50.8,7.0,28.0,25,120.0,172.0,69.8,73.0,127.0,200.0,13.0,13.0,16.0,73.0,82.0,363.5,28.6,34.1,1.0,15.7,2,437.0,15.6,34.2,23,2.6,16,16,49.9,30.0,9,-3.64,-3.61,-0.03,5.0,3.1,105.0,63.0,60,170.0,84.0,49.4,28.0,7.0,25,27.0,15.0,0.0,31.0,112.0,80.0,95.0
BC Komárno,Aaron Jamal Naseem Gray,1,Aaron Jamal Naseem Gray,28,29.8,835.2,394.0,14.1,141.0,249.0,56.6,36.0,100.0,36,76.0,107.0,71,46.0,125.0,171.0,46.0,33.0,13.0,33.0,78.0,271.8,17.0,24.6,2.9,10.7,10,404.0,14.4,25.2,27,2.2,16,10,66.2,24.4,12,5.64,0.75,4.89,3.6,2.6,107.0,82.0,76.6,42.0,23.0,54.8,100.0,36.0,36,10.0,16.0,0.0,7.0,72.0,143.0,89.0
MBK Baník Handlová,Djimon Tyler Henson,18,Djimon Tyler Henson,28,26.7,747.4,367.0,13.1,114.0,329.0,34.7,42.0,149.0,28.2,97.0,122.0,79.5,18.0,82.0,100.0,48.0,26.0,1.0,40.0,60.0,388.5,28.3,26.7,3.5,7.3,11,378.0,13.5,27.5,34,3.1,27,13,52.0,35.7,11,-1.94,-3.81,1.87,2.7,3.1,78.0,40.0,51.3,102.0,32.0,31.4,149.0,42.0,28.2,13.0,22.0,0.0,5.0,47.0,115.0,77.0
MBK Baník Handlová,Peter Kováčik,10,Peter Kováčik,28,21.7,607.6,264.0,9.4,77.0,177.0,43.5,36.0,101.0,35.6,74.0,87.0,85.1,16.0,62.0,78.0,55.0,28.0,1.0,45.0,65.0,234.5,21.0,23.6,4.9,7.0,2,266.0,9.5,23.8,12,2.4,7,4,68.5,11.8,5,1.27,-2.46,3.73,2.3,1.9,35.0,22.0,62.9,41.0,19.0,46.3,101.0,36.0,35.6,21.0,16.0,1.0,7.0,29.0,68.0,60.0
Košice Wolves,Adam Monček,10,Adam Monček,28,25.5,714.6,192.0,6.9,71.0,203.0,35,13.0,77.0,16.9,37.0,69.0,53.6,21.0,93.0,114.0,112.0,42.0,6.0,81.0,101.0,281.6,20.8,14.2,8.3,8.4,9,201.0,7.2,14.9,5,1.2,4,1,56.3,5.4,4,-7.6,-10.63,3.03,2.2,2.8,78.0,43.0,55.1,45.0,14.0,31.1,74.0,13.0,17.6,56.0,16.0,0.0,9.0,16.0,57.0,36.0
BC Komárno,Samuel Volárik,11,Samuel Volárik,28,23.9,668.7,163.0,5.8,69.0,159.0,43.4,11.0,52.0,21.2,14.0,24.0,58.3,36.0,62.0,98.0,42.0,36.0,7.0,36.0,88.0,162.8,12.7,12.7,3.3,7.6,9,172.0,6.1,13.4,13,1.4,18,2,34.4,20.9,9,-0.91,-5.52,4.62,2.8,4.3,71.0,41.0,57.7,34.0,16.0,47.1,52.0,11.0,21.2,18.0,11.0,0.0,7.0,22.0,41.0,29.0
Patrioti Levice,Samuel Solčánsky,31,Samuel Solčánsky,28,11.9,334.4,116.0,4.1,42.0,74.0,56.8,5.0,13.0,38.5,27.0,35.0,77.1,17.0,39.0,56.0,4.0,5.0,4.0,9.0,33.0,78.1,12.0,18.1,0.6,8.7,0,116.0,4.1,18.1,1,1.0,3,2,12.9,3.9,1,-0.59,-4.01,3.42,4.0,4.2,46.0,29.0,63,15.0,8.0,53.3,13.0,5.0,38.5,4.0,5.0,0.0,0.0,19.0,24.0,23.0
BC Slovan Bratislava,Matej Majerčák,5,Matej Majerčák,28,9.5,264.6,77.0,2.8,28.0,65.0,43.1,20.0,53.0,37.7,1.0,2.0,50,6.0,18.0,24.0,40.0,10.0,1.0,26.0,35.0,82.4,16.9,15.7,8.2,4.9,0,77.0,2.8,15.7,0,0.0,1,0,0.0,2.0,1,-0.26,-3.55,3.29,1.8,2.7,8.0,7.0,87.5,4.0,1.0,25,53.0,20.0,37.7,22.0,4.0,0.0,0.0,13.0,7.0,6.0
Nitra Blue Wings,Ľubomír Urban,30/33,Ľubomír Urban,28,7.6,213.2,73.0,2.6,26.0,63.0,41.3,13.0,41.0,31.7,8.0,11.0,72.7,3.0,14.0,17.0,9.0,7.0,0.0,9.0,35.0,70.9,17.6,18.2,2.2,4.2,0,73.0,2.6,18.2,5,2.5,4,0,62.5,5.0,2,-2.96,-6.8,3.84,2.5,3.9,10.0,6.0,60,12.0,7.0,58.3,41.0,13.0,31.7,6.0,2.0,0.0,1.0,15.0,9.0,16.0
Patrioti Levice,Rickey Isaiah Justin Mc Gill,0,Rickey Isaiah Justin Mc Gill,27,33.3,899.2,632.0,23.4,213.0,448.0,47.5,49.0,152.0,32.2,157.0,195.0,80.5,16.0,82.0,98.0,167.0,66.0,3.0,87.0,49.0,580.6,33.2,36.6,9.7,5.7,13,645.0,23.9,37.3,26,3.7,27,13,39.7,38.7,7,7.16,2.11,5.06,1.2,1.0,159.0,98.0,61.6,137.0,66.0,48.2,152.0,49.0,32.2,44.0,32.0,0.0,11.0,46.0,207.0,151.0
BKM Mimel Lučenec,Jalil Omar Beaubrun,7,Jalil Omar Beaubrun,27,33.1,893.8,480.0,17.8,182.0,353.0,51.6,26.0,89.0,29.2,90.0,147.0,61.2,94.0,183.0,277.0,41.0,23.0,39.0,58.0,71.0,366.4,22.0,28.5,2.4,16.5,6,486.0,18.0,28.9,35,4.4,22,18,58.5,32.9,8,1.97,-0.17,2.14,5.0,3.0,94.0,71.0,75.5,170.0,85.0,50,89.0,26.0,29.2,13.0,33.0,1.0,11.0,132.0,116.0,101.0
Patrioti Levice,Keith Andre Wesson Jr,5,Keith Andre Wesson Jr,27,29.3,790.5,396.0,14.7,134.0,297.0,45.1,44.0,142.0,31,84.0,112.0,75,28.0,150.0,178.0,52.0,27.0,17.0,39.0,60.0,343.0,22.3,26.1,3.4,11.7,7,403.0,14.9,26.5,38,4.2,25,17,58.5,34.5,9,2.79,-1.9,4.69,4.1,3.4,85.0,58.0,68.2,69.0,31.0,44.9,142.0,44.0,31,12.0,15.0,0.0,12.0,60.0,92.0,94.0
BC Prievidza,Davontrey Shauni Zhmere Thomas,4,Davontrey Shauni Zhmere Thomas,27,29.9,808.1,391.0,14.5,131.0,326.0,40.2,61.0,178.0,34.3,68.0,91.0,74.7,40.0,78.0,118.0,49.0,25.0,7.0,53.0,50.0,363.9,23.9,25.8,3.2,7.8,10,401.0,14.9,26.4,24,2.7,21,8,48.9,31.5,9,1.42,-2.44,3.86,2.9,3.2,84.0,44.0,52.4,63.0,25.0,39.7,178.0,61.0,34.3,13.0,34.0,0.0,6.0,65.0,131.0,96.0
BC Prievidza,Anderson Sage Tolbert Iii,1,Anderson Sage Tolbert Iii,27,28.8,778.3,350.0,13.0,135.0,254.0,53.1,11.0,52.0,21.2,69.0,110.0,62.7,61.0,106.0,167.0,45.0,31.0,10.0,47.0,62.0,276.9,18.9,23.9,3.1,11.4,5,355.0,13.1,24.3,29,3.6,19,5,68.4,23.2,8,2.61,-2.82,5.43,3.5,3.0,136.0,93.0,68.4,63.0,31.0,49.2,52.0,11.0,21.2,15.0,18.0,1.0,13.0,50.0,93.0,75.0
Patrioti Levice,Gabriel Jerome Dorsey,7,Gabriel Jerome Dorsey,27,26.9,725.4,348.0,12.9,115.0,248.0,46.4,84.0,177.0,47.5,34.0,42.0,81,11.0,64.0,75.0,25.0,12.0,4.0,22.0,43.0,266.4,18.9,25.0,1.8,5.4,0,348.0,12.9,25.0,27,3.4,16,8,69.2,19.5,8,2.81,-0.11,2.92,3.0,3.3,24.0,14.0,58.3,47.0,17.0,36.2,177.0,84.0,47.5,9.0,10.0,0.0,3.0,33.0,93.0,56.0
Nitra Blue Wings,Lukáš Bolek,3/77,Lukáš Bolek,27,27.7,748.1,248.0,9.2,87.0,185.0,47,39.0,109.0,35.8,35.0,38.0,92.1,28.0,54.0,82.0,44.0,14.0,2.0,31.0,77.0,196.5,13.9,17.6,3.1,5.8,3,251.0,9.3,17.9,17,2.1,12,1,68.3,13.4,8,-0.25,-3.83,3.58,2.7,3.3,48.0,30.0,62.5,28.0,18.0,64.3,109.0,39.0,35.8,18.0,9.0,1.0,3.0,39.0,69.0,66.0
Patrioti Levice,Patrik Pažický,3,Patrik Pažický,27,14.4,388.5,91.0,3.4,36.0,94.0,38.3,8.0,26.0,30.8,11.0,18.0,61.1,13.0,51.0,64.0,38.0,31.0,4.0,19.0,50.0,103.6,13.7,12.2,5.1,8.6,3,94.0,3.5,12.6,4,1.3,4,0,50.0,4.0,3,0.47,-6.51,6.98,2.7,4.3,43.0,22.0,51.2,25.0,6.0,24,26.0,8.0,30.8,12.0,3.0,0.0,4.0,9.0,30.0,26.0
BC Komárno,Martin Pospišil,7,Martin Pospišil,27,12.5,337.8,77.0,2.9,28.0,78.0,35.9,5.0,17.0,29.4,16.0,33.0,48.5,26.0,16.0,42.0,25.0,17.0,1.0,25.0,44.0,87.9,13.6,11.9,3.9,6.5,3,80.0,3.0,12.3,3,1.0,4,0,37.5,4.0,3,-3.4,-6.47,3.07,2.3,4.5,36.0,16.0,44.4,25.0,7.0,28,17.0,5.0,29.4,10.0,9.0,0.0,6.0,8.0,11.0,15.0
Iskra Svit,Dávid Harabin,13,Dávid Harabin,27,6.7,180.0,70.0,2.6,28.0,51.0,54.9,1.0,5.0,20,13.0,19.0,68.4,17.0,24.0,41.0,2.0,3.0,5.0,13.0,31.0,53.1,15.9,20.9,0.6,12.2,0,70.0,2.6,20.9,1,0.5,1,2,26.6,1.9,2,-5.3,-6.14,0.84,4.6,4.1,28.0,19.0,67.9,18.0,8.0,44.4,5.0,1.0,20,6.0,3.0,0.0,4.0,21.0,22.0,14.0
BKM Mimel Lučenec,Lukáš Kulčár,34,Lukáš Kulčár,27,6.6,178.8,51.0,1.9,16.0,53.0,30.2,10.0,43.0,23.3,9.0,11.0,81.8,3.0,15.0,18.0,9.0,3.0,0.0,11.0,44.0,63.2,19.0,15.1,2.7,5.3,3,54.0,2.0,16.0,0,0.0,1,0,0.0,2.0,1,-9.98,-10.52,0.53,2.9,4.5,6.0,3.0,50,4.0,3.0,75,43.0,10.0,23.3,6.0,5.0,0.0,0.0,8.0,15.0,0.0
Spišskí Rytieri,Jan Balogáč,78,Jan Balogáč,27,4.2,114.3,38.0,1.4,13.0,39.0,33.3,10.0,35.0,28.6,2.0,5.0,40,3.0,17.0,20.0,1.0,4.0,0.0,5.0,25.0,41.5,19.5,17.9,0.5,9.4,0,38.0,1.4,17.9,0,0,0,0,0,0.0,0,-8.41,-8.27,-0.14,3.5,5.0,3.0,2.0,66.7,1.0,1.0,100,32.0,9.0,28.1,2.0,2.0,0.0,1.0,7.0,10.0,6.0
Patrioti Levice,Daniel Chaban,21,Daniel Chaban,27,4.7,127.2,35.0,1.3,9.0,27.0,33.3,4.0,15.0,26.7,13.0,18.0,72.2,1.0,7.0,8.0,15.0,2.0,0.0,7.0,10.0,39.3,15.9,14.3,6.1,3.3,0,35.0,1.3,14.3,0,0,0,0,0,0.0,0,-3.15,-5.65,2.49,2.2,3.8,5.0,3.0,60,7.0,2.0,28.6,15.0,4.0,26.7,4.0,3.0,0.0,0.0,2.0,8.0,4.0
BC Slovan Bratislava,Ivan Židzik,19,Ivan Židzik,27,0.6,17.2,0.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,3.0,6.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9.4,18.9,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.25,-4.79,5.03,3.7,3.8,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spišskí Rytieri,Joshua Stephen Jefferson,11,Joshua Stephen Jefferson,26,30.1,782.5,475.0,18.3,152.0,362.0,42,78.0,212.0,36.8,93.0,120.0,77.5,23.0,54.0,77.0,94.0,33.0,2.0,55.0,49.0,428.9,29.4,32.6,6.5,5.3,7,482.0,18.5,33.1,37,3.4,35,1,52.2,41.4,11,2.41,2.35,0.07,1.7,1.9,71.0,47.0,66.2,78.0,27.0,34.6,204.0,74.0,36.3,24.0,23.0,0.0,8.0,43.0,132.0,91.0
Spišskí Rytieri,Marko Stevanović,62,Marko Stevanović,26,30.6,796.1,346.0,13.3,125.0,249.0,50.2,44.0,130.0,33.8,52.0,83.0,62.7,58.0,154.0,212.0,56.0,30.0,12.0,36.0,71.0,253.0,17.1,23.4,3.8,14.3,9,355.0,13.7,24.0,26,2.4,23,9,48.2,29.0,11,2.52,0.52,2.0,4.1,3.0,54.0,45.0,83.3,63.0,36.0,57.1,124.0,42.0,33.9,16.0,10.0,0.0,10.0,73.0,63.0,68.0
BKM Mimel Lučenec,Tervell Tyshawn Beck,13,Tervell Tyshawn Beck,26,28.1,731.1,247.0,9.5,97.0,180.0,53.9,14.0,40.0,35,39.0,50.0,78,46.0,42.0,88.0,28.0,13.0,7.0,42.0,59.0,190.1,14.0,17.9,2.0,6.4,5,252.0,9.7,18.3,21,3.5,11,3,85.2,14.3,6,-2.41,-3.4,0.99,3.0,3.7,48.0,33.0,68.8,91.0,49.0,53.8,40.0,14.0,35,12.0,17.0,0.0,13.0,56.0,76.0,57.0
BKM Mimel Lučenec,Matej Siládi,8,Matej Siládi,26,26.0,674.9,221.0,8.5,69.0,175.0,39.4,61.0,156.0,39.1,22.0,24.0,91.7,16.0,54.0,70.0,20.0,17.0,2.0,16.0,63.0,178.1,14.2,17.4,1.6,5.5,2,223.0,8.6,17.5,9,1.8,11,0,40.9,12.0,5,-0.64,-2.21,1.56,2.8,4.0,4.0,3.0,75,15.0,5.0,33.3,156.0,61.0,39.1,6.0,4.0,0.0,6.0,22.0,65.0,40.0
Košice Wolves,Alex Nagy,8,Alex Nagy,26,11.3,293.5,55.0,2.1,21.0,64.0,32.8,3.0,13.0,23.1,10.0,21.0,47.6,27.0,21.0,48.0,7.0,5.0,4.0,12.0,54.0,55.9,10.1,9.9,1.3,8.7,0,55.0,2.1,9.9,0,0.0,1,0,0.0,1.0,1,-11.41,-11.79,0.38,4.0,5.0,20.0,11.0,55,25.0,7.0,28,13.0,3.0,23.1,2.0,5.0,0.0,5.0,16.0,12.0,10.0
BC Prievidza,Patrik Hričo,7,Patrik Hričo,26,2.3,59.9,16.0,0.6,7.0,15.0,46.7,1.0,5.0,20,1.0,1.0,100,2.0,5.0,7.0,4.0,4.0,0.0,3.0,6.0,15.8,14.0,14.2,3.6,6.2,0,16.0,0.6,14.2,0,0,0,0,0,0.0,0,0.32,-6.31,6.63,2.5,4.0,9.0,5.0,55.6,1.0,1.0,100,5.0,1.0,20,1.0,2.0,0.0,0.0,2.0,4.0,7.0
