Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Caleb Jamerson Kenney","Spišskí Rytieri|11,26,33,42,8",1,2.6,158.0,6,3,5,60.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,3,4.8,125.0,70.4,54.6,2.28,3
MBK Baník Handlová,"Jordan Lamont Harris, Cleveland Alan Jackson Jr, Oleksandr Belikov, Jakub Petráš, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,3,31,32,71",1,2.6,159.0,4,1,3,33.3,0,2,0.0,2,2,100.0,0,0,0,2,0,0,1,0,2,4.7,85.4,41.7,43.7,1.51,2
Nitra Blue Wings,"Tristan Ekong Ikpe, Brandon Matthew Horvath, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Jeremiah Kenyatta Bailey","Nitra Blue Wings|0,12,19,4,9",1,2.6,159.0,4,2,5,40.0,0,2,0.0,0,0,0,0,0,0,1,0,0,2,0,5,6.7,59.5,86.8,-27.3,1.51,-1
Nitra Blue Wings,"Tristan Ekong Ikpe, Dimitrius Paul Underwood, Guy Evers Kennedy Ragland Jr, Jordan Lamont Jones, Marek Foltín","Nitra Blue Wings|0,11,19,4,56",1,2.5,152.0,4,2,4,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8,104.2,0.0,104.2,1.58,4
Spišskí Rytieri,"Joshua Stephen Jefferson, Juraj Páleník, Tomáš Mrviš, Samuel Kincel, Marko Stevanović","Spišskí Rytieri|11,26,33,42,62",2,2.5,150.0,4,1,2,50.0,1,2,50.0,1,2,50.0,0,0,0,1,0,0,1,0,4,3.7,107.4,69.4,37.9,1.6,0
BKM Mimel Lučenec,"Tevin Michael Smith, Eric Dean Lewis Boone Jr, Lukáš Kulčár, Jalil Omar Beaubrun, Matej Siládi","BKM Mimel Lučenec|11,3,34,7,8",2,2.5,153.0,3,0,3,0.0,0,2,0.0,3,6,50.0,0,0,0,1,0,0,0,0,14,5.4,55.4,153.2,-97.8,1.18,-11
MBK Baník Handlová,"Jordan Lamont Harris, Djimon Tyler Henson, Juraj Láštic, Petar Dragović, Jeremy Lamar Mc Laughlin","MBK Baník Handlová|1,18,24,43,71",2,2.5,148.0,2,0,3,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,2,0,8,5.6,35.4,170.8,-135.3,0.81,-6
Patrioti Levice,"Rickey Isaiah Justin Mc Gill, Tanner Matthew Stuckman, Patrik Pažický, Keith Andre Wesson Jr, Gabriel Jerome Dorsey","Patrioti Levice|0,24,3,5,7",1,2.5,149.0,2,1,5,20.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,8,4.8,41.7,138.9,-97.2,0.81,-6
BC Prievidza,"Anderson Sage Tolbert Iii, Babafemi Odukale Jr, Joseph Toussaint, Naje' Abdean Smith, Noah Craig Reynolds","BC Prievidza|1,11,15,23,9",1,2.4,146.0,5,2,4,50.0,0,2,0.0,1,2,50.0,0,0,0,0,0,0,2,0,4,6.6,75.7,56.0,19.7,2.05,1
BC Komárno,"Martin Koller, Kimani Esque Tyrone Lawrence, Elijah Gregory Ormiston, Tyron Desean Henry, Tyler Terell Millin","BC Komárno|13,14,20,3,30",2,2.4,145.0,4,2,5,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,4.8,83.3,184.5,-101.2,1.66,-5
BC Komárno,"Aaron Jamal Naseem Gray, Samuel Volárik, Corey Kaydon Mckeithan, Elijah Gregory Ormiston, Carrington Roderick Wiggins","BC Komárno|1,11,2,20,4",3,2.4,143.0,8,3,5,60.0,2,2,100.0,0,0,0,0,0,0,0,0,0,1,0,1,5.8,138.9,23.5,115.4,3.36,7
MBK Baník Handlová,"Jovan Šljivančanin, Marko Gutalj, Djimon Tyler Henson, Juraj Láštic, Nemanja Nikolić","MBK Baník Handlová|13,14,18,24,9",1,2.3,140.0,6,3,5,60.0,0,1,0.0,0,2,0.0,0,0,0,1,0,0,1,0,4,6.6,90.8,60.6,30.3,2.57,2
BC Komárno,"Martin Koller, Kimani Esque Tyrone Lawrence, Elijah Gregory Ormiston, Tyler Terell Millin, Carrington Roderick Wiggins","BC Komárno|13,14,20,30,4",1,2.3,138.0,5,1,3,33.3,1,3,33.3,2,2,100.0,0,0,0,0,0,0,0,0,4,3.7,134.2,83.3,50.9,2.17,1
