Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
PS Karlsruhe LIONS,14,Brandon Angelo Porter,,13,11.4,147.6,71,5.5,26,53,49.1,8,24,33.3,11,18,61.1,4,21,25,3,6,6,23,37,56.6,58.3,26.3,84.6,7.1,2.4,3.4,16.3,10.2,3.8,2.1,4.0,27.4,0.34,-1.83,-2.6,0.76,26,16,61.5,3,2,66.7,0,0,0,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigers Tübingen,21,Connor McDonald Nelson,,18,9.3,166.7,56,3.1,18,54,33.3,14,46,30.4,6,8,75.0,7,13,20,5,5,2,6,9,46.3,48.7,17.8,88.2,4.1,3.3,5.0,9.9,7.4,4.9,1.6,1.2,9.4,0.15,-1.84,-1.81,-0.03,4,3,75,4,1,25,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Paderborn Baskets,18,Balsa Veljic,,7,8.8,61.9,20,2.9,6,23,26.1,4,15,26.7,4,4,100.0,0,3,3,7,5,0,3,8,34.8,40.4,21.1,72.0,3.9,2.9,0.0,6.1,3.0,19.9,4.3,0.0,10.8,0.17,-1.84,-1.52,-0.33,1,0,0,7,2,28.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paderborn Baskets,11,Karl Bühner,,27,20.6,557.2,113,4.2,42,117,35.9,16,57,28.1,13,21,61.9,27,72,99,18,16,15,25,81,42.7,44.8,12.7,74.7,5.5,2.8,5.7,16.3,10.8,5.2,1.5,2.6,16.5,0.18,-1.85,-1.97,0.12,53,24,45.3,7,2,28.6,0,0,0,7,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BBC Bayreuth,17,Liam Nees Holländer,,10,1.3,13.3,6,0.6,3,6,50.0,0,1,0.0,0,1,0.0,0,1,1,0,1,0,2,4,50.0,46.6,28.9,71.1,0.7,0.1,0.0,9.0,4.6,0.0,3.8,0.0,23.7,0.17,-1.89,-2.49,0.6,5,3,60,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SBB Baskets Wolmirstedt,10,Modestas Paulauskas,,5,20.8,104.2,45,9.0,13,35,37.1,3,10,30.0,16,23,69.6,16,25,41,7,0,0,8,11,41.4,49.9,23.5,84.7,11.9,2.6,19.1,28.9,24.1,11.9,0.0,0.0,15.1,0.66,-2.01,-0.25,-1.76,23,10,43.5,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nürnberg Falcons BC,11,Lars Lenke,,7,1.5,10.8,0,0.0,0,1,0.0,0,1,0.0,0,2,0.0,1,0,1,0,0,0,0,0,0.0,0.0,8.1,0.0,0.0,0.2,10.8,0.0,5.7,0.0,0.0,0.0,0.0,2.0,-2.07,-1.61,-0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS Karlsruhe LIONS,17,Terry Kodjo-Torgbe Haarmann,,14,4.1,57.0,10,0.7,1,2,50.0,1,1,100.0,7,12,58.3,1,2,3,0,2,0,4,7,75.0,68.7,9.3,88.7,0.9,0.1,2.2,4.3,3.3,0.0,1.9,0.0,35.5,6.0,-2.13,-2.09,-0.04,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EPG Baskets Koblenz,77,Jakob Hanzalek,,4,3.2,12.7,0,0.0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,3.5,0.0,0.0,0.3,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,-2.14,-1.24,-0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigers Tübingen,0,Larry Matthew Thomas,,4,11.5,45.9,7,1.8,2,14,14.3,2,9,22.2,1,2,50.0,0,2,2,11,3,0,3,7,21.4,23.5,18.4,39.1,2.4,3.1,0.0,5.8,2.6,38.4,3.6,0.0,16.8,0.14,-2.14,-3.12,0.98,1,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
