# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 288
# Qualified players exported: 211
# Total stints used: 9049
# Garbage time stints excluded: 343
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Paderborn Baskets,6,Grant Teichmann,1074,-1.68,-1.42,-3.09
Artland Dragons,12,Elijah Ndi,862,-0.96,-2.15,-3.12
Artland Dragons,11,Robert Oehle,319,-0.81,-2.37,-3.19
Uni Baskets Münster,8,Neil Masnic,1046,-2.91,-0.29,-3.2
BG Göttingen,35,Wesley Nelson Dreamer,347,-1.9,-1.32,-3.22
Bayer Giants Leverkusen,10,Sebastian Brach,1198,-2.03,-1.25,-3.28
BBC Bayreuth,12,Cantia Jevon Rahming,917,-3.31,-0.04,-3.35
Bayer Giants Leverkusen,22,Dennis Heinzmann,1080,-0.49,-2.9,-3.39
PS Karlsruhe LIONS,20,Julian Albus,281,-2.43,-0.97,-3.4
Artland Dragons,8,Dominik Dolic,472,-1.46,-1.96,-3.42
Artland Dragons,1,Nathan Joseph Petrone,880,-1.46,-1.96,-3.42
GIESSEN 46ers,17,Domagoj Vukovic,267,-3.53,0.09,-3.44
Phoenix Hagen,13,Dominick Jordan von Waaden,628,-2.43,-1.05,-3.48
SBB Baskets,1,Trey Thompson Stewart,819,-3.17,-0.4,-3.57
Paderborn Baskets,7,Tom Brüggemann,291,-4.04,0.43,-3.61
Uni Baskets Münster,10,Julian Lamont Larry,639,-2.52,-1.14,-3.66
SBB Baskets,34,Fabien Kondo,713,-2.17,-1.56,-3.73
Nürnberg Falcons BC,10,Evan Derek Taylor,1067,-1.81,-1.95,-3.75
SBB Baskets Wolmirstedt,2,Travis Henson,295,-1.89,-1.86,-3.76
SBB Baskets,7,Daivien Latrell Williamson,1090,-0.72,-3.09,-3.81
RheinStars Köln,22,Justin Onyejiaka,705,-2.13,-2.01,-4.14
VfL SparkassenStars Bochum,22,Malek Green,708,-0.46,-3.71,-4.17
Eisbären Bremerhaven,4,Jordan Samare,814,-0.93,-3.45,-4.38
Bayer Giants Leverkusen,15,Donte Nicholas,1215,-1.21,-3.24,-4.45
SBB Baskets Wolmirstedt,28,Alieu Ceesay,260,-3.0,-1.57,-4.57
RheinStars Köln,13,Adam John Paige,819,-1.05,-3.63,-4.68
VfL SparkassenStars Bochum,12,Matthew Douglas Strange,443,0.57,-5.31,-4.75
Tigers Tübingen,26,Till-Joscha Jönke,596,-3.13,-1.72,-4.86
Tigers Tübingen,3,Miles Lamar Tention,1015,-4.08,-0.82,-4.9
Bozic Estriche Knights Kirchheim,13,Nicholas Gerard Spinoso,826,-5.34,0.41,-4.93
GIESSEN 46ers,1,Daniel Alexander Norl,852,-2.49,-2.65,-5.14
BBC Bayreuth,35,Artem Kovalov,411,-4.53,-0.86,-5.39
EPG Baskets Koblenz,2,Badu Buck,998,-1.74,-3.69,-5.42
RheinStars Köln,9,Maximilian Begue,540,-2.63,-3.2,-5.82
PS Karlsruhe LIONS,34,David Allan Cohn,827,-2.76,-4.35,-7.11
Uni Baskets Münster,55,Philip Anthony Alston,394,-6.13,-1.04,-7.17
PS Karlsruhe LIONS,6,Gabriel Kuku,722,-4.33,-2.88,-7.2
RheinStars Köln,5,Rupert Hennen,441,-4.01,-3.27,-7.28
