# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 457
# Qualified players exported: 227
# Total stints used: 6166
# Garbage time stints excluded: 290
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Birmingham City University Senior Men,11,R. Faure-Daley,1199,4.7,4.94,9.64
Solent Kestrels Senior Men,6,E. Round,914,4.21,4.13,8.34
Solent Kestrels Senior Men,5,A. Arissol,930,2.3,5.14,7.44
CoLA Southwark Pride Senior Men,13,T. Gass,689,3.91,2.69,6.6
Worcester Wolves Senior Men,21,E. Burgess,1252,4.63,0.63,5.26
Myerscough Basketball Academy Senior Men I,0,H. Sheehan,1064,3.24,1.87,5.11
Sheffield Arrows Senior Men,23,D. Soares,1599,4.51,0.58,5.1
Birmingham City University Senior Men,10,V. Ferreira,622,2.98,1.97,4.95
Barnet Bulldogs Senior Men,22,R. Mccowan,579,3.52,1.22,4.74
Barking Abbey Senior Men I,10,K. Mabaya,764,4.02,0.67,4.69
London Stars Senior Men,83,D. Campbell-Deeble,257,2.92,1.77,4.69
Manchester Magic Senior Men I,5,O. Iguma,677,1.52,3.08,4.6
Worcester Wolves Senior Men,9,E. Yeboah,800,2.38,2.2,4.58
Manchester Magic Senior Men I,13,D. Davies,888,2.63,1.83,4.47
Barnet Bulldogs Senior Men,6,S. Cooper,1072,3.35,1.1,4.45
Solent Kestrels Senior Men,4,J. Ofman,655,2.0,2.3,4.29
Richmond Knights Senior Men,14,K. Hypolite-Sealy,684,0.19,4.03,4.23
Sheffield Sharks Senior Men,12,S. Hanson-Young,1275,2.36,1.82,4.18
Manchester Magic Senior Men I,10,P. Gordon,286,3.55,0.56,4.11
Barnet Bulldogs Senior Men,32,L. Francis,394,0.58,3.5,4.09
St Helens Saints Senior Men,9,C. Murtagh,1058,1.78,2.3,4.08
Barnet Bulldogs Senior Men,8,T. Ojuri,543,3.8,0.24,4.04
Solent Kestrels Senior Men,11,L. Busumbru,583,2.27,1.73,4.0
Barking Abbey Senior Men I,5,M. Filho,437,-1.17,5.15,3.98
Birmingham City University Senior Men,17,C. Hayden,878,2.18,1.79,3.97
Worcester Wolves Senior Men,10,H. Ferreira,1215,-0.4,4.22,3.82
Myerscough Basketball Academy Senior Men I,9,O. Esingle,888,1.11,2.6,3.7
Birmingham City University Senior Men,16,E. Nweke,296,1.46,2.21,3.67
Barnet Bulldogs Senior Men,21,S. Williams,717,0.93,2.73,3.66
Barking Abbey Senior Men I,12,O. Anyanwu,411,0.28,3.35,3.63
Manchester Magic Senior Men I,15,B. Goodall,1021,2.95,0.45,3.4
Manchester Magic Senior Men I,8,J. Walton,1242,1.89,1.5,3.39
Sheffield Arrows Senior Men,25,A. Lycoudis,366,1.97,1.41,3.38
Leicester Warriors Senior Men,8,P. Chingombe,399,3.31,-0.02,3.29
Worcester Wolves Senior Men,6,W. Santhe,1284,1.86,1.41,3.27
Leicester Warriors Senior Men,9,M. Nelson,1214,0.13,3.09,3.22
Manchester Magic Senior Men I,3,O. Babalola,610,0.51,2.66,3.17
London Stars Senior Men,99,N. Zajankauskas,1125,1.55,1.58,3.13
