# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 135
# Qualified players exported: 106
# Total stints used: 4960
# Garbage time stints excluded: 136
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
London Lions,1,Joel Scott,1058,4.96,3.36,8.33
London Lions,31,Deane Williams,1482,-0.29,5.58,5.29
Newcastle Eagles,41,Mitch Clarke,1640,1.35,3.71,5.06
Surrey 89ers,0,Isiah Small,1785,2.18,2.24,4.42
London Lions,23,Kameron Mcgusty,955,1.24,3.07,4.31
Manchester Basketball,22,Oluwaseyi Adetukasi,1752,1.68,2.15,3.83
Caledonia Gladiators,15,Malcolm Delpeche,543,1.44,2.39,3.83
Cheshire Phoenix,13,Patrick Robinson,1604,5.26,-1.46,3.8
B. Braun Sheffield Sharks,24,Nick Kern Jr,1366,0.91,2.89,3.8
London Lions,21,Aaryndeep Rai,1495,1.73,2.01,3.73
Bristol Flyers,3,William Yoakum,1595,2.73,0.93,3.66
Bristol Flyers,7,Cameron Holden,1680,0.04,3.44,3.48
Manchester Basketball,34,Matthew Nicholson,1360,3.0,0.27,3.27
Leicester Riders,13,Donald Carey Jr,1007,3.38,-0.22,3.16
Cheshire Phoenix,23,Jaxon Brenchley,1803,5.07,-2.01,3.06
London Lions,33,Shavar Reynolds Jr,1133,2.22,0.54,2.76
Newcastle Eagles,21,Emmanuel Kanwei,842,0.66,2.07,2.73
Manchester Basketball,3,Gabriel Osabuohien,466,-1.87,4.58,2.71
London Lions,10,Ethan Price,967,-0.36,3.0,2.64
Caledonia Gladiators,40,Ethan Wright,1577,1.48,1.13,2.61
London Lions,0,Ovie Soko,297,-0.53,3.08,2.55
Surrey 89ers,7,Ronald Polite Iii,1730,0.47,1.92,2.39
Caledonia Gladiators,15,Daylen Williams,261,1.44,0.83,2.27
Cheshire Phoenix,9,Damiri Lindo,1119,0.44,1.83,2.27
Leicester Riders,10,Olutomiwa Sulaiman,969,-0.57,2.83,2.26
B. Braun Sheffield Sharks,4,William Lee,1039,1.01,1.0,2.02
Caledonia Gladiators,11,Totonitoluwa Fagbenle,716,0.24,1.62,1.87
Manchester Basketball,0,Patrick Smith Jr,1707,2.1,-0.3,1.8
London Lions,15,Chaundee Brown Jr,862,2.57,-0.81,1.76
Cheshire Phoenix,99,Skyler White,1678,3.43,-1.82,1.61
Manchester Basketball,9,Kaiyem Cleary,989,1.93,-0.37,1.56
Newcastle Eagles,25,Marco Anthony,458,-0.94,2.46,1.52
Newcastle Eagles,9,Sauveur Kande,281,0.82,0.49,1.31
London Lions,22,Tarik Phillip,1283,-2.48,3.71,1.24
London Lions,16,Karolis Lukosiunas,376,-1.08,2.31,1.22
Newcastle Eagles,15,Cole Long,1976,-0.19,1.38,1.19
Bristol Flyers,13,Owen Mccormack,1313,0.14,0.88,1.02
Leicester Riders,1,Kendrian Johnson,418,1.21,-0.3,0.92
Bristol Flyers,25,Milos Dugalic,496,-2.53,3.29,0.76
Manchester Basketball,11,Jordan Johnson,1408,-2.09,2.81,0.73
London Lions,2,Chasson Jermar Randle,416,0.02,0.67,0.69
Cheshire Phoenix,5,Frankie Policelli,1695,0.44,0.21,0.65
Leicester Riders,9,Emmanuel Akot,396,-1.42,2.07,0.64
Newcastle Eagles,14,Maceo Jack,2041,0.6,-0.06,0.54
B. Braun Sheffield Sharks,5,Mervin James,613,-0.54,1.01,0.47
B. Braun Sheffield Sharks,2,Prentiss Nixon,1297,-0.45,0.88,0.43
B. Braun Sheffield Sharks,25,Fahro Alihodzic,437,2.34,-1.94,0.4
Bristol Flyers,22,Joseph Anderson,1814,-0.15,0.48,0.33
B. Braun Sheffield Sharks,15,Mike Ochereobia,782,0.08,0.22,0.3
Leicester Riders,12,Aaron Menzies,825,0.77,-0.52,0.24
B. Braun Sheffield Sharks,3,Rodney Chatman Iii,1428,1.54,-1.35,0.18
Cheshire Phoenix,3,Laquincy Rideau,1737,-2.99,3.13,0.14
Surrey 89ers,17,Nedas Cholevinskas,1211,0.29,-0.17,0.12
London Lions,6,Morayo Soluade,613,-1.03,1.03,-0.0
Leicester Riders,7,Raequan Battle,1047,-0.31,0.29,-0.02
Leicester Riders,41,Nathaniel Martin,1154,2.43,-2.6,-0.17
Surrey 89ers,4,Andrew Lawrence,558,-0.25,-0.16,-0.41
Cheshire Phoenix,11,Tobias Cameron,1279,-0.72,0.29,-0.43
B. Braun Sheffield Sharks,23,Jalen Deloach,704,-1.59,0.76,-0.83
Surrey 89ers,21,Michael Graham,1355,-0.11,-0.73,-0.83
Surrey 89ers,12,Kino Lily Jr,2251,0.58,-1.43,-0.85
Leicester Riders,20,Spencer Johnson,1351,-1.43,0.48,-0.95
London Lions,13,Johnathan Williams,561,-0.81,-0.45,-1.26
Surrey 89ers,11,Kareem Queeley,290,0.22,-1.54,-1.32
Bristol Flyers,1,Cameron Christon,437,0.2,-1.6,-1.39
B. Braun Sheffield Sharks,9,Jordan Ratinho,1532,-0.64,-0.81,-1.46
Leicester Riders,2,Marc Loving,697,1.49,-2.97,-1.48
Bristol Flyers,4,Zachary Anderson,1861,-1.98,0.48,-1.49
Manchester Basketball,13,Kayne Henry,260,-0.74,-0.89,-1.64
Bristol Flyers,51,Darnell Brodie,1087,-0.86,-0.78,-1.64
Manchester Basketball,1,Kyle Carey,827,-3.52,1.84,-1.68
London Lions,3,Ciaran Sandy,528,-1.48,-0.22,-1.71
Newcastle Eagles,1,Terrell Burden Jr,883,-1.51,-0.23,-1.74
Surrey 89ers,33,Tyrin Lawrence,1111,1.1,-2.91,-1.81
Surrey 89ers,55,Haydn Ling,567,-0.32,-1.59,-1.92
Manchester Basketball,2,Max Jones,1836,0.43,-2.44,-2.0
B. Braun Sheffield Sharks,1,Dirk Williams,1949,-0.88,-1.21,-2.1
B. Braun Sheffield Sharks,11,Rodney Glasgow Jr,922,-1.44,-0.7,-2.14
Leicester Riders,25,Victor Ndoukou,672,-1.12,-1.04,-2.16
Caledonia Gladiators,10,Ria'n Holland,1410,-1.54,-0.84,-2.39
Caledonia Gladiators,5,Dwaine Jones Jr,830,-1.41,-0.99,-2.39
Leicester Riders,77,Flynn Boardman-Raffet,1140,0.8,-3.54,-2.74
London Lions,5,Mohammad Al-Amin Abdul Adamu,924,-1.88,-0.92,-2.8
Manchester Basketball,3,Gabriel Osbuhein,431,-1.56,-1.28,-2.84
Newcastle Eagles,99,Gus Okafor,1244,1.51,-4.4,-2.89
