Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.61,3.22,8.39,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,31,26.3,813.8,631,20.4,216,368,58.7,28,65,43.1,171,234,73.1,42,86,128,140,28,4,66,52,62.5,67.0,27.9,117.5,24.8,2.6,5.1,10.8,7.9,29.7,1.7,0.4,12.3,0.64,10.77,7.59,3.18,232,156,67.2,71,32,45.1,65,28,43.1,21,35,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,34,34.7,1180.3,624,18.4,225,484,46.5,124,271,45.8,50,62,80.6,17,67,84,143,38,1,65,39,59.3,61.0,21.8,108.3,23.4,10.1,1.6,5.8,3.7,20.0,1.7,0.1,11.3,0.13,8.76,6.83,1.94,64,34,53.1,149,67,45,271,124,45.8,29,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,24,23.6,567.2,322,13.4,118,215,54.9,19,47,40.4,67,90,74.4,60,77,137,27,16,8,23,54,59.3,63.2,23.1,116.0,18.2,2.7,12.5,14.8,13.7,8.4,1.5,1.5,8.3,0.42,8.53,3.98,4.55,138,84,60.9,30,15,50,47,19,40.4,8,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,19,23.9,454.1,241,12.7,92,165,55.8,28,71,39.4,29,38,76.3,18,61,79,23,8,3,12,37,64.2,66.3,20.2,124.4,16.9,5.0,4.7,14.3,9.7,8.6,0.9,0.7,6.2,0.23,8.29,3.76,4.53,69,51,73.9,25,13,52,71,28,39.4,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,34,29.2,991.9,606,17.8,197,421,46.8,69,199,34.7,143,179,79.9,28,124,152,156,53,2,71,88,55.0,60.6,26.1,106.2,22.2,7.3,2.9,13.9,8.2,28.2,2.7,0.2,12.4,0.43,8.16,4.61,3.54,139,95,68.3,83,33,39.8,199,69,34.7,41,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,33,31.6,1043.4,497,15.1,182,381,47.8,83,202,41.1,50,68,73.5,15,117,132,89,31,27,47,56,58.7,60.5,20.3,108.5,19.7,8.0,1.6,11.6,6.8,14.5,1.6,2.8,10.3,0.18,8.04,4.74,3.3,95,61,64.2,84,38,45.2,202,83,41.1,21,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,22,Tarik Phillip,,34,20.0,681.2,321,9.4,106,244,43.4,31,98,31.6,78,102,76.5,23,95,118,123,43,3,59,62,49.8,55.6,24.3,92.3,12.8,3.9,4.0,15.1,9.8,29.8,3.4,0.5,17.0,0.42,7.81,2.13,5.68,96,57,59.4,50,18,36,98,31,31.6,33,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,7.77,4.16,3.61,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,0,Patrick Smith Jr,,34,26.3,894.6,469,13.8,161,347,46.4,77,184,41.8,70,81,86.4,30,101,131,123,36,6,58,56,57.5,61.3,21.7,106.4,17.4,6.8,3.4,11.2,7.4,21.8,2.0,0.6,13.2,0.23,7.63,4.75,2.88,76,47,61.8,87,37,42.5,184,77,41.8,24,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,29,21.7,630.4,292,10.1,109,230,47.4,23,54,42.6,51,58,87.9,20,29,49,128,19,1,45,69,52.4,57.1,22.6,97.2,13.6,2.5,3.7,5.0,4.4,34.4,1.6,0.2,15.0,0.25,7.53,2.5,5.03,66,31,47,110,55,50,54,23,42.6,30,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,32,29.9,957.8,397,12.4,148,368,40.2,59,191,30.9,42,55,76.4,13,62,75,165,57,1,46,49,48.2,50.6,20.7,90.6,16.3,7.8,1.4,7.1,4.1,30.5,3.1,0.1,10.5,0.15,7.28,2.99,4.3,89,59,66.3,88,30,34.1,191,59,30.9,30,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,7,Ronald Polite Iii,,34,26.9,913.2,496,14.6,174,337,51.6,37,104,35.6,111,141,78.7,32,90,122,199,31,9,87,92,57.1,62.1,23.8,102.0,18.6,3.9,3.8,10.0,7.0,35.9,1.8,0.9,17.9,0.42,7.24,4.31,2.93,142,105,73.9,91,32,35.2,104,37,35.6,38,28,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,23,Jaxon Brenchley,,34,26.2,892.3,351,10.3,127,267,47.6,50,132,37.9,47,65,72.3,45,95,140,90,37,8,24,47,56.9,59.4,15.0,109.8,12.6,4.7,4.9,10.8,7.8,14.4,2.0,0.8,7.5,0.24,7.23,4.86,2.36,110,69,62.7,25,8,32,132,50,37.9,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,23,Kameron Mcgusty,,23,22.5,517.4,234,10.2,89,205,43.4,16,53,30.2,40,60,66.7,8,55,63,77,28,5,32,39,47.3,50.6,24.0,88.8,13.8,3.1,1.8,11.6,6.9,25.1,2.9,1.1,12.1,0.29,6.88,1.6,5.28,63,38,60.3,89,35,39.3,53,16,30.2,18,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,10,Ria'n Holland,,1,32.1,32.1,15,15.0,3,6,50.0,3,5,60.0,6,7,85.7,0,5,5,1,2,0,1,2,75.0,82.6,14.4,148.8,18.9,6.3,0.0,14.8,8.5,4.3,3.1,0.0,9.9,1.17,6.88,3.88,2.99,0,0,0,1,0,0,5,3,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,99,Skyler White,,34,24.6,837.4,446,13.1,150,341,44.0,94,233,40.3,52,71,73.2,38,131,169,54,22,28,31,92,57.8,59.9,20.2,110.6,15.9,8.3,4.4,15.9,10.0,9.7,1.3,3.0,7.7,0.21,6.86,4.84,2.02,56,35,62.5,51,20,39.2,233,94,40.3,13,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
