Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Jämtland Basket,"Adam Johansson, André Jonsson Lorentsson, Brayden Parker, Keaston Willis, Michael Christmas",Högsbo Basket,"Amen Jenkins Cheeseman, Anes Zekovic, Isaiah Hill, Jan Tratnik, Jesper Hallberg",1,508,8.5,17.3,13,4,15,26.7,2,5,40,3,5,60,4,8,12,2,2,0,4,0,16,5,13,38.5,2,8,25,4,4,100,0,9,9,4,3,0,2,0,17.6,16.8,74,95.5,-21.5,95.5,74,21.5,-3,3,0,0,1,0,0,0,0,0,3,3,100,1,0,0,0,0,0,2,1,0,1,0,1,0,1,4,2,1,0,3,3
Borås Basket,"AJ Clayton, Ali Sow, Fredrik Andersson, John Brändmark, Justin Vander Baan",Nässjö Basket,"Abdou Medjedoub, Josef Fahrenholtz, Mio Hjalmarsson, Mirko Djeric, Tyler Patterson",1,329,5.5,11.2,11,5,11,45.5,1,3,33.3,0,1,0,0,7,7,2,1,0,1,0,8,3,10,30,2,5,40,0,0,0,0,7,7,2,0,0,0,0,12.4,10.0,88.4,80,8.4,80,88.4,-8.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,2,0,3,0
Borås Basket,"AJ Clayton, Fredrik Andersson, John Brändmark, Justin Vander Baan, Ludvig Johansson",Nässjö Basket,"Abdou Medjedoub, Josef Fahrenholtz, Mio Hjalmarsson, Mirko Djeric, Tyler Patterson",1,281,4.7,10.6,13,6,9,66.7,0,3,0,1,2,50,2,5,7,3,0,1,2,0,11,5,11,45.5,1,4,25,0,0,0,0,2,2,2,2,0,0,0,10.3,11.0,126.5,100,26.5,100,126.5,-26.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0
Jämtland Basket,"Denzel George, Erik Persson, Michael Christmas, Nils Botold, Samari Curtis",Högsbo Basket,"Amen Jenkins Cheeseman, Anes Zekovic, Isaiah Hill, Jan Tratnik, Tony Vitali",1,162,2.7,5.9,6,2,3,66.7,2,3,66.7,0,2,0,0,2,2,2,0,0,2,0,9,3,5,60,1,1,100,2,2,100,0,2,2,3,2,0,0,0,5.9,5.9,102,153.1,-51,153.1,102,51,-3,0,0,0,0,0,0,0,0,0,4,2,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,2,2
Jämtland Basket,"Adam Johansson, André Jonsson Lorentsson, Brayden Parker, Denzel George, Keaston Willis",Högsbo Basket,"Amen Jenkins Cheeseman, Anes Zekovic, Isaiah Hill, Jan Tratnik, Jesper Hallberg",1,141,2.4,5.9,13,5,5,100,2,2,100,1,1,100,0,1,1,4,0,0,1,0,7,3,4,75,0,1,0,1,1,100,0,0,0,1,1,0,1,0,6.4,5.4,201.9,128.7,73.2,128.7,201.9,-73.2,6,3,3,100,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2
Borås Basket,"AJ Clayton, Filip Larsson, Fredrik Andersson, John Brändmark, Ludvig Johansson",Nässjö Basket,"Dartaye Ruffin, Josef Fahrenholtz, Mass Jonsson Samateh, Mio Hjalmarsson, Mirko Djeric",1,131,2.2,5.0,2,1,5,20,0,4,0,0,0,0,1,2,3,1,1,0,1,0,3,1,3,33.3,1,3,33.3,0,0,0,0,3,3,1,0,0,2,0,4.9,5.0,40.6,60,-19.4,60,40.6,19.4,-1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,0
Borås Basket,"AJ Clayton, Ali Sow, Fredrik Andersson, John Brändmark, Justin Vander Baan",Nässjö Basket,"Abdou Medjedoub, Dartaye Ruffin, Mass Jonsson Samateh, Mirko Djeric, Tyler Patterson",1,117,1.9,4.2,9,3,5,60,3,3,100,0,0,0,1,1,2,2,0,0,0,0,10,4,4,100,2,2,100,0,1,0,0,1,1,0,0,0,0,0,3.9,4.4,229,225.2,3.8,225.2,229,-3.8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Jämtland Basket,"André Jonsson Lorentsson, Keaston Willis, Michael Christmas, Nils Botold, Samari Curtis",Högsbo Basket,"Alexander Karras, Amen Jenkins Cheeseman, Anes Zekovic, Emil Lundstedt, Jesper Hallberg",1,123,2.0,4.2,6,3,6,50,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,4.4,4.0,136.5,0,136.5,0,136.5,-136.5,6,5,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0,0,0
Borås Basket,"AJ Clayton, Fredrik Andersson, Justin Vander Baan, Ludvig Johansson, Oskar Palmquist",Nässjö Basket,"Dartaye Ruffin, Josef Fahrenholtz, Mass Jonsson Samateh, Max Wirestig, Mirko Djeric",1,128,2.1,4.0,8,3,5,60,2,3,66.7,0,0,0,1,3,4,3,0,0,0,0,3,1,4,25,1,1,100,0,0,0,0,1,1,1,0,0,0,0,3.9,4.0,203.6,75,128.6,75,203.6,-128.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
Borås Basket,"Albin Ringheim, Filip Larsson, John Brändmark, Justin Vander Baan, Ludvig Johansson",Nässjö Basket,"Abdou Medjedoub, Josef Fahrenholtz, Mass Jonsson Samateh, Max Wirestig, Mio Hjalmarsson",1,100,1.7,3.6,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,4,0,2,0,0,0,0,4,5,80,1,2,3,0,2,0,0,0,4.0,3.1,0,127.8,-127.8,127.8,0,127.8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2
