Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Jämtland Basket,Keaston Willis,0,Keaston Willis,1,30.1,30.1,23.0,23.0,7.0,17.0,41.2,2.0,5.0,40,7.0,8.0,87.5,0.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,20.7,35.9,30.1,6.5,6.5,13,36.0,36.0,47.1,0,0,0,0,0,0.0,0,8.2,1.4,6.8,2.7,3.1,9.0,4.0,44.4,1.0,0.0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,5.0
Jämtland Basket,Brayden Parker,7,Brayden Parker,1,33.3,33.3,21.0,21.0,9.0,11.0,81.8,3.0,5.0,60,0.0,0.0,0,0.0,5.0,5.0,4.0,2.0,0.0,2.0,0.0,12.5,19.6,27.5,5.2,6.5,7,28.0,28.0,36.6,0,0,0,0,0,0.0,0,13.16,4.4,8.76,2.7,2.5,3.0,3.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,3.0
Borås Basket,AJ Clayton,23,AJ Clayton,1,30.1,30.1,18.0,18.0,8.0,14.0,57.1,2.0,7.0,28.6,0.0,1.0,0,2.0,9.0,11.0,4.0,0.0,0.0,1.0,0.0,12.9,21.9,23.0,5.1,14.0,11,29.0,29.0,37.0,0,0,0,0,0,0.0,0,10.6,3.73,6.86,3.4,3.2,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0
Högsbo Basket,Amen Jenkins Cheeseman,0,Amen Jenkins Cheeseman,1,31.1,31.1,18.0,18.0,6.0,17.0,35.3,4.0,10.0,40,2.0,2.0,100,1.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,18.1,31.2,24.1,1.3,6.7,2,20.0,20.0,26.8,0,0,0,0,0,0.0,0,-3.83,-2.47,-1.36,2.9,3.7,3.0,1.0,33.3,1.0,0.0,0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0
Högsbo Basket,Anes Zekovic,6,Anes Zekovic,1,34.5,34.5,17.0,17.0,5.0,13.0,38.5,2.0,8.0,25,5.0,6.0,83.3,1.0,5.0,6.0,1.0,1.0,0.0,2.0,0.0,16.0,24.7,22.7,1.3,8.0,3,20.0,20.0,26.8,0,0,0,0,0,0.0,0,-4.28,-4.0,-0.27,3.0,3.7,3.0,2.0,66.7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0
Nässjö Basket,Dartaye Ruffin,21,Dartaye Ruffin,1,24.4,24.4,16.0,16.0,7.0,15.0,46.7,2.0,5.0,40,0.0,2.0,0,1.0,7.0,8.0,0.0,1.0,0.0,2.0,0.0,16.2,34.2,20.5,0.0,10.3,0,16.0,16.0,20.5,0,0,0,0,0,0.0,0,-2.15,-3.24,1.09,3.6,3.7,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
Borås Basket,Ludvig Johansson,4,Ludvig Johansson,1,25.3,25.3,14.0,14.0,5.0,8.0,62.5,4.0,7.0,57.1,0.0,0.0,0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,9.6,19.4,17.9,6.4,1.3,9,23.0,23.0,29.3,0,0,0,0,0,0.0,0,11.11,6.13,4.98,2.4,2.7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,9.0,2.0
Borås Basket,Ali Sow,1,Ali Sow,1,17.7,17.7,13.0,13.0,6.0,11.0,54.5,1.0,3.0,33.3,0.0,1.0,0,0.0,4.0,4.0,5.0,0.0,0.0,2.0,0.0,12.9,37.2,16.6,6.4,5.1,11,24.0,24.0,30.6,0,0,0,0,0,0.0,0,9.62,2.56,7.06,2.7,2.9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
Borås Basket,Justin Vander Baan,18,Justin Vander Baan,1,31.9,31.9,13.0,13.0,5.0,11.0,45.5,0.0,1.0,0,3.0,4.0,75,2.0,12.0,14.0,2.0,1.0,0.0,2.0,0.0,12.2,19.6,16.6,2.6,17.9,5,18.0,18.0,23.0,0,0,0,0,0,0.0,0,2.08,-4.43,6.51,3.4,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0
Nässjö Basket,Mirko Djeric,1,Mirko Djeric,1,32.0,32.0,13.0,13.0,6.0,14.0,42.9,1.0,5.0,20,0.0,1.0,0,0.0,5.0,5.0,7.0,1.0,0.0,2.0,0.0,15.8,25.3,16.7,9.0,6.4,18,31.0,31.0,39.8,0,0,0,0,0,0.0,0,-1.07,-3.7,2.63,2.2,2.6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jämtland Basket,Erik Persson,9,Erik Persson,1,9.9,9.9,12.0,12.0,5.0,7.0,71.4,2.0,4.0,50,0.0,0.0,0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,8.6,45.8,15.7,0.0,2.6,0,12.0,12.0,15.7,0,0,0,0,0,0.0,0,23.97,9.72,14.25,2.9,3.0,3.0,3.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0
Högsbo Basket,Alexander Karras,7,Alexander Karras,1,18.8,18.8,12.0,12.0,4.0,9.0,44.4,4.0,8.0,50,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,13.4,38.2,16.1,0.0,2.7,0,12.0,12.0,16.1,0,0,0,0,0,0.0,0,-7.29,-5.16,-2.13,3.4,3.4,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0
Borås Basket,Fredrik Andersson,8,Fredrik Andersson,1,26.6,26.6,11.0,11.0,3.0,10.0,30,3.0,8.0,37.5,2.0,2.0,100,1.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,9.5,18.2,14.0,2.6,7.7,2,13.0,13.0,16.6,0,0,0,0,0,0.0,0,8.25,0.07,8.18,2.3,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Nässjö Basket,Abdou Medjedoub,17,Abdou Medjedoub,1,27.9,27.9,11.0,11.0,5.0,9.0,55.6,1.0,1.0,100,0.0,0.0,0,1.0,9.0,10.0,1.0,2.0,0.0,2.0,0.0,9.6,17.7,14.1,1.3,12.8,0,11.0,11.0,14.1,0,0,0,0,0,0.0,0,0.7,-4.31,5.01,3.4,3.7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
Nässjö Basket,Josef Fahrenholtz,24,Josef Fahrenholtz,1,26.2,26.2,11.0,11.0,3.0,12.0,25,3.0,6.0,50,2.0,2.0,100,0.0,6.0,6.0,1.0,0.0,0.0,2.0,0.0,14.3,28.0,14.1,1.3,7.7,3,14.0,14.0,18.0,0,0,0,0,0,0.0,0,-8.14,-7.14,-1.01,3.3,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
Nässjö Basket,Tyler Patterson,11,Tyler Patterson,1,26.8,26.8,10.0,10.0,4.0,7.0,57.1,2.0,5.0,40,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.7,12.9,12.8,0.0,2.6,0,10.0,10.0,12.8,0,0,0,0,0,0.0,0,-2.22,-2.98,0.76,3.0,3.8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
Borås Basket,John Brändmark,66,John Brändmark,1,23.0,23.0,9.0,9.0,3.0,4.0,75,3.0,4.0,75,0.0,0.0,0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,2.9,6.4,11.5,1.3,6.4,2,11.0,11.0,14.0,0,0,0,0,0,0.0,0,11.39,4.56,6.84,4.1,3.6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
Högsbo Basket,Isaiah Hill,1,Isaiah Hill,1,30.0,30.0,9.0,9.0,2.0,7.0,28.6,2.0,3.0,66.7,3.0,4.0,75,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,5.5,9.9,12.0,5.4,6.7,10,19.0,19.0,25.4,0,0,0,0,0,0.0,0,-0.05,0.43,-0.48,2.9,3.6,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Nässjö Basket,Mass Jonsson Samateh,12,Mass Jonsson Samateh,1,23.4,23.4,7.0,7.0,3.0,3.0,100,1.0,1.0,100,0.0,0.0,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.9,4.2,9.0,2.6,1.3,6,13.0,13.0,16.7,0,0,0,0,0,0.0,0,1.6,-0.31,1.91,2.6,3.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jämtland Basket,Adam Johansson,3,Adam Johansson,1,23.8,23.8,7.0,7.0,3.0,7.0,42.9,1.0,4.0,25,0.0,0.0,0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,8.6,19.0,9.2,3.9,1.3,7,14.0,14.0,18.3,0,0,0,0,0,0.0,0,-2.68,-6.99,4.31,2.3,4.0,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Högsbo Basket,Tony Vitali,22,Tony Vitali,1,15.5,15.5,6.0,6.0,3.0,5.0,60,0.0,1.0,0,0.0,2.0,0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,4.7,16.2,8.0,2.7,6.7,2,8.0,8.0,10.7,0,0,0,0,0,0.0,0,8.82,0.58,8.24,3.1,3.7,4.0,3.0,75,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jämtland Basket,André Jonsson Lorentsson,13,André Jonsson Lorentsson,1,23.6,23.6,5.0,5.0,2.0,4.0,50,1.0,3.0,33.3,0.0,0.0,0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,2.9,6.4,6.5,2.6,9.2,5,10.0,10.0,13.1,0,0,0,0,0,0.0,0,1.04,-3.38,4.42,3.5,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Jämtland Basket,Denzel George,22,Denzel George,1,16.0,16.0,5.0,5.0,2.0,6.0,33.3,0.0,1.0,0,1.0,4.0,25,4.0,2.0,6.0,4.0,1.0,0.0,2.0,0.0,5.5,18.0,6.5,5.2,7.8,7,12.0,12.0,15.7,0,0,0,0,0,0.0,0,-1.62,-4.48,2.86,3.2,3.8,5.0,2.0,40,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0
