Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
Windrose Giants Antwerp,"Elias LASISI, Enoch CHEEKS, Kaden ANDERSON, Niels DE RIDDER, Rasheed BELLO",LWD Basket,"Maik BOUWER, Matt FRIERSON, Reinder BRANDSMA, Shakael PRYCE, Tristan DE ZWART FORSYTH",1,58,1.0,2.2,5,2,3,66.7,0,1,0,1,1,100,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.4,2.0,211,0,211,0,211,-211,5,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,0,0,0
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Niels DE RIDDER, Rasheed BELLO, Yoeri SCHOEPEN",LWD Basket,"Maik BOUWER, Matt FRIERSON, Reinder BRANDSMA, Sam MAILLET, Shakael PRYCE",1,39,0.7,2.2,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,2,50,0,1,0,1,1,100,0,0,0,1,1,0,0,0,2.0,2.4,100,123,-23,123,100,23,-1,0,0,0,1,1,100,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
Donar Groningen,"Austin LUKE, Damian FORREST, Dane ERIKSTRUP, Malik MILLER, Tim HOEVE",Union Mons-Hainaut,"Fortune KATIKI, Maks KLANJSCEK, Malik WHITAKER, Matic MIKUS, Sacha GODIMUS",1,67,1.1,2.2,3,1,3,33.3,1,3,33.3,0,2,0,2,0,2,1,1,0,0,1,2,0,0,0,0,0,0,2,2,100,0,1,1,0,0,0,1,1,2.5,1.9,122.3,106.4,15.9,106.4,122.3,-15.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
Donar Groningen,"Austin LUKE, Dane ERIKSTRUP, Evan TAYLOR, Tim HOEVE, Wietze NOSSEK",Union Mons-Hainaut,"Greg MILTON III, Lual DIING, Maks KLANJSCEK, Malik WHITAKER, Matic MIKUS",1,44,0.7,2.2,3,1,3,33.3,0,1,0,1,1,100,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2.4,2.0,126.6,0,126.6,0,126.6,-126.6,3,0,0,0,2,1,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Hubo Limburg United,"Jalen BLACKMON, Nicolas TIMBERLAKE, Noah BAUMANN, Quentin SERRON, Thibault VANDERHAEGEN",Den Helder Suns,"Drew STOVER, Nick THRAN, Noah VAN DER HEIDEN, Siem UIJTENDAAL, Thijs BEENS",1,56,0.9,2.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
PrismaWorx BAL,"Gido NANNINGA, Kenyuoe ONDAAN, Kjell DE GRAAF, Roel VAN OVERBEEK, Romano SIBILO",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Mattias PALINCKX, Niels VAN DEN EYNDE, Siebe LEDEGEN",1,37,0.6,2.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,100,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2.0,2.0,0,100,-100,100,0,100,-2,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Roel VAN OVERBEEK, Romano SIBILO, Ryan MUHR",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Joseph ERUKA, Niels VAN DEN EYNDE, Siebe LEDEGEN",1,47,0.8,2.0,3,1,2,50,1,2,50,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,150,0,150,0,150,-150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
PrismaWorx BAL,"Gido NANNINGA, Kjell DE GRAAF, Lon LICAN, Relja VARAGIC, Romano SIBILO",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Joseph ERUKA, Niels VAN DEN EYNDE, Siebe LEDEGEN",1,47,0.8,2.0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2.0,2.0,0,100,-100,100,0,100,-2,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Nate ROBERTS, Sam HUURMAN, Stan VAN DEN ELZEN, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Coen STOLK, Erik SAJANTILA, Grayson Alexander CARTER, Leon WILLIAMS, Nelson Ellis HASKIN",1,59,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,100,1,1,100,0,0,0,0,1,1,1,1,0,1,0,2.0,2.0,0,150,-150,150,0,150,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Jibbe SICKING, Lucas KRUITHOF, Nate ROBERTS, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Boyd VAN DER VUURST, Coen STOLK, Devin WHITFIELD, Jalen THOMAS, Troy Drake DOBBS",1,75,1.2,2.0,4,2,3,66.7,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.9,2.0,207.3,0,207.3,0,207.3,-207.3,4,1,1,100,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,0,0,0
Filou Oostende,"Aleksandre MERKVILADZE, Joppe MENNES, Max FIEDLER, Pierre-Antoine GILLET, Simon BUYSSE",Rotterdam City Basketball,"Jakari SPENCE, Lars NILSEN, Nino VRENCKEN, Noah SLINGERLAND, Tjall DE VAAL",1,83,1.4,2.0,5,2,2,100,1,1,100,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,1.9,250,0,250,0,250,-250,5,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
Filou Oostende,"Aleksandre MERKVILADZE, Joppe MENNES, Max FIEDLER, Simon BUYSSE, Tim WAERNIERS",Rotterdam City Basketball,"Chukwuzinife NWOKEJI, Jakari SPENCE, James GRAHAM, Liam VAN DER SCHALIE, Tydus VERHOEVEN",1,81,1.4,2.0,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,1,0,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,300,66.7,233.3,66.7,300,-233.3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Filou Oostende,"Aleksandre MERKVILADZE, Andre GUSTAVSON, Haris BRATANOVIC, Noam YAACOV, Tim WAERNIERS",Rotterdam City Basketball,"Chermano VAN LA PARRA, Chukwuzinife NWOKEJI, Jakari SPENCE, James GRAHAM, Noah SLINGERLAND",1,64,1.1,2.0,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,200,0,200,0,200,-200,4,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Val-Dieu Spirou Basket,"Adedayo POLET, Juwan GARY, Lukijan ZECEVIC, Malcolm MAKWA, Njegos SIKIRAS",Brussels Basketball,"Arne SCHREVENS, Deishuan BOOKER, Jamison OVERTON, Jomaru BROWN, Tonko VUKO",1,57,0.9,2.0,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,2,50,1,1,100,0,0,0,0,0,0,1,1,0,0,2,2.0,2.0,100,150,-50,150,100,50,-1,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Val-Dieu Spirou Basket,"Adedayo POLET, Dontrez STYLES, Eric NOTTAGE, Juwan GARY, Njegos SIKIRAS",Brussels Basketball,"Arne SCHREVENS, Demetric HORTON, Jomaru BROWN, Louis HAZARD, Tonko VUKO",1,84,1.4,2.0,2,1,1,100,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,2,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,2.0,100,100,0,100,100,0,0,0,0,0,1,1,100,0,0,0,0,0,0,2,1,50,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0
Val-Dieu Spirou Basket,"Dontrez STYLES, Enoch BOAKYE, Eric NOTTAGE, Lukijan ZECEVIC, Zeb JACKSON",Brussels Basketball,"Arne SCHREVENS, Jamison OVERTON, Jomaru BROWN, Louis HAZARD, Tonko VUKO",1,90,1.5,2.0,2,1,3,33.3,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.9,2.0,103.6,0,103.6,0,103.6,-103.6,2,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Joel MURRAY, Kaden ANDERSON, Vincent KESTELOOT",LWD Basket,"Christopher MAIDOH, Maik BOUWER, Matt FRIERSON, Reinder BRANDSMA, Shakael PRYCE",1,62,1.0,2.0,2,1,2,50,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2.0,2.0,100,0,100,0,100,-100,2,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Niels DE RIDDER, Rasheed BELLO, Yoeri SCHOEPEN",LWD Basket,"Bram TER WEEME, Maik BOUWER, Sam MAILLET, Shakael PRYCE, Tristan DE ZWART FORSYTH",1,41,0.7,2.0,4,2,2,100,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0,200,0,200,0,200,-200,4,1,1,100,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0
Donar Groningen,"Dane ERIKSTRUP, Dele ADETUNJI, Evan TAYLOR, Tim HOEVE, Wietze NOSSEK",Union Mons-Hainaut,"Garrett HIEN, Greg MILTON III, Malik WHITAKER, Matic MIKUS, Matteo VERSTRAETE",1,57,0.9,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,2,50,1,2,50,0,0,0,0,1,1,1,0,0,0,0,2.0,2.0,0,150,-150,150,0,150,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Donar Groningen,"Damian FORREST, Dane ERIKSTRUP, Dele ADETUNJI, Evan TAYLOR, Tim HOEVE",Union Mons-Hainaut,"Greg MILTON III, Lual DIING, Maks KLANJSCEK, Malik WHITAKER, Matic MIKUS",1,55,0.9,2.0,2,1,2,50,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,100,100,0,100,100,0,0,0,0,0,2,1,50,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Hubo Limburg United,"Jalen BLACKMON, Marijn VERVERS, Nicholas MUSZYNSKI, Nicolas TIMBERLAKE, Noah BAUMANN",Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Drew STOVER, Nick THRAN, Reginald MESIDOR",1,46,0.8,1.9,1,0,1,0,0,0,0,1,2,50,0,2,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.9,2.0,53.2,0,53.2,0,53.2,-53.2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Thibault VANDERHAEGEN, Wout LEEMANS",Den Helder Suns,"Bryan ANTOINE, Drew STOVER, Noah VAN DER HEIDEN, Reginald MESIDOR, Siem UIJTENDAAL",1,37,0.6,1.9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,0,0,2,2,100,0,1,1,0,1,0,0,1,2.0,1.9,0,106.4,-106.4,106.4,0,106.4,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2
Hubo Limburg United,"Jalen BLACKMON, Nicolas TIMBERLAKE, Noah BAUMANN, Quentin SERRON, Thibault VANDERHAEGEN",Den Helder Suns,"Carter GILMORE, Drew STOVER, Nick THRAN, Siem UIJTENDAAL, Thijs BEENS",1,62,1.0,1.9,2,0,2,0,0,1,0,2,2,100,1,2,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.8,2.0,110.5,0,110.5,0,110.5,-110.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PrismaWorx BAL,"Kara SENE, Lon LICAN, Milo HAUTEKEET, Niels VAN HOLST, Roel VAN OVERBEEK",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Jasper UNAL, Malcolm CARREIRA KREPS, Mattias PALINCKX",1,83,1.4,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,2,100,1,0,1,1,1,1,1,1,2.0,1.8,0,110.5,-110.5,110.5,0,110.5,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Zorg en Zekerheid Leiden,"Jibbe SICKING, Lucas KRUITHOF, Roeland SCHAFTENAAR, Stan VAN DEN ELZEN, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Boyd VAN DER VUURST, Coen STOLK, Devin WHITFIELD, Jalen THOMAS, Troy Drake DOBBS",1,71,1.2,1.9,1,0,1,0,0,0,0,1,2,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1.9,2.0,53.2,0,53.2,0,53.2,-53.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Lucas KRUITHOF, Nate ROBERTS, Sam HUURMAN, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Devin WHITFIELD, Erik SAJANTILA, Jalen THOMAS, Leon WILLIAMS, Nelson Ellis HASKIN",1,64,1.1,1.9,5,1,1,100,1,1,100,2,2,100,0,1,1,0,0,0,0,0,3,1,2,50,1,2,50,0,0,0,0,0,0,1,0,0,0,1,1.9,2.0,266,150,116,150,266,-116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Jibbe SICKING, Roeland SCHAFTENAAR, Stan VAN DEN ELZEN, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Boyd VAN DER VUURST, Coen STOLK, Devin WHITFIELD, Grayson Alexander CARTER, Troy Drake DOBBS",1,36,0.6,1.9,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,0,1,0,0,0,0,2,2,100,0,0,0,0,1,0,0,1,2.0,1.9,100,106.4,-6.4,106.4,100,6.4,0,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Stella Artois Leuven Bears,"Roel BUCUMI, Tytan ANDERSON, Victor VANDERSTRAETEN, Wen MUKUBU, Wilson PRUITT",Kangoeroes Basket Mechelen,"Joshua HEATH, Leander DEDROOG, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",1,70,1.2,1.9,2,1,4,25,0,1,0,0,0,0,2,0,2,0,0,0,0,0,5,2,2,100,1,1,100,0,0,0,0,1,1,1,0,0,0,0,1.9,2.0,107.5,250,-142.5,250,107.5,142.5,-3,1,1,100,2,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0
Stella Artois Leuven Bears,"Guillaume DE MOL, Kelton TALFORD, Tytan ANDERSON, Wen MUKUBU, Wilson PRUITT",Kangoeroes Basket Mechelen,"Augustas PECIUKEVICIUS, Joshua HEATH, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",1,66,1.1,1.9,4,1,2,50,0,0,0,2,2,100,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.8,2.0,221,0,221,0,221,-221,4,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
Filou Oostende,"Aleksandre MERKVILADZE, Andre GUSTAVSON, Haris BRATANOVIC, Joppe MENNES, Tim WAERNIERS",Rotterdam City Basketball,"Jakari SPENCE, James GRAHAM, Lars NILSEN, Tjall DE VAAL, Tydus VERHOEVEN",1,90,1.5,1.9,2,1,4,25,0,1,0,0,0,0,2,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.9,2.0,107.5,0,107.5,0,107.5,-107.5,2,0,0,0,3,1,33.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Val-Dieu Spirou Basket,"Dontrez STYLES, Enoch BOAKYE, Eric NOTTAGE, Juwan GARY, Lukijan ZECEVIC",Brussels Basketball,"Alexandre LIBERT, Arne SCHREVENS, Demetric HORTON, Louis HAZARD, Tonko VUKO",1,99,1.6,1.9,5,2,4,50,1,3,33.3,0,0,0,1,1,2,0,0,0,0,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2.0,268.8,100,168.8,100,268.8,-168.8,3,1,1,100,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Windrose Giants Antwerp,"Elias LASISI, Kaden ANDERSON, Kevin TUMBA, Rasheed BELLO, Vincent KESTELOOT",LWD Basket,"Bram TER WEEME, Christopher MAIDOH, Reinder BRANDSMA, Sam MAILLET, Shakael PRYCE",1,59,1.0,1.9,5,1,1,100,1,1,100,2,2,100,0,1,1,1,0,0,0,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,2.0,266,100,166,100,266,-166,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Donar Groningen,"Austin LUKE, Damian FORREST, Dele ADETUNJI, Evan TAYLOR, Wietze NOSSEK",Union Mons-Hainaut,"Fortune KATIKI, Greg MILTON III, Lual DIING, Maks KLANJSCEK, Malik WHITAKER",1,61,1.0,1.9,4,1,1,100,1,1,100,1,2,50,0,1,1,1,0,0,0,0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,2.0,212.8,100,112.8,100,212.8,-112.8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Lucas KRUITHOF, Nate ROBERTS, Sam HUURMAN, Tyreek SCOTT-GRAYSON",Landstede Hammers,"Devin WHITFIELD, Erik SAJANTILA, Grayson Alexander CARTER, Leon WILLIAMS, Nelson Ellis HASKIN",1,42,0.7,1.7,5,2,2,100,0,0,0,1,1,100,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1.0,204.9,0,204.9,0,204.9,-204.9,5,0,0,0,2,2,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Val-Dieu Spirou Basket,"Dontrez STYLES, Enoch BOAKYE, Eric NOTTAGE, Juwan GARY, Quinten SMOUT",Brussels Basketball,"Alexandre LIBERT, Arne SCHREVENS, Demetric HORTON, Louis HAZARD, Tonko VUKO",1,43,0.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,3,3,100,0,0,0,1,0,0,0,0,1.0,2.3,0,129.3,-129.3,129.3,0,129.3,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3
Val-Dieu Spirou Basket,"Dontrez STYLES, Eric NOTTAGE, Juwan GARY, Njegos SIKIRAS, Zeb JACKSON",Brussels Basketball,"Alexandre LIBERT, Arne SCHREVENS, Demetric HORTON, Jamison OVERTON, Tonko VUKO",1,61,1.0,1.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,2,3,66.7,1,1,2,1,0,0,1,0,1.0,2.2,0,88.9,-88.9,88.9,0,88.9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Nicolas TIMBERLAKE, Noah BAUMANN",Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Drew STOVER, Nick THRAN, Reginald MESIDOR",1,51,0.8,1.5,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2.0,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Thibault VANDERHAEGEN, Wout LEEMANS",Den Helder Suns,"Drew STOVER, Nick THRAN, Noah VAN DER HEIDEN, Reginald MESIDOR, Siem UIJTENDAAL",1,46,0.8,1.5,2,1,2,50,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,100,0,100,0,100,-100,2,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubo Limburg United,"Aubin GATERETSE, Jalen BLACKMON, Marijn VERVERS, Noah BAUMANN, Wout LEEMANS",Den Helder Suns,"Bryan ANTOINE, Drew STOVER, Noah VAN DER HEIDEN, Reginald MESIDOR, Siem UIJTENDAAL",1,50,0.8,1.5,2,1,2,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2.0,0.9,100,0,100,0,100,-100,2,0,0,0,2,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Lon LICAN, Niels VAN HOLST, Ryan MUHR",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Ivan MARAS, Niels VAN DEN EYNDE, Siebe LEDEGEN",1,37,0.6,1.5,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.0,0.9,100,0,100,0,100,-100,2,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
PrismaWorx BAL,"Gido NANNINGA, Kara SENE, Kenyuoe ONDAAN, Milo HAUTEKEET, Roel VAN OVERBEEK",Okapi Aalst,"Eddie COLBERT III, Malcolm CARREIRA KREPS, Mattias PALINCKX, Niels VAN DEN EYNDE, Ozzy MASSEY",1,56,0.9,1.5,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PrismaWorx BAL,"Kara SENE, Lon LICAN, Milo HAUTEKEET, Niels VAN HOLST, Roel VAN OVERBEEK",Okapi Aalst,"Dante Jr MADDOX, Eddie COLBERT III, Jasper UNAL, Joseph ERUKA, Malcolm CARREIRA KREPS",1,49,0.8,1.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1.0,0,200,-200,200,0,200,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
