Team,Lineup,GAMES,TOTAL_TIME,VS_STARTERS_MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,NET_RTG,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV,2ND_CHANCE_PTS_VS,FAST_BREAK_PTS_VS,PTS_OFF_TOV_VS
Stella Artois Leuven Bears,"Guillaume DE MOL, Roel BUCUMI, Tytan ANDERSON, Wen MUKUBU, Wilson PRUITT",1,610,0.0,15,4,20,20,1,10,10,6,7,85.7,6,5,11,3,2,0,2,5,17,67.9,65,70.8,36.9,33.9,22.5,32.5,75,50,71.4,7.1,35,50,90.8,20,7,12,58.3,1,1,100,5,8,62.5,2,6,8,2,2,3,4,4,18,62.5,64.4,20.5,28.6,8.3,111.2,2,1,50,8,2,25,0,0,0,1,1,0,0,-20.4,1,1,100,10,5,50,0,0,0,1,2,0,1,3,0,7,3,4,2
Den Helder Suns,"Carter GILMORE, Jonas VISSER, Nick THRAN, Reginald MESIDOR, Siem UIJTENDAAL",1,370,0.0,22,7,15,46.7,4,7,57.1,4,8,50,4,4,8,4,1,0,2,4,16,82.3,101.4,63.3,23.7,37.9,60,59.4,57.1,57.1,100,8.2,53.3,46.7,140.8,8,3,6,50,0,2,0,2,4,50,0,3,3,2,1,1,2,5,10,50,51.5,20.5,0,33.3,82,0,0,0,8,3,37.5,0,0,0,0,1,0,1,58.8,0,0,0,4,3,75,0,0,0,1,1,0,0,10,3,5,0,4,4
Kangoeroes Basket Mechelen,"Joshua HEATH, Leander DEDROOG, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",1,537,4.1,26,9,15,60,5,5,100,3,4,75,2,10,12,7,2,0,2,5,16,71.2,72.4,70.1,33.2,34.3,76.7,77.6,77.8,40,83.3,7.8,26.7,33.3,160.6,7,2,13,15.4,0,3,0,3,6,50,2,3,5,3,1,0,2,3,16,15.4,22.4,11.3,16.7,23.1,44.6,0,0,0,10,4,40,0,0,0,0,1,0,1,115.9,1,1,100,9,1,11.1,0,0,0,0,2,0,0,5,10,5,4,3,0
LWD Basket,"Maik BOUWER, Matt FRIERSON, Reinder BRANDSMA, Shakael PRYCE, Tristan DE ZWART FORSYTH",1,496,0.0,15,6,15,40,1,3,33.3,2,2,100,2,5,7,4,1,0,3,5,16,74.6,75.8,73.5,31.7,32.7,43.3,47.2,66.7,33.3,71.4,13.1,13.3,20,95.7,21,8,15,53.3,3,8,37.5,2,3,66.7,2,4,6,4,2,1,1,3,15,63.3,64.3,5.8,28.6,53.3,138.3,1,0,0,11,5,45.5,0,0,0,1,2,0,0,-42.6,1,1,100,6,4,66.7,0,0,0,1,0,0,0,0,0,0,3,7,6
Zorg en Zekerheid Leiden,"Jibbe SICKING, Lucas KRUITHOF, Nate ROBERTS, Stan VAN DEN ELZEN, Tyreek SCOTT-GRAYSON",1,328,1.3,23,8,12,66.7,0,3,0,7,9,77.8,1,3,4,3,3,0,0,6,15,104.5,110.5,98.4,21.7,24.4,66.7,72.1,37.5,20,75,0,75,25,152.3,11,2,6,33.3,1,1,100,6,8,75,1,4,5,1,0,0,5,6,13,41.7,57.8,34.4,25,16.7,81.8,0,0,0,9,8,88.9,0,0,0,0,0,0,0,70.5,1,0,0,4,1,25,0,0,0,3,2,0,0,2,6,6,0,7,0
LWD Basket,"Christopher MAIDOH, Maik BOUWER, Matt FRIERSON, Sam MAILLET, Shakael PRYCE",1,356,0.0,11,4,14,28.6,1,6,16.7,2,4,50,3,3,6,3,1,0,1,2,14,87.7,91.3,84,26.3,28.6,32.1,34.9,75,30,33.3,5.1,28.6,42.9,81.2,14,6,15,40,1,6,16.7,1,2,50,6,7,13,4,1,0,3,3,12,43.3,44.1,15.9,66.7,40,112.4,3,2,66.7,5,1,20,0,0,0,1,0,0,0,-31.2,5,3,60,4,2,50,0,0,0,2,0,0,0,4,1,5,2,12,2
Union Mons-Hainaut,"Garrett HIEN, Greg MILTON III, Lual DIING, Maks KLANJSCEK, Matteo VERSTRAETE",1,407,6.8,8,3,10,30,0,2,0,2,2,100,0,2,2,2,4,0,3,2,14,82,81.8,82.1,29.3,29.2,30,36.8,66.7,0,66.7,18.9,20,20,57.6,21,8,11,72.7,5,7,71.4,0,0,0,1,7,8,7,3,0,4,1,14,95.5,95.5,26.7,33.3,63.6,150.8,0,0,0,8,3,37.5,0,0,0,2,1,0,0,-93.1,0,0,0,4,3,75,0,0,0,1,3,0,0,0,4,4,2,9,3
Zorg en Zekerheid Leiden,"Dimitri MACONDA, Jibbe SICKING, Lucas KRUITHOF, Nate ROBERTS, Tyreek SCOTT-GRAYSON",1,417,1.3,16,7,12,58.3,1,2,50,1,2,50,2,3,5,6,3,0,2,2,13,76.6,73.3,79.9,32.7,30.0,62.5,62.1,85.7,40,100,9.6,16.7,16.7,125.6,17,6,9,66.7,3,6,50,2,2,100,0,3,3,3,0,0,4,4,14,83.3,86,28.8,0,66.7,122.5,2,2,100,8,4,50,0,0,0,1,0,0,1,3.1,1,1,100,2,2,100,0,0,0,1,2,0,0,4,4,4,0,0,8
Brussels Basketball,"Alexandre LIBERT, Arne SCHREVENS, Demetric HORTON, Louis HAZARD, Tonko VUKO",1,370,0.0,19,6,11,54.5,3,3,100,4,4,100,0,1,1,4,0,0,0,0,13,70.1,82.8,57.5,29.0,41.8,68.2,74.5,66.7,0,50,0,36.4,27.3,148.9,11,5,9,55.6,1,5,20,0,0,0,1,2,3,2,0,1,2,4,9,61.1,61.1,18.2,50,55.6,124.2,0,0,0,8,3,37.5,0,0,0,0,0,0,0,24.7,1,1,100,3,3,100,0,0,0,1,0,0,0,6,0,3,2,0,0
Brussels Basketball,"Alexandre LIBERT, Demetric HORTON, Godwin TSHIMANGA, Louis HAZARD, Tonko VUKO",1,371,1.7,17,5,8,62.5,2,3,66.7,5,7,71.4,1,2,3,3,3,0,3,3,13,90.5,86.9,94.1,27.6,25.5,75,76.7,60,20,50,17.6,87.5,37.5,126.5,18,7,13,53.8,1,4,25,3,4,75,2,4,6,2,1,0,3,4,15,57.7,61,16.9,50,30.8,123.7,0,0,0,5,3,60,0,0,0,0,3,0,0,2.8,2,1,50,7,5,71.4,0,0,0,1,2,0,0,3,5,5,1,7,2
Val-Dieu Spirou Basket,"Dontrez STYLES, Enoch BOAKYE, Eric NOTTAGE, Juwan GARY, Zeb JACKSON",1,217,0.0,16,6,12,50,1,5,20,3,4,75,1,4,5,2,1,0,1,4,13,119.9,145.5,94.2,16.5,25.5,54.2,58.1,33.3,25,100,6,33.3,41.7,121.6,9,2,3,66.7,0,1,0,5,8,62.5,0,3,3,1,1,0,2,3,9,66.7,69,23.5,0,33.3,105.6,2,1,50,5,4,80,0,0,0,1,0,0,0,16,0,0,0,2,2,100,0,0,0,0,2,0,0,1,7,2,0,5,0
LWD Basket,"Maik BOUWER, Matt FRIERSON, Sam MAILLET, Shakael PRYCE, Tristan DE ZWART FORSYTH",1,361,0.8,9,4,11,36.4,0,1,0,1,3,33.3,2,4,6,2,1,0,3,1,13,83.5,87.6,79.3,27.4,30.3,36.4,36.5,50,28.6,80,17.3,27.3,9.1,68.3,13,6,11,54.5,1,3,33.3,0,0,0,1,5,6,4,1,1,2,5,12,59.1,59.1,15.4,20,27.3,109,0,0,0,10,4,40,0,0,0,0,2,0,1,-40.7,1,1,100,7,4,57.1,0,0,0,1,0,0,1,0,1,1,2,3,5
Brussels Basketball,"Alexandre LIBERT, Demetric HORTON, Jared AMBROSE, Louis HAZARD, Tonko VUKO",1,434,4.5,8,3,11,27.3,2,6,33.3,0,0,0,1,3,4,3,1,0,2,1,12,63.1,64,62.2,37.5,38.6,36.4,36.4,100,16.7,50,12.5,0,54.5,69.1,13,6,13,46.2,1,4,25,0,0,0,3,5,8,3,1,1,2,2,11,50,50,13.3,50,30.8,115.5,0,0,0,5,1,20,0,0,0,0,2,0,0,-46.4,1,1,100,8,4,50,0,0,0,1,1,0,0,0,0,0,6,5,2
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Niels DE RIDDER, Rasheed BELLO, Yoeri SCHOEPEN",1,274,2.6,15,7,9,77.8,1,3,33.3,0,0,0,0,3,3,4,3,0,3,3,12,102.1,105.1,99.2,22.8,24.2,83.3,83.3,57.1,0,100,18.8,0,33.3,125,10,4,7,57.1,0,1,0,2,3,66.7,0,2,2,3,2,0,3,0,11,57.1,60.1,26.5,0,14.3,88.3,1,1,100,5,5,100,0,0,0,2,1,0,0,36.7,0,0,0,6,4,66.7,0,0,0,0,3,0,0,0,7,5,0,3,3
Kangoeroes Basket Mechelen,"Joshua HEATH, Mojeed EWUOSHO, Nick STAMPLEY, Yannick DAMMEN, Zaba BANGALA",1,380,6.3,9,4,9,44.4,1,1,100,0,0,0,3,3,6,1,2,2,5,3,11,74.1,68.1,80,35.2,30.0,50,50,25,60,50,33.3,0,11.1,83.4,14,6,12,50,1,3,33.3,1,2,50,3,2,5,2,2,0,3,0,13,54.2,54.3,18.9,50,25,110.5,0,0,0,8,3,37.5,0,0,0,1,3,0,0,-27.1,2,2,100,7,3,42.9,0,0,0,1,2,0,0,3,5,2,5,2,6
Hubo Limburg United,"Jalen BLACKMON, Marijn VERVERS, Nicholas MUSZYNSKI, Noah BAUMANN, Wout LEEMANS",1,291,4.8,12,3,7,42.9,1,2,50,5,6,83.3,1,5,6,2,0,0,1,1,10,76.5,78.9,74.1,30.4,32.4,50,62.2,66.7,25,62.5,7.9,85.7,28.6,125.4,4,2,12,16.7,0,3,0,0,0,0,3,3,6,1,0,1,1,5,9,16.7,16.7,7.7,37.5,25,44.5,0,0,0,5,2,40,0,0,0,0,0,0,1,80.9,0,0,0,9,2,22.2,0,0,0,0,1,0,0,2,5,3,2,0,0
Den Helder Suns,"Bryan ANTOINE, Carter GILMORE, Jonas VISSER, Nick THRAN, Siem UIJTENDAAL",1,276,2.2,12,4,8,50,2,3,66.7,2,2,100,0,2,2,3,4,0,1,1,10,85.7,85.9,85.5,27.9,28.1,62.5,67.6,75,0,50,7.8,25,37.5,121.5,6,3,6,50,0,2,0,0,1,0,2,3,5,2,1,0,5,2,10,50,46.6,43.7,50,33.3,61,0,0,0,5,2,40,0,0,0,1,0,0,0,60.5,0,0,0,4,3,75,0,0,0,5,0,0,0,2,5,4,2,2,2
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Niels VAN HOLST, Roel VAN OVERBEEK, Romano SIBILO",1,349,1.9,16,4,10,40,2,4,50,6,6,100,3,3,6,3,2,0,2,3,10,68.6,67.6,69.7,35.5,34.5,50,63.3,75,75,75,11.3,60,40,162.8,11,3,7,42.9,1,5,20,4,5,80,1,1,2,0,0,0,2,4,10,50,59.8,17.9,25,71.4,108.6,0,0,0,6,2,33.3,0,0,0,0,2,0,0,54.3,0,0,0,2,2,100,0,0,0,0,2,0,0,6,5,2,2,1,5
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Roel VAN OVERBEEK, Romano SIBILO, Ryan MUHR",1,240,2.9,9,2,9,22.2,2,7,28.6,3,4,75,1,4,5,2,1,0,0,1,10,99.4,95.1,103.7,25.2,23.1,33.3,41.8,100,16.7,80,0,44.4,77.8,94.6,11,5,10,50,0,2,0,1,1,100,1,5,6,2,0,1,1,4,10,50,52.7,8.7,20,20,106.1,0,0,0,2,0,0,0,0,0,0,0,0,0,-11.5,0,0,0,8,5,62.5,0,0,0,0,1,0,0,6,4,0,0,6,0
Landstede Hammers,"Coen STOLK, Devin WHITFIELD, Erik SAJANTILA, Jalen THOMAS, Leon WILLIAMS",1,162,0.0,9,1,3,33.3,1,3,33.3,6,8,75,0,3,3,0,0,0,3,4,10,152.6,141,164.1,17.0,14.6,50,69,0,0,100,31.5,266.7,100,94.5,17,6,8,75,1,2,50,4,7,57.1,0,1,1,3,3,0,0,6,11,81.2,76.7,0,0,25,153.4,0,0,0,0,0,0,0,0,0,2,1,0,0,-58.9,0,0,0,6,5,83.3,0,0,0,0,0,0,0,0,5,0,0,5,4
Filou Oostende,"Andre GUSTAVSON, Haris BRATANOVIC, Noam YAACOV, Pierre-Antoine GILLET, Simon BUYSSE",1,297,4.1,6,3,10,30,0,2,0,0,2,0,3,4,7,1,3,0,2,3,10,87.7,81.4,94.1,29.5,25.5,30,27.6,33.3,37.5,100,14.4,20,20,59.6,7,1,5,20,0,0,0,5,6,83.3,0,5,5,0,1,2,4,3,12,20,45.8,34.4,0,0,60.1,2,2,100,6,1,16.7,0,0,0,1,1,0,0,-0.6,0,0,0,5,1,20,0,0,0,2,2,0,0,4,0,2,0,4,0
Filou Oostende,"Andre GUSTAVSON, Moussa SYLLA, Noam YAACOV, Pierre-Antoine GILLET, Simon BUYSSE",1,272,0.0,15,6,11,54.5,3,6,50,0,2,0,2,6,8,4,3,0,1,1,10,84.7,90,79.4,26.7,30.2,68.2,63.1,66.7,50,100,5.9,18.2,54.5,147,0,0,6,0,0,3,0,0,0,0,0,2,2,0,0,0,3,2,9,0,0,33.3,0,50,0,0,0,0,5,3,60,0,0,0,0,1,0,0,147,0,0,0,3,0,0,0,0,0,1,2,0,0,6,6,4,0,0,0
Val-Dieu Spirou Basket,"Dontrez STYLES, Eric NOTTAGE, Juwan GARY, Njegos SIKIRAS, Zeb JACKSON",1,323,0.3,7,2,9,22.2,0,5,0,3,6,50,2,0,2,1,1,0,1,4,10,73,75.4,70.6,31.8,34.0,22.2,30.1,50,33.3,0,7.3,66.7,55.6,69,13,3,5,60,2,4,50,5,6,83.3,1,4,5,4,1,0,4,5,10,80,85.1,34.4,100,80,136.8,0,0,0,4,2,50,0,0,0,0,1,0,0,-67.8,0,0,0,1,1,100,0,0,0,2,1,0,1,2,2,2,0,5,3
Windrose Giants Antwerp,"Elias LASISI, Joel MURRAY, Kaden ANDERSON, Kevin TUMBA, Vincent KESTELOOT",1,278,0.0,5,2,7,28.6,0,1,0,1,2,50,0,3,3,1,1,2,2,0,10,81.5,85.3,77.7,28.1,30.9,28.6,31.7,50,0,60,18.4,28.6,14.3,50.6,7,3,10,30,1,4,25,0,0,0,2,2,4,3,1,0,2,1,9,35,35,16.7,40,40,77.7,0,0,0,6,2,33.3,0,0,0,2,0,0,0,-27.1,2,1,50,4,1,25,0,0,0,1,0,0,1,0,4,2,0,2,2
PrismaWorx BAL,"Kenyuoe ONDAAN, Kjell DE GRAAF, Niels VAN HOLST, Roel VAN OVERBEEK, Ryan MUHR",1,300,5.0,12,5,9,55.6,2,5,40,0,0,0,1,1,2,4,0,0,1,2,9,71,71.4,70.5,33.6,34.1,66.7,66.7,80,25,50,7.1,0,55.6,134.4,13,5,7,71.4,1,2,50,2,2,100,1,3,4,2,0,0,2,1,9,78.6,82.5,20.2,50,28.6,147.6,0,0,0,4,3,75,0,0,0,0,0,0,1,-13.2,1,1,100,4,3,75,0,0,0,0,1,0,1,0,3,0,2,5,0
Okapi Aalst,"Dante Jr MADDOX, Mattias PALINCKX, Niels VAN DEN EYNDE, Ozzy MASSEY, Siebe LEDEGEN",1,198,0.0,13,4,5,80,1,1,100,4,4,100,0,3,3,2,2,0,2,1,9,100,106.2,93.8,22.6,25.6,90,96.2,50,0,60,18.6,80,20,148.4,6,2,7,28.6,1,4,25,1,2,50,2,1,3,2,2,0,2,3,8,35.7,38.1,20.2,40,57.1,77.5,0,0,0,4,3,75,0,0,0,2,0,0,0,70.9,0,0,0,3,1,33.3,0,0,0,1,1,0,0,0,6,5,0,2,2
Rotterdam City Basketball,"Chermano VAN LA PARRA, Jakari SPENCE, James GRAHAM, Tjall DE VAAL, Tydus VERHOEVEN",1,248,4.1,5,1,5,20,0,0,0,3,3,100,0,3,3,0,1,1,3,3,9,84.8,90.2,79.4,26.6,30.2,20,39.6,0,0,50,32.2,60,0,53.6,6,3,8,37.5,0,1,0,0,2,0,3,4,7,1,2,0,2,2,8,37.5,33.8,18.4,50,12.5,73.1,0,0,0,5,1,20,0,0,0,2,1,0,0,-19.5,2,2,100,5,1,20,0,0,0,1,1,0,0,0,2,0,4,0,2
Rotterdam City Basketball,"Chukwuzinife NWOKEJI, Jakari SPENCE, James GRAHAM, Lars NILSEN, Tydus VERHOEVEN",1,278,0.0,2,1,6,16.7,0,2,0,0,0,0,0,3,3,1,1,1,3,4,9,78.4,77.7,79,30.9,30.4,16.7,16.7,100,0,75,30,0,33.3,22.2,6,2,8,25,1,4,25,1,4,25,1,5,6,1,3,0,1,3,9,31.2,30.7,9.3,25,50,65.5,0,0,0,4,1,25,0,0,0,2,1,0,0,-43.3,0,0,0,4,1,25,0,0,0,1,0,0,0,0,0,0,3,3,2
Rotterdam City Basketball,"Jakari SPENCE, James GRAHAM, Lars NILSEN, Tjall DE VAAL, Tydus VERHOEVEN",1,286,0.0,0,0,5,0,0,2,0,0,0,0,0,1,1,0,0,0,4,1,9,78.8,75.5,82.2,31.8,29.2,0,0,0,0,25,44.4,0,40,0,18,8,12,66.7,2,4,50,0,0,0,3,4,7,7,4,1,1,2,10,75,75,7.7,75,33.3,183.9,0,0,0,3,0,0,0,0,0,0,4,0,0,-183.9,0,0,0,8,6,75,0,0,0,0,1,0,0,0,0,0,5,6,4
Windrose Giants Antwerp,"Andrew FUNK, Enoch CHEEKS, Niels DE RIDDER, Rasheed BELLO, Vincent KESTELOOT",1,286,0.8,15,6,8,75,2,3,66.7,1,2,50,0,1,1,5,3,2,0,1,9,76.7,74.5,78.8,32.2,30.4,87.5,84.5,83.3,0,50,0,25,37.5,168.9,8,3,6,50,2,3,66.7,0,0,0,1,3,4,1,0,1,5,3,9,66.7,66.7,45.5,50,50,85.2,1,1,100,4,3,75,0,0,0,0,0,0,0,83.8,0,0,0,3,1,33.3,0,0,0,2,3,0,0,3,5,8,0,3,0
Donar Groningen,"Dane ERIKSTRUP, Dele ADETUNJI, Evan TAYLOR, Tim HOEVE, Wietze NOSSEK",1,311,0.0,5,2,7,28.6,0,2,0,1,2,50,1,3,4,0,0,0,2,1,9,64.9,68,61.7,35.3,38.9,28.6,31.7,0,20,100,20.2,28.6,28.6,56.8,10,4,7,57.1,2,4,50,0,0,0,0,4,4,1,1,0,1,2,8,71.4,71.4,12.5,0,57.1,125,1,1,100,4,1,25,0,0,0,1,0,0,1,-68.2,0,0,0,3,2,66.7,0,0,0,0,1,0,0,2,0,0,0,2,5
PrismaWorx BAL,"Gido NANNINGA, Kenyuoe ONDAAN, Kjell DE GRAAF, Roel VAN OVERBEEK, Romano SIBILO",1,169,0.0,8,3,6,50,1,2,50,1,2,50,0,2,2,3,2,0,1,1,8,105.7,111.9,99.4,21.4,24.1,58.3,58.1,100,0,100,9.2,33.3,33.3,101.5,5,2,4,50,1,2,50,0,0,0,0,2,2,2,1,0,3,2,7,62.5,62.5,42.9,0,50,71.4,0,0,0,4,2,50,0,0,0,1,0,0,0,30.1,1,1,100,1,0,0,0,0,0,2,1,0,0,0,2,2,0,2,3
