game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_vs_starters,away_vs_starters,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"C. Duarte,K. Perry,N. Djedovic,O. Balcerowski,T. Pérez","D. Hilliard,H. Frey,L. Petrasek,M. Normantas,T. Hlinason",0,217,217,6.9,0,0,6,7,6,7,0,0,5,2,2,0,2,2,1,2,2,1,0,2,2,5,3,3,1,0,0,0,2,1,2,0,2,1,0,0,3,2,2,0,0,0,2,2,3,1,0,2,0,0,1,1,0,0,2,0,4,0,0,0
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"Chris Duarte,Kendrick Perry,Nihad Djedovic,Olek Balcerowski,Tyson Pérez","A. Sylla,Justin Jaworski,M. Krampelj,M. Pantzar,S. Lazarevic",217,231,14,0.1,6,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"J. Barreiro,Kendrick Perry,Olek Balcerowski,T. Kalinoski,Tyson Pérez","A. Sylla,Justin Jaworski,M. Pantzar,Martin Krampelj,Stefan Lazarevic",231,294,63,2.44,6,7,6,10,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"A. Díaz,David Kravish,J. Barreiro,K. Tillie,Tyler Kalinoski","A. Sylla,Justin Jaworski,Martin Krampelj,Melwin Pantzar,Stefan Lazarevic",294,407,113,2.5,6,10,11,12,5,2,0,0,3,2,1,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"Alberto Díaz,David Kravish,J. Barreiro,Killian Tillie,Tyler Kalinoski","Amar Sylla,Justin Jaworski,Luke Petrasek,Melwin Pantzar,Stefan Lazarevic",407,452,45,1.5,11,12,11,14,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"Alberto Díaz,David Kravish,J. Barreiro,Killian Tillie,Tyler Kalinoski","Amar Sylla,Darrun Hilliard,Luke Petrasek,Margiris Normantas,Melwin Pantzar",452,504,52,2.5,11,14,15,14,4,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
104459,2025-10-04,1,Unicaja,Surne Bilbao Basket,"Alberto Díaz,David Kravish,E. Sulejmanovic,Jonathan Barreiro,X. Castañeda","Darrun Hilliard,Harald Frey,Margiris Normantas,Stefan Lazarevic,Tryggvi Hlinason",504,597,93,2.72,15,14,15,18,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Alberto Díaz,David Kravish,Killian Tillie,Tyler Kalinoski,X. Castañeda","Darrun Hilliard,Harald Frey,Margiris Normantas,Martin Krampelj,Tryggvi Hlinason",597,600,3,0.1,15,18,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Alberto Díaz,Chris Duarte,David Kravish,Emir Sulejmanovic,X. Castañeda","Darrun Hilliard,Harald Frey,Justin Jaworski,Martin Krampelj,Tryggvi Hlinason",600,711,111,3.46,15,18,21,21,6,3,0,0,3,2,3,2,0,0,0,2,2,0,0,1,1,4,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Chris Duarte,David Kravish,Emir Sulejmanovic,Tyler Kalinoski,Xavier Castañeda","A. Font,Harald Frey,Justin Jaworski,Martin Krampelj,Tryggvi Hlinason",711,780,69,2.44,21,21,26,25,5,4,0,0,2,2,1,1,0,0,0,1,2,0,0,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Chris Duarte,David Kravish,Emir Sulejmanovic,Tyler Kalinoski,Xavier Castañeda","A. Font,Amar Sylla,Margiris Normantas,Martin Krampelj,Melwin Pantzar",780,795,15,0.55,26,25,26,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Chris Duarte,Olek Balcerowski,Tyler Kalinoski,Tyson Pérez,Xavier Castañeda","A. Font,Amar Sylla,Margiris Normantas,Martin Krampelj,Melwin Pantzar",795,844,49,2.16,26,25,31,27,5,2,0,0,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Kendrick Perry,Nihad Djedovic,Olek Balcerowski,Tyler Kalinoski,Tyson Pérez","Amar Sylla,Darrun Hilliard,Luke Petrasek,Margiris Normantas,Melwin Pantzar",844,896,52,2.0,31,27,33,27,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,2025-10-04,2,Unicaja,Surne Bilbao Basket,"Kendrick Perry,Nihad Djedovic,Olek Balcerowski,Tyler Kalinoski,Tyson Pérez","Darrun Hilliard,Luke Petrasek,Margiris Normantas,Melwin Pantzar,Tryggvi Hlinason",896,958,62,1.96,33,27,39,27,6,0,0,0,3,2,2,2,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0
