# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 594
# Qualified players exported: 181
# Total stints used: 5321
# Garbage time stints excluded: 178
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Río Breogán,37,Mihajlo Andric,576,0.6,-2.36,-1.76
BAXI Manresa,32,Retin Obasohan,646,-0.35,-1.42,-1.77
Unicaja,0,Tyson Pérez,290,-0.74,-1.03,-1.77
La Laguna Tenerife,4,Wesley Van Beck,379,-0.12,-1.69,-1.81
Joventut Badalona,44,Ante Tomic,634,-0.57,-1.29,-1.86
Hiopos Lleida,16,Millán Jiménez,449,-3.93,1.85,-2.08
Unicaja,2,Olek Balcerowski,413,-2.49,0.38,-2.11
BAXI Manresa,0,Kaodirichi Akobundu,443,-1.63,-0.5,-2.12
Dreamland Gran Canaria,24,Braian Angola,436,-2.24,0.08,-2.16
Bàsquet Girona,10,Pepe Vildoza,516,-2.39,0.23,-2.16
Coviran Granada,35,Zach Hankins,296,-0.98,-1.24,-2.22
Casademont Zaragoza,0,Marco Spissu,403,-1.82,-0.46,-2.28
MoraBanc Andorra,0,Morris Udeze,336,-1.42,-1.06,-2.48
La Laguna Tenerife,11,Thomas Scrubb,595,-0.53,-1.96,-2.48
Coviran Granada,15,Lluís Costa,421,-0.62,-1.92,-2.54
Coviran Granada,77,Beqa Burjanadze,288,-0.93,-1.63,-2.56
Coviran Granada,23,Jovan Kljajic,274,-1.13,-1.46,-2.59
Casademont Zaragoza,15,Joaquín Rodríguez,339,-0.73,-1.93,-2.66
BAXI Manresa,33,Grant Golden,413,-1.95,-0.72,-2.67
Bàsquet Girona,11,Otis Livingston,793,-0.34,-2.34,-2.67
Recoletas Salud San Pablo Burgos,0,J. Samuels,713,-0.67,-2.12,-2.8
Dreamland Gran Canaria,10,Miquel Salvó,349,-1.45,-1.66,-3.11
Dreamland Gran Canaria,23,Kur Kuath,411,-2.91,-0.23,-3.14
Unicaja,7,Jonathan Barreiro,296,-2.12,-1.15,-3.27
Bàsquet Girona,21,Juan Fernández,610,-4.2,0.78,-3.42
Dreamland Gran Canaria,6,Andrew Albicy,703,-1.57,-1.91,-3.48
Recoletas Salud San Pablo Burgos,23,Leo Meindl,807,-0.58,-3.09,-3.67
Barça,6,Jan Vesely,344,-1.45,-2.23,-3.68
Hiopos Lleida,6,Kristers Zoriks,318,-2.11,-1.67,-3.77
Surne Bilbao,18,Luke Petrasek,478,-1.53,-2.29,-3.81
Joventut Badalona,23,Michael Ruzic,308,-2.74,-1.11,-3.85
BAXI Manresa,55,Dani Pérez,312,-4.62,0.76,-3.87
Hiopos Lleida,25,Cameron Krutwig,389,-2.62,-1.41,-4.03
Coviran Granada,29,Luka Bozic,760,-1.64,-2.67,-4.31
Hiopos Lleida,22,John Shurna,578,-2.48,-2.1,-4.58
Río Breogán,19,Dominik Mavra,590,-2.2,-2.48,-4.68
Hiopos Lleida,5,Oriol Paulí,635,-3.81,-0.88,-4.69
Río Breogán,47,Arturs Kurucs,693,-1.39,-3.35,-4.74
BAXI Manresa,12,Marcis Steinbergs,647,-4.21,-0.57,-4.77
Bàsquet Girona,23,Sergi Martínez,779,-2.8,-2.2,-5.0
Hiopos Lleida,4,Caleb Agada,605,-1.08,-4.26,-5.35
