game_id,game_date,team,points,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pf_drawn,blk_against,poss,pace
l6ynql46v9_pgv0o0t94h,,Borås Basket,106,38,69,25,35,13,34,17,19,7,27,34,19,12,4,11,0,0,0,80.4,79.9
vyaw5o35mm_pgv0o0t94h,,Högsbo Basket,109,38,66,26,38,12,28,21,26,7,23,30,25,7,2,15,0,0,0,85.2,84.7
vyaw5o35mm_pgv0o0t94h,,Jämtland Basket,111,38,71,24,36,14,35,21,25,9,22,31,20,9,0,12,0,0,0,84.1,84.7
id0q5ga84q_pgv0o0t94h,,BC Luleå,86,30,62,22,41,8,21,18,22,10,21,31,15,7,4,17,0,0,0,78.0,78.1
id0q5ga84q_pgv0o0t94h,,Uppsala Basket,99,35,69,19,37,16,32,13,18,10,22,32,24,10,2,13,0,0,0,78.2,78.1
vagdygflsw_pgv0o0t94h,,Borås Basket,96,32,73,19,32,13,41,19,20,9,35,44,14,4,3,7,0,0,0,77.2,79.8
vagdygflsw_pgv0o0t94h,,Köping Stars,71,28,80,21,44,7,36,8,11,9,25,34,9,4,1,9,0,0,0,82.5,79.9
pgrl060bzh_pgv0o0t94h,,Umeå Basket,86,32,73,20,43,12,30,10,12,8,21,29,20,10,7,12,0,0,0,80.8,82.8
pgrl060bzh_pgv0o0t94h,,Norrköping Dolphins,93,28,64,17,37,11,27,26,35,13,29,42,17,3,1,18,0,0,0,82.7,81.8
p4ydgrv2vw_pgv0o0t94h,,Högsbo Basket,83,28,65,23,39,5,26,22,23,11,15,26,16,6,7,11,0,0,0,72.1,73.0
p4ydgrv2vw_pgv0o0t94h,,Sloga Uppsala,86,33,65,28,50,5,15,15,24,16,20,36,18,6,3,16,0,0,0,73.9,73.0
ie20m0chaa_pgv0o0t94h,,Södertälje BBK,63,23,59,17,37,6,22,11,19,12,20,32,13,2,1,7,0,0,0,60.8,63.3
ie20m0chaa_pgv0o0t94h,,Nässjö Basket,79,26,59,10,25,16,34,11,13,4,22,26,15,3,2,7,0,0,0,65.8,63.3
hpwbvc3vll_pgv0o0t94h,,Södertälje BBK,85,32,70,24,44,8,26,13,21,12,26,38,22,4,3,8,0,0,0,73.7,72.1
hpwbvc3vll_pgv0o0t94h,,Högsbo Basket,81,26,59,18,35,8,24,21,29,8,24,32,19,4,6,7,0,0,0,70.5,72.1
dmhchqpkud_pgv0o0t94h,,Köping Stars,83,31,69,23,36,8,33,13,15,10,28,38,18,3,3,15,0,0,0,79.3,80.2
dmhchqpkud_pgv0o0t94h,,Nässjö Basket,86,33,77,22,40,11,37,9,12,11,26,37,19,11,1,12,0,0,0,81.0,80.2
nkc0iqrcw5_pgv0o0t94h,,BC Luleå,105,39,89,27,55,12,34,15,18,12,33,45,23,12,0,7,0,0,0,89.7,78.4
nkc0iqrcw5_pgv0o0t94h,,Borås Basket,98,33,69,17,26,16,43,16,18,2,33,35,25,2,2,12,0,0,0,86.7,78.4
vjpwgbttyx_pgv0o0t94h,,Uppsala Basket,86,28,58,15,28,13,30,17,22,4,27,31,21,3,5,12,0,0,0,74.3,73.5
vjpwgbttyx_pgv0o0t94h,,Jämtland Basket,81,28,67,15,38,13,29,12,16,9,20,29,15,7,2,9,0,0,0,72.6,73.6
cx17r2dowg_pgv0o0t94h,,Sloga Uppsala,72,25,66,20,45,5,21,17,24,15,23,38,17,7,5,9,0,0,0,70.6,72.9
cx17r2dowg_pgv0o0t94h,,Umeå Basket,82,29,70,17,34,12,36,12,19,15,29,44,22,8,2,14,0,0,0,75.0,72.9
nmfpqszmgb_pgv0o0t94h,,BC Luleå,96,37,72,27,46,10,26,12,16,12,29,41,18,4,2,11,0,0,0,76.4,77.1
nmfpqszmgb_pgv0o0t94h,,Jämtland Basket,87,31,67,24,40,7,27,18,31,10,21,31,21,5,1,7,0,0,0,77.8,77.1
fj97o3xxkp_pgv0o0t94h,,Borås Basket,67,20,64,13,30,7,34,20,26,9,23,32,9,6,5,8,0,0,0,72.0,73.0
fj97o3xxkp_pgv0o0t94h,,Södertälje BBK,79,30,68,19,38,11,30,8,10,6,28,34,14,5,4,10,0,0,0,74.0,73.0
h20ucuthf6_pgv0o0t94h,,Norrköping Dolphins,93,32,62,20,38,12,24,17,23,11,20,31,19,8,8,13,0,0,0,73.4,73.6
h20ucuthf6_pgv0o0t94h,,Uppsala Basket,75,27,68,15,37,12,31,9,12,12,19,31,13,10,2,17,0,0,0,73.8,73.7
wcu6cgeyjy_pgv0o0t94h,,Umeå Basket,83,32,70,27,46,5,24,14,22,10,25,35,13,10,7,20,0,0,0,89.3,89.8
wcu6cgeyjy_pgv0o0t94h,,Köping Stars,103,38,82,30,55,8,27,19,25,15,29,44,17,11,4,15,0,0,0,90.3,89.8
xyhsaauc55_pgv0o0t94h,,Nässjö Basket,95,34,63,23,38,11,25,16,22,6,27,33,21,7,6,17,0,0,0,82.8,83.0
xyhsaauc55_pgv0o0t94h,,Högsbo Basket,104,40,80,25,51,15,29,9,15,11,21,32,18,11,2,9,0,0,0,83.2,83.0
z8g9xuu631_pgv0o0t94h,,Jämtland Basket,113,42,73,24,37,18,36,11,17,12,40,52,26,3,1,12,0,0,0,78.8,80.6
z8g9xuu631_pgv0o0t94h,,Sloga Uppsala,78,27,73,22,45,5,28,19,36,12,17,29,11,9,4,5,0,0,0,82.5,80.6
uhblntv055_pgv0o0t94h,,Högsbo Basket,79,27,70,20,46,7,24,18,18,6,30,36,13,5,1,9,0,0,0,79.0,78.8
uhblntv055_pgv0o0t94h,,Borås Basket,87,28,74,17,35,11,39,20,27,15,29,44,17,8,4,9,0,0,0,78.5,78.8
j8nl2yr8xf_pgv0o0t94h,,Nässjö Basket,94,36,68,24,43,12,25,10,15,7,18,25,22,11,3,11,0,0,0,77.9,77.6
j8nl2yr8xf_pgv0o0t94h,,Uppsala Basket,90,29,61,18,30,11,31,21,27,7,24,31,24,7,2,14,0,0,0,77.3,77.6
p5g0wfz2pd_pgv0o0t94h,,Köping Stars,71,25,61,21,41,4,20,17,23,8,31,39,19,6,2,11,0,0,0,73.1,73.3
p5g0wfz2pd_pgv0o0t94h,,Södertälje BBK,74,27,64,22,43,5,21,15,30,10,26,36,16,5,4,6,0,0,0,73.5,73.3
wacmwab8dc_pgv0o0t94h,,Jämtland Basket,104,36,70,17,34,19,36,13,16,9,27,36,25,12,2,11,0,0,0,74.4,78.1
wacmwab8dc_pgv0o0t94h,,Norrköping Dolphins,71,26,64,19,33,7,31,12,16,7,15,22,16,5,5,19,0,0,0,81.7,78.1
zx6pe8gxh5_pgv0o0t94h,,Umeå Basket,73,26,63,18,30,8,33,13,23,8,25,33,16,6,2,11,0,0,0,74.2,75.0
zx6pe8gxh5_pgv0o0t94h,,BC Luleå,77,27,70,23,43,4,27,19,25,15,24,39,15,9,3,12,0,0,0,75.7,75.0
jhyw2jx4xv_pgv0o0t94h,,Södertälje BBK,68,22,61,19,39,3,22,21,28,14,19,33,16,6,0,11,0,0,0,68.5,67.4
jhyw2jx4xv_pgv0o0t94h,,Umeå Basket,72,21,47,11,25,10,22,20,23,5,23,28,17,5,4,15,0,0,0,66.3,67.5
v6ddqbqllf_pgv0o0t94h,,Norrköping Dolphins,108,36,63,25,36,11,27,25,33,10,33,43,16,7,2,14,0,0,0,80.8,80.1
v6ddqbqllf_pgv0o0t94h,,Nässjö Basket,65,25,64,19,42,6,22,9,11,5,17,22,17,8,1,16,0,0,0,79.3,80.1
vde7a29qru_pgv0o0t94h,,Uppsala Basket,88,35,65,28,46,7,19,11,19,5,28,33,16,10,1,12,0,0,0,79.6,78.9
vde7a29qru_pgv0o0t94h,,Högsbo Basket,79,27,62,20,42,7,20,18,24,7,23,30,11,6,5,13,0,0,0,78.1,78.9
ya5s03jmmk_pgv0o0t94h,,Sloga Uppsala,97,38,69,31,48,7,21,14,17,8,33,41,24,8,4,17,0,0,0,84.0,83.9
ya5s03jmmk_pgv0o0t94h,,Köping Stars,81,31,70,23,42,8,28,11,12,4,20,24,16,12,1,13,0,0,0,83.8,83.9
athgzw0k0l_pgv0o0t94h,,Högsbo Basket,93,33,77,23,47,10,30,17,23,15,27,42,28,9,3,12,0,0,0,82.7,82.8
athgzw0k0l_pgv0o0t94h,,Umeå Basket,80,28,70,20,38,8,32,16,22,12,28,40,13,7,3,17,0,0,0,82.9,82.8
qws1ucl1kw_pgv0o0t94h,,Södertälje BBK,78,29,63,22,43,7,20,13,18,8,24,32,15,8,2,12,0,0,0,74.1,75.0
qws1ucl1kw_pgv0o0t94h,,BC Luleå,79,24,59,15,31,9,28,22,31,11,25,36,14,8,1,15,0,0,0,75.9,75.0
d8fd4lsyq8_pgv0o0t94h,,Borås Basket,118,44,78,27,44,17,34,13,21,14,29,43,24,5,5,5,0,0,0,78.1,75.7
d8fd4lsyq8_pgv0o0t94h,,Jämtland Basket,83,28,66,16,39,12,27,15,16,7,22,29,13,3,1,8,0,0,0,73.1,75.6
gukdmwfwd1_pgv0o0t94h,,Nässjö Basket,100,38,72,27,48,11,24,13,18,8,30,38,23,12,2,10,0,0,0,81.6,81.5
gukdmwfwd1_pgv0o0t94h,,Sloga Uppsala,77,30,65,23,44,7,21,10,15,5,27,32,14,1,4,15,0,0,0,81.2,81.5
phdavz78un_pgv0o0t94h,,Köping Stars,89,32,73,22,47,10,26,15,20,9,24,33,17,4,5,11,0,0,0,82.7,81.2
phdavz78un_pgv0o0t94h,,Norrköping Dolphins,107,35,76,19,40,16,36,21,27,14,30,44,23,6,2,8,0,0,0,79.7,81.4
tcmb9bakxc_pgv0o0t94h,,Uppsala Basket,98,38,84,27,50,11,34,11,17,9,33,42,20,9,3,8,0,0,0,89.4,72.3
tcmb9bakxc_pgv0o0t94h,,Borås Basket,100,37,82,25,41,12,41,14,21,12,35,47,14,3,1,13,0,0,0,91.4,72.3
r4124a05b9_pgv0o0t94h,,Sloga Uppsala,80,28,56,20,40,8,16,16,24,3,19,22,11,1,2,11,0,0,0,74.1,74.2
r4124a05b9_pgv0o0t94h,,Södertälje BBK,95,32,60,21,37,11,23,20,28,7,23,30,17,5,4,10,0,0,0,74.3,74.2
z06tzz99bn_pgv0o0t94h,,Jämtland Basket,104,37,79,27,46,10,33,20,26,12,28,40,15,6,0,11,0,0,0,86.9,87.1
z06tzz99bn_pgv0o0t94h,,Köping Stars,95,32,70,21,37,11,33,20,27,10,25,35,20,5,6,16,0,0,0,87.2,87.1
w99iil709b_pgv0o0t94h,,Umeå Basket,104,39,69,28,40,11,29,15,21,6,28,34,17,8,4,11,0,0,0,82.4,84.1
w99iil709b_pgv0o0t94h,,Nässjö Basket,96,35,73,20,36,15,37,11,13,3,22,25,24,7,2,11,0,0,0,85.8,84.1
rnhieqcjni_pgv0o0t94h,,Norrköping Dolphins,113,39,65,21,32,18,33,17,18,8,25,33,25,8,5,12,0,0,0,75.2,76.1
rnhieqcjni_pgv0o0t94h,,BC Luleå,82,31,71,21,43,10,28,10,14,9,15,24,11,7,2,11,0,0,0,76.8,76.1
y1m8w800ur_pgv0o0t94h,,Högsbo Basket,66,21,62,17,36,4,26,20,24,8,19,27,14,9,5,16,0,0,0,78.8,78.9
y1m8w800ur_pgv0o0t94h,,BC Luleå,106,38,72,24,42,14,30,16,17,10,28,38,24,11,2,12,0,0,0,78.9,78.9
bi33d4r3t8_pgv0o0t94h,,Nässjö Basket,101,35,69,25,43,10,26,21,31,11,24,35,26,7,5,14,0,0,0,85.5,84.2
bi33d4r3t8_pgv0o0t94h,,Jämtland Basket,95,34,77,22,46,12,31,15,21,11,25,36,19,6,2,11,0,0,0,82.8,84.2
kkzdn905c7_pgv0o0t94h,,Sloga Uppsala,57,21,72,19,51,2,21,13,18,11,23,34,9,11,1,11,0,0,0,78.1,78.1
kkzdn905c7_pgv0o0t94h,,Borås Basket,98,34,65,20,32,14,33,16,21,9,36,45,25,5,7,13,0,0,0,77.9,78.1
sd9ilcdcn7_pgv0o0t94h,,Södertälje BBK,88,31,66,27,41,4,25,22,29,17,20,37,12,9,2,14,0,0,0,73.5,74.0
sd9ilcdcn7_pgv0o0t94h,,Norrköping Dolphins,92,30,59,18,32,12,27,20,28,8,16,24,16,8,1,12,0,0,0,74.5,74.0
xiyc6m3dgh_pgv0o0t94h,,Köping Stars,72,28,61,23,39,5,22,11,14,3,23,26,21,7,4,13,0,0,0,76.6,76.3
xiyc6m3dgh_pgv0o0t94h,,Uppsala Basket,86,36,73,30,46,6,27,8,10,12,27,39,21,9,0,12,0,0,0,75.8,76.3
ihxvx22a83_pgv0o0t94h,,Borås Basket,101,40,68,31,42,9,26,12,15,5,27,32,22,9,4,10,0,0,0,78.6,78.4
ihxvx22a83_pgv0o0t94h,,Norrköping Dolphins,84,32,74,22,45,10,29,10,14,11,20,31,13,8,3,11,0,0,0,78.2,78.4
xf6c2jlf4n_pgv0o0t94h,,Köping Stars,109,42,76,31,49,11,27,14,20,8,25,33,22,5,1,6,0,0,0,82.5,81.1
xf6c2jlf4n_pgv0o0t94h,,Högsbo Basket,100,34,70,25,40,9,30,23,27,9,27,36,20,3,5,8,0,0,0,79.7,81.1
xygppno0n2_pgv0o0t94h,,Sloga Uppsala,71,24,60,15,38,9,22,14,17,9,26,35,15,3,5,13,0,0,0,69.3,70.5
xygppno0n2_pgv0o0t94h,,BC Luleå,85,30,65,16,33,14,32,11,13,6,22,28,15,9,6,8,0,0,0,71.7,70.5
vry4hpyggd_pgv0o0t94h,,Uppsala Basket,95,30,60,18,30,12,30,23,30,8,25,33,26,13,4,16,0,0,0,80.0,79.6
vry4hpyggd_pgv0o0t94h,,Umeå Basket,80,28,64,18,39,10,25,14,19,8,20,28,19,11,2,16,0,0,0,79.0,79.6
xgqntge58w_pgv0o0t94h,,Jämtland Basket,101,38,64,28,42,10,22,15,16,8,25,33,12,5,4,12,0,0,0,72.9,74.6
xgqntge58w_pgv0o0t94h,,Södertälje BBK,89,34,65,22,36,12,29,9,15,6,14,20,20,7,4,11,0,0,0,76.2,74.6
qh93paq8a9_pgv0o0t94h,,Uppsala Basket,90,30,59,21,30,9,29,21,27,10,26,36,18,18,3,21,0,0,0,79.9,82.6
qh93paq8a9_pgv0o0t94h,,Umeå Basket,67,23,59,17,37,6,22,15,23,9,16,25,10,15,1,26,0,0,0,85.2,82.6
qv8wvlk7xx_pgv0o0t94h,,Borås Basket,95,34,71,21,36,13,35,14,24,6,35,41,15,4,7,8,0,0,0,83.5,83.9
qv8wvlk7xx_pgv0o0t94h,,Köping Stars,88,34,79,22,55,12,24,8,12,8,33,41,18,6,0,9,0,0,0,84.3,83.9
u40ibjhvn8_pgv0o0t94h,,Norrköping Dolphins,110,40,72,23,39,17,33,13,19,16,21,37,25,9,5,12,0,0,0,75.2,76.6
u40ibjhvn8_pgv0o0t94h,,Nässjö Basket,91,33,70,20,44,13,26,12,20,14,16,30,15,7,0,15,0,0,0,78.0,76.6
cias4eb08t_pgv0o0t94h,,Högsbo Basket,79,28,66,21,43,7,23,16,22,10,25,35,20,5,7,7,0,0,0,70.7,72.5
cias4eb08t_pgv0o0t94h,,Sloga Uppsala,70,27,66,22,42,5,24,11,14,10,24,34,17,5,6,14,0,0,0,74.2,72.5
d1n982sjv3_pgv0o0t94h,,Nässjö Basket,73,29,77,23,50,6,27,9,12,10,21,31,14,6,2,7,0,0,0,77.3,78.5
d1n982sjv3_pgv0o0t94h,,Borås Basket,105,39,69,24,35,15,34,12,19,8,33,41,23,4,2,11,0,0,0,79.5,78.5
h4zmyp2jjg_pgv0o0t94h,,Jämtland Basket,102,30,53,20,34,10,19,32,35,6,16,22,10,7,1,17,0,0,0,78.4,77.4
h4zmyp2jjg_pgv0o0t94h,,Norrköping Dolphins,111,36,62,23,33,13,29,26,32,10,15,25,17,12,0,11,0,0,0,76.4,77.4
lq3ll7yqxt_pgv0o0t94h,,Sloga Uppsala,76,26,61,18,38,8,23,16,27,12,22,34,10,6,8,14,0,0,0,73.3,72.6
lq3ll7yqxt_pgv0o0t94h,,BC Luleå,84,28,67,17,36,11,31,17,24,12,21,33,13,7,1,9,0,0,0,71.8,72.6
tcfhbpsw6p_pgv0o0t94h,,Köping Stars,82,31,66,21,42,10,24,10,12,8,23,31,20,3,3,16,0,0,0,78.2,78.3
tcfhbpsw6p_pgv0o0t94h,,Uppsala Basket,97,36,70,26,39,10,31,15,20,5,25,30,29,13,1,6,0,0,0,78.3,78.3
dsa6pdwiug_pgv0o0t94h,,Umeå Basket,87,31,70,21,42,10,28,15,19,16,19,35,16,10,7,13,0,0,0,74.2,74.1
dsa6pdwiug_pgv0o0t94h,,Högsbo Basket,76,23,57,15,33,8,24,22,28,11,23,34,12,6,5,18,0,0,0,74.0,74.1
keq8g6p1uh_pgv0o0t94h,,Högsbo Basket,75,23,63,15,41,8,22,21,21,10,20,30,17,5,0,6,0,0,0,66.7,68.8
keq8g6p1uh_pgv0o0t94h,,Södertälje BBK,86,27,56,18,33,9,23,23,33,9,27,36,11,2,7,10,0,0,0,70.9,68.8
u0lvxa6uaq_pgv0o0t94h,,Köping Stars,78,26,66,21,37,5,29,21,29,10,13,23,24,11,5,9,0,0,0,76.8,77.4
u0lvxa6uaq_pgv0o0t94h,,Sloga Uppsala,104,37,65,32,49,5,16,25,33,16,29,45,23,7,1,15,0,0,0,78.0,77.4
exypfubl02_pgv0o0t94h,,Nässjö Basket,97,29,57,15,27,14,30,25,28,5,19,24,22,11,3,15,0,0,0,77.8,76.5
exypfubl02_pgv0o0t94h,,Umeå Basket,79,26,56,13,26,13,30,14,20,7,18,25,16,7,1,19,0,0,0,75.2,76.5
nsp5mc8h2d_pgv0o0t94h,,Norrköping Dolphins,108,42,72,24,35,18,37,6,9,6,23,29,17,11,3,11,0,0,0,79.8,80.5
nsp5mc8h2d_pgv0o0t94h,,Borås Basket,81,28,68,21,38,7,30,18,23,9,21,30,11,6,0,15,0,0,0,81.1,80.5
nbj0opo8st_pgv0o0t94h,,Jämtland Basket,109,40,72,28,43,12,29,17,20,12,20,32,24,10,0,10,0,0,0,77.5,78.7
nbj0opo8st_pgv0o0t94h,,BC Luleå,102,37,70,22,35,15,35,13,21,11,19,30,20,7,3,13,0,0,0,79.7,78.7
asehxvr6ze_pgv0o0t94h,,Uppsala Basket,80,27,68,15,37,12,31,14,19,13,20,33,18,4,2,9,0,0,0,69.9,71.3
asehxvr6ze_pgv0o0t94h,,Nässjö Basket,85,29,54,22,35,7,19,20,29,6,24,30,16,2,1,12,0,0,0,72.6,71.3
tng9qfcisb_pgv0o0t94h,,Köping Stars,71,24,61,20,43,4,18,19,23,10,17,27,17,6,4,19,0,0,0,79.1,80.0
tng9qfcisb_pgv0o0t94h,,BC Luleå,109,44,71,33,47,11,24,10,12,6,26,32,26,10,2,12,0,0,0,80.7,80.0
y5lwh2ecf9_pgv0o0t94h,,Södertälje BBK,87,30,65,20,38,10,27,17,21,9,23,32,12,5,1,9,0,0,0,73.0,73.2
y5lwh2ecf9_pgv0o0t94h,,Norrköping Dolphins,85,26,60,15,37,11,23,22,28,10,24,34,15,5,1,12,0,0,0,73.3,73.2
cfemj94v6s_pgv0o0t94h,,Umeå Basket,85,32,66,25,47,7,19,14,21,6,15,21,20,4,5,8,0,0,0,76.0,72.9
cfemj94v6s_pgv0o0t94h,,Sloga Uppsala,86,25,51,17,31,8,20,28,39,9,24,33,12,3,3,12,0,0,0,69.7,72.9
a0vuyglbp2_pgv0o0t94h,,Jämtland Basket,107,37,78,25,49,12,29,21,33,18,27,45,21,6,2,14,0,0,0,86.8,83.7
a0vuyglbp2_pgv0o0t94h,,Högsbo Basket,95,32,65,23,36,9,29,22,31,8,22,30,15,5,2,10,0,0,0,80.6,83.7
oylzm14kqp_pgv0o0t94h,,BC Luleå,97,35,70,25,42,10,28,17,20,8,27,35,25,9,2,8,0,0,0,76.5,77.0
oylzm14kqp_pgv0o0t94h,,Högsbo Basket,73,24,58,13,31,11,27,14,16,5,21,26,20,2,4,18,0,0,0,77.4,76.9
di9dum1o8q_pgv0o0t94h,,Borås Basket,82,24,58,9,18,15,40,19,23,4,29,33,19,2,3,9,0,0,0,72.6,73.0
di9dum1o8q_pgv0o0t94h,,Uppsala Basket,84,28,66,15,39,13,27,15,21,8,28,36,16,8,2,7,0,0,0,73.4,73.0
j96kx51ey6_pgv0o0t94h,,Södertälje BBK,94,33,68,20,40,13,28,15,23,17,30,47,26,5,3,13,0,0,0,73.4,75.2
j96kx51ey6_pgv0o0t94h,,Umeå Basket,68,19,57,13,30,6,27,24,31,5,19,24,16,4,7,12,0,0,0,76.8,75.2
awnlb2lb4b_pgv0o0t94h,,Sloga Uppsala,83,35,70,32,51,3,19,10,22,11,24,35,12,3,3,7,0,0,0,74.9,74.2
awnlb2lb4b_pgv0o0t94h,,Nässjö Basket,107,39,68,27,41,12,27,17,21,8,24,32,16,5,5,4,0,0,0,73.5,74.2
ji6xas8etb_pgv0o0t94h,,Norrköping Dolphins,92,31,62,18,32,13,30,17,24,5,24,29,26,9,3,17,0,0,0,83.8,83.8
ji6xas8etb_pgv0o0t94h,,Köping Stars,81,29,68,22,47,7,21,16,20,11,24,35,9,12,2,20,0,0,0,83.7,83.8
nmmh6pukpz_pgv0o0t94h,,Uppsala Basket,95,33,62,16,32,17,30,12,17,6,16,22,25,6,1,12,0,0,0,74.3,74.7
nmmh6pukpz_pgv0o0t94h,,BC Luleå,110,40,63,27,44,13,19,17,25,11,20,31,16,6,4,11,0,0,0,75.0,74.7
cwqczhkktr_pgv0o0t94h,,Nässjö Basket,73,24,51,16,31,8,20,17,23,5,23,28,17,3,5,14,0,0,0,70.0,70.7
cwqczhkktr_pgv0o0t94h,,Södertälje BBK,88,33,61,21,35,12,26,10,11,3,23,26,18,6,2,9,0,0,0,71.4,70.7
dw1l1qrvg7_pgv0o0t94h,,Umeå Basket,78,26,76,15,40,11,36,15,22,12,24,36,18,6,3,12,0,0,0,84.6,85.7
dw1l1qrvg7_pgv0o0t94h,,Köping Stars,84,30,69,27,49,3,20,21,29,12,37,49,21,7,7,19,0,0,0,86.9,85.7
g3b26jvn6v_pgv0o0t94h,,Sloga Uppsala,64,23,65,18,39,5,26,13,16,9,24,33,14,5,3,17,0,0,0,79.4,77.2
g3b26jvn6v_pgv0o0t94h,,Norrköping Dolphins,100,35,70,18,30,17,40,13,18,10,33,43,21,10,3,8,0,0,0,74.9,77.2
ikukmn8y28_pgv0o0t94h,,Borås Basket,82,23,62,11,31,12,31,24,31,7,19,26,13,7,1,13,0,0,0,81.2,80.5
ikukmn8y28_pgv0o0t94h,,Jämtland Basket,114,40,71,22,34,18,37,16,19,9,32,41,23,8,4,11,0,0,0,79.7,80.5
sa7oqlklpt_pgv0o0t94h,,BC Luleå,109,38,66,25,39,13,27,20,25,9,27,36,22,9,3,12,0,0,0,79.4,79.5
sa7oqlklpt_pgv0o0t94h,,Nässjö Basket,74,28,65,19,38,9,27,9,13,4,19,23,19,5,0,14,0,0,0,79.6,79.5
vw7w6rqdqi_pgv0o0t94h,,Umeå Basket,65,21,49,18,28,3,21,20,27,7,21,28,12,3,2,20,0,0,0,71.3,72.3
vw7w6rqdqi_pgv0o0t94h,,Södertälje BBK,81,30,60,22,39,8,21,13,21,6,15,21,11,11,2,11,0,0,0,73.1,72.2
czmv56soco_pgv0o0t94h,,Norrköping Dolphins,87,30,58,24,34,6,24,21,25,7,22,29,15,9,4,13,0,0,0,74.5,73.9
czmv56soco_pgv0o0t94h,,Uppsala Basket,92,31,66,18,40,13,26,17,23,13,21,34,22,4,1,11,0,0,0,73.2,73.9
qgepa27j7h_pgv0o0t94h,,Jämtland Basket,114,35,78,18,31,17,47,27,29,13,24,37,21,10,0,8,0,0,0,83.0,82.6
qgepa27j7h_pgv0o0t94h,,Nässjö Basket,91,32,63,25,40,7,23,20,24,7,25,32,23,6,2,16,0,0,0,82.1,82.6
zjclcj7azn_pgv0o0t94h,,Högsbo Basket,82,30,67,23,43,7,24,15,19,6,18,24,9,6,1,8,0,0,0,76.2,73.6
zjclcj7azn_pgv0o0t94h,,Borås Basket,96,36,67,25,35,11,32,13,15,11,27,38,27,4,6,10,0,0,0,71.0,73.6
vbd8ddnqao_pgv0o0t94h,,Södertälje BBK,64,19,55,12,26,7,29,19,22,8,19,27,15,7,2,9,0,0,0,64.3,64.2
vbd8ddnqao_pgv0o0t94h,,Sloga Uppsala,56,19,51,16,38,3,13,15,25,13,25,38,13,7,3,16,0,0,0,64.1,64.2
vipbqob86f_pgv0o0t94h,,BC Luleå,90,34,68,19,34,15,34,7,7,8,24,32,20,10,2,14,0,0,0,75.4,75.6
