Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Gustav Hansson, Robert Carpenter",5,54.9,24,9,17,52.9,2,6,33.3,4,5,80.0,3,6,9,4,3,0,2,0,17,18,42,8.4,40.5,133.0,82.1,51.0,58.8,62.5,44.4,7.9,8,6,75,0,0,0,0,0,0,6,0,0,0,0,2,2,6,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Gustav Hansson, Tobias Sjöberg",4,16.5,13,4,5,80.0,1,2,50.0,4,4,100.0,0,1,1,3,0,0,0,0,6,7,20,5.0,71.0,131.4,142.3,-11.0,90.0,96.2,75.0,0.0,2,2,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Robert Carpenter, Sergey Sepman",6,15.4,7,2,4,50.0,0,0,0,3,4,75.0,0,2,2,1,1,0,2,0,7,3,10,1.7,37.2,115.3,153.8,-38.5,50.0,60.8,50.0,22.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Robert Carpenter",5,14.3,8,3,6,50.0,0,2,0.0,2,3,66.7,0,5,5,0,0,0,1,0,8,0,8,1.6,28.4,127.8,101.4,26.4,50.0,54.6,0.0,12.0,3,3,100,0,0,0,0,0,0,3,0,1,0,0,0,0,4,4
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Gustav Hansson, Gustav Hansson, Robert Carpenter",1,13.4,5,2,3,66.7,0,0,0,1,2,50.0,1,0,1,3,0,0,0,0,3,3,8,8.0,38.2,162.2,231.9,-69.7,66.7,64.4,150.0,0.0,3,2,66.7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Felix Broström, Gustav Hansson",3,13.3,2,1,1,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,5,1.7,24.4,180.7,76.0,104.6,100.0,100.0,100.0,0.0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Gustav Hansson, Robert Carpenter",2,9.9,6,2,3,66.7,1,2,50.0,1,1,100.0,1,1,2,0,0,0,1,0,3,0,6,3.0,30.0,110.2,145.0,-34.8,83.3,87.2,0.0,22.5,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Tobias Sjöberg",4,9.7,6,2,6,33.3,1,3,33.3,1,1,100.0,0,2,2,3,0,0,1,0,7,0,6,1.5,25.7,137.0,143.2,-6.3,41.7,46.6,150.0,9.6,2,1,50,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Felix Broström, Gustav Hansson, Robert Carpenter",5,8.9,10,4,7,57.1,2,2,100.0,0,0,0,1,0,1,1,0,0,1,0,7,0,10,2.0,56.8,124.9,153.9,-29.0,71.4,71.4,25.0,11.1,2,0,0,1,1,100,0,0,0,0,1,0,1,0,0,0,0,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Gustav Hansson, Tobias Sjöberg",2,6.7,2,1,1,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1.0,16.4,147.6,117.6,30.0,100.0,100.0,0.0,0.0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
