# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 155
# Qualified players exported: 102
# Total stints used: 3215
# Garbage time stints excluded: 138
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Köping Stars,2,John Pålsson,293,0.02,-2.13,-2.11
Köping Stars,31,Dragos Andrei Diculescu,1067,-0.94,-1.17,-2.11
Uppsala Basket,2,Max Andersson,617,-2.82,0.59,-2.24
Högsbo Basket,6,Anes Zekovic,901,-0.88,-1.43,-2.31
Jämtland Basket,9,Erik Persson,457,-0.8,-1.59,-2.39
Umeå Basket,7,Emanuel Lundmark,525,-2.1,-0.31,-2.41
Umeå Basket,25,Nana Kwadwo Omari Antwi-Boasiako,260,-0.63,-1.82,-2.45
BC Luleå,15,Tobias Sjöberg,318,-1.71,-0.74,-2.45
Högsbo Basket,1,Isaiah Hill,715,-2.56,-0.1,-2.66
Köping Stars,11,Rickard Rietz,362,-3.18,0.47,-2.71
Köping Stars,3,ASA Nathaniel Williams,438,-1.04,-1.71,-2.75
Sloga Uppsala,4,Milos Bajic,331,-1.09,-1.68,-2.77
Högsbo Basket,9,Jan Tratnik,380,-2.35,-0.44,-2.8
Sloga Uppsala,3,Markeith Browning II,996,-1.04,-1.79,-2.84
Umeå Basket,2,Melker Lindblom,599,-2.36,-0.59,-2.95
Norrköping Dolphins,15,Pierre Hampton,758,-1.05,-2.1,-3.15
Köping Stars,6,Oliver Cupan,410,-1.15,-2.2,-3.36
Nässjö Basket,21,Dartaye Ruffin,742,-0.94,-2.54,-3.48
Umeå Basket,22,Duko Bos,495,-2.82,-0.69,-3.51
Högsbo Basket,7,Alexander Karras,425,-2.07,-1.53,-3.59
Södertälje BBK,0,Elias Desport,329,0.63,-4.26,-3.63
Jämtland Basket,13,André Jonsson Lorentsson,695,-0.79,-3.62,-4.41
Högsbo Basket,5,Jesper Hallberg,561,-1.34,-3.24,-4.59
Sloga Uppsala,10,Axel Nordström,534,-3.24,-1.35,-4.59
Sloga Uppsala,13,Dragan Damjanovic,516,-3.66,-0.94,-4.6
Köping Stars,5,Sekou Sylla,1195,-1.19,-3.77,-4.96
Sloga Uppsala,2,Richie Springs,998,-1.84,-3.48,-5.33
Umeå Basket,11,Adam Rask,813,-6.57,-0.27,-6.84
