Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
BC Luleå,7,Gustav Hansson,,29,31.0,899.7,619,21.3,198,408,48.5,73,167,43.7,150,170,88.2,18,79,97,189,44,3,62,0,57.5,64.1,28.2,113.6,28.2,7.6,2.6,10.7,6.7,35.6,2.6,0.4,11.4,0.42,15.38,9.87,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borås Basket,1,Ali Sow,,29,24.9,723.1,580,20.0,195,370,52.7,59,155,38.1,131,165,79.4,12,106,118,168,23,9,76,0,60.7,65.5,33.3,111.8,25.6,6.8,2.0,15.9,9.3,45.1,1.7,1.1,14.7,0.45,13.29,8.31,4.98,74,53,71.6,0,0,0,0,0,0,42,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Jämtland Basket,7,Brayden Parker,,16,25.5,408.4,204,12.8,73,137,53.3,28,65,43.1,30,46,65.2,42,96,138,47,18,13,16,0,63.5,64.9,18.3,117.8,16.6,5.3,11.1,25.4,18.2,17.8,2.2,3.4,9.2,0.34,12.28,8.59,3.7,54,34,63,1,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Borås Basket,23,AJ Clayton,,29,27.5,796.8,458,15.8,159,294,54.1,76,177,42.9,64,77,83.1,46,111,157,50,13,25,23,0,67.0,69.8,20.5,130.5,20.2,7.8,6.9,15.1,11.2,10.7,0.8,2.9,6.6,0.26,12.11,8.26,3.86,55,44,80,0,0,0,0,0,0,7,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Norrköping Dolphins,88,Zachary Harvey,,1,21.3,21.3,16,16.0,6,8,75.0,1,2,50.0,3,4,75.0,0,4,4,0,2,0,1,0,81.2,82.0,22.1,148.7,19.8,2.5,0.0,19.8,11.6,0.0,4.7,0.0,9.3,0.5,11.69,5.97,5.72,3,3,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Luleå,1,Lamonte Turner,,9,24.6,221.1,174,19.3,69,118,58.5,16,29,55.2,20,29,69.0,3,27,30,27,11,1,17,0,65.3,66.5,32.2,117.8,26.4,4.4,1.8,14.6,8.6,24.3,2.6,0.5,11.5,0.25,11.43,7.24,4.19,42,31,73.8,0,0,0,0,0,0,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Luleå,21,Robert Carpenter,,29,22.2,642.5,466,16.1,183,291,62.9,33,72,45.8,67,82,81.7,74,123,197,18,27,23,26,0,68.6,71.2,25.6,132.0,21.3,3.3,14.7,23.3,19.1,5.3,2.2,4.0,7.4,0.28,11.3,7.5,3.8,150,108,72,1,1,100,0,0,0,6,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Södertälje BBK,10,Mason Daniel Madsen,,8,23.3,186.1,136,17.0,47,84,56.0,27,47,57.4,15,19,78.9,10,24,34,14,9,1,16,0,72.0,73.6,27.9,125.5,23.5,8.1,7.2,18.2,12.5,14.2,2.6,0.7,14.8,0.23,11.27,7.31,3.97,25,15,60,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jämtland Basket,41,Samari Curtis,,27,20.9,563.4,302,11.2,93,172,54.1,23,60,38.3,93,119,78.2,22,66,88,126,31,28,58,0,60.8,67.3,22.2,107.0,15.0,3.0,4.2,12.6,8.4,34.0,2.8,5.3,20.5,0.69,11.15,6.94,4.21,86,57,66.3,1,0,0,0,0,0,23,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Norrköping Dolphins,34,Ben Middlebrooks,,29,24.8,718.6,415,14.3,142,285,49.8,48,119,40.3,83,132,62.9,77,132,209,53,36,23,39,0,58.2,60.5,23.7,108.6,18.5,5.3,12.9,22.5,17.7,12.2,2.6,3.2,10.2,0.46,11.11,6.65,4.46,116,72,62.1,2,0,0,1,0,0,12,6,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
