Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Cheshire Phoenix,Skyler White,99,Skyler White,28,24.8,693.5,371.0,13.2,125.0,278.0,45,79.0,188.0,42,42.0,58.0,72.4,33.0,107.0,140.0,50.0,20.0,21.0,28.0,80.0,286.6,20.1,16.1,2.2,6.1,115,486.0,17.4,21.1,43,3.1,25,12,71.0,31.3,14,3.36,0.07,3.29,4.0,2.9,43.0,26.0,60.5,46.0,19.0,41.3,188.0,79.0,42,11.0,11.0,12.0,13.0,0.0,3.0,43.0,94.0,46.0
Cheshire Phoenix,Michael Diggins,2,Michael Diggins,28,23.6,661.9,295.0,10.5,117.0,261.0,44.8,31.0,108.0,28.7,30.0,41.0,73.2,42.0,78.0,120.0,28.0,19.0,17.0,33.0,59.0,259.2,19.0,12.8,1.2,5.2,67,362.0,12.9,15.7,30,3.0,20,2,71.8,25.9,10,-2.19,-4.02,1.83,3.9,4.2,102.0,69.0,67.6,51.0,17.0,33.3,108.0,31.0,28.7,26.0,0.0,12.0,13.0,0.0,8.0,61.0,71.0,45.0
Cheshire Phoenix,Jaxon Brenchley,23,Jaxon Brenchley,28,26.2,734.1,281.0,10.0,100.0,214.0,46.7,40.0,105.0,38.1,41.0,57.0,71.9,37.0,78.0,115.0,76.0,27.0,6.0,22.0,41.0,215.1,14.2,12.2,3.3,5.0,183,464.0,16.6,20.1,22,2.2,20,10,45.1,27.4,10,2.1,-1.03,3.13,2.7,3.2,87.0,53.0,60.9,22.0,7.0,31.8,105.0,40.0,38.1,39.0,8.0,9.0,12.0,0.0,1.0,51.0,95.0,54.0
Cheshire Phoenix,Laquincy Rideau,3,Laquincy Rideau,28,26.7,746.6,274.0,9.8,95.0,250.0,38,32.0,98.0,32.7,52.0,74.0,70.3,36.0,94.0,130.0,146.0,50.0,5.0,75.0,106.0,308.7,20.1,11.9,6.3,5.6,349,623.0,22.2,27.0,49,3.3,41,12,52.9,51.3,15,-1.17,-4.99,3.82,2.0,2.7,109.0,51.0,46.8,42.0,11.0,26.2,98.0,32.0,32.7,42.0,7.0,38.0,14.0,0.0,23.0,40.0,111.0,67.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,28,12.8,358.3,168.0,6.0,61.0,139.0,43.9,30.0,84.0,35.7,16.0,28.0,57.1,27.0,52.0,79.0,14.0,14.0,14.0,15.0,58.0,133.7,18.1,7.3,0.6,3.4,32,200.0,7.1,8.7,11,2.2,4,2,112.7,4.9,5,-0.38,-3.24,2.86,4.5,4.0,34.0,23.0,67.6,21.0,8.0,38.1,84.0,30.0,35.7,7.0,1.0,3.0,3.0,1.0,8.0,26.0,21.0,17.0
Cheshire Phoenix,Patrick Robinson,13,Patrick Robinson,27,26.1,703.4,540.0,20.0,185.0,312.0,59.3,23.0,58.0,39.7,147.0,201.0,73.1,36.0,76.0,112.0,115.0,23.0,4.0,55.0,47.0,402.7,27.8,23.4,5.0,4.9,301,841.0,31.1,36.5,61,4.1,48,22,52.9,61.7,15,7.51,3.83,3.68,2.4,1.0,193.0,133.0,68.9,61.0,29.0,47.5,58.0,23.0,39.7,104.0,3.0,18.0,27.0,0.0,10.0,44.0,144.0,78.0
Newcastle Eagles,Maceo Jack,14,Maceo Jack,27,30.9,833.1,423.0,15.7,149.0,317.0,47,27.0,90.0,30,98.0,120.0,81.7,17.0,97.0,114.0,54.0,22.0,10.0,49.0,68.0,385.7,22.9,19.2,2.5,5.2,129,552.0,20.4,25.1,56,4.0,37,15,64.2,50.6,14,-1.62,-4.12,2.5,3.2,3.0,118.0,77.0,65.3,109.0,45.0,41.3,90.0,27.0,30,51.0,5.0,11.0,30.0,0.0,8.0,39.0,146.0,95.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,27,25.1,678.5,339.0,12.6,108.0,261.0,41.4,77.0,198.0,38.9,46.0,56.0,82.1,27.0,127.0,154.0,31.0,36.0,11.0,35.0,62.0,281.9,20.2,14.7,1.3,6.7,61,400.0,14.8,17.3,25,2.1,20,7,54.2,26.1,12,2.29,-1.13,3.42,3.8,3.5,35.0,19.0,54.3,28.0,12.0,42.9,198.0,77.0,38.9,12.0,17.0,12.0,12.0,0.0,11.0,53.0,138.0,78.0
Newcastle Eagles,Cole Long,15,Cole Long,27,30.6,825.9,333.0,12.3,120.0,255.0,47.1,49.0,131.0,37.4,44.0,61.0,72.1,43.0,122.0,165.0,54.0,20.0,30.0,28.0,75.0,256.2,15.4,15.1,2.5,7.5,116,449.0,16.6,20.4,34,3.1,19,7,77.0,22.1,11,1.42,-2.24,3.66,4.5,3.2,68.0,47.0,69.1,56.0,24.0,42.9,131.0,49.0,37.4,23.0,7.0,12.0,12.0,0.0,4.0,52.0,91.0,63.0
Newcastle Eagles,Mitch Clarke,41,Mitch Clarke,27,23.1,622.8,205.0,7.6,67.0,171.0,39.2,24.0,85.0,28.2,47.0,58.0,81,13.0,62.0,75.0,81.0,33.0,1.0,46.0,86.0,220.3,17.5,9.3,3.7,3.4,166,371.0,13.7,16.9,26,2.4,19,10,55.6,30.4,11,-3.03,-6.55,3.51,2.1,3.0,59.0,31.0,52.5,27.0,12.0,44.4,85.0,24.0,28.2,20.0,6.0,27.0,15.0,0.0,4.0,14.0,60.0,44.0
