Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Caledonia Gladiators,0,Kevin Allen,,12,24.6,295.5,205,17.1,79,136,58.1,0,4,0.0,47,54,87.0,25,57,82,20,4,4,30,21,58.1,64.2,29.8,108.0,22.5,0.4,9.8,20.4,15.3,14.3,0.7,1.3,15.8,0.4,2.23,1.63,0.59,82,58,70.7,50,21,42,4,0,0,14,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,9,Jordan Ratinho,,24,25.4,609.0,100,4.2,37,84,44.0,16,45,35.6,10,18,55.6,26,42,68,27,23,5,19,51,53.6,54.4,8.4,90.2,5.4,2.4,4.7,6.8,5.8,6.3,2.0,0.9,17.1,0.21,1.97,0.04,1.93,34,20,58.8,5,1,20,45,16,35.6,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,55,Matthew Goodwin,,22,6.3,137.7,38,1.7,12,33,36.4,7,22,31.8,7,7,100.0,4,15,19,7,4,1,10,16,47.0,52.7,16.1,82.5,2.4,1.4,3.5,11.7,7.8,7.8,1.6,0.8,21.7,0.21,1.77,-1.11,2.88,2,1,50,9,4,44.4,22,7,31.8,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,9,Damiri Lindo,,27,17.1,462.2,185,6.9,64,155,41.3,14,55,25.5,43,47,91.5,17,53,70,28,23,3,27,56,45.8,52.7,18.5,91.3,8.3,2.5,3.6,11.8,7.6,8.8,2.4,0.6,13.3,0.3,1.74,0.99,0.75,81,45,55.6,19,5,26.3,55,14,25.5,7,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,11,Kareem Queeley,,7,21.9,153.3,54,7.7,19,46,41.3,4,21,19.0,12,20,60.0,7,17,24,20,5,0,11,7,45.7,49.3,18.6,82.1,10.0,3.9,4.5,11.9,8.0,20.0,1.7,0.0,16.7,0.43,1.59,0.84,0.75,16,13,81.2,9,2,22.2,21,4,19,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,51,Darnell Brodie,,26,17.4,453.2,204,7.8,78,163,47.9,1,5,20.0,47,72,65.3,50,98,148,32,14,12,44,60,48.2,52.4,23.9,85.5,10.3,0.3,11.2,23.2,17.0,12.9,1.6,2.9,18.4,0.44,1.49,-0.95,2.44,123,67,54.5,35,10,28.6,5,1,20,24,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,24,Brett Reed,,4,20.6,82.5,29,7.2,11,18,61.1,0,0,0,7,15,46.7,5,15,20,8,5,2,9,9,61.1,58.9,17.8,86.3,8.7,0.0,6.2,19.9,12.8,16.2,3.1,2.3,26.8,0.83,1.46,-0.88,2.34,12,8,66.7,6,3,50,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,5,Mervin James,,19,16.8,319.4,202,10.6,74,163,45.4,9,27,33.3,45,55,81.8,20,73,93,15,6,5,31,26,48.2,54.0,31.3,92.6,13.8,1.8,6.8,22.2,14.9,8.8,1.0,1.6,14.2,0.34,1.35,0.44,0.91,83,48,57.8,53,17,32.1,27,9,33.3,13,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,30,Duke Shelton,,19,6.9,131.2,64,3.4,23,28,82.1,0,0,0,18,26,69.2,15,38,53,2,2,6,9,22,82.1,81.1,16.4,132.1,4.2,0.0,11.9,28.2,20.3,2.4,0.8,4.0,18.6,0.93,1.27,0.44,0.83,26,22,84.6,2,1,50,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,41,Mitch Clarke,,27,23.1,622.8,205,7.6,67,171,39.2,24,85,28.2,47,58,81.0,13,62,75,81,33,1,46,86,46.2,52.2,17.7,84.5,9.4,3.9,2.1,10.9,6.3,20.4,2.7,0.1,19.0,0.34,1.22,-0.88,2.11,59,31,52.5,27,12,44.4,85,24,28.2,27,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,1,Kyle Carey,,25,13.9,346.8,109,4.4,42,99,42.4,21,64,32.8,4,7,57.1,3,27,30,13,13,4,11,29,53.0,53.4,14.6,96.4,5.5,3.2,0.9,7.8,4.4,5.5,1.9,1.1,9.7,0.07,1.16,0.37,0.78,25,18,72,10,3,30,64,21,32.8,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,21,Marcus Delpeche,,26,13.1,339.5,162,6.2,67,126,53.2,1,1,100.0,27,42,64.3,50,51,101,15,13,4,27,50,53.6,56.1,23.0,94.5,8.2,0.1,15.0,16.1,15.5,8.5,2.0,1.3,15.7,0.33,1.0,-0.85,1.85,112,63,56.2,13,3,23.1,1,1,100,10,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,56,Lloyd Bryan Jr,,1,19.3,19.3,13,13.0,4,7,57.1,0,1,0.0,5,6,83.3,2,8,10,1,0,0,0,5,57.1,67.4,21.8,134.9,15.7,1.2,9.7,39.5,24.4,8.4,0.0,0.0,0.0,0.86,0.96,-0.14,1.09,4,3,75,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,1,Owen Koonce,,12,14.9,178.5,57,4.8,21,51,41.2,6,23,26.1,9,13,69.2,9,19,28,19,12,4,12,21,47.1,50.2,16.7,82.9,6.1,2.4,5.0,10.8,7.9,15.8,3.5,2.2,17.5,0.25,0.94,-0.2,1.14,19,13,68.4,9,2,22.2,23,6,26.1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,4,Jordan Kevin Williams,,1,2.7,2.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.93,-1.73,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,11,Rodney Glasgow Jr,,24,15.4,369.6,93,3.9,37,88,42.0,11,34,32.4,8,8,100.0,4,22,26,28,7,2,14,16,48.3,50.8,13.1,88.1,5.1,1.8,1.2,5.9,3.7,11.3,1.0,0.6,13.3,0.09,0.73,-0.13,0.85,16,5,31.2,38,21,55.3,34,11,32.4,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,8,Nigel Hawkins,,6,15.3,91.7,15,2.5,4,21,19.0,1,7,14.3,6,8,75.0,6,9,15,5,2,2,4,13,21.4,30.6,14.9,52.6,3.3,1.6,7.7,10.9,9.3,7.5,1.2,2.6,14.0,0.38,0.7,-2.2,2.9,6,1,16.7,8,2,25,7,1,14.3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,3,Gabriel Osabuohien,,7,13.3,93.4,15,2.1,7,17,41.2,0,0,0,1,8,12.5,10,12,22,19,7,5,15,26,41.2,36.5,16.8,42.2,2.7,0.0,11.1,12.2,11.7,28.1,3.7,4.8,42.2,0.47,0.66,-1.51,2.16,13,6,46.2,4,1,25,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,24,Matthew Ragsdale,,23,27.4,631.3,329,14.3,125,294,42.5,64,182,35.2,15,18,83.3,5,45,50,35,14,1,31,30,53.4,54.5,23.7,98.8,18.6,10.3,0.8,7.7,4.2,10.5,1.2,0.1,9.3,0.06,0.65,1.17,-0.52,54,33,61.1,58,28,48.3,182,64,35.2,17,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,4,Andrew Lawrence,,19,11.3,215.5,41,2.2,16,47,34.0,6,26,23.1,3,5,60.0,3,14,17,45,14,1,12,25,40.4,41.7,12.7,67.0,2.8,1.7,1.5,6.6,4.1,28.9,3.4,0.5,19.6,0.11,0.36,-0.56,0.93,10,4,40,11,6,54.5,26,6,23.1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,2,Josh Ward-Hibbert,,5,9.2,45.8,12,2.4,4,11,36.4,2,5,40.0,2,2,100.0,0,6,6,5,3,4,3,3,45.5,50.5,14.1,80.6,2.8,1.2,0.0,12.7,6.8,13.5,3.2,8.1,20.2,0.18,0.11,-1.1,1.21,6,2,33.3,0,0,0,5,2,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
