Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
GIESSEN 46ers,Kyle Anthony Castlin,7,Kyle Anthony Castlin,25,30.9,771.4,424.0,17.0,157.0,300.0,52.3,38.0,93.0,40.9,72.0,84.0,85.7,37.0,101.0,138.0,26.0,17.0,4.0,38.0,61.0,324.4,21.9,22.1,1.4,7.2,57,481.0,19.2,25.1,43,4.8,27,3,75.9,33.3,9,3.49,-0.2,3.69,3.7,2.6,124.0,90.0,72.6,83.0,29.0,34.9,0.0,0.0,0,63.0,7.0,14.0,18.0,0.0,5.0,72.0,86.0,62.0
GIESSEN 46ers,Robin Benzing,12,Robin Benzing,25,24.1,603.1,286.0,11.4,90.0,238.0,37.8,33.0,119.0,27.7,73.0,89.0,82,12.0,49.0,61.0,48.0,28.0,15.0,28.0,70.0,281.4,24.3,14.9,2.5,3.2,94,380.0,15.2,19.8,13,1.9,12,9,40.7,18.0,7,2.33,-2.72,5.06,2.9,3.0,79.0,39.0,49.4,40.0,18.0,45,0.0,0.0,0,29.0,2.0,10.0,8.0,0.0,5.0,17.0,43.0,45.0
GIESSEN 46ers,Aiden Warnholtz,3,Aiden Warnholtz,25,21.1,528.4,198.0,7.9,65.0,171.0,38,32.0,96.0,33.3,36.0,42.0,85.7,14.0,61.0,75.0,57.0,16.0,1.0,32.0,72.0,199.2,19.6,10.3,3.0,3.9,130,328.0,13.1,17.1,10,1.4,12,0,41.7,15.0,7,-0.09,-4.21,4.12,2.6,2.9,44.0,17.0,38.6,31.0,16.0,51.6,0.0,0.0,0,11.0,9.0,16.0,9.0,0.0,4.0,20.0,18.0,37.0
GIESSEN 46ers,Simon Krajcovic,55,Simon Krajcovic,25,23.9,596.4,176.0,7.0,52.0,149.0,34.9,20.0,82.0,24.4,52.0,65.0,80,16.0,76.0,92.0,111.0,23.0,1.0,49.0,65.0,202.2,17.7,9.2,5.8,4.8,246,422.0,16.9,22.0,14,2.0,10,10,48.6,16.4,7,0.11,-4.31,4.41,1.9,2.1,46.0,24.0,52.2,21.0,8.0,38.1,0.0,0.0,0,23.0,13.0,30.0,10.0,0.0,5.0,17.0,24.0,19.0
GIESSEN 46ers,Luis Elias König Figge,14,Luis Elias König Figge,25,14.9,371.7,152.0,6.1,49.0,105.0,46.7,15.0,37.0,40.5,39.0,55.0,70.9,25.0,44.0,69.0,19.0,26.0,1.0,16.0,45.0,115.4,16.2,7.9,1.0,3.6,39,191.0,7.6,9.9,12,2.4,8,2,67.6,9.9,5,4.02,-2.1,6.12,3.0,3.3,62.0,33.0,53.2,6.0,1.0,16.7,0.0,0.0,0,20.0,1.0,4.0,8.0,0.0,1.0,17.0,29.0,45.0
Artland Dragons,Amir Jabbar Hinton,3,Amir Jabbar Hinton,24,29.0,696.7,473.0,19.7,155.0,341.0,45.5,26.0,86.0,30.2,137.0,145.0,94.5,17.0,92.0,109.0,63.0,39.0,7.0,40.0,52.0,410.7,30.7,25.1,3.3,5.8,134,607.0,25.3,32.3,84,7.0,57,28,60.6,72.3,12,3.99,0.45,3.54,2.7,2.5,120.0,75.0,62.5,135.0,54.0,40,0.0,0.0,0,58.0,14.0,9.0,20.0,0.0,5.0,44.0,81.0,93.0
Artland Dragons,Benjamin Forrest Burnham,25,Benjamin Forrest Burnham,24,28.4,682.8,457.0,19.0,184.0,290.0,63.4,40.0,91.0,44,49.0,70.0,70,53.0,166.0,219.0,49.0,35.0,23.0,51.0,49.0,306.0,23.3,24.3,2.6,11.6,104,561.0,23.4,29.8,65,5.0,35,21,73.5,44.2,13,9.73,4.75,4.98,5.0,1.6,154.0,114.0,74,45.0,30.0,66.7,0.0,0.0,0,61.0,3.0,10.0,32.0,0.0,5.0,92.0,87.0,94.0
EPG Baskets Koblenz,Calvin Wishart,3,Calvin Wishart,24,26.9,644.7,385.0,16.0,126.0,252.0,50,53.0,127.0,41.7,80.0,103.0,77.7,29.0,68.0,97.0,137.0,35.0,9.0,66.0,71.0,320.9,24.9,19.9,7.1,5.0,317,702.0,29.2,36.3,26,3.7,20,9,54.3,27.0,7,7.51,3.46,4.05,1.8,1.0,98.0,62.0,63.3,27.0,11.0,40.7,0.0,0.0,0,54.0,34.0,32.0,24.0,0.0,3.0,51.0,90.0,69.0
BG Göttingen,Jordan Sears,3,Jordan Sears,24,24.0,575.1,362.0,15.1,123.0,302.0,40.7,50.0,146.0,34.2,66.0,77.0,85.7,12.0,70.0,82.0,78.0,30.0,10.0,58.0,58.0,366.6,33.2,19.6,4.2,4.4,179,541.0,22.5,29.2,36,4.5,18,17,70.6,29.5,8,3.74,-0.65,4.39,2.4,2.5,107.0,54.0,50.5,49.0,19.0,38.8,0.0,0.0,0,44.0,26.0,24.0,20.0,0.0,12.0,24.0,76.0,68.0
Phoenix Hagen,Devin Lawrence Schmidt,8,Devin Lawrence Schmidt,24,20.3,487.1,361.0,15.0,130.0,261.0,49.8,58.0,137.0,42.3,43.0,51.0,84.3,17.0,52.0,69.0,80.0,33.0,3.0,53.0,66.0,306.7,31.6,18.7,4.1,3.6,166,527.0,22.0,27.3,11,2.2,7,4,62.8,8.8,5,8.98,2.73,6.25,2.2,1.4,91.0,60.0,65.9,33.0,12.0,36.4,0.0,0.0,0,40.0,23.0,22.0,25.0,0.0,4.0,33.0,69.0,80.0
