# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 218
# Qualified players exported: 123
# Total stints used: 3578
# Garbage time stints excluded: 257
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Nottingham Hoods,7,S. Akano,922,-1.37,-0.93,-2.29
Newcastle Knights,13,F. Cork,262,-0.36,-2.2,-2.56
Loughborough Riders,11,M. Joiner,1151,-2.25,-0.34,-2.59
Loughborough Riders,10,B. Woog,316,-1.9,-0.7,-2.6
Bristol Flyers II,7,G. Landolfi,392,-3.62,0.9,-2.72
Loughborough Riders,43,S. Wylie,485,-2.58,-0.23,-2.81
Bristol Flyers II,13,R. Eigbe,754,-1.59,-1.3,-2.89
Bristol Hurricanes,12,E. Dusha,943,-1.68,-1.23,-2.91
Essex Rebels,0,M. Wol-Cummings,277,-3.09,0.14,-2.95
Hemel Storm,3,B. Inger,931,-0.67,-2.5,-3.17
Nottingham Hoods,6,E. Bailey,1062,-1.36,-2.18,-3.54
Hemel Storm,12,T. Johnson,644,-1.97,-1.57,-3.54
Bristol Hurricanes,2,K. Hill,257,-1.98,-1.61,-3.59
Hemel Storm,23,D. Parkinson,355,-1.16,-2.5,-3.66
Derby Trailblazers,30,R. Marsden,715,-1.92,-1.75,-3.66
Yorkshire Dragons,14,L. Rooney,667,-1.06,-2.61,-3.67
London Cavaliers,3,D. Ainembabazi,296,-3.79,-0.71,-4.5
Bristol Flyers II,0,Y. Hafid,888,-3.18,-1.33,-4.5
Essex Rebels,20,A. Idiata-Mendez,515,-2.99,-1.62,-4.61
Bristol Hurricanes,1,D. Edozie,947,-3.14,-1.64,-4.78
Bristol Flyers II,11,R. Price,336,-3.33,-1.48,-4.81
Nottingham Hoods,4,T. Walker,547,-4.48,-0.4,-4.88
Essex Rebels,14,R. Udeh,830,-1.32,-3.74,-5.06
Bristol Flyers II,21,N. Sagkovits,549,-2.29,-3.18,-5.47
Bristol Hurricanes,24,J. Claar,293,-2.15,-3.34,-5.49
Loughborough Riders,5,D. Hadley,384,-2.23,-3.32,-5.55
Hemel Storm,7,J. Burnell,495,-2.92,-2.9,-5.83
Essex Rebels,36,H. Gent,511,-5.42,-0.95,-6.37
Worthing Thunder,35,J. Lashley,382,-5.31,-1.17,-6.48
Bristol Flyers II,12,J. Craggs,438,-5.7,-1.18,-6.88
Bristol Flyers II,8,T. Browne,429,-4.39,-3.47,-7.86
Bristol Flyers II,24,N. Ladjimi,873,-4.21,-4.18,-8.4
Bristol Flyers II,4,A. Bhebhe,336,-5.0,-3.64,-8.64
Bristol Flyers II,10,L. Ayinla,682,-6.89,-2.07,-8.96
