Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Worthing Thunder,"J. Hopkins, E. Maynard, J. Lashley, A. Scarborough, B. Adeluola",7,3338,93,35,93,37.6,5,25,20,18,27,66.7,14,34,48,14,12,0,17,14,103,74.8,74.5,75,32.2,32.0,40.3,44.3,40,23,66.7,12.5,29,26.9,89.8,120,49,99,49.5,15,44,34.1,7,13,53.8,17,47,64,32,11,6,21,22,104,57.1,57.3,16.7,33.3,44.4,115,-25.2,41,18,43.9,27,12,44.4,25,5,20,9,7,1,0,41,28,68.3,13,5,38.5,44,15,34.1,7,8,3,3
Essex Rebels,"M. Amako, K. Martin, M. Brown, T. Child, T. Hudson",10,3066,113,37,94,39.4,14,39,35.9,25,30,83.3,17,40,57,25,10,1,13,20,99,77.5,77.6,77.5,30.9,31.0,46.8,52.7,67.6,28.8,62.5,9,31.9,41.5,114.1,102,36,98,36.7,11,46,23.9,19,32,59.4,24,42,66,24,5,4,15,25,98,42.3,45.5,11.8,37.5,46.9,103.1,11,42,19,45.2,12,4,33.3,39,14,35.9,4,6,0,3,38,20,52.6,14,5,35.7,46,11,23.9,3,10,1,1
Yorkshire Dragons,"D. Ulph, J. Whelan, L. Rooney, J. Mielke, N. Lewis",4,2851,100,37,79,46.8,9,33,27.3,17,24,70.8,9,33,42,21,7,4,21,19,97,81.4,82.1,80.7,29.2,29.8,52.5,55.8,56.8,20,56.9,16,30.4,41.8,102.6,125,49,102,48,14,39,35.9,13,20,65,25,36,61,19,11,3,14,26,95,54.9,56.4,11.2,43.1,38.2,130.5,-27.9,32,24,75,14,4,28.6,33,9,27.3,10,7,1,3,41,28,68.3,22,7,31.8,39,14,35.9,6,5,1,2
Essex Rebels,"K. Martin, D. Johnson-Thompson, R. Udeh, M. Brown, T. Child",7,2886,101,33,82,40.2,10,39,25.6,25,33,75.8,14,33,47,26,12,5,17,17,95,78.8,79.5,78.2,30.2,30.7,46.3,52.3,78.8,27.5,64.7,12.2,40.2,47.6,105.7,104,41,87,47.1,13,32,40.6,9,18,50,18,37,55,21,9,2,21,18,94,54.6,54.8,18.1,35.3,36.8,110.6,-4.9,39,22,56.4,4,1,25,39,10,25.6,7,5,2,3,36,20,55.6,19,8,42.1,32,13,40.6,9,10,1,1
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, W. Neighbour, M. Jones",5,2735,135,50,93,53.8,20,35,57.1,15,17,88.2,13,37,50,25,9,2,12,13,95,82.5,83.8,81.3,28.6,29.5,64.5,67.2,50,31,71.2,8.7,18.3,37.6,141.4,94,35,86,40.7,10,32,31.2,14,17,82.4,15,29,44,22,8,4,18,16,92,46.5,50.3,16.1,28.8,37.2,101.5,39.9,32,19,59.4,26,11,42.3,35,20,57.1,3,8,0,1,34,17,50,20,8,40,32,10,31.2,6,7,1,4
Newcastle Knights,"S. Trunley, J. Thames, H. Abdul, M. Jones, M. Matthews",4,2891,125,39,86,45.3,16,47,34,31,38,81.6,26,33,59,24,7,2,23,21,95,81.4,79.5,83.2,30.2,28.8,54.7,60.8,61.5,51,67.3,15.4,44.2,54.7,130.6,110,41,89,46.1,8,31,25.8,20,26,76.9,16,25,41,18,8,2,20,29,100,50.6,54.8,16.6,32.7,34.8,109.7,20.9,29,20,69,10,3,30,47,16,34,3,10,2,8,48,29,60.4,9,3,33.3,31,8,25.8,2,7,2,9
Derby Trailblazers,"C. Washington, J. Pathmarajah, R. Marsden, C. Brown, R. May-Thompson",10,2978,94,35,89,39.3,6,23,26.1,18,22,81.8,12,34,46,21,8,6,12,9,94,75.8,76.3,75.3,31.4,31.9,42.7,47.6,60,21.4,70.8,9.1,24.7,25.8,99.2,104,38,89,42.7,16,35,45.7,12,12,100,14,44,58,23,6,4,17,21,93,51.7,55.2,15.3,29.2,39.3,111.4,-12.1,44,20,45.5,22,9,40.9,23,6,26.1,3,5,2,2,36,17,47.2,18,5,27.8,35,16,45.7,6,6,0,5
Essex Rebels,"K. Martin, R. Udeh, M. Brown, T. Child, T. Hudson",11,2703,127,46,88,52.3,20,42,47.6,15,29,51.7,19,32,51,30,15,3,16,22,93,83.4,83.3,83.5,28.8,28.8,63.6,63,65.2,40.4,66.7,10.9,33,47.7,135.3,97,38,82,46.3,12,32,37.5,9,18,50,16,28,44,20,9,7,24,36,94,53.7,53.9,21.1,33.3,39,103.2,32.1,39,25,64.1,7,1,14.3,42,20,47.6,8,5,0,3,44,24,54.5,6,2,33.3,32,12,37.5,6,10,1,7
Bristol Hurricanes,"D. Edozie, D. Ubiaro, C. Samuels, V. Dilys, C. Taylor",2,2747,102,41,87,47.1,10,28,35.7,10,18,55.6,16,30,46,24,13,0,16,10,91,78.2,79.6,76.9,30.1,31.2,52.9,53.7,58.5,34,81.1,11.9,20.7,32.2,111.9,84,35,74,47.3,10,38,26.3,4,6,66.7,7,31,38,11,7,5,22,13,87,54.1,54.8,22.3,18.9,51.4,95.5,16.5,39,23,59,20,8,40,28,10,35.7,7,6,0,3,22,17,77.3,13,7,53.8,38,10,26.3,6,11,2,3
Essex Rebels,"R. Udeh, M. Brown, A. Idiata-Mendez, T. Child, H. Gent",9,3039,82,33,85,38.8,10,39,25.6,6,7,85.7,13,27,40,21,13,5,19,27,90,70.5,71.3,69.6,33.6,34.5,44.7,46.5,63.6,24.5,51.9,14.8,8.2,45.9,90.8,95,39,86,45.3,3,25,12,14,20,70,25,40,65,22,12,5,22,7,88,47.1,50.1,18.8,48.1,29.1,107.8,-17,33,19,57.6,13,4,30.8,39,10,25.6,9,8,1,1,43,26,60.5,18,10,55.6,25,3,12,8,11,0,3
Derby Trailblazers,"C. Washington, R. Marsden, G. Pastor, J. Lemon, R. May-Thompson",4,2846,102,39,82,47.6,14,36,38.9,10,12,83.3,11,32,43,20,6,3,17,14,89,76,75.5,76.6,31.8,31.3,56.1,58.4,51.3,25,62.7,13.7,14.6,43.9,113.9,106,44,88,50,10,32,31.2,8,15,53.3,19,33,52,32,11,1,19,17,90,55.7,56,16.7,37.3,36.4,116.7,-2.8,31,17,54.8,15,8,53.3,36,14,38.9,9,4,0,4,42,29,69,14,5,35.7,32,10,31.2,4,8,0,7
Nottingham Hoods,"L. Maitland, T. Williams, D. Nixon Ii, K. Bartholomew, E. Bailey",6,2743,88,33,85,38.8,17,42,40.5,5,10,50,16,27,43,22,11,1,18,17,87,76.4,76.8,76.1,31.3,31.5,48.8,49.2,66.7,29.6,65.9,13.9,11.8,49.4,100.3,99,41,80,51.2,5,20,25,12,15,80,14,38,52,27,8,6,18,15,86,54.4,57.2,17.2,34.1,25,113.8,-13.5,29,13,44.8,14,3,21.4,42,17,40.5,8,6,0,4,41,30,73.2,19,6,31.6,20,5,25,11,4,0,3
Worthing Thunder,"D. Evans, M. Bryan-Amaning, J. Hopkins, A. Scarborough, E. Dadds",7,2791,81,34,83,41,5,25,20,8,12,66.7,13,33,46,19,13,0,14,22,85,74.8,73.7,75.8,32.6,31.7,44,45.9,55.9,26,70.2,11.5,14.5,30.1,94.5,105,40,85,47.1,17,44,38.6,8,11,72.7,14,37,51,29,6,3,16,12,88,57.1,58.4,15.1,29.8,51.8,119.1,-24.6,45,25,55.6,13,4,30.8,25,5,20,4,4,0,6,28,17,60.7,13,6,46.2,44,17,38.6,8,7,0,1
Birmingham Rockets,"R. Blain, O. Jackman, Z. Powell, F. Mughaal, M. Gayle",10,2540,105,41,77,53.2,10,29,34.5,13,21,61.9,10,35,45,23,7,1,11,9,83,79.1,79.1,79.1,30.3,30.4,59.7,60.9,56.1,25.6,63.6,9.1,27.3,37.7,125.4,99,36,89,40.4,19,45,42.2,8,14,57.1,20,29,49,25,5,2,12,19,83,51.1,52,11.2,36.4,50.6,118.3,7.1,37,29,78.4,11,2,18.2,29,10,34.5,1,7,0,3,35,15,42.9,9,2,22.2,45,19,42.2,4,5,0,3
Birmingham Rockets,"R. Blain, L. Okosieme, E. Donaldson, L. Mcgregor, F. Mughaal",7,2588,90,36,76,47.4,10,27,37,8,10,80,11,34,45,22,12,7,18,10,83,77.4,77.8,77,30.8,31.2,53.9,56,61.1,27.5,72.3,15,13.2,35.5,107.3,76,30,74,40.5,13,34,38.2,3,8,37.5,13,29,42,19,8,2,22,12,83,49.3,49,22.1,27.7,45.9,91.5,15.8,39,23,59,10,3,30,27,10,37,8,9,1,0,32,13,40.6,8,4,50,34,13,38.2,8,7,2,5
Yorkshire Dragons,"D. Ulph, J. Whelan, J. Mielke, C. Johnson, N. Lewis",2,2494,77,30,79,38,9,33,27.3,8,13,61.5,14,34,48,23,6,5,16,15,83,80.8,80.1,81.6,30.0,29.4,43.7,45.4,76.7,27.5,77.3,12.9,16.5,41.8,92.5,89,35,78,44.9,10,26,38.5,9,12,75,10,37,47,24,6,2,15,17,84,51.3,53.4,15.3,22.7,33.3,105,-12.5,40,20,50,6,1,16.7,33,9,27.3,5,8,0,3,35,20,57.1,17,5,29.4,26,10,38.5,5,6,0,4
Derby Trailblazers,"C. Burr, C. Washington, J. Pathmarajah, S. Walker, R. May-Thompson",4,2479,101,39,76,51.3,10,26,38.5,13,19,68.4,14,35,49,25,9,4,16,8,82,81,80.3,81.6,29.9,29.4,57.9,59.9,64.1,35,72.9,12.8,25,34.2,121.8,85,31,78,39.7,14,38,36.8,9,11,81.8,13,26,39,19,12,4,18,20,84,48.7,51.3,17.9,27.1,48.7,100.8,21,35,24,68.6,15,5,33.3,26,10,38.5,9,5,1,1,28,13,46.4,12,4,33.3,38,14,36.8,7,7,0,4
Newcastle Knights,"B. Dean, S. Trunley, J. Thames, F. Cork, M. Matthews",5,2571,104,41,80,51.2,13,29,44.8,9,10,90,14,26,40,26,6,0,16,19,82,74.4,77.4,71.3,31.0,33.6,59.4,61.6,63.4,35.9,74.3,12.7,12.5,36.2,125.4,92,38,70,54.3,5,16,31.2,11,15,73.3,9,25,34,21,10,2,12,8,76,57.9,60.1,13.5,25.7,22.9,120.4,5,33,19,57.6,18,9,50,29,13,44.8,7,6,0,3,42,29,69,12,4,33.3,16,5,31.2,5,6,1,0
Bristol Hurricanes,"D. Edozie, E. Dusha, D. Ubiaro, C. Samuels, V. Dilys",5,2726,95,35,71,49.3,13,25,52,12,19,63.2,10,35,45,25,6,3,14,18,80,70.7,70.5,70.9,34.1,33.8,58.5,59.9,71.4,25,68.6,11.8,26.8,35.2,118.7,86,31,78,39.7,13,36,36.1,11,18,61.1,16,30,46,22,8,1,14,17,80,48.1,50,14,31.4,46.2,106.7,12,35,18,51.4,11,4,36.4,25,13,52,9,3,0,2,29,15,51.7,13,3,23.1,36,13,36.1,8,2,0,4
Newcastle Knights,"B. Dean, J. Thames, W. Neighbour, M. Hendry, M. Jones",4,2356,92,38,75,50.7,11,32,34.4,5,5,100,6,22,28,23,10,0,10,13,77,79.9,79.4,80.3,30.2,29.9,58,59.6,60.5,16.2,73.3,9.1,6.7,42.7,118,105,43,71,60.6,9,24,37.5,10,14,71.4,8,31,39,14,7,1,13,5,78,66.9,68,14.4,26.7,33.8,133.1,-15.1,24,21,87.5,19,6,31.6,32,11,34.4,4,3,0,3,24,20,83.3,23,14,60.9,24,9,37.5,4,9,0,0
Nottingham Hoods,"T. Williams, B. Johnson, K. Bartholomew, E. Bailey, S. Akano",5,2358,66,26,64,40.6,6,29,20.7,8,13,61.5,7,25,32,17,9,1,13,16,72,72.8,74,71.6,32.4,33.5,45.3,47.3,65.4,18.9,59.5,13,20.3,45.3,90.8,75,27,65,41.5,7,24,29.2,14,21,66.7,17,30,47,18,7,0,16,18,70,46.9,50.5,17.7,40.5,36.9,106.7,-15.9,24,16,66.7,11,4,36.4,29,6,20.7,9,2,1,1,29,20,69,12,0,0,24,7,29.2,10,3,1,2
Yorkshire Dragons,"D. Ulph, L. Rooney, J. Mielke, C. Johnson, N. Lewis",5,2161,73,27,63,42.9,9,28,32.1,10,16,62.5,9,29,38,21,7,0,14,22,72,81.5,80,82.9,30.0,28.9,50,52.1,77.8,23.1,76.3,13.3,25.4,44.4,101.3,80,28,63,44.4,5,19,26.3,19,29,65.5,9,30,39,15,11,3,11,13,74,48.4,52.8,12.7,23.7,30.2,107.2,-5.8,21,10,47.6,14,8,57.1,28,9,32.1,9,4,0,1,33,20,60.6,11,3,27.3,19,5,26.3,7,3,0,1
Birmingham Rockets,"R. Blain, O. Jackman, E. Donaldson, L. Mcgregor, F. Mughaal",13,2058,83,30,64,46.9,7,24,29.2,16,25,64,15,27,42,19,6,3,12,15,69,83.2,80.6,85.8,29.8,28.0,52.3,55.3,63.3,40.5,84.4,11.3,39.1,37.5,120.1,65,26,59,44.1,3,14,21.4,10,15,66.7,5,22,27,12,9,2,16,18,73,46.6,49.5,19.6,15.6,23.7,88.4,31.7,36,23,63.9,4,0,0,24,7,29.2,6,4,0,2,37,21,56.8,8,2,25,14,3,21.4,7,7,0,2
Hemel Storm,"D. Nelson-Henry, S. Lewis, B. Inger, S. Newman, J. Burnell",5,1867,81,34,64,53.1,9,23,39.1,4,4,100,6,27,33,23,2,2,12,7,68,88.1,88.6,87.7,27.1,27.4,60.2,61.6,67.6,20,77.1,11.9,6.2,35.9,117.6,92,37,70,52.9,16,31,51.6,2,7,28.6,8,24,32,21,9,1,6,10,68,64.3,62.9,7.6,22.9,44.3,134.8,-17.2,34,24,70.6,7,1,14.3,23,9,39.1,7,5,0,0,30,17,56.7,9,4,44.4,31,16,51.6,1,3,0,2
Essex Rebels,"D. Johnson-Thompson, R. Udeh, M. Brown, T. Child, B. Winter",2,1986,78,30,65,46.2,12,35,34.3,6,6,100,8,22,30,22,9,3,10,14,66,77.6,80.8,74.4,29.7,32.2,55.4,57.7,73.3,23.5,68.8,10,9.2,53.8,116.7,55,21,50,42,4,13,30.8,9,14,64.3,10,26,36,12,3,4,18,8,61,46,49,24.3,31.2,26,89.3,27.4,27,18,66.7,3,0,0,35,12,34.3,2,5,1,2,31,13,41.9,6,4,66.7,13,4,30.8,7,5,2,4
