Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Milton Keynes Breakers,23,J. Spencer,,19,32.8,623.2,279,14.7,87,201,43.3,34,103,33.0,71,79,89.9,8,118,126,145,28,4,60,44,51.7,59.2,20.2,94.3,18.1,6.7,1.2,18.2,9.8,33.8,2.3,0.7,20.3,0.39,13.99,6.34,7.64,68,41,60.3,29,11,37.9,103,34,33,37,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex Rebels,2,M. Brown,,19,35.5,673.7,453,23.8,162,330,49.1,42,108,38.9,87,102,85.3,24,73,97,112,73,4,72,46,55.5,60.4,27.6,101.4,28.4,6.8,3.3,10.1,6.7,31.2,5.2,0.5,16.1,0.31,13.35,7.24,6.1,169,100,59.2,53,20,37.7,108,42,38.9,33,28,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,8,V. Olarerin,,20,31.9,638.2,414,20.7,160,328,48.8,36,126,28.6,58,67,86.6,49,66,115,51,43,5,42,43,54.3,57.9,26.9,103.6,26.7,8.1,7.6,10.8,9.1,13.4,3.5,0.8,10.5,0.2,13.12,8.01,5.11,166,111,66.9,36,13,36.1,126,36,28.6,19,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,11,J. Thames,,20,38.3,766.8,506,25.3,193,353,54.7,27,83,32.5,93,116,80.2,44,115,159,88,34,9,50,33,58.5,62.6,24.7,111.4,29.7,4.9,5.6,15.2,10.3,18.3,2.2,1.0,11.0,0.33,13.08,9.64,3.44,210,141,67.1,60,25,41.7,83,27,32.5,17,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Yorkshire Dragons,4,J. Jefferson,,3,36.2,108.7,69,23.0,24,50,48.0,6,17,35.3,15,19,78.9,3,9,12,8,10,0,4,9,54.0,59.1,24.9,110.6,30.4,7.5,2.5,8.4,5.3,12.7,4.8,0.0,6.4,0.38,12.67,6.66,6.02,23,11,47.8,10,7,70,17,6,35.3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,1,B. Dean,,17,36.2,615.1,352,20.7,132,259,51.0,42,100,42.0,46,56,82.1,17,74,91,90,32,0,43,26,59.1,62.1,22.4,107.8,24.6,7.0,2.7,12.3,7.4,21.7,2.6,0.0,13.2,0.22,12.21,8.8,3.41,71,46,64.8,88,44,50,100,42,42,22,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,8,T. C,,1,19.6,19.6,13,13.0,5,8,62.5,1,4,25.0,2,4,50.0,0,3,3,2,2,0,1,1,68.8,66.6,23.7,120.8,16.0,4.9,0.0,13.3,7.7,16.5,5.2,0.0,9.3,0.5,11.58,5.29,6.29,1,1,100,3,3,100,4,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,55,T. Williams,,19,35.1,667.7,425,22.4,163,365,44.7,35,144,24.3,64,96,66.7,22,86,108,105,47,10,47,38,49.5,52.2,29.4,93.6,27.9,9.4,3.2,14.0,8.3,29.4,3.5,1.5,10.3,0.26,11.5,6.3,5.21,174,112,64.4,47,16,34,144,35,24.3,24,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading Rockets,4,J. Bouknight,,20,29.4,587.2,284,14.2,101,231,43.7,41,108,38.0,41,53,77.4,12,38,50,104,34,0,41,51,52.6,55.8,21.6,96.2,18.3,7.0,2.0,6.7,4.3,26.2,3.0,0.0,13.9,0.23,11.45,6.11,5.34,65,42,64.6,58,18,31,108,41,38,26,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton Keynes Breakers,21,X. Wilson,,19,26.4,500.7,283,14.9,122,245,49.8,10,33,30.3,29,43,67.4,49,95,144,56,28,24,38,40,51.8,53.6,25.8,93.7,18.5,2.2,9.6,18.5,14.1,19.1,2.8,5.0,12.6,0.18,11.22,5.25,5.97,134,87,64.9,78,25,32.1,33,10,30.3,17,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
