Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Newcastle Eagles,Cole Long,15,Cole Long,24,30.2,724.8,293.0,12.2,103.0,223.0,46.2,44.0,114.0,38.6,43.0,58.0,74.1,39.0,109.0,148.0,47.0,20.0,28.0,27.0,66.0,227.1,15.5,15.0,2.4,7.6,102,395.0,16.5,20.2,28,2.8,16,7,73.4,19.1,10,1.5,-2.29,3.78,4.4,3.2,58.0,38.0,65.5,51.0,21.0,41.2,114.0,44.0,38.6,12.0,11.0,0.0,4.0,52.0,78.0,48.0
Bristol Flyers,Zachary Anderson,4,Zachary Anderson,24,30.0,720.2,244.0,10.2,88.0,210.0,41.9,43.0,120.0,35.8,25.0,36.0,69.4,15.0,104.0,119.0,45.0,17.0,15.0,28.0,31.0,229.3,16.9,13.4,2.5,6.5,104,348.0,14.5,19.1,11,1.2,11,1,48.1,13.4,9,0.19,-4.33,4.52,3.6,3.5,53.0,34.0,64.2,36.0,10.0,27.8,120.0,43.0,35.8,15.0,9.0,0.0,4.0,34.0,46.0,51.0
Bristol Flyers,Darnell Brodie,51,Darnell Brodie,24,17.6,422.3,187.0,7.8,70.0,152.0,46.1,1.0,5.0,20,46.0,70.0,65.7,45.0,92.0,137.0,28.0,13.0,12.0,37.0,54.0,167.8,21.1,10.3,1.5,7.5,59,246.0,10.2,13.5,14,2.3,7,9,63.9,13.0,6,-2.37,-6.75,4.38,5.0,3.3,114.0,60.0,52.6,33.0,9.0,27.3,5.0,1.0,20,21.0,11.0,0.0,5.0,41.0,19.0,39.0
Newcastle Eagles,Mitch Clarke,41,Mitch Clarke,24,22.6,541.4,184.0,7.7,60.0,155.0,38.7,23.0,80.0,28.7,41.0,50.0,82,11.0,60.0,71.0,74.0,26.0,1.0,42.0,74.0,199.7,18.3,9.4,3.8,3.6,159,343.0,14.3,17.5,23,2.3,19,7,52.1,29.1,10,-3.12,-6.47,3.35,2.2,2.9,49.0,25.0,51,26.0,12.0,46.2,80.0,23.0,28.7,26.0,13.0,0.0,3.0,14.0,49.0,38.0
Cheshire Phoenix,Damiri Lindo,9,Damiri Lindo,24,17.4,417.8,165.0,6.9,57.0,140.0,40.7,12.0,48.0,25,39.0,42.0,92.9,17.0,51.0,68.0,24.0,21.0,3.0,22.0,52.0,156.9,18.2,8.0,1.2,3.3,61,226.0,9.4,11.0,13,3.2,11,2,54.7,13.9,4,-2.77,-5.86,3.09,3.0,4.1,75.0,41.0,54.7,17.0,4.0,23.5,48.0,12.0,25,7.0,10.0,0.0,5.0,21.0,71.0,53.0
Bristol Flyers,Marcus Delpeche,21,Marcus Delpeche,24,13.6,326.6,154.0,6.4,64.0,119.0,53.8,1.0,1.0,100,25.0,40.0,62.5,44.0,48.0,92.0,15.0,13.0,4.0,26.0,46.0,113.9,18.5,8.4,0.8,5.0,34,188.0,7.8,10.3,13,1.6,12,2,50.5,13.9,8,-1.74,-5.49,3.75,4.5,3.1,105.0,60.0,57.1,13.0,3.0,23.1,1.0,1.0,100,9.0,6.0,1.0,10.0,32.0,21.0,51.0
Newcastle Eagles,Sauveur Kande,9,Sauveur Kande,24,5.8,139.9,40.0,1.7,13.0,26.0,50,12.0,22.0,54.5,2.0,4.0,50,1.0,11.0,12.0,2.0,3.0,3.0,0.0,16.0,25.7,9.1,2.0,0.1,0.6,5,45.0,1.9,2.3,3,3.0,2,0,75.0,2.0,1,-0.05,-3.4,3.35,3.3,4.0,3.0,1.0,33.3,1.0,0.0,0,22.0,12.0,54.5,0.0,0.0,0.0,0.0,0.0,15.0,11.0
Bristol Flyers,Pasquale Landolfi,40,Pasquale Landolfi,24,3.1,74.2,11.0,0.5,4.0,18.0,22.2,2.0,14.0,14.3,1.0,2.0,50,2.0,3.0,5.0,3.0,0.0,0.0,5.0,10.0,21.0,15.1,0.6,0.2,0.3,5,16.0,0.7,0.9,0,0,0,0,0,0.0,0,-13.63,-13.99,0.36,2.9,4.8,2.0,1.0,50,2.0,1.0,50,14.0,2.0,14.3,1.0,4.0,0.0,0.0,2.0,0.0,2.0
Cheshire Phoenix,Greg Wild,1,Greg Wild,24,2.7,65.9,9.0,0.4,3.0,8.0,37.5,2.0,7.0,28.6,1.0,2.0,50,1.0,4.0,5.0,3.0,2.0,0.0,2.0,5.0,9.5,7.0,0.4,0.1,0.2,8,17.0,0.7,0.8,0,0.0,1,0,0.0,1.0,1,-3.95,-6.41,2.47,2.6,4.6,1.0,1.0,100,0.0,0.0,0,7.0,2.0,28.6,0.0,2.0,0.0,0.0,4.0,3.0,1.0
Newcastle Eagles,Ray'sean Taylor,3,Ray'sean Taylor,23,27.8,639.1,358.0,15.6,117.0,257.0,45.5,40.0,113.0,35.4,84.0,101.0,83.2,14.0,84.0,98.0,97.0,30.0,2.0,48.0,57.0,322.0,25.0,18.3,5.0,5.0,217,575.0,25.0,29.4,20,2.0,16,12,47.0,24.3,10,2.78,-1.0,3.78,2.3,1.3,87.0,55.0,63.2,57.0,22.0,38.6,113.0,40.0,35.4,29.0,10.0,0.0,9.0,26.0,125.0,73.0
Bristol Flyers,Cameron Holden,7,Cameron Holden,23,29.5,678.0,211.0,9.2,72.0,184.0,39.1,12.0,44.0,27.3,55.0,100.0,55,56.0,72.0,128.0,108.0,41.0,8.0,41.0,64.0,204.5,16.0,11.6,5.9,7.0,232,443.0,19.3,24.3,13,2.2,10,4,55.3,14.8,6,1.4,-4.57,5.97,2.5,2.8,115.0,51.0,44.3,25.0,9.0,36,44.0,12.0,27.3,28.0,8.0,0.0,5.0,38.0,60.0,50.0
Surrey 89ers,Kino Lily Jr,12,Kino Lily Jr,22,33.4,735.8,392.0,17.8,144.0,304.0,47.4,81.0,169.0,47.9,23.0,29.0,79.3,11.0,41.0,52.0,94.0,24.0,0.0,41.0,29.0,332.9,23.4,22.9,5.5,3.0,179,571.0,26.0,33.4,36,3.3,22,5,74.4,27.2,11,3.31,1.51,1.81,1.7,2.1,34.0,13.0,38.2,101.0,50.0,49.5,169.0,81.0,47.9,19.0,18.0,0.0,4.0,23.0,106.0,78.0
Surrey 89ers,Ronald Polite Iii,7,Ronald Polite Iii,22,29.5,648.8,333.0,15.1,118.0,239.0,49.4,21.0,72.0,29.2,76.0,95.0,80,23.0,65.0,88.0,141.0,18.0,6.0,59.0,57.0,304.1,24.3,19.5,8.2,5.1,288,621.0,28.2,36.3,42,4.2,21,17,73.7,37.5,10,2.58,-0.43,3.01,2.1,1.3,92.0,68.0,73.9,75.0,29.0,38.7,72.0,21.0,29.2,24.0,22.0,1.0,12.0,36.0,89.0,67.0
Surrey 89ers,Isiah Small,0,Isiah Small,22,29.8,656.2,324.0,14.7,120.0,258.0,46.5,17.0,57.0,29.8,67.0,93.0,72,58.0,137.0,195.0,72.0,24.0,14.0,42.0,67.0,271.6,21.4,18.9,4.2,11.4,157,481.0,21.9,28.1,47,3.9,30,10,68.3,39.4,12,1.89,-2.09,3.99,4.3,3.0,133.0,77.0,57.9,68.0,26.0,38.2,57.0,17.0,29.8,16.0,17.0,0.0,9.0,66.0,58.0,69.0
B. Braun Sheffield Sharks,Dirk Williams,1,Dirk Williams,22,32.1,705.2,320.0,14.5,116.0,247.0,47,54.0,129.0,41.9,34.0,45.0,75.6,9.0,82.0,91.0,63.0,21.0,21.0,29.0,37.0,275.3,20.2,18.8,3.7,5.3,129,449.0,20.4,26.4,24,2.7,17,1,68.8,20.4,9,3.38,-0.78,4.15,2.8,2.7,66.0,40.0,60.6,52.0,22.0,42.3,129.0,54.0,41.9,11.0,13.0,0.0,5.0,37.0,77.0,44.0
B. Braun Sheffield Sharks,Rodney Chatman Iii,3,Rodney Chatman Iii,22,23.3,513.3,280.0,12.7,83.0,207.0,40.1,35.0,91.0,38.5,79.0,99.0,79.8,11.0,61.0,72.0,100.0,25.0,3.0,48.0,48.0,276.1,27.8,16.5,5.9,4.2,199,479.0,21.8,28.2,30,3.0,17,14,64.8,30.2,10,2.64,-0.9,3.54,1.6,1.2,74.0,36.0,48.6,42.0,12.0,28.6,91.0,35.0,38.5,33.0,10.0,0.0,5.0,30.0,75.0,59.0
B. Braun Sheffield Sharks,Nick Kern Jr,24,Nick Kern Jr,22,20.1,442.0,246.0,11.2,96.0,182.0,52.7,2.0,17.0,11.8,52.0,90.0,57.8,23.0,65.0,88.0,45.0,12.0,8.0,41.0,48.0,230.0,26.9,14.5,2.6,5.2,112,358.0,16.3,21.0,29,3.2,19,14,57.6,27.2,9,-1.03,-4.46,3.42,3.3,2.5,114.0,69.0,60.5,51.0,25.0,49,17.0,2.0,11.8,16.0,16.0,0.0,9.0,36.0,72.0,38.0
Surrey 89ers,Michael Graham,21,Michael Graham,22,20.6,454.3,197.0,9.0,90.0,159.0,56.6,0.0,1.0,0,17.0,37.0,45.9,60.0,104.0,164.0,19.0,14.0,22.0,19.0,34.0,128.9,14.7,11.5,1.1,9.6,37,234.0,10.6,13.7,13,2.2,13,5,42.8,16.2,6,1.18,-1.74,2.93,5.0,3.8,122.0,75.0,61.5,36.0,15.0,41.7,1.0,0.0,0,9.0,7.0,0.0,3.0,59.0,39.0,32.0
London Lions,Deane Williams,31,Deane Williams,22,22.0,483.1,187.0,8.5,66.0,152.0,43.4,18.0,66.0,27.3,37.0,53.0,69.8,31.0,75.0,106.0,38.0,13.0,15.0,31.0,54.0,168.3,19.3,11.8,2.4,6.7,82,269.0,12.2,16.9,16,1.8,20,7,34.7,28.1,9,2.11,-4.0,6.11,4.3,3.7,59.0,37.0,62.7,27.0,11.0,40.7,66.0,18.0,27.3,11.0,11.0,0.0,9.0,19.0,39.0,38.0
B. Braun Sheffield Sharks,William Lee,4,William Lee,22,20.4,448.9,184.0,8.4,70.0,134.0,52.2,26.0,60.0,43.3,18.0,27.0,66.7,28.0,114.0,142.0,20.0,16.0,28.0,15.0,43.0,127.6,14.7,10.8,1.2,8.3,39,223.0,10.1,13.1,13,1.6,12,0,54.2,12.0,8,4.63,-0.87,5.5,5.0,3.3,48.0,37.0,77.1,26.0,7.0,26.9,60.0,26.0,43.3,6.0,6.0,0.0,3.0,29.0,49.0,29.0
Bristol Flyers,Jonathan Brown,9,Jonathan Brown,22,18.7,412.4,169.0,7.7,56.0,164.0,34.1,17.0,71.0,23.9,40.0,54.0,74.1,10.0,40.0,50.0,29.0,8.0,3.0,38.0,19.0,207.1,26.7,9.3,1.6,2.7,67,236.0,10.7,12.9,24,3.0,17,14,51.8,25.2,8,-6.45,-8.2,1.75,2.8,3.8,53.0,26.0,49.1,40.0,13.0,32.5,71.0,17.0,23.9,24.0,12.0,0.0,2.0,12.0,50.0,44.0
Surrey 89ers,Nedas Cholevinskas,17,Nedas Cholevinskas,22,17.6,386.2,142.0,6.5,44.0,118.0,37.3,24.0,64.0,37.5,30.0,42.0,71.4,15.0,36.0,51.0,12.0,9.0,2.0,11.0,44.0,127.2,17.0,8.3,0.7,3.0,22,164.0,7.5,9.6,0,0.0,5,0,0.0,6.0,4,-3.7,-5.24,1.54,3.2,4.4,37.0,15.0,40.5,17.0,5.0,29.4,64.0,24.0,37.5,6.0,3.0,0.0,2.0,33.0,26.0,18.0
London Lions,Aaryndeep Rai,21,Aaryn Rai; Aaryndeep Rai,22,22.3,491.6,139.0,6.3,57.0,109.0,52.3,13.0,38.0,34.2,12.0,27.0,44.4,36.0,89.0,125.0,28.0,18.0,9.0,21.0,42.0,101.6,11.4,8.7,1.8,7.9,65,204.0,9.3,12.8,8,2.7,2,5,95.2,4.2,3,3.56,-2.92,6.49,4.3,4.1,58.0,39.0,67.2,13.0,5.0,38.5,38.0,13.0,34.2,6.0,9.0,1.0,5.0,32.0,27.0,42.0
Newcastle Eagles,Emmanuel Kanwei,21,Emmanuel Kanwei,22,15.3,337.7,138.0,6.3,54.0,105.0,51.4,4.0,9.0,44.4,26.0,44.0,59.1,26.0,32.0,58.0,17.0,5.0,9.0,17.0,35.0,110.7,16.3,7.1,0.9,3.0,43,181.0,8.2,9.3,5,1.2,3,3,57.9,4.3,4,-2.91,-4.95,2.04,4.1,3.6,51.0,30.0,58.8,45.0,20.0,44.4,9.0,4.0,44.4,2.0,9.0,0.0,6.0,16.0,26.0,13.0
Surrey 89ers,Haydn Ling,55,Haydn Ling,22,11.0,242.8,119.0,5.4,45.0,69.0,65.2,0.0,3.0,0,29.0,47.0,61.7,27.0,60.0,87.0,9.0,2.0,12.0,25.0,49.0,84.2,17.9,7.0,0.5,5.1,20,139.0,6.3,8.1,5,2.5,3,2,64.4,3.9,2,-2.76,-6.06,3.3,5.0,3.1,50.0,34.0,68,16.0,11.0,68.8,3.0,0.0,0,8.0,4.0,2.0,11.0,35.0,13.0,9.0
B. Braun Sheffield Sharks,Jordan Ratinho,9,Jordan Ratinho,22,25.8,568.2,97.0,4.4,36.0,79.0,45.6,16.0,43.0,37.2,9.0,16.0,56.2,24.0,40.0,64.0,24.0,21.0,5.0,18.0,49.0,76.8,7.0,5.7,1.4,3.8,58,155.0,7.0,9.1,18,3.0,11,2,75.8,13.9,6,-1.74,-5.62,3.89,2.6,4.6,32.0,19.0,59.4,4.0,1.0,25,43.0,16.0,37.2,7.0,6.0,0.0,5.0,15.0,34.0,25.0
B. Braun Sheffield Sharks,Rodney Glasgow Jr,11,Rodney Glasgow Jr,22,15.5,341.3,89.0,4.0,36.0,86.0,41.9,11.0,33.0,33.3,6.0,6.0,100,4.0,21.0,25.0,25.0,5.0,2.0,10.0,15.0,90.9,13.8,5.2,1.5,1.5,59,148.0,6.7,8.7,18,4.5,11,2,75.8,12.9,4,-3.17,-5.2,2.02,2.3,4.2,16.0,5.0,31.2,37.0,20.0,54.1,33.0,11.0,33.3,3.0,4.0,0.0,3.0,8.0,27.0,10.0
Surrey 89ers,Tayo Ogedengbe,15,Tayo Ogedengbe,22,17.1,375.8,86.0,3.9,28.0,83.0,33.7,16.0,54.0,29.6,14.0,29.0,48.3,11.0,23.0,34.0,20.0,13.0,2.0,13.0,31.0,93.8,12.9,5.0,1.2,2.0,34,120.0,5.5,7.0,6,0.8,12,6,20.5,15.6,8,-4.14,-6.36,2.22,2.5,4.9,19.0,10.0,52.6,10.0,2.0,20,54.0,16.0,29.6,7.0,2.0,0.0,4.0,15.0,24.0,18.0
B. Braun Sheffield Sharks,Mike Ochereobia,15,Mike Ochereobia,22,13.3,291.6,76.0,3.5,33.0,55.0,60,0.0,0.0,0,10.0,21.0,47.6,41.0,25.0,66.0,5.0,6.0,2.0,19.0,48.0,40.6,7.2,4.5,0.3,3.9,13,89.0,4.0,5.2,12,1.5,8,3,64.4,12.3,8,-5.36,-7.06,1.7,4.1,4.5,42.0,29.0,69,13.0,4.0,30.8,0.0,0.0,0,1.0,6.0,4.0,8.0,37.0,3.0,16.0
Cheshire Phoenix,Lukasz Paradysz,6,Lukasz Paradysz,22,0.0,0.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,70.21,7.49,62.71,2.7,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manchester Basketball,Max Jones,2,Max Jones,21,27.3,573.1,356.0,17.0,125.0,305.0,41,54.0,140.0,38.6,52.0,62.0,83.9,14.0,45.0,59.0,60.0,12.0,7.0,45.0,47.0,348.7,30.9,21.4,3.6,3.5,128,484.0,23.0,29.1,38,5.4,32,10,52.2,39.4,7,-1.03,-1.59,0.56,2.5,2.6,90.0,48.0,53.3,74.0,23.0,31.1,140.0,54.0,38.6,22.0,13.0,0.0,10.0,42.0,90.0,51.0
Caledonia Gladiators,Matthew Ragsdale,24,Matthew Ragsdale,21,27.7,581.1,303.0,14.4,116.0,273.0,42.5,57.0,165.0,34.5,14.0,16.0,87.5,4.0,41.0,45.0,31.0,14.0,1.0,26.0,28.0,290.0,26.1,18.7,1.9,2.8,67,370.0,17.6,22.9,13,2.2,14,3,42.4,15.3,6,-2.42,-2.29,-0.13,2.4,2.9,51.0,31.0,60.8,57.0,28.0,49.1,165.0,57.0,34.5,14.0,5.0,0.0,7.0,21.0,91.0,57.0
Manchester Basketball,Kaiyem Cleary,9,Kaiyem Cleary,21,24.2,507.8,269.0,12.8,91.0,213.0,42.7,29.0,93.0,31.2,58.0,62.0,93.5,25.0,71.0,96.0,30.0,12.0,14.0,23.0,45.0,228.7,22.9,16.2,1.8,5.8,68,337.0,16.0,20.2,42,4.2,23,9,77.9,29.0,10,0.27,-1.96,2.23,3.8,3.3,62.0,38.0,61.3,58.0,24.0,41.4,93.0,29.0,31.2,6.0,12.0,0.0,5.0,40.0,57.0,43.0
Caledonia Gladiators,Ethan Wright,40,Ethan Wright,21,24.8,521.2,263.0,12.5,99.0,220.0,45,30.0,91.0,33,35.0,44.0,79.5,31.0,81.0,112.0,51.0,35.0,6.0,41.0,41.0,239.4,24.0,16.3,3.2,6.9,109,372.0,17.7,23.0,10,1.7,14,2,33.6,16.9,6,1.56,-1.91,3.47,3.1,2.3,111.0,64.0,57.7,18.0,5.0,27.8,91.0,30.0,33,22.0,15.0,0.0,4.0,33.0,93.0,62.0
Manchester Basketball,Jordan Johnson,11,Jordan Johnson,21,20.3,425.5,252.0,12.0,86.0,196.0,43.9,33.0,85.0,38.8,47.0,62.0,75.8,7.0,39.0,46.0,105.0,13.0,1.0,37.0,26.0,243.1,29.0,15.1,6.3,2.8,238,490.0,23.3,29.4,40,5.0,21,12,76.1,31.3,8,3.14,2.03,1.11,1.2,1.0,72.0,46.0,63.9,39.0,7.0,17.9,85.0,33.0,38.8,24.0,11.0,0.0,2.0,17.0,69.0,38.0
Manchester Basketball,Patrick Smith Jr,0,Patrick Smith Jr,21,24.3,509.8,246.0,11.7,85.0,193.0,44,41.0,96.0,42.7,35.0,41.0,85.4,17.0,56.0,73.0,72.0,21.0,5.0,33.0,30.0,218.0,21.7,14.8,4.3,4.4,159,405.0,19.3,24.3,19,2.7,10,10,66.0,16.4,7,2.85,-0.0,2.85,2.2,2.2,42.0,23.0,54.8,55.0,21.0,38.2,96.0,41.0,42.7,16.0,12.0,0.0,5.0,15.0,56.0,25.0
Manchester Basketball,Oluwaseyi Adetukasi,22,Oluwaseyi Adetukasi,21,25.2,529.8,214.0,10.2,80.0,150.0,53.3,25.0,60.0,41.7,29.0,35.0,82.9,20.0,70.0,90.0,20.0,12.0,2.0,20.0,32.0,158.8,15.2,12.9,1.2,5.4,45,259.0,12.3,15.6,23,2.9,17,2,64.3,18.9,8,-0.27,-2.35,2.08,3.3,3.5,60.0,42.0,70,30.0,13.0,43.3,60.0,25.0,41.7,6.0,7.0,0.0,7.0,31.0,66.0,37.0
Caledonia Gladiators,Charles Jett Speelman,22,Charles Jett Speelman; Charles Jet Speelman,21,23.2,487.9,214.0,10.2,76.0,169.0,45,33.0,76.0,43.4,29.0,37.0,78.4,25.0,68.0,93.0,27.0,5.0,2.0,39.0,42.0,191.3,20.5,13.2,1.7,5.8,54,268.0,12.8,16.6,0,0,0,0,0,0.0,0,-4.18,-4.37,0.19,3.8,3.0,49.0,24.0,49,43.0,18.0,41.9,76.0,33.0,43.4,12.0,17.0,0.0,10.0,35.0,38.0,16.0
Bristol Flyers,Owen Mccormack,13,Owen Mccormack,21,23.2,487.3,194.0,9.2,63.0,134.0,47,37.0,87.0,42.5,31.0,40.0,77.5,21.0,82.0,103.0,39.0,12.0,7.0,32.0,50.0,156.1,17.0,10.6,2.1,5.6,88,282.0,13.4,15.5,26,4.3,12,5,91.5,17.2,6,1.5,-3.6,5.09,3.8,2.5,39.0,24.0,61.5,8.0,2.0,25,87.0,37.0,42.5,17.0,13.0,1.0,1.0,33.0,25.0,46.0
Cheshire Phoenix,Tobias Cameron,11,Tobias Cameron,21,21.2,444.5,192.0,9.1,68.0,146.0,46.6,26.0,76.0,34.2,30.0,39.0,76.9,31.0,50.0,81.0,46.0,13.0,4.0,31.0,43.0,156.6,17.1,9.3,2.2,3.9,107,299.0,14.2,14.5,15,2.1,16,2,44.4,17.9,7,0.24,-2.3,2.54,3.1,3.0,43.0,27.0,62.8,27.0,15.0,55.6,76.0,26.0,34.2,14.0,9.0,0.0,8.0,26.0,57.0,47.0
London Lions,Tarik Phillip,22,Tarik Phillip,21,19.4,407.3,150.0,7.1,47.0,127.0,37,11.0,47.0,23.4,45.0,59.0,76.3,17.0,55.0,72.0,75.0,24.0,2.0,43.0,35.0,171.8,23.3,9.4,4.7,4.5,161,311.0,14.8,19.6,18,2.6,11,13,53.8,17.7,7,2.4,-4.16,6.57,2.2,2.8,55.0,28.0,50.9,25.0,8.0,32,47.0,11.0,23.4,23.0,15.0,0.0,5.0,21.0,36.0,61.0
