Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
London Lions,Aaryndeep Rai,21,Aaryndeep Rai; Aaryn Rai,31,21.8,675.8,198.0,6.4,82.0,151.0,54.3,14.0,46.0,30.4,20.0,37.0,54.1,54.0,120.0,174.0,46.0,23.0,10.0,33.0,59.0,140.4,11.5,8.8,2.0,7.7,104,302.0,9.7,13.4,10,2.0,8,5,49.0,10.2,5,3.92,-2.61,6.53,4.2,3.8,85.0,59.0,69.4,19.0,9.0,47.4,46.0,14.0,30.4,36.0,0.0,11.0,13.0,2.0,7.0,44.0,37.0,59.0
Newcastle Eagles,Maceo Jack,14,Maceo Jack,30,31.2,935.5,469.0,15.6,165.0,351.0,47,32.0,100.0,32,107.0,130.0,82.3,22.0,108.0,130.0,62.0,25.0,10.0,49.0,71.0,417.8,22.3,19.4,2.6,5.4,148,617.0,20.6,25.5,56,4.0,37,15,64.2,50.6,14,-1.14,-3.67,2.53,3.2,3.0,127.0,80.0,63,124.0,53.0,42.7,100.0,32.0,32,54.0,6.0,11.0,30.0,0.0,8.0,41.0,159.0,105.0
Cheshire Phoenix,Skyler White,99,Skyler White,30,24.7,740.9,402.0,13.4,136.0,303.0,44.9,87.0,208.0,41.8,43.0,59.0,72.9,34.0,115.0,149.0,53.0,21.0,24.0,29.0,83.0,311.0,20.4,16.4,2.2,6.1,123,525.0,17.5,21.4,43,2.9,28,12,64.6,34.3,15,3.76,0.3,3.46,4.0,2.9,45.0,28.0,62.2,49.0,20.0,40.8,208.0,87.0,41.8,12.0,11.0,13.0,13.0,0.0,3.0,46.0,103.0,50.0
Newcastle Eagles,Cole Long,15,Cole Long,30,29.7,892.2,371.0,12.4,134.0,280.0,47.9,57.0,147.0,38.8,46.0,65.0,70.8,48.0,129.0,177.0,61.0,22.0,32.0,31.0,85.0,279.9,15.7,15.3,2.5,7.3,128,499.0,16.6,20.6,34,3.1,19,7,77.0,22.1,11,1.82,-1.9,3.72,4.5,3.1,74.0,51.0,68.9,59.0,26.0,44.1,147.0,57.0,38.8,24.0,7.0,14.0,13.0,0.0,4.0,64.0,91.0,74.0
Cheshire Phoenix,Michael Diggins,2,Michael Diggins,30,23.9,715.7,312.0,10.4,125.0,278.0,45,32.0,113.0,28.3,30.0,42.0,71.4,46.0,84.0,130.0,31.0,19.0,18.0,35.0,63.0,274.1,18.6,12.7,1.3,5.3,76,388.0,12.9,15.8,30,2.7,21,2,68.6,26.9,11,-2.22,-4.12,1.9,3.9,4.2,113.0,76.0,67.3,52.0,17.0,32.7,113.0,32.0,28.3,27.0,0.0,13.0,14.0,0.0,8.0,63.0,77.0,47.0
Cheshire Phoenix,Jaxon Brenchley,23,Jaxon Brenchley,30,26.1,782.8,301.0,10.0,109.0,229.0,47.6,42.0,112.0,37.5,41.0,57.0,71.9,40.0,83.0,123.0,81.0,29.0,8.0,21.0,43.0,225.7,14.0,12.2,3.3,5.0,195,496.0,16.5,20.2,22,2.2,20,10,45.1,26.4,10,2.63,-0.78,3.41,2.8,3.2,95.0,60.0,63.2,22.0,7.0,31.8,112.0,42.0,37.5,44.0,8.0,9.0,11.0,0.0,1.0,53.0,105.0,56.0
Cheshire Phoenix,Laquincy Rideau,3,Laquincy Rideau,30,25.8,774.1,289.0,9.6,101.0,262.0,38.5,33.0,104.0,31.7,54.0,76.0,71.1,38.0,102.0,140.0,152.0,51.0,5.0,82.0,111.0,325.9,20.5,11.8,6.2,5.7,360,649.0,21.6,26.4,49,3.3,41,12,52.9,51.3,15,-1.16,-5.11,3.95,2.1,2.7,113.0,55.0,48.7,44.0,12.0,27.3,104.0,33.0,31.7,46.0,8.0,42.0,16.0,0.0,24.0,42.0,120.0,67.0
London Lions,Deane Williams,31,Deane Williams,30,21.9,655.8,263.0,8.8,94.0,214.0,43.9,29.0,97.0,29.9,46.0,68.0,67.6,41.0,102.0,143.0,55.0,20.0,19.0,41.0,81.0,234.2,19.7,11.6,2.4,6.3,122,385.0,12.8,17.0,23,1.9,28,7,37.0,36.1,12,2.91,-3.51,6.42,4.2,3.6,86.0,54.0,62.8,31.0,11.0,35.5,97.0,29.0,29.9,18.0,0.0,17.0,14.0,0.0,10.0,39.0,48.0,58.0
Newcastle Eagles,Mitch Clarke,41,Mitch Clarke,30,23.6,708.5,245.0,8.2,80.0,203.0,39.4,30.0,101.0,29.7,55.0,68.0,80.9,17.0,71.0,88.0,92.0,39.0,3.0,48.0,96.0,253.4,17.9,10.1,3.8,3.6,195,440.0,14.7,18.2,26,2.4,19,10,55.6,30.4,11,-2.03,-5.84,3.81,2.2,3.0,73.0,38.0,52.1,29.0,12.0,41.4,101.0,30.0,29.7,25.0,8.0,28.0,16.0,0.0,4.0,22.0,63.0,51.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,30,12.9,386.9,181.0,6.0,64.0,147.0,43.5,33.0,92.0,35.9,20.0,36.0,55.6,29.0,57.0,86.0,14.0,14.0,15.0,16.0,63.0,143.8,18.1,7.4,0.6,3.5,32,213.0,7.1,8.7,11,2.2,4,2,112.7,4.9,5,-0.5,-3.33,2.84,4.5,4.0,34.0,23.0,67.6,21.0,8.0,38.1,92.0,33.0,35.9,7.0,1.0,4.0,3.0,1.0,8.0,27.0,25.0,22.0
Cheshire Phoenix,Patrick Robinson,13,Patrick Robinson,29,26.2,760.5,584.0,20.1,201.0,336.0,59.8,25.0,60.0,41.7,157.0,216.0,72.7,37.0,83.0,120.0,129.0,24.0,4.0,63.0,50.0,438.8,28.1,23.8,5.2,4.9,332,916.0,31.6,37.3,74,4.6,52,27,57.9,69.9,16,7.56,3.8,3.76,2.3,1.0,210.0,145.0,69,66.0,31.0,47,60.0,25.0,41.7,114.0,3.0,20.0,33.0,0.0,10.0,50.0,160.0,83.0
Newcastle Eagles,Ray'sean Taylor,3,Ray'sean Taylor,29,28.7,831.6,503.0,17.3,165.0,349.0,47.3,55.0,160.0,34.4,118.0,144.0,81.9,19.0,108.0,127.0,121.0,42.0,2.0,58.0,71.0,433.3,26.0,20.8,5.0,5.2,271,774.0,26.7,31.9,23,2.1,18,15,46.7,27.6,11,4.17,0.09,4.08,2.3,1.1,118.0,81.0,68.6,71.0,29.0,40.8,160.0,55.0,34.4,63.0,34.0,36.0,12.0,0.0,10.0,35.0,161.0,100.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,29,24.8,720.2,353.0,12.2,113.0,274.0,41.2,79.0,207.0,38.2,48.0,59.0,81.4,28.0,136.0,164.0,32.0,37.0,11.0,36.0,63.0,295.6,20.0,14.4,1.3,6.7,63,416.0,14.3,16.9,25,2.1,20,7,54.2,26.1,12,2.11,-1.35,3.46,3.8,3.6,36.0,20.0,55.6,30.0,13.0,43.3,207.0,79.0,38.2,12.0,19.0,13.0,12.0,0.0,11.0,59.0,144.0,83.0
London Lions,Mohammad Al-Amin Abdul Adamu,5,Mohammad Al-Amin Abdul Adamu; Amin Adamu,29,16.7,484.6,208.0,7.2,80.0,161.0,49.7,27.0,66.0,40.9,21.0,25.0,84,12.0,52.0,64.0,51.0,11.0,0.0,43.0,54.0,194.9,22.2,9.2,2.3,2.8,105,313.0,10.8,13.9,5,1.7,5,3,39.6,6.3,3,1.13,-3.72,4.84,2.6,2.8,46.0,30.0,65.2,49.0,23.0,46.9,66.0,27.0,40.9,19.0,6.0,26.0,14.0,0.0,3.0,26.0,53.0,33.0
Cheshire Phoenix,Damiri Lindo,9,Damiri Lindo,29,17.0,494.4,195.0,6.7,68.0,162.0,42,15.0,59.0,25.4,44.0,49.0,89.8,17.0,56.0,73.0,30.0,26.0,5.0,27.0,62.0,185.8,18.3,7.9,1.2,3.0,78,273.0,9.4,11.1,17,3.4,13,4,57.6,16.8,5,-2.44,-5.84,3.4,2.9,4.1,84.0,48.0,57.1,19.0,5.0,26.3,59.0,15.0,25.4,33.0,0.0,7.0,14.0,0.0,6.0,23.0,81.0,60.0
Cheshire Phoenix,Greg Wild,1,Greg Wild,29,2.6,75.0,11.0,0.4,3.0,10.0,30,2.0,9.0,22.2,3.0,4.0,75,1.0,5.0,6.0,4.0,2.0,0.0,3.0,8.0,13.2,8.6,0.4,0.2,0.2,11,22.0,0.8,0.9,0,0.0,1,0,0.0,1.0,1,-5.37,-7.67,2.3,2.6,4.6,1.0,1.0,100,0.0,0.0,0,9.0,2.0,22.2,1.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0
Surrey 89ers,Kino Lily Jr,12,Kino Lily Jr,28,34.1,954.1,486.0,17.4,177.0,386.0,45.9,98.0,213.0,46,34.0,44.0,77.3,14.0,60.0,74.0,118.0,30.0,0.0,52.0,31.0,425.6,23.3,22.4,5.4,3.4,221,707.0,25.2,32.6,43,3.3,28,6,70.2,33.6,13,2.11,0.78,1.33,1.7,2.2,51.0,24.0,47.1,122.0,55.0,45.1,213.0,98.0,46,9.0,33.0,25.0,22.0,0.0,5.0,31.0,134.0,99.0
Surrey 89ers,Isiah Small,0,Isiah Small,28,30.1,843.6,419.0,15.0,156.0,324.0,48.1,24.0,68.0,35.3,83.0,115.0,72.2,76.0,165.0,241.0,97.0,29.0,22.0,60.0,87.0,344.3,21.3,19.3,4.5,11.1,210,629.0,22.5,29.0,52,3.7,34,10,67.7,45.4,14,2.04,-1.82,3.86,4.3,2.7,170.0,102.0,60,86.0,30.0,34.9,68.0,24.0,35.3,44.0,0.0,24.0,22.0,0.0,14.0,90.0,88.0,96.0
Surrey 89ers,Ronald Polite Iii,7,Ronald Polite Iii,28,28.4,795.2,404.0,14.4,140.0,286.0,49,30.0,90.0,33.3,94.0,121.0,77.7,27.0,77.0,104.0,169.0,25.0,8.0,77.0,75.0,373.7,24.5,18.6,7.8,4.8,338,742.0,26.5,34.3,50,4.2,27,25,65.8,48.0,12,1.89,-0.74,2.63,2.0,1.2,112.0,79.0,70.5,84.0,31.0,36.9,90.0,30.0,33.3,51.0,7.0,32.0,27.0,1.0,17.0,44.0,102.0,93.0
Bristol Flyers,Joseph Anderson,22,Joseph Anderson,28,30.5,853.4,373.0,13.3,139.0,331.0,42,56.0,175.0,32,39.0,48.0,81.2,12.0,55.0,67.0,152.0,51.0,1.0,39.0,40.0,364.0,22.5,17.4,7.1,3.1,331,704.0,25.1,32.9,36,3.6,29,12,52.5,37.3,10,3.28,-1.01,4.29,1.0,1.7,78.0,55.0,70.5,78.0,28.0,35.9,175.0,56.0,32,44.0,23.0,27.0,10.0,0.0,2.0,33.0,114.0,74.0
