Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
London Lions,21,Aaryndeep Rai,,1,26.1,26.1,7,7.0,3,5,60.0,1,1,100.0,0,1,0.0,3,4,7,1,2,3,2,3,70.0,64.3,12.9,94.1,9.9,1.4,12.1,19.8,15.6,5.2,4.4,12.4,26.9,0.2,11.41,3.11,8.3,4,2,50,0,0,0,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,29,26.2,760.5,584,20.1,201,336,59.8,25,60,41.7,157,216,72.7,37,83,120,129,24,4,63,50,63.5,67.7,27.5,118.2,24.6,2.5,4.8,11.2,7.9,29.5,1.6,0.5,12.8,0.64,10.42,7.53,2.89,210,145,69,66,31,47,60,25,41.7,20,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,15,Chaundee Brown Jr,,13,25.1,326.8,185,14.2,71,122,58.2,18,47,38.3,25,31,80.6,15,43,58,16,7,2,5,25,65.6,68.2,20.5,131.5,19.0,4.8,5.5,14.3,10.1,8.6,1.2,0.7,3.6,0.25,9.54,4.7,4.84,54,42,77.8,21,11,52.4,47,18,38.3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol Flyers,22,Joseph Anderson,,28,30.5,853.4,373,13.3,139,331,42.0,56,175,32.0,39,48,81.2,12,55,67,152,51,1,39,40,50.5,53.0,20.7,95.4,17.4,8.2,1.4,6.9,4.1,31.9,3.2,0.1,10.0,0.15,9.1,4.22,4.88,78,55,70.5,78,28,35.9,175,56,32,27,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,1,Joel Scott,,17,24.4,415.1,246,14.5,90,164,54.9,16,41,39.0,50,66,75.8,39,58,97,19,13,6,18,38,59.8,63.7,24.1,116.6,19.6,3.3,11.3,15.6,13.6,8.1,1.7,1.6,8.5,0.4,8.81,4.13,4.68,100,61,61,23,13,56.5,41,16,39,6,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,28,34.1,954.1,486,17.4,177,386,45.9,98,213,46.0,34,44,77.3,14,60,74,118,30,0,52,31,58.5,59.9,21.4,106.3,22.3,9.8,1.6,6.4,4.1,20.6,1.6,0.0,11.4,0.11,8.24,6.37,1.87,51,24,47.1,122,55,45.1,213,98,46,25,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,16,32.3,516.3,259,16.2,81,183,44.3,32,85,37.6,65,73,89.0,13,59,72,114,28,0,63,28,53.0,60.2,24.3,93.1,20.9,6.9,2.7,13.0,7.7,36.5,2.8,0.0,22.7,0.4,8.22,4.56,3.66,64,35,54.7,34,14,41.2,85,32,37.6,35,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,33,Shavar Reynolds Jr,,22,22.4,493.2,215,9.8,82,175,46.9,17,40,42.5,34,39,87.2,16,28,44,111,13,1,36,54,51.7,55.9,22.1,94.2,13.3,2.5,3.8,6.3,5.1,37.8,1.4,0.2,15.8,0.22,7.59,2.48,5.12,52,25,48.1,83,40,48.2,40,17,42.5,26,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,3,Ray'sean Taylor,,29,28.7,831.6,503,17.3,165,349,47.3,55,160,34.4,118,144,81.9,19,108,127,121,42,2,58,71,55.2,61.0,25.8,106.9,21.6,6.9,2.3,14.4,8.1,26.5,2.5,0.2,12.3,0.41,7.49,4.16,3.33,118,81,68.6,71,29,40.8,160,55,34.4,36,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,1,Dirk Williams,,27,31.8,858.7,391,14.5,140,303,46.2,66,163,40.5,45,62,72.6,11,98,109,71,25,22,37,46,57.1,59.2,19.8,106.5,19.0,7.9,1.4,11.4,6.6,14.0,1.5,2.7,10.1,0.2,7.44,4.41,3.02,76,47,61.8,64,27,42.2,163,66,40.5,15,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
