Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Loughborough Riders,J. Cook,12/31,J. Cook,19,28.7,546.1,295.0,15.5,105.0,255.0,41.2,53.0,154.0,34.4,32.0,35.0,91.4,20.0,50.0,70.0,34.0,16.0,7.0,20.0,23.0,259.6,24.2,27.4,3.2,6.5,5,300.0,15.8,27.9,9,1.8,19,2,22.6,21.9,5,1.31,-0.08,1.39,2.9,2.8,41.0,26.0,63.4,60.0,26.0,43.3,154.0,53.0,34.4,6.0,11.0,0.0,3.0,29.0,101.0,57.0
Milton Keynes Breakers,D. Jackson,1/10/9,D. Jackson,19,27.1,515.8,271.0,14.3,102.0,227.0,44.9,42.0,107.0,39.3,25.0,33.0,75.8,27.0,65.0,92.0,44.0,23.0,5.0,35.0,36.0,239.5,23.9,27.2,4.4,9.2,8,279.0,14.7,28.0,10,2.0,12,4,36.3,17.8,5,4.31,-1.5,5.81,3.0,3.0,93.0,49.0,52.7,25.0,10.0,40,107.0,42.0,39.3,11.0,18.0,0.0,6.0,40.0,109.0,61.0
Reading Rockets,J. Bouknight,4,J. Bouknight,19,29.1,553.8,265.0,13.9,95.0,215.0,44.2,38.0,100.0,38,37.0,48.0,77.1,10.0,37.0,47.0,99.0,34.0,0.0,38.0,48.0,253.6,24.2,25.3,9.4,4.5,14,279.0,14.7,26.6,18,2.6,19,7,40.8,26.1,7,5.59,-0.0,5.59,1.4,2.0,61.0,39.0,63.9,54.0,18.0,33.3,100.0,38.0,38,24.0,11.0,0.0,3.0,21.0,76.0,70.0
Essex Rebels,T. Child,22,T. Child,19,33.0,627.6,261.0,13.7,94.0,238.0,39.5,59.0,154.0,38.3,14.0,22.0,63.6,17.0,54.0,71.0,107.0,25.0,3.0,58.0,43.0,277.1,22.0,20.7,8.5,5.6,13,274.0,14.4,21.7,23,4.6,14,2,77.3,17.9,5,-0.37,-2.3,1.94,1.9,2.2,44.0,23.0,52.3,39.0,11.0,28.2,154.0,59.0,38.3,35.0,19.0,0.0,4.0,41.0,77.0,74.0
Worthing Thunder,E. Maynard,22,E. Maynard,19,29.7,565.2,251.0,13.2,95.0,253.0,37.5,24.0,90.0,26.7,37.0,59.0,62.7,24.0,46.0,70.0,26.0,23.0,3.0,25.0,19.0,268.8,23.2,21.8,2.3,6.1,8,259.0,13.6,22.5,21,3.0,21,2,48.0,22.9,7,-2.39,-4.84,2.45,2.7,3.9,66.0,31.0,47,96.0,39.0,40.6,90.0,24.0,26.7,9.0,12.0,0.0,4.0,48.0,80.0,73.0
Birmingham Rockets,L. Mcgregor,6,L. Mcgregor,19,31.7,602.3,228.0,12.0,80.0,201.0,39.8,24.0,90.0,26.7,44.0,69.0,63.8,30.0,56.0,86.0,93.0,37.0,4.0,38.0,41.0,229.8,19.1,18.9,7.7,7.1,13,241.0,12.7,20.0,21,2.3,21,12,40.0,30.3,9,2.83,-3.27,6.09,2.1,3.1,94.0,53.0,56.4,17.0,3.0,17.6,90.0,24.0,26.7,23.0,9.0,0.0,6.0,26.0,105.0,58.0
Worthing Thunder,M. Bryan-Amaning,11,M. Bryan-Amaning,19,23.4,443.7,216.0,11.4,89.0,205.0,43.4,3.0,20.0,15,35.0,57.0,61.4,30.0,81.0,111.0,35.0,24.0,12.0,33.0,37.0,223.8,24.6,23.9,3.9,12.3,7,223.0,11.7,24.6,27,3.9,18,12,58.0,24.3,7,-0.18,-4.96,4.78,4.1,3.1,146.0,73.0,50,39.0,13.0,33.3,20.0,3.0,15,14.0,17.0,0.0,2.0,42.0,19.0,43.0
Reading Rockets,C. Creek,14,C. Creek,19,26.1,496.4,213.0,11.2,78.0,182.0,42.9,42.0,106.0,39.6,15.0,18.0,83.3,43.0,89.0,132.0,34.0,20.0,19.0,20.0,42.0,160.2,17.1,22.7,3.6,14.0,15,228.0,12.0,24.3,18,3.6,14,4,57.1,16.8,5,6.62,0.61,6.01,4.7,3.5,48.0,29.0,60.4,28.0,7.0,25,106.0,42.0,39.6,11.0,6.0,0.0,3.0,55.0,42.0,53.0
Birmingham Rockets,O. Jackman,13,O. Jackman,19,20.4,388.4,203.0,10.7,73.0,144.0,50.7,10.0,38.0,26.3,47.0,71.0,66.2,36.0,93.0,129.0,42.0,24.0,1.0,27.0,26.0,159.6,20.5,26.1,5.4,16.6,4,207.0,10.9,26.6,30,5.0,21,6,63.5,24.6,6,6.24,-0.88,7.12,3.8,2.7,83.0,57.0,68.7,23.0,6.0,26.1,38.0,10.0,26.3,5.0,19.0,0.0,3.0,55.0,39.0,51.0
Essex Rebels,R. Udeh,14,R. Udeh,19,21.6,410.5,194.0,10.2,69.0,151.0,45.7,33.0,89.0,37.1,23.0,25.0,92,26.0,46.0,72.0,24.0,15.0,10.0,34.0,51.0,163.2,19.8,23.5,2.9,8.7,0,194.0,10.2,23.5,7,1.8,7,1,47.0,7.4,4,-0.44,-3.39,2.95,3.8,3.0,51.0,36.0,70.6,11.0,0.0,0,89.0,33.0,37.1,14.0,7.0,0.0,13.0,31.0,74.0,44.0
Worthing Thunder,B. Adeluola,5,B. Adeluola,19,27.6,524.9,186.0,9.8,68.0,159.0,42.8,29.0,77.0,37.7,21.0,33.0,63.6,16.0,55.0,71.0,78.0,19.0,2.0,30.0,54.0,180.0,16.7,17.4,7.3,6.6,4,190.0,10.0,17.7,16,3.2,8,2,90.1,10.9,5,0.04,-4.01,4.05,2.1,2.1,43.0,19.0,44.2,39.0,20.0,51.3,77.0,29.0,37.7,20.0,8.0,0.0,2.0,4.0,65.0,26.0
Milton Keynes Breakers,B. Baker-Mccann,11,B. Baker-Mccann,19,18.8,357.5,173.0,9.1,64.0,141.0,45.4,7.0,28.0,25,38.0,55.0,69.1,38.0,38.0,76.0,33.0,27.0,1.0,33.0,32.0,153.8,22.1,25.0,4.8,11.0,3,176.0,9.3,25.4,8,2.0,11,2,33.7,11.9,4,2.73,-3.73,6.46,2.8,3.4,96.0,51.0,53.1,16.0,5.0,31.2,28.0,7.0,25,15.0,10.0,0.0,8.0,37.0,47.0,30.0
Milton Keynes Breakers,J. Dietrich,12,J. Dietrich,19,24.1,457.9,154.0,8.1,62.0,159.0,39,21.0,81.0,25.9,9.0,11.0,81.8,19.0,39.0,58.0,35.0,16.0,12.0,16.0,20.0,154.4,17.3,17.4,4.0,6.5,0,154.0,8.1,17.4,10,1.7,10,5,41.0,14.2,6,1.61,-3.97,5.58,3.0,4.3,46.0,29.0,63,32.0,12.0,37.5,81.0,21.0,25.9,11.0,4.0,0.0,1.0,13.0,47.0,34.0
Birmingham Rockets,L. Okosieme,21,L. Okosieme,19,21.2,402.7,124.0,6.5,52.0,77.0,67.5,0.0,0.0,0,20.0,39.0,51.3,35.0,94.0,129.0,14.0,11.0,45.0,22.0,37.0,77.9,9.7,15.4,1.7,16.0,3,127.0,6.7,15.7,6,3.0,3,2,77.3,3.9,2,4.43,-3.94,8.37,5.0,4.0,68.0,49.0,72.1,9.0,3.0,33.3,0.0,0.0,0,7.0,7.0,0.0,8.0,38.0,28.0,17.0
Reading Rockets,S. Chamberlain,9,S. Chamberlain,19,13.6,259.0,103.0,5.4,36.0,87.0,41.4,25.0,61.0,41,6.0,9.0,66.7,10.0,29.0,39.0,21.0,11.0,4.0,5.0,27.0,82.5,16.9,21.0,4.3,8.0,0,103.0,5.4,21.0,6,2.0,3,0,100.0,3.0,3,5.86,-0.28,6.14,3.1,3.5,16.0,8.0,50,10.0,3.0,30,61.0,25.0,41,2.0,2.0,0.0,1.0,11.0,18.0,25.0
Essex Rebels,T. Hudson,9,T. Hudson,19,16.0,303.1,88.0,4.6,36.0,76.0,47.4,0.0,1.0,0,16.0,36.0,44.4,28.0,37.0,65.0,17.0,7.0,3.0,18.0,42.0,78.6,12.9,14.4,2.8,10.7,0,88.0,4.6,14.4,5,1.7,4,1,56.3,4.4,3,-5.71,-7.6,1.89,4.0,4.3,63.0,32.0,50.8,12.0,4.0,33.3,1.0,0.0,0,2.0,11.0,0.0,5.0,21.0,16.0,18.0
Worthing Thunder,E. Dadds,7,E. Dadds,19,26.2,497.6,87.0,4.6,29.0,87.0,33.3,15.0,57.0,26.3,14.0,21.0,66.7,10.0,80.0,90.0,48.0,27.0,3.0,36.0,43.0,117.4,11.5,8.6,4.7,8.9,3,90.0,4.7,8.9,0,0.0,3,0,0.0,4.0,3,-2.77,-8.14,5.36,2.8,3.9,23.0,13.0,56.5,7.0,1.0,14.3,57.0,15.0,26.3,23.0,8.0,1.0,4.0,7.0,24.0,20.0
Loughborough Riders,L. Campbell,4,L. Campbell,19,10.4,198.0,77.0,4.1,31.0,61.0,50.8,14.0,30.0,46.7,1.0,2.0,50,6.0,12.0,18.0,20.0,5.0,1.0,20.0,26.0,72.8,18.7,19.7,5.1,4.6,0,77.0,4.1,19.7,5,5.0,2,0,125.0,3.0,1,-3.74,-5.07,1.33,2.4,2.7,18.0,13.0,72.2,13.0,4.0,30.8,30.0,14.0,46.7,11.0,5.0,0.0,4.0,13.0,24.0,11.0
Birmingham Rockets,M. Gayle,8,M. Gayle,19,16.4,312.3,73.0,3.8,23.0,68.0,33.8,17.0,52.0,32.7,10.0,15.0,66.7,6.0,31.0,37.0,29.0,14.0,0.0,10.0,21.0,75.5,12.1,11.7,4.6,5.9,5,78.0,4.1,12.5,0,0.0,5,1,0.0,5.4,4,0.72,-5.09,5.81,2.3,4.2,6.0,4.0,66.7,10.0,2.0,20,52.0,17.0,32.7,4.0,1.0,0.0,5.0,5.0,11.0,3.0
Essex Rebels,A. Idiata-Mendez,20,A. Idiata-Mendez,19,15.3,291.4,62.0,3.3,24.0,73.0,32.9,4.0,27.0,14.8,10.0,14.0,71.4,24.0,25.0,49.0,12.0,7.0,6.0,15.0,27.0,67.4,11.5,10.6,2.0,8.4,0,62.0,3.3,10.6,4,1.3,6,0,33.3,6.0,3,-6.39,-7.85,1.46,3.8,5.0,45.0,19.0,42.2,1.0,1.0,100,27.0,4.0,14.8,5.0,5.0,0.0,5.0,14.0,15.0,14.0
Loughborough Riders,S. Wylie,43,S. Wylie,19,12.9,245.0,61.0,3.2,20.0,58.0,34.5,19.0,54.0,35.2,2.0,3.0,66.7,5.0,11.0,16.0,16.0,4.0,0.0,7.0,20.0,58.9,12.2,12.6,3.3,3.3,0,61.0,3.2,12.6,0,0,0,0,0,0.0,0,-4.25,-4.99,0.74,2.3,4.1,2.0,1.0,50,2.0,0.0,0,54.0,19.0,35.2,3.0,1.0,0.0,3.0,8.0,15.0,12.0
Essex Rebels,H. Gent,36,H. Gent,19,14.3,272.1,60.0,3.2,26.0,59.0,44.1,1.0,2.0,50,7.0,18.0,38.9,28.0,35.0,63.0,8.0,8.0,4.0,17.0,31.0,53.7,9.8,11.0,1.5,11.5,0,60.0,3.2,11.0,2,1.0,0,4,56.8,2.8,2,-6.11,-7.88,1.76,4.3,5.0,53.0,24.0,45.3,4.0,1.0,25,2.0,1.0,50,1.0,11.0,1.0,4.0,9.0,14.0,12.0
Loughborough Riders,D. Hadley,5,D. Hadley,19,11.1,211.2,57.0,3.0,23.0,56.0,41.1,6.0,27.0,22.2,5.0,7.0,71.4,10.0,18.0,28.0,11.0,3.0,1.0,14.0,27.0,60.6,14.6,13.7,2.6,6.7,3,60.0,3.2,14.4,0,0,0,0,0,0.0,0,-7.65,-8.35,0.69,3.2,4.3,25.0,17.0,68,4.0,0.0,0,27.0,6.0,22.2,6.0,5.0,0.0,3.0,4.0,28.0,21.0
Essex Rebels,M. Wol-Cummings,0,M. Wol-Cummings,19,8.4,158.9,45.0,2.4,15.0,39.0,38.5,5.0,12.0,41.7,10.0,12.0,83.3,10.0,7.0,17.0,9.0,4.0,0.0,10.0,12.0,42.5,13.3,14.1,2.8,5.3,2,47.0,2.5,14.7,5,2.5,3,2,64.4,3.9,2,-4.98,-6.05,1.08,2.7,4.2,23.0,10.0,43.5,4.0,0.0,0,12.0,5.0,41.7,3.0,6.0,0.0,1.0,10.0,8.0,9.0
Bristol Flyers II,T. Browne,7/8,T. Browne,19,12.8,242.4,42.0,2.2,15.0,71.0,21.1,8.0,42.0,19,4.0,6.0,66.7,6.0,24.0,30.0,13.0,3.0,0.0,13.0,12.0,77.4,15.9,8.6,2.7,6.2,2,44.0,2.3,9.0,0,0,0,0,0,0.0,0,-13.07,-10.35,-2.72,2.8,4.7,18.0,4.0,22.2,11.0,3.0,27.3,42.0,8.0,19,12.0,1.0,0.0,0.0,6.0,9.0,7.0
Loughborough Riders,O. Curran,6,O. Curran,19,6.3,118.8,12.0,0.6,4.0,14.0,28.6,2.0,8.0,25,2.0,4.0,50,7.0,12.0,19.0,14.0,5.0,1.0,17.0,3.0,24.7,10.6,5.1,6.0,8.1,0,12.0,0.6,5.1,0,0,0,0,0,0.0,0,-6.54,-8.36,1.82,2.6,4.2,5.0,2.0,40,1.0,0.0,0,8.0,2.0,25,8.0,8.0,0.0,1.0,3.0,5.0,5.0
Essex Rebels,M. Brown,2,M. Brown,18,35.2,633.7,429.0,23.8,155.0,317.0,48.9,39.0,103.0,37.9,80.0,93.0,86,23.0,70.0,93.0,106.0,70.0,4.0,67.0,45.0,385.8,30.3,33.6,8.3,7.3,22,451.0,25.1,35.4,33,5.5,25,7,58.8,31.1,6,8.46,1.91,6.55,1.6,1.0,162.0,97.0,59.9,52.0,19.0,36.5,103.0,39.0,37.9,32.0,25.0,0.0,10.0,76.0,168.0,116.0
Nottingham Hoods,T. Williams,0/1/9,T. Williams,18,35.0,629.5,397.0,22.1,153.0,343.0,44.6,34.0,138.0,24.6,57.0,88.0,64.8,19.0,84.0,103.0,98.0,43.0,10.0,43.0,35.0,389.5,31.7,32.2,7.9,8.3,15,412.0,22.9,33.4,28,5.6,16,6,75.1,20.6,5,6.4,0.73,5.67,2.5,1.5,158.0,103.0,65.2,47.0,16.0,34,138.0,34.0,24.6,23.0,12.0,0.0,8.0,40.0,148.0,88.0
London Cavaliers,D. Braster,23,D. Braster,18,31.5,566.4,320.0,17.8,136.0,269.0,50.6,16.0,59.0,27.1,32.0,47.0,68.1,35.0,114.0,149.0,47.0,12.0,11.0,57.0,39.0,299.2,27.5,29.4,4.3,13.7,12,332.0,18.4,30.5,19,2.7,19,4,45.8,26.8,7,1.15,-1.67,2.83,3.8,2.5,144.0,91.0,63.2,66.0,29.0,43.9,59.0,16.0,27.1,25.0,17.0,0.0,15.0,57.0,102.0,59.0
Newcastle Knights,S. Trunley,10,S. Trunley,18,35.9,646.3,318.0,17.7,113.0,271.0,41.7,59.0,159.0,37.1,33.0,40.0,82.5,32.0,56.0,88.0,81.0,27.0,0.0,31.0,39.0,276.1,21.4,24.7,6.3,6.8,24,342.0,19.0,26.6,53,6.6,38,7,64.5,43.1,8,2.73,0.71,2.02,2.2,2.8,53.0,30.0,56.6,59.0,24.0,40.7,159.0,59.0,37.1,12.0,14.0,0.0,5.0,52.0,72.0,55.0
London Cavaliers,J. Manning,10,J. Manning,18,35.2,633.4,316.0,17.6,113.0,249.0,45.4,56.0,130.0,43.1,34.0,43.0,79.1,14.0,65.0,79.0,79.0,18.0,8.0,62.0,33.0,303.3,24.9,26.0,6.5,6.5,8,324.0,18.0,26.6,24,4.0,19,0,63.2,24.0,6,2.63,0.43,2.19,2.1,1.8,84.0,45.0,53.6,35.0,12.0,34.3,130.0,56.0,43.1,39.0,20.0,1.0,2.0,30.0,124.0,56.0
Yorkshire Dragons,N. Lewis,93,N. Lewis,18,29.0,522.0,274.0,15.2,90.0,233.0,38.6,29.0,104.0,27.9,65.0,79.0,82.3,7.0,62.0,69.0,116.0,41.0,6.0,63.0,53.0,310.8,29.4,25.9,11.0,6.5,7,281.0,15.6,26.5,8,1.6,6,7,44.1,10.1,5,2.34,-1.94,4.28,1.3,1.2,92.0,44.0,47.8,37.0,17.0,45.9,104.0,29.0,27.9,38.0,18.0,1.0,6.0,23.0,104.0,92.0
Milton Keynes Breakers,X. Wilson,21,X. Wilson,18,26.3,472.8,268.0,14.9,116.0,231.0,50.2,8.0,31.0,25.8,28.0,41.0,68.3,49.0,92.0,141.0,54.0,25.0,22.0,37.0,38.0,227.6,24.7,29.3,5.9,15.4,12,280.0,15.6,30.6,14,2.3,20,2,33.5,22.9,6,6.76,-1.17,7.93,4.5,2.7,126.0,83.0,65.9,74.0,25.0,33.8,31.0,8.0,25.8,16.0,20.0,0.0,1.0,69.0,42.0,44.0
Milton Keynes Breakers,J. Spencer,23,J. Spencer,18,32.6,587.0,265.0,14.7,82.0,190.0,43.2,32.0,97.0,33,69.0,76.0,90.8,8.0,111.0,119.0,140.0,28.0,4.0,55.0,40.0,259.6,22.7,23.3,12.3,10.5,18,283.0,15.7,24.9,29,4.8,16,10,71.1,25.4,6,7.1,-0.81,7.91,2.2,1.3,63.0,38.0,60.3,29.0,11.0,37.9,97.0,32.0,33,37.0,11.0,0.0,7.0,34.0,70.0,67.0
London Cavaliers,A. Roberts,4,A. Roberts,18,34.8,626.0,265.0,14.7,99.0,210.0,47.1,44.0,101.0,43.6,23.0,31.0,74.2,18.0,73.0,91.0,71.0,15.0,7.0,42.0,36.0,237.7,19.7,22.0,5.9,7.6,3,268.0,14.9,22.3,9,1.1,13,1,33.5,14.4,8,2.57,-0.19,2.75,2.4,2.3,79.0,43.0,54.4,30.0,12.0,40,101.0,44.0,43.6,25.0,11.0,0.0,6.0,34.0,67.0,31.0
Worthing Thunder,A. Scarborough,4,A. Scarborough,18,24.0,432.1,259.0,14.4,107.0,190.0,56.3,9.0,28.0,32.1,36.0,74.0,48.6,51.0,76.0,127.0,18.0,23.0,4.0,20.0,37.0,183.9,20.8,29.4,2.0,14.4,0,259.0,14.4,29.4,12,1.7,12,6,41.0,15.6,7,4.28,0.03,4.25,4.3,2.4,143.0,91.0,63.6,17.0,5.0,29.4,28.0,9.0,32.1,2.0,11.0,0.0,7.0,53.0,78.0,70.0
London Cavaliers,M. Beasley,15,M. Beasley,18,30.7,552.4,252.0,14.0,104.0,233.0,44.6,29.0,100.0,29,15.0,34.0,44.1,48.0,63.0,111.0,31.0,26.0,13.0,39.0,45.0,229.4,21.6,23.8,2.9,10.5,0,252.0,14.0,23.8,14,4.7,9,0,77.8,11.0,3,0.91,-1.89,2.81,3.2,3.7,99.0,64.0,64.6,33.0,10.0,30.3,100.0,29.0,29,13.0,14.0,0.0,12.0,57.0,82.0,54.0
Reading Rockets,M. Bryant,10,M. Bryant,18,27.9,502.4,248.0,13.8,101.0,181.0,55.8,6.0,26.0,23.1,40.0,53.0,75.5,22.0,60.0,82.0,51.0,28.0,2.0,30.0,38.0,203.8,21.5,26.1,5.4,8.6,6,254.0,14.1,26.7,17,2.8,10,5,69.7,13.2,6,5.54,-1.13,6.67,2.7,2.6,122.0,80.0,65.6,31.0,13.0,41.9,26.0,6.0,23.1,10.0,10.0,0.0,10.0,29.0,84.0,51.0
Milton Keynes Breakers,C. Thompson,10/8,C. Thompson,18,26.3,473.5,241.0,13.4,87.0,204.0,42.6,37.0,105.0,35.2,30.0,50.0,60,26.0,59.0,85.0,29.0,16.0,2.0,14.0,45.0,205.4,22.3,26.3,3.2,9.3,2,243.0,13.5,26.5,19,4.8,14,4,60.3,16.8,4,2.74,-2.25,5.0,3.2,3.5,66.0,36.0,54.5,32.0,13.0,40.6,105.0,37.0,35.2,2.0,4.0,0.0,8.0,43.0,74.0,69.0
Hemel Storm,M. Norman,2,M. Norman,18,25.3,455.4,239.0,13.3,86.0,188.0,45.7,38.0,109.0,34.9,29.0,31.0,93.5,7.0,43.0,50.0,28.0,14.0,4.0,26.0,32.0,211.8,22.6,25.3,3.0,5.3,0,239.0,13.3,25.3,11,2.8,10,1,52.7,10.4,4,0.38,-1.53,1.9,2.8,3.2,57.0,39.0,68.4,21.0,8.0,38.1,109.0,38.0,34.9,9.0,13.0,0.0,4.0,20.0,98.0,48.0
Loughborough Riders,J. Campbell,0,J. Campbell,18,30.5,548.5,235.0,13.1,92.0,240.0,38.3,41.0,131.0,31.3,10.0,15.0,66.7,13.0,73.0,86.0,109.0,23.0,3.0,64.0,31.0,285.7,26.5,21.8,10.1,8.0,2,237.0,13.2,21.9,6,3.0,4,3,56.4,6.3,2,-1.82,-3.27,1.45,1.9,2.0,79.0,43.0,54.4,30.0,8.0,26.7,131.0,41.0,31.3,45.0,18.0,0.0,1.0,23.0,66.0,31.0
Yorkshire Dragons,D. Ulph,10,D. Ulph,18,34.5,620.8,234.0,13.0,105.0,169.0,62.1,0.0,3.0,0,24.0,57.0,42.1,88.0,164.0,252.0,42.0,21.0,12.0,27.0,31.0,127.8,10.1,18.6,3.3,20.0,7,241.0,13.4,19.1,11,2.2,5,8,64.6,8.5,5,3.45,-0.03,3.48,5.0,3.3,148.0,100.0,67.6,18.0,5.0,27.8,3.0,0.0,0,14.0,8.0,0.0,5.0,88.0,32.0,57.0
