# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 217
# Qualified players exported: 122
# Total stints used: 3420
# Garbage time stints excluded: 249
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Milton Keynes Breakers,11,B. Baker-Mccann,631,-1.58,1.44,-0.13
Birmingham Rockets,21,L. Okosieme,780,-1.7,1.55,-0.14
Loughborough Riders,22,M. Gordon,332,0.72,-0.9,-0.18
Newcastle Knights,11,J. Thames,1445,2.88,-3.14,-0.27
Derby Trailblazers,4,C. Brown,750,0.95,-1.57,-0.62
Yorkshire Dragons,5,J. Melke,1085,-0.51,-0.25,-0.76
Worthing Thunder,0,D. Evans,688,-1.52,0.65,-0.87
Birmingham Rockets,7,F. Mughaal,504,0.36,-1.25,-0.89
Newcastle Knights,3,H. Abdul,629,1.38,-2.26,-0.89
Worthing Thunder,11,M. Bryan-Amaning,889,-0.03,-1.11,-1.13
Bristol Hurricanes,4,C. Samuels,974,-0.35,-0.8,-1.15
Yorkshire Dragons,5,J. Mielke,273,0.08,-1.3,-1.22
Worthing Thunder,22,E. Maynard,1086,-2.53,1.2,-1.33
Hemel Storm,10,D. Nelson-Henry,811,-0.52,-0.84,-1.36
Derby Trailblazers,0,C. Burr,327,-1.13,-0.51,-1.64
Milton Keynes Breakers,15,M. New Jr.,537,-1.96,0.16,-1.8
Worthing Thunder,5,B. Adeluola,985,0.97,-2.77,-1.8
Derby Trailblazers,13,C. Washington,988,-0.96,-0.9,-1.86
Nottingham Hoods,7,S. Akano,905,-1.52,-0.55,-2.08
Bristol Flyers II,6,E. Ekwegh,296,-0.66,-1.5,-2.17
London Cavaliers,11,J. Richards,363,-3.15,0.7,-2.45
Essex Rebels,1,M. Amako,426,-3.49,0.99,-2.51
Loughborough Riders,10,B. Woog,316,-1.99,-0.64,-2.63
Bristol Flyers II,7,G. Landolfi,392,-3.65,1.0,-2.65
Loughborough Riders,43,S. Wylie,427,-2.22,-0.48,-2.7
Loughborough Riders,11,M. Joiner,1026,-2.38,-0.34,-2.72
Essex Rebels,0,M. Wol-Cummings,271,-3.24,0.49,-2.75
Bristol Flyers II,13,R. Eigbe,754,-1.54,-1.28,-2.82
Bristol Hurricanes,12,E. Dusha,943,-1.67,-1.17,-2.84
Nottingham Hoods,6,E. Bailey,999,-1.05,-2.22,-3.26
Hemel Storm,3,B. Inger,872,-1.48,-1.88,-3.36
Hemel Storm,12,T. Johnson,644,-1.58,-1.84,-3.41
Derby Trailblazers,30,R. Marsden,637,-1.26,-2.16,-3.42
Bristol Hurricanes,2,K. Hill,257,-1.95,-1.55,-3.51
Yorkshire Dragons,14,L. Rooney,648,-0.82,-2.71,-3.53
Hemel Storm,23,D. Parkinson,355,-1.12,-2.52,-3.64
London Cavaliers,3,D. Ainembabazi,296,-3.63,-0.7,-4.33
Essex Rebels,20,A. Idiata-Mendez,515,-2.88,-1.59,-4.47
Bristol Flyers II,0,Y. Hafid,888,-3.21,-1.3,-4.51
Bristol Hurricanes,1,D. Edozie,947,-3.16,-1.61,-4.77
Bristol Flyers II,11,R. Price,336,-3.31,-1.53,-4.84
Essex Rebels,14,R. Udeh,796,-1.1,-3.79,-4.89
Nottingham Hoods,4,T. Walker,547,-4.4,-0.62,-5.02
Hemel Storm,7,J. Burnell,470,-2.47,-2.55,-5.02
Worthing Thunder,35,J. Lashley,349,-4.37,-0.89,-5.26
Bristol Flyers II,21,N. Sagkovits,549,-2.25,-3.17,-5.41
Bristol Hurricanes,24,J. Claar,293,-2.17,-3.29,-5.46
Loughborough Riders,5,D. Hadley,350,-2.51,-3.25,-5.76
Bristol Flyers II,12,J. Craggs,438,-5.71,-1.05,-6.76
Essex Rebels,36,H. Gent,492,-5.67,-1.4,-7.07
Bristol Flyers II,8,T. Browne,429,-4.4,-3.49,-7.89
Bristol Flyers II,24,N. Ladjimi,873,-4.22,-4.14,-8.36
Bristol Flyers II,4,A. Bhebhe,336,-5.03,-3.6,-8.64
Bristol Flyers II,10,L. Ayinla,682,-6.82,-2.04,-8.87
