# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 456
# Qualified players exported: 224
# Total stints used: 6016
# Garbage time stints excluded: 286
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Birmingham City University Senior Men,11,R. Faure-Daley,1150,5.04,5.4,10.43
Solent Kestrels Senior Men,6,E. Round,849,4.09,3.74,7.82
Solent Kestrels Senior Men,5,A. Arissol,859,2.06,4.68,6.74
CoLA Southwark Pride Senior Men,13,T. Gass,689,3.95,2.68,6.62
Birmingham City University Senior Men,10,V. Ferreira,582,3.78,1.78,5.57
Myerscough Basketball Academy Senior Men I,0,H. Sheehan,1017,3.64,1.74,5.38
Barnet Bulldogs Senior Men,22,R. Mccowan,505,3.06,2.21,5.27
Worcester Wolves Senior Men,21,E. Burgess,1182,4.5,0.64,5.14
Sheffield Arrows Senior Men,23,D. Soares,1599,4.57,0.55,5.12
Barking Abbey Senior Men I,10,K. Mabaya,710,3.97,1.08,5.05
Barnet Bulldogs Senior Men,32,L. Francis,358,0.67,4.13,4.8
Manchester Magic Senior Men I,5,O. Iguma,620,1.59,3.21,4.8
Birmingham City University Senior Men,17,C. Hayden,841,2.37,2.23,4.6
Manchester Magic Senior Men I,13,D. Davies,806,1.99,2.59,4.58
Worcester Wolves Senior Men,9,E. Yeboah,740,1.93,2.59,4.52
Solent Kestrels Senior Men,11,L. Busumbru,583,2.36,1.97,4.33
Richmond Knights Senior Men,14,K. Hypolite-Sealy,684,0.22,4.06,4.27
Sheffield Sharks Senior Men,12,S. Hanson-Young,1275,2.43,1.83,4.26
Barnet Bulldogs Senior Men,8,T. Ojuri,489,3.72,0.51,4.23
St Helens Saints Senior Men,9,C. Murtagh,1058,1.91,2.27,4.18
Solent Kestrels Senior Men,4,J. Ofman,606,1.96,2.22,4.17
Barnet Bulldogs Senior Men,6,S. Cooper,993,2.71,1.44,4.15
Manchester Magic Senior Men I,15,B. Goodall,956,3.31,0.71,4.02
Myerscough Basketball Academy Senior Men I,9,O. Esingle,841,1.09,2.8,3.9
Barking Abbey Senior Men I,5,M. Filho,437,-0.97,4.87,3.9
Worcester Wolves Senior Men,10,H. Ferreira,1156,-0.48,3.98,3.5
Sheffield Arrows Senior Men,25,A. Lycoudis,366,2.03,1.42,3.46
Manchester Magic Senior Men I,3,O. Babalola,610,0.93,2.46,3.39
Leicester Warriors Senior Men,8,P. Chingombe,399,3.31,0.02,3.33
Barking Abbey Senior Men I,12,O. Anyanwu,398,0.04,3.28,3.33
Leicester Warriors Senior Men,9,M. Nelson,1214,0.2,3.06,3.26
Manchester Magic Senior Men I,8,J. Walton,1151,1.27,1.87,3.14
Worcester Wolves Senior Men,6,W. Santhe,1226,2.1,1.04,3.13
Worcester Wolves Senior Men,13,G. Stergiopoulos,775,3.23,-0.14,3.09
Sheffield Arrows Senior Men,8,K. Bagga,550,2.43,0.66,3.09
London Stars Senior Men,99,N. Zajankauskas,1125,1.66,1.42,3.07
St Helens Saints Senior Men,10,K. Jones,845,2.09,0.93,3.03
Barnet Bulldogs Senior Men,21,S. Williams,663,0.25,2.74,2.99
St Helens Saints Senior Men,4,J. Collamat,717,0.45,2.51,2.96
Myerscough Basketball Academy Senior Men I,10,S. Laditan-Adebiyi,1314,1.99,0.92,2.92
Solent Kestrels Senior Men,16,W. Kitenge,479,0.34,2.53,2.87
Birmingham City University Senior Men,16,E. Nweke,274,1.01,1.86,2.87
St Helens Saints Senior Men,14,D. Lufadeju,1409,1.78,0.99,2.77
London Stars Senior Men,11,J. Hayes,868,0.48,2.28,2.76
London Stars Senior Men,9,R. Martin,1155,1.88,0.85,2.73
Cardiff Met Archers Senior Men I,10,G. Williams,852,0.06,2.62,2.68
Birmingham City University Senior Men,9,S. Toluwase,991,0.83,1.66,2.5
London Lions Senior Men II,8,J. Ako - Mensah,764,1.98,0.51,2.49
Cobham Cobras Senior Men,99,D. Orija,253,0.41,2.01,2.42
London Stars Senior Men,5,S. Pleszak,278,-0.09,2.48,2.39
Solent Kestrels Senior Men,15,A. Briggs,557,0.84,1.49,2.33
London Stars Senior Men,6,N. Cassel,415,1.37,0.69,2.06
Manchester Magic Senior Men I,7,A. Bile,996,2.66,-0.68,1.98
Sheffield Sharks Senior Men,21,C. Andrews,803,1.18,0.78,1.96
Sheffield Sharks Senior Men,3,W. Skaines,252,-1.67,3.61,1.94
Birmingham City University Senior Men,9,S. Lyn,283,0.69,1.05,1.74
Barking Abbey Senior Men I,32,E. Tomking,739,0.71,0.95,1.66
CoLA Southwark Pride Senior Men,11,K. Capanzana,571,1.31,0.31,1.62
Barking Abbey Senior Men I,13,D. Orija,452,0.07,1.52,1.59
Myerscough Basketball Academy Senior Men I,12,Z. Trezvant,881,1.74,-0.18,1.56
Barking Abbey Senior Men I,23,J. Mendes,828,-1.56,3.09,1.53
Barnet Bulldogs Senior Men,1,D. Brown,741,1.96,-0.49,1.47
Leicester Warriors Senior Men,11,B. Agrobo,393,-0.01,1.38,1.37
London Stars Senior Men,53,B. Kaboza,268,0.02,1.34,1.36
Barnet Bulldogs Senior Men,23,E. Djanogly,409,1.26,0.09,1.35
Greenwich Titans Senior Men,13,I. Temilola,624,-0.64,1.97,1.33
Cobham Cobras Senior Men,19,C. Ollis,817,0.31,1.01,1.32
Manchester Magic Senior Men I,6,S. Gordon,767,-1.12,2.42,1.3
Barking Abbey Senior Men I,14,O. Visockas,393,0.05,1.21,1.26
Birmingham City University Senior Men,3,R. Oberia,1144,1.74,-0.53,1.21
Cobham Cobras Senior Men,33,L. Mustre,302,0.8,0.37,1.17
Solent Kestrels Senior Men,8,E. Lotriet,491,-1.21,2.34,1.14
Worcester Wolves Senior Men,12,L. Ferreira,372,-2.07,3.19,1.13
Sheffield Arrows Senior Men,50,M. Ibrahim,971,2.96,-1.84,1.12
