Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
BKM Lučenec,3,"Boone Jr, Eric Dean Lewis",,1,35.9,35.9,13,13.0,5,18,27.8,2,10,20.0,1,2,50.0,2,0,2,4,2,1,4,2,33.3,34.4,27.8,56.8,16.5,12.7,4.5,0.0,2.5,18.3,2.7,2.4,17.5,0.11,0.76,-0.55,1.3,5,1,20,3,2,66.7,10,2,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spišskí Rytieri,33,"Mrviš, Tomáš",,24,17.7,424.7,117,4.9,35,88,39.8,31,72,43.1,16,18,88.9,6,39,45,28,14,4,12,54,57.4,61.0,11.5,108.4,6.3,3.9,1.5,9.6,5.6,9.6,1.7,0.9,11.1,0.2,0.71,1.11,-0.4,2,1,50,13,3,23.1,72,31,43.1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Komárno,8,"Stevenson, Tyler Donovan",,3,29.7,89.0,31,10.3,13,26,50.0,0,0,0,5,9,55.6,6,25,31,1,2,1,7,8,50.0,51.7,18.0,83.9,12.3,0.0,6.8,25.6,16.7,1.9,1.1,1.2,18.9,0.35,0.63,-1.4,2.03,17,11,64.7,9,2,22.2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Prievidza,6,"Kokavec, Samuel",,14,0.3,4.0,2,0.1,1,2,50.0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,50.0,50.0,21.6,100.0,0.2,0.0,23.7,51.5,37.0,0.0,0.0,0.0,0.0,0.0,0.49,-1.38,1.87,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKM Lučenec,11,"Gantt Jr, Greg Allen",,1,17.1,17.1,4,4.0,2,4,50.0,0,1,0.0,0,0,0,0,4,4,2,0,1,0,5,50.0,50.0,10.2,100.0,5.1,1.3,0.0,22.8,10.4,18.4,0.0,5.0,0.0,0.0,0.45,-2.42,2.87,1,1,100,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Prievidza,0,"Krucký, Jakub",,4,0.1,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.44,-1.41,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Slovan Bratislava,33,"Zelizňák, Maroš",,9,4.2,38.1,19,2.1,8,12,66.7,0,0,0,3,6,50.0,6,7,13,2,0,0,3,4,66.7,64.9,21.2,107.7,2.8,0.0,18.4,16.7,17.5,9.9,0.0,0.0,17.0,0.5,0.4,-0.39,0.79,11,7,63.6,1,1,100,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MBK Baník Handlová,43,"Dragović, Petar",,13,25.2,327.8,58,4.5,18,60,30.0,10,41,24.4,12,18,66.7,20,59,79,10,11,24,10,41,38.3,42.7,10.9,74.4,5.8,4.1,6.2,21.5,13.2,5.0,1.8,7.4,12.8,0.3,0.4,-2.1,2.5,11,3,27.3,8,5,62.5,41,10,24.4,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitra Blue Wings,95,"Fusek, Michael",,3,12.6,37.9,13,4.3,4,11,36.4,1,2,50.0,4,10,40.0,5,11,16,1,0,0,2,3,40.9,42.2,20.8,74.7,5.7,0.9,13.4,28.6,21.1,4.1,0.0,0.0,11.5,0.91,0.33,-0.91,1.24,3,2,66.7,6,1,16.7,2,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iskra Svit,0,"D´amico, Troy",,2,15.4,30.8,7,3.5,3,5,60.0,1,2,50.0,0,0,0,0,1,1,3,2,0,2,1,70.0,70.0,11.9,100.0,5.0,1.4,0.0,3.9,2.1,18.0,3.7,0.0,28.6,0.0,0.31,-0.37,0.68,2,2,100,1,0,0,2,1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
