Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Millin, Tyler Terell, Ormiston, Elijah Gregory, Pospišil, Martin, Wiggins, Carrington Roderick",1,2.9,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,174.2,92.5,81.8,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Gray, Aaron Jamal Naseem, Mckeithan, Corey Kaydon, Pospišil, Martin, Volárik, Samuel",1,1.7,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,101.8,295.3,-193.5,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Balogh, Máté, Olabode, Adeniyi Gabriel, Volárik, Samuel, Wiggins, Carrington Roderick",1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,100.0,104.2,-4.2,0,0,0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Kalinay, Samuel, Millin, Tyler Terell, Olabode, Adeniyi Gabriel, Wiggins, Carrington Roderick",1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,73.0,151.0,-78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Balogh, Máté, Millin, Tyler Terell, Olabode, Adeniyi Gabriel, Wiggins, Carrington Roderick",1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,236.7,208.3,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balogh, Gergely",BC Komárno,17,"Balogh, Gergely","Koller, Martin, Millin, Tyler Terell, Olabode, Adeniyi Gabriel, Wiggins, Carrington Roderick",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,82.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Balogh, Máté",BC Komárno,0,"Balogh, Máté","Gray, Aaron Jamal Naseem, Mckeithan, Corey Kaydon, Millin, Tyler Terell, Volárik, Samuel",5,11.2,3,1,3,33.3,1,1,100.0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0.6,13.4,93.8,101.3,-7.6,50.0,50.0,100.0,0.0,0,0,0,2,0,0,1,1,100,0,0,0,0,0,3,3
"Balogh, Máté",BC Komárno,0,"Balogh, Máté","Gray, Aaron Jamal Naseem, Millin, Tyler Terell, Volárik, Samuel, Wiggins, Carrington Roderick",4,9.6,0,0,2,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,3,0,0,0.0,0.0,118.2,56.7,61.5,0.0,0.0,0,25.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Balogh, Máté",BC Komárno,0,"Balogh, Máté","Koller, Martin, Ormiston, Elijah Gregory, Volárik, Samuel, Wiggins, Carrington Roderick",3,7.6,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,89.3,88.3,1.1,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Balogh, Máté",BC Komárno,0,"Balogh, Máté","Millin, Tyler Terell, Ormiston, Elijah Gregory, Volárik, Samuel, Wiggins, Carrington Roderick",2,7.1,4,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2.0,34.3,85.7,112.8,-27.2,100.0,100.0,0.0,0.0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0
