Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
BKM Mimel Lučenec,"Beaubrun, Jalil Omar, Beck, Tervell Tyshawn, Boone Jr, Eric Dean Lewis, Smith, Tevin Michael, Willett, Shaun Gregory",BC Komárno,"Gray, Aaron Jamal Naseem, Pospišil, Martin, Stevenson, Tyler Donovan, Volárik, Samuel, Wiggins, Carrington Roderick",1,244,4.1,6.5,5,2,6,33.3,1,4,25,0,0,0,0,4,4,1,0,0,0,1,5,2,10,20,0,3,0,1,2,50,5,4,9,1,0,0,1,1,6.0,7.1,83.3,70.2,13.2,70.2,83.3,-13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Mc Gill, Rickey Isaiah Justin, Ogundiran, Omotayo Jordan, Solčánsky, Samuel, Stuckman, Tanner Matthew, Wesson Jr, Keith Andre",Iskra Svit,"Atwood, Tyrin Ja´quain, Dailey, Maishe Ramel, Jackson, Jasean Jatar, Matušek, Július, Yap Jr, Donavan Ashley",1,175,2.9,6.5,4,2,5,40,0,2,0,0,0,0,0,5,5,2,0,2,1,1,4,2,8,25,0,3,0,0,0,0,1,3,4,1,0,1,0,0,6.0,6.9,66.7,57.7,8.9,57.7,66.7,-8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Mc Gill, Rickey Isaiah Justin, Ogundiran, Omotayo Jordan, Solčánsky, Samuel, Stuckman, Tanner Matthew, Wesson Jr, Keith Andre",Iskra Svit,"Atwood, Tyrin Ja´quain, Dailey, Maishe Ramel, Jackson, Jasean Jatar, Matušek, Július, Rožánek, Róbert",1,145,2.4,6.5,5,2,5,40,1,4,25,0,0,0,0,1,1,1,1,0,1,0,7,3,4,75,1,1,100,0,0,0,0,3,3,1,1,0,3,1,6.0,7.0,83.3,100,-16.7,100,83.3,16.7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Slovan Bratislava,"Abrhám, David, Kovačević, Viktor, Medford Jr, Lester Fezell, Pavelka, Tomáš, Radovanović, Marko",BKM Lučenec,"Beaubrun, Jalil Omar, Boone Jr, Eric Dean Lewis, Gantt Jr, Greg Allen, Siládi, Matej, Wright, Atin Carl",1,142,2.4,6.4,5,1,1,100,0,0,0,3,9,33.3,0,3,3,1,0,0,2,3,7,2,6,33.3,1,4,25,2,2,100,1,3,4,0,1,0,0,6,7.0,5.8,71.8,120.5,-48.6,120.5,71.8,48.6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iskra Svit,"Jackson, Jason, Matušek, Július, Turza, Šimon, Watts, Rocket, Witt, Sevon Marquise",Spišskí Rytieri,"Balogáč, Jan, Fahrenholtz, Josef John, Hill, Isaiah Malik, Jefferson, Joshua Stephen, Kenney, Caleb Jamerson",1,226,3.8,6.4,7,3,8,37.5,1,3,33.3,0,0,0,2,3,5,2,1,0,0,1,6,3,7,42.9,0,2,0,0,0,0,1,3,4,1,0,1,1,2,5.9,6.9,119.5,86.6,32.9,86.6,119.5,-32.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Košice Wolves,"Carter-Hollinger Iii, Derrick Deshaun, Early, David Lee, Halada, Filip, Rupert Iii, Clarence Edward, Wolfe, Todd Jacob",Patrioti Levice,"Carius, William Glen, Krajčovič, Alex, Mc Gill, Rickey Isaiah Justin, Music, Novak, Wesson Jr, Keith Andre",1,203,3.4,6.4,2,1,5,20,0,3,0,0,0,0,0,2,2,1,0,0,1,1,11,4,8,50,1,5,20,2,2,100,2,4,6,2,1,0,0,1,6.0,6.7,33.3,163.2,-129.9,163.2,33.3,129.9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrioti Levice,"Carius, William Glen, Dorsey, Gabriel Jerome, Krajčovič, Alex, Mc Gill, Rickey Isaiah Justin, Music, Novak",BC Komárno,"Gray, Aaron Jamal Naseem, Henry, Tyron Desean, Lawrence, Kimani, Volárik, Samuel, Wiggins, Carrington",1,158,2.6,6.4,9,3,3,100,1,1,100,2,2,100,0,1,1,3,1,0,3,1,10,4,5,80,2,2,100,0,0,0,0,0,0,3,3,0,1,2,6.9,6.0,130.8,166.7,-35.9,166.7,130.8,35.9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spišskí Rytieri,"Antoni, Adam, Hill, Isaiah Malik, Jefferson, Joshua Stephen, Kenney, Caleb Jamerson, Kincel, Samuel",MBK Baník Handlová,"Deang, Deng Thowat, Johnson, Austin Calvin, Kováčik, Peter, Láštic, Juraj, Sljivancanin, Jovan",1,278,4.6,6.4,3,1,8,12.5,0,3,0,1,2,50,3,2,5,1,0,0,0,3,10,4,8,50,1,3,33.3,1,3,33.3,3,5,8,1,0,1,0,1,6.1,6.8,49.4,148.1,-98.7,148.1,49.4,98.7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBK Baník Handlová,"Gutalj, Marko, Johnson, Austin Calvin, Kováčik, Peter, Láštic, Juraj, Šljivančanin, Jovan",Košice Wolves,"Carter-Hollinger Iii, Derrick Deshaun, Early, David Lee, Halada, Filip, Monček, Adam, Rupert Iii, Clarence Edward",1,228,3.8,6.4,7,2,5,40,2,3,66.7,1,2,50,0,3,3,2,0,1,0,2,6,3,8,37.5,0,3,0,0,0,0,2,3,5,0,0,0,1,3,5.9,6.9,119,87.5,31.6,87.5,119,-31.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC Komárno,"Covington, Yuri Shamar, Lawrence, Kimani Esque Tyrone, Ormiston, Elijah Gregory, Volárik, Samuel, Wiggins, Carrington Roderick",BKM Mimel Lučenec,"Beaubrun, Jalil Omar, Boone Jr, Eric Dean Lewis, Brown, Jayden Xavier, Wright, Atin Carl, Yap Jr, Donavan Ashley",1,270,4.5,6.4,8,4,8,50,0,1,0,0,0,0,3,5,8,2,0,0,1,0,5,2,9,22.2,1,4,25,0,0,0,2,1,3,1,0,0,0,1,5.8,6.9,138.2,72.9,65.3,72.9,138.2,-65.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
