Home_Team,Home_Lineup,Away_Team,Away_Lineup,Games,Total_Seconds,Minutes,Possessions,Home_PTS,Home_FGM,Home_FGA,Home_FG%,Home_3PM,Home_3PA,Home_3P%,Home_FTM,Home_FTA,Home_FT%,Home_OREB,Home_DREB,Home_REB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PF,Away_PTS,Away_FGM,Away_FGA,Away_FG%,Away_3PM,Away_3PA,Away_3P%,Away_FTM,Away_FTA,Away_FT%,Away_OREB,Away_DREB,Away_REB,Away_AST,Away_STL,Away_BLK,Away_TOV,Away_PF,Home_POSS,Away_POSS,Home_OFF_RTG,Home_DEF_RTG,Home_NET_RTG,Away_OFF_RTG,Away_DEF_RTG,Away_NET_RTG,Point_Diff,Home_RIM_ATT,Home_RIM_MADE,Home_RIM%,Home_OTD_2PT_ATT,Home_OTD_2PT_MADE,Home_OTD_2PT%,Home_OTD_3PT_ATT,Home_OTD_3PT_MADE,Home_OTD_3PT%,Away_RIM_ATT,Away_RIM_MADE,Away_RIM%,Away_OTD_2PT_ATT,Away_OTD_2PT_MADE,Away_OTD_2PT%,Away_OTD_3PT_ATT,Away_OTD_3PT_MADE,Away_OTD_3PT%,Home_PASS_TO,Home_DRIBBLE_TO,Home_DEFENSE_TO,Home_MISC_TO,Away_PASS_TO,Away_DRIBBLE_TO,Away_DEFENSE_TO,Away_MISC_TO,Home_2ND_CHANCE_PTS,Home_FAST_BREAK_PTS,Home_PTS_OFF_TOV,Away_2ND_CHANCE_PTS,Away_FAST_BREAK_PTS,Away_PTS_OFF_TOV
FC Bayern München Basketball,"Giffey N., Hollatz J., Jessup J., McCormack D., Obst A.",BMA365 Bamberg Baskets,"Ensminger Z., Heckmann P., Keppeler D., Petkovic A., Watson I.",1,95,1.6,2.6,4,0,1,0,0,1,0,4,4,100,0,0,0,1,0,0,0,1,6,2,2,100,1,1,100,1,1,100,0,1,1,0,0,0,0,2,2.8,2.4,144.9,245.9,-101,245.9,144.9,101,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitness First Würzburg Baskets,"Carr M., Herzog L., Mintz D., Muenkat D., Pjanic A., Saffer L.",ALBA BERLIN,"Agbakoko N., Delow M., Ellis R., Hundt B., Kayil J., Wood M.",1,86,1.4,2.6,3,1,3,33.3,1,1,100,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,1,2,3,0,0,0,0,0,3.0,2.2,100,0,100,0,100,-100,3,0,0,0,2,0,0,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Science City Jena,"Bank L., Carter C., Krause K., Osobor G., Wieskamp J.",ALBA BERLIN,"Bennefeld N., Delow M., Kayil J., Mattisseck J., Roberts J., Wood M.",1,83,1.4,2.6,5,2,3,66.7,0,1,0,1,1,100,1,1,2,1,0,0,1,1,3,1,3,33.3,1,1,100,0,0,0,1,0,1,0,0,0,0,1,3.4,1.9,148.4,155.4,-7.1,155.4,148.4,7.1,2,2,2,100,0,0,0,1,0,0,1,0,0,1,0,0,1,1,100,0,1,0,0,0,0,0,0,2,0,0,0,0,3
ratiopharm ulm,"Anigbata A., Brown B., Cwik J., Diakite M., Jensen T., Sengfelder C., Smith M.",ROSTOCK SEAWOLVES,"Crockett Jr. T., Klassen O., Kolenda L., Lansdowne D., Schwartz D.",1,53,0.9,2.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,1,4,25,0,3,0,0,2,0,2,0,2,0,2,0,0,0,2.0,3.3,0,61.1,-61.1,61.1,0,61.1,-2,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
SYNTAINICS MBC,"Gunn R., Reaves S., Thomas K., Vargas A., Welp C.",Telekom Baskets Bonn,"Aminu J., Birts T., Comithier A., Cooks Z., Jongkuch K., Jostmann M.",1,78,1.3,2.6,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,1,4,25,0,0,0,0,2,0,2,1,3,0,0,1,0,1,2.0,3.3,0,61.1,-61.1,61.1,0,61.1,-2,1,0,0,0,0,0,0,0,0,4,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
BMA365 Bamberg Baskets,"Crowley A., Demonia D., Ensminger Z., Krimmer M., Williams C.",ALBA BERLIN,"Artman Nahmias G., Echodas M., Griesel S., O'Connell A., Roberts J., Wood M.",1,100,1.7,2.5,5,2,3,66.7,1,2,50,0,0,0,0,0,0,1,0,0,0,2,3,1,1,100,1,1,100,0,0,0,0,1,1,1,0,0,1,0,3.0,2.0,166.7,150,16.7,150,166.7,-16.7,2,1,1,100,0,0,0,2,1,50,0,0,0,0,0,0,1,1,100,0,0,0,0,1,0,0,0,0,0,2,0,0,0
ALBA BERLIN,"Agbakoko N., Bean J., Delow M., Griesel S., Mattisseck J.",EWE Baskets Oldenburg,"Clemons C., Fobbs B., Kyser M., Woodard J., Zubcic T.",1,82,1.4,2.5,5,2,3,66.7,1,2,50,0,0,0,0,1,1,1,0,0,0,0,3,1,2,50,1,1,100,0,0,0,0,1,1,0,0,0,0,0,3.0,2.0,166.7,150,16.7,150,166.7,-16.7,2,1,1,100,0,0,0,2,1,50,1,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALBA BERLIN,"Bean J., Delow M., Griesel S., O'Connell A., Roberts J.",EWE Baskets Oldenburg,"Clemons C., Fobbs B., Hinrichs S., Lofton K., Zubcic T.",1,64,1.1,2.5,2,1,1,100,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2.0,66.7,100,-33.3,100,66.7,33.3,0,1,1,100,0,0,0,0,0,0,1,0,0,1,1,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
ALBA BERLIN,"Agbakoko N., Bean J., Delow M., Kayil J.",EWE Baskets Oldenburg,"Clemons C., Fobbs B., Tischler N., Woodard J., Zubcic T.",1,80,1.3,2.5,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,3,33.3,0,2,0,0,0,0,0,2,2,1,0,0,0,1,2.0,3.0,0,66.7,-66.7,66.7,0,66.7,-2,1,0,0,0,0,0,1,0,0,1,1,100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,"Dimitrijevic N., Giffey N., Jessup J., McCormack D., da Silva O.",BMA365 Bamberg Baskets,"Demonia D., Ensminger Z., Onu E., Watson I., Williams C.",1,85,1.4,2.5,2,1,3,33.3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,1,2,50,0,1,0,0,0,0,0,2,2,1,0,0,0,0,3.0,2.0,66.7,100,-33.3,100,66.7,33.3,0,2,1,50,0,0,0,1,0,0,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,"Dimitrijevic N., Lucic V., McCormack D., Mike I., Obst A.",BMA365 Bamberg Baskets,"Crowley A., Demonia D., Krimmer M., Petkovic A., Watson I.",1,105,1.8,2.5,2,1,3,33.3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,1,2,3,0,0,0,0,1,3.0,1.9,66.7,0,66.7,0,66.7,-66.7,2,2,1,50,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC Bayern München Basketball,"Dimitrijevic N., Giffey N., Jessup J., Kratzer L., Lucic V., da Silva O.",BMA365 Bamberg Baskets,"Crowley A., Ensminger Z., Krimmer M., Onu E., Williams C.",1,54,0.9,2.5,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,2,1,4,25,0,1,0,0,0,0,1,1,2,0,1,0,0,1,2.0,2.9,0,68.3,-68.3,68.3,0,68.3,-2,0,0,0,0,0,0,1,0,0,3,1,33.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
MHP RIESEN Ludwigsburg,"Baumer J., Hughes E., Sane B., Schilling G., Skuja T.",SYNTAINICS MBC,"Blomgren P., Planinic J., Reaves S., Vargas A., Welp C.",1,77,1.3,2.5,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,2,100,1,1,100,0,0,0,0,0,0,2,1,0,0,0,3.0,2.0,133.3,250,-116.7,250,133.3,116.7,-1,2,2,100,0,0,0,0,0,0,1,1,100,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,3,3
MHP RIESEN Ludwigsburg,"Sane B., Skuja T., Smith S., Tischler B., Wohlfarth-Bottermann J.",SYNTAINICS MBC,"Callison C., Gunn R., Planinic J., Reaves S., Vargas A.",1,61,1.0,2.5,2,1,2,50,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,2,50,1,2,50,0,0,0,0,1,1,1,0,0,1,0,2.0,3.0,100,100,0,100,100,0,-1,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,1,0,0,0,0,2,2,0,3,0
MHP RIESEN Ludwigsburg,"Sane B., Schilling G., Skuja T., Smith S., Tischler B.",SYNTAINICS MBC,"Blomgren P., Callison C., Gunn R., Nikic K., Reaves S.",1,87,1.4,2.5,5,2,3,66.7,1,2,50,0,0,0,0,2,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3.0,2.0,166.7,0,166.7,0,166.7,-166.7,5,1,1,100,0,0,0,2,1,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NINERS Chemnitz,"Davis C., Minchev Y., Schakel J., Sibande N., Yebo K.",MLP Academics Heidelberg,"Ersek E., Keßen M., McClain K., Osunniyi O.",1,76,1.3,2.5,5,2,3,66.7,1,1,100,0,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,3.0,2.0,166.7,0,166.7,0,166.7,-166.7,5,2,1,50,0,0,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0
NINERS Chemnitz,"Davis C., Minchev Y., Mushidi K., Schakel J., Sibande N., Yebo K.",MLP Academics Heidelberg,"Ersek E., Horne D., Keßen M., McClain K., Neskovic D.",1,55,0.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2.0,3.0,0,133.3,-133.3,133.3,0,133.3,-4,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,4
