game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_vs_starters,away_vs_starters,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Balint R.,Demonia D.,Onu E.,Watson I.,Williams C.","Agbakoko N.,Bean J.,Delow M.,Kayil J.,Mattisseck J.",0,255,255,7.33,0,0,5,11,5,11,0,0,5,1,4,1,2,2,0,2,1,0,2,1,2,10,5,2,1,0,0,3,4,2,0,0,1,1,1,0,0,0,4,1,8,4,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Balint R.,Demonia D.,Onu E.,Watson I.,Williams C.","Agbakoko N.,Bean J.,Delow M.,Hundt B.,Mattisseck J.",255,268,13,0.1,5,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Balint R.,Demonia D.,Onu E.,Watson I.,Williams C.","Agbakoko N.,Delow M.,Hundt B.,Mattisseck J.,Wood M.",268,308,40,1.44,5,11,5,12,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Demonia D.,Ensminger Z.,Keppeler D.,Watson I.","Griesel S.,Hundt B.,Mattisseck J.,Roberts J.,Wood M.",308,364,56,2.0,5,12,7,12,2,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Keppeler D.,Krimmer M.,Watson I.","Griesel S.,Hundt B.,O'Connell A.,Roberts J.,Wood M.",364,437,73,1.87,7,12,9,16,2,4,0,0,2,0,1,0,2,2,1,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Keppeler D.,Krimmer M.,Petkovic A.","Delow M.,Hundt B.,O'Connell A.,Roberts J.,Wood M.",437,509,72,2.4,9,16,12,16,3,0,0,0,2,1,0,0,2,1,2,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Krimmer M.,Onu E.,Petkovic A.","Agbakoko N.,Delow M.,Kayil J.,O'Connell A.,Wood M.",509,530,21,0.49,12,16,13,16,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Krimmer M.,Onu E.,Petkovic A.","Agbakoko N.,Bean J.,Delow M.,Kayil J.,O'Connell A.",530,585,55,1.72,13,16,15,19,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005462,2026-02-22,1,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Krimmer M.,Onu E.,Watson I.","Agbakoko N.,Bean J.,Delow M.,Kayil J.,O'Connell A.",585,600,15,0.55,15,19,15,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2005462,2026-02-22,2,BMA365 Bamberg Baskets,ALBA BERLIN,"Crowley A.,Ensminger Z.,Krimmer M.,Onu E.,Watson I.","Agbakoko N.,Bean J.,Delow M.,Kayil J.,O'Connell A.",600,680,80,1.87,15,22,17,24,2,2,0,0,1,0,0,0,2,2,0,1,1,0,0,0,1,4,1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
