# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 256
# Qualified players exported: 174
# Total stints used: 6833
# Garbage time stints excluded: 342
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Rotterdam City Basketball,27,Maxime SIGNORONI,268,-0.74,-2.37,-3.11
LWD Basket,1,Kameron HOBBS,266,-0.9,-2.24,-3.14
Rotterdam City Basketball,13,Noah SLINGERLAND,868,-2.48,-0.87,-3.35
LWD Basket,11,Shakael PRYCE,1537,-0.83,-2.52,-3.35
Den Helder Suns,77,Noah VAN DER HEIDEN,562,-3.38,-0.01,-3.39
Kangoeroes Basket Mechelen,24,Nick STAMPLEY,1345,-1.1,-2.34,-3.44
Val-Dieu Spirou Basket,16,Njegos SIKIRAS,846,-4.03,0.53,-3.5
Val-Dieu Spirou Basket,1,Malcolm MAKWA,324,-4.21,0.64,-3.57
Rotterdam City Basketball,1,Jakari SPENCE,1396,-1.72,-1.87,-3.59
Val-Dieu Spirou Basket,22,Quinten SMOUT,518,-0.39,-3.33,-3.71
PrismaWorx BAL,1,Roel VAN OVERBEEK,1413,-4.0,0.23,-3.76
Filou Oostende,11,Silas MELSON,940,-1.68,-2.17,-3.85
LWD Basket,6,Bram TER WEEME,379,-4.56,0.63,-3.93
Union Mons-Hainaut,30,Sigfredo CASERO-ORTIZ,1023,-1.55,-2.47,-4.02
Landstede Hammers,12,Erik SAJANTILA,1215,-0.85,-3.26,-4.12
PrismaWorx BAL,91,Milo HAUTEKEET,559,-4.59,0.46,-4.13
Kangoeroes Basket Mechelen,32,Seppe WILLEMS,472,-4.76,0.59,-4.17
PrismaWorx BAL,13,Lon LICAN,1109,-1.08,-3.52,-4.6
Brussels Basketball,24,Godwin TSHIMANGA,685,-4.75,0.14,-4.61
Kangoeroes Basket Mechelen,8,Mojeed EWUOSHO,1002,-3.16,-1.92,-5.08
Zorg en Zekerheid Leiden,2,Dimitri MACONDA,830,-4.38,-0.75,-5.13
Stella Artois Leuven Bears,4,Wen MUKUBU,1044,-5.34,-0.05,-5.38
Val-Dieu Spirou Basket,5,Adedayo POLET,914,-4.07,-1.5,-5.57
PrismaWorx BAL,81,Kara SENE,1044,-6.02,0.27,-5.75
Union Mons-Hainaut,3,Garrett HIEN,1256,-1.92,-4.11,-6.03
LWD Basket,10,Maik BOUWER,1205,-3.33,-3.52,-6.85
LWD Basket,15,Reinder BRANDSMA,662,-5.83,-1.66,-7.49
Rotterdam City Basketball,3,Lars NILSEN,1038,-6.02,-1.95,-7.97
