Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Demetric HORTON, Jared AMBROSE, Louis HAZARD, Tonko VUKO",6,54.7,15,5,14,35.7,2,11,18.2,3,4,75.0,0,3,3,7,2,0,1,4,16,17,32,5.3,36.2,116.6,139.2,-22.6,42.9,47.6,140.0,4.2,1,1,100,2,2,100,0,0,0,1,0,1,0,0,0,0,4,5
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Jalen FINCH, Jamison OVERTON, Onyeka JOE AGU, Tonko VUKO",10,35.4,18,7,12,58.3,2,6,33.3,2,3,66.7,1,1,2,4,3,0,2,1,14,9,27,2.7,40.5,112.5,118.5,-6.0,66.7,67.6,57.1,10.4,0,0,0,6,5,83.3,0,0,0,0,0,1,1,0,0,2,11,11
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Jalen FINCH, Jamison OVERTON, Jared AMBROSE, Tonko VUKO",10,27.8,8,2,7,28.6,1,4,25.0,3,3,100.0,0,3,3,5,1,1,1,6,9,10,18,1.8,35.0,126.4,124.1,2.3,35.7,48.1,250.0,7.0,0,0,0,3,1,33.3,0,0,0,0,0,0,0,0,1,0,2,2
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Evert VAN EYCK, Jamison OVERTON, Onyeka JOE AGU, Tonko VUKO",7,24.7,7,1,6,16.7,1,4,25.0,4,6,66.7,0,2,2,3,3,0,4,2,12,6,13,1.9,28.4,113.4,115.8,-2.3,25.0,40.5,300.0,25.6,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,4,2,4
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Jalen FINCH, Louis HAZARD, Onyeka JOE AGU, Tonko VUKO",7,23.6,8,1,2,50.0,1,2,50.0,5,6,83.3,0,3,3,2,0,1,1,4,5,2,10,1.4,22.0,125.6,105.5,20.2,75.0,86.2,200.0,13.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Demetric HORTON, Godwin TSHIMANGA, Louis HAZARD, Tonko VUKO",3,16.8,6,0,2,0.0,0,1,0.0,6,9,66.7,0,1,1,2,3,0,3,1,9,4,10,3.3,28.4,105.1,98.6,6.4,0.0,50.3,0,27.4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,1
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Demetric HORTON, Jamison OVERTON, Onyeka JOE AGU, Tonko VUKO",5,16.3,2,0,1,0.0,0,1,0.0,2,2,100.0,0,4,4,6,1,0,2,2,4,13,15,3.0,57.2,110.5,73.6,36.9,0.0,53.2,0,20.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Arne SCHREVENS, Demetric HORTON, Louis HAZARD, Tonko VUKO",3,15.8,12,3,7,42.9,2,4,50.0,4,5,80.0,1,1,2,2,0,0,0,2,8,5,17,5.7,62.1,146.2,122.8,23.4,57.1,65.2,66.7,0.0,1,0,0,2,1,50,0,0,0,0,0,0,0,0,0,4,0,3
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Evert VAN EYCK, Louis HAZARD, Onyeka JOE AGU, Tonko VUKO",4,15.7,9,4,7,57.1,1,4,25.0,0,0,0,0,1,1,1,0,0,0,0,7,2,11,2.8,47.2,133.0,101.0,32.0,64.3,64.3,25.0,0.0,0,0,0,3,3,100,0,0,0,0,0,0,0,0,0,5,0,0
Alexandre LIBERT,Brussels Basketball,5,Alexandre LIBERT,"Evert VAN EYCK, Godwin TSHIMANGA, Louis HAZARD, Onyeka JOE AGU",2,11.2,5,1,4,25.0,0,3,0.0,3,3,100.0,0,1,1,1,1,0,1,3,6,2,7,3.5,33.0,70.8,108.2,-37.4,25.0,47.0,100.0,13.7,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0
