Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Salon Vilpas,5,Jalen Brooks,,34,27.8,944.9,552,16.2,197,377,52.3,48,119,40.3,110,170,64.7,107,174,281,70,61,27,56,85,58.6,61.1,22.8,108.7,20.8,4.5,11.2,17.8,14.5,12.0,3.4,2.8,11.0,0.45,11.67,6.59,5.09,137,87,63.5,77,29,37.7,119,48,40.3,27,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Helsinki Seagulls,3,Kahron Ross,,30,33.5,1004.1,487,16.2,200,386,51.8,28,82,34.1,59,78,75.6,22,86,108,240,63,2,74,62,55.4,57.9,22.6,98.5,21.3,3.6,2.2,8.4,5.3,41.9,3.3,0.2,15.0,0.2,11.62,5.54,6.08,110,73,66.4,189,96,50.8,82,28,34.1,47,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Kataja Basket,2,De'Vion Harmon,,23,30.7,706.7,646,28.1,214,488,43.9,59,197,29.9,159,188,84.6,13,85,98,96,40,0,56,25,49.9,56.6,39.1,103.1,36.6,11.2,1.9,12.7,7.2,27.4,2.9,0.0,8.9,0.39,11.53,8.34,3.19,168,100,59.5,118,52,44.1,197,59,29.9,12,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,3,Claudell Harris Jr.,,6,26.0,155.8,120,20.0,43,93,46.2,18,39,46.2,16,20,80.0,2,26,28,33,2,2,18,13,55.9,58.9,32.6,100.2,25.6,8.3,1.3,15.8,8.9,33.5,0.7,1.3,15.0,0.22,10.53,6.68,3.85,27,19,70.4,25,6,24,39,18,46.2,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Korihait,40,Jalen Jackson,,33,29.6,975.6,382,11.6,141,293,48.1,47,119,39.5,53,73,72.6,31,141,172,164,79,33,83,92,56.1,58.7,18.4,93.6,14.6,4.5,3.5,14.5,9.3,25.3,4.1,3.6,20.3,0.25,9.38,3.65,5.73,72,47,65.3,97,43,44.3,119,47,39.5,44,33,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Helsinki Seagulls,4,Rene Rougeau,,27,31.0,837.1,386,14.3,144,321,44.9,29,90,32.2,69,93,74.2,59,164,223,87,59,60,52,96,49.4,53.3,22.4,93.3,18.6,4.3,6.9,19.2,13.0,17.4,3.7,7.1,12.6,0.29,9.32,3.25,6.07,133,82,61.7,77,24,31.2,90,29,32.2,31,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisons Loimaa,31,Dean Keeler,,31,29.6,917.0,552,17.8,220,366,60.1,0,2,0.0,112,153,73.2,117,214,331,69,23,29,60,84,60.1,63.7,23.8,111.9,23.2,0.1,13.1,23.3,18.3,13.7,1.3,3.0,12.2,0.42,9.04,5.68,3.36,282,173,61.3,62,32,51.6,2,0,0,24,26,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Korihait,20,Frank Champion,,24,35.8,858.3,540,22.5,205,370,55.4,8,29,27.6,122,165,73.9,57,149,206,87,30,23,80,62,56.5,61.0,26.7,103.3,28.0,1.5,7.5,17.4,12.7,17.5,1.8,2.8,15.3,0.45,8.75,4.89,3.86,263,154,58.6,38,14,36.8,29,8,27.6,31,43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,24,Jack Forrest,,15,26.2,393.7,275,18.3,103,228,45.2,36,100,36.0,33,36,91.7,23,49,72,35,7,7,26,26,53.1,56.4,29.2,101.9,23.7,8.6,5.7,11.5,8.7,16.0,0.9,1.7,9.6,0.16,8.47,5.93,2.54,50,28,56,67,32,47.8,100,36,36,15,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,8,Jayden Taylor,,23,32.1,739.1,447,19.4,155,365,42.5,29,103,28.2,108,133,81.2,29,118,147,77,32,14,71,44,46.4,52.8,28.9,90.4,25.2,5.8,3.8,16.1,9.9,19.3,2.2,1.9,14.4,0.36,8.1,3.39,4.71,158,87,55.1,82,25,30.5,103,29,28.2,23,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
