Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Caledonia Gladiators,40,Ethan Wright,,18,26.1,470.6,244,13.6,93,206,45.1,28,87,32.2,30,37,81.1,30,69,99,42,30,5,40,40,51.9,54.9,25.3,93.0,17.8,6.3,6.7,15.5,11.1,16.6,3.4,1.0,15.3,0.18,3.19,1.46,1.73,102,60,58.8,17,5,29.4,87,28,32.2,21,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,3,Travis Evee,,17,22.7,385.6,168,9.9,53,129,41.1,29,73,39.7,33,42,78.6,5,26,31,57,20,1,39,23,52.3,57.0,22.2,90.1,12.8,5.6,1.4,7.1,4.3,25.7,2.7,0.3,20.9,0.33,3.13,1.35,1.78,38,18,47.4,18,6,33.3,73,29,39.7,18,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,0,Kevin Allen,,12,24.6,295.5,205,17.1,79,136,58.1,0,4,0.0,47,54,87.0,25,57,82,20,4,4,30,21,58.1,64.2,29.8,108.0,22.5,0.4,9.8,20.4,15.3,14.3,0.7,1.3,15.8,0.4,3.05,2.24,0.81,82,58,70.7,50,21,42,4,0,0,14,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Eagles,99,Gus Okafor,,13,23.4,304.5,151,11.6,46,106,43.4,21,49,42.9,38,57,66.7,17,44,61,26,4,4,11,29,53.3,57.6,21.4,106.3,14.3,4.6,5.8,15.4,10.5,14.9,0.7,1.1,7.7,0.54,2.95,1.77,1.18,28,14,50,29,11,37.9,49,21,42.9,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,23,Jalen Deloach,,19,18.5,350.6,149,7.8,57,96,59.4,3,13,23.1,32,63,50.8,27,73,100,27,8,15,28,51,60.9,60.2,19.8,98.2,10.2,0.9,8.4,20.6,14.8,12.7,1.2,4.6,18.5,0.66,2.88,0.57,2.31,60,44,73.3,23,10,43.5,13,3,23.1,7,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,24,Nick Kern Jr,,19,20.8,394.4,209,11.0,80,152,52.6,1,12,8.3,48,82,58.5,19,61,80,41,11,7,37,42,53.0,55.6,26.1,92.9,14.3,0.8,5.2,15.3,10.5,18.4,1.4,1.9,16.4,0.54,2.66,0.69,1.97,93,56,60.2,47,23,48.9,12,1,8.3,15,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,7,Zak Irvin,,16,17.7,283.2,90,5.6,41,74,55.4,3,10,30.0,5,8,62.5,16,53,69,18,15,0,10,16,57.4,58.0,13.9,102.8,7.2,0.8,5.7,19.3,12.5,9.6,2.7,0.0,11.4,0.11,2.41,1.62,0.79,46,29,63,18,9,50,10,3,30,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
B. Braun Sheffield Sharks,9,Jordan Ratinho,,19,26.1,495.3,86,4.5,32,70,45.7,13,37,35.1,9,16,56.2,20,36,56,24,19,4,17,43,55.0,55.8,8.7,91.5,5.9,2.5,4.4,7.2,5.9,6.9,2.0,0.9,18.1,0.23,2.26,0.15,2.11,29,18,62.1,4,1,25,37,13,35.1,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,55,Matthew Goodwin,,17,7.5,126.9,38,2.2,12,30,40.0,7,20,35.0,7,7,100.0,4,13,17,7,3,1,10,16,51.7,57.4,16.3,88.2,3.1,1.6,3.8,11.2,7.7,8.6,1.3,0.9,23.2,0.23,2.26,-0.87,3.12,2,1,50,8,4,50,20,7,35,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,24,Matthew Ragsdale,,18,27.4,492.9,263,14.6,100,234,42.7,53,147,36.1,10,11,90.9,4,36,40,25,10,1,19,22,54.1,55.1,23.8,102.0,19.2,10.7,0.9,7.7,4.3,9.6,1.1,0.2,7.4,0.05,2.03,2.32,-0.28,42,25,59.5,45,22,48.9,147,53,36.1,8,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
