Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Surrey 89ers,Owen Koonce,1,Owen Koonce,11,14.3,157.5,49.0,4.5,17.0,44.0,38.6,6.0,21.0,28.6,9.0,13.0,69.2,7.0,16.0,23.0,12.0,10.0,3.0,12.0,20.0,52.5,17.1,3.3,0.8,1.5,25,74.0,6.7,5.0,5,2.5,2,3,75.3,3.3,2,-2.67,-6.58,3.91,2.8,4.1,14.0,9.0,64.3,9.0,2.0,22.2,21.0,6.0,28.6,7.0,4.0,0.0,1.0,13.0,10.0,7.0
Manchester Basketball,Duke Shelton,30,Duke Shelton,11,7.2,79.3,42.0,3.8,14.0,17.0,82.4,0.0,0.0,0,14.0,20.0,70,8.0,25.0,33.0,2.0,1.0,5.0,5.0,13.0,21.9,14.1,3.1,0.1,2.5,6,48.0,4.4,3.6,6,3.0,1,4,108.7,3.8,2,3.18,-1.11,4.29,5.0,2.8,16.0,14.0,87.5,1.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,4.0,10.0,7.0,10.0
Surrey 89ers,Maximilian Coupe,33/44,Maximilian Coupe,11,0.4,4.0,2.0,0.2,0.0,0.0,0,0.0,0.0,0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.8,35.7,0.1,0.0,0.1,12,14.0,1.3,0.9,0,0,0,0,0,0.0,0,-27.12,-28.15,1.03,3.2,3.8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
Manchester Basketball,Kayne Henry,13,Kayne Henry,10,12.5,124.5,33.0,3.3,14.0,39.0,35.9,3.0,19.0,15.8,2.0,5.0,40,4.0,15.0,19.0,5.0,3.0,0.0,5.0,10.0,40.5,16.6,2.5,0.4,1.4,12,45.0,4.5,3.3,4,2.0,2,2,69.4,3.9,2,-8.06,-8.34,0.28,3.1,5.0,15.0,10.0,66.7,5.0,1.0,20,19.0,3.0,15.8,2.0,2.0,0.0,1.0,4.0,6.0,9.0
London Lions,Joel Scott,1,Joel Scott,9,23.9,214.8,150.0,16.7,59.0,100.0,59,12.0,26.0,46.2,20.0,28.0,71.4,24.0,27.0,51.0,8.0,9.0,2.0,7.0,18.0,91.5,23.7,10.4,0.6,3.5,19,169.0,18.8,11.7,22,4.4,15,3,67.4,17.3,5,10.88,4.95,5.93,3.9,2.1,60.0,38.0,63.3,14.0,9.0,64.3,26.0,12.0,46.2,2.0,4.0,0.0,1.0,34.0,42.0,32.0
Newcastle Eagles,Terrell Burden Jr,1,Terrell Burden Jr,9,24.5,220.4,105.0,11.7,35.0,76.0,46.1,9.0,22.0,40.9,26.0,37.0,70.3,5.0,25.0,30.0,34.0,12.0,1.0,20.0,23.0,103.0,23.1,5.8,1.9,1.7,93,198.0,22.0,11.0,6,1.2,6,3,41.0,7.3,5,0.14,-3.66,3.8,2.1,2.1,39.0,21.0,53.8,15.0,5.0,33.3,22.0,9.0,40.9,8.0,9.0,0.0,3.0,10.0,33.0,19.0
Leicester Riders,Marc Loving,2,Marc Loving,9,30.2,271.7,103.0,11.4,37.0,89.0,41.6,13.0,36.0,36.1,16.0,18.0,88.9,9.0,34.0,43.0,18.0,10.0,6.0,7.0,13.0,91.1,17.5,7.8,1.4,3.3,44,147.0,16.3,11.2,6,1.0,9,2,30.4,9.9,6,0.72,-2.67,3.4,3.3,3.9,31.0,16.0,51.6,22.0,8.0,36.4,36.0,13.0,36.1,4.0,3.0,0.0,0.0,11.0,27.0,13.0
London Lions,Karolis Lukosiunas,16,Karolis Lukosiunas,9,17.4,156.3,64.0,7.1,22.0,46.0,47.8,20.0,39.0,51.3,0.0,0.0,0,1.0,11.0,12.0,10.0,8.0,0.0,10.0,20.0,52.8,18.8,4.4,0.7,0.8,18,82.0,9.1,5.7,0,0.0,2,0,0.0,2.0,2,4.94,-1.53,6.47,2.2,3.0,1.0,1.0,100,6.0,1.0,16.7,39.0,20.0,51.3,6.0,2.0,0.0,2.0,11.0,12.0,12.0
Newcastle Eagles,Malcolm Smith,45,Malcolm Smith,9,10.6,95.3,31.0,3.4,9.0,36.0,25,0.0,1.0,0,13.0,18.0,72.2,8.0,6.0,14.0,5.0,1.0,1.0,7.0,13.0,41.2,21.4,1.7,0.3,0.8,10,41.0,4.6,2.3,0,0.0,1,0,0.0,1.0,1,-12.84,-11.75,-1.09,3.5,4.8,9.0,3.0,33.3,26.0,6.0,23.1,1.0,0.0,0,1.0,3.0,0.0,3.0,4.0,11.0,6.0
Newcastle Eagles,Marco Anthony,25,Marco Anthony,7,33.6,235.0,85.0,12.1,34.0,69.0,49.3,1.0,5.0,20,16.0,27.0,59.3,16.0,37.0,53.0,8.0,10.0,6.0,8.0,10.0,70.0,14.7,4.7,0.4,3.0,16,101.0,14.4,5.6,10,2.5,10,6,39.6,14.6,4,-0.86,-4.01,3.15,4.1,4.2,18.0,12.0,66.7,46.0,21.0,45.7,5.0,1.0,20,3.0,4.0,0.0,1.0,23.0,8.0,21.0
Leicester Riders,Emmanuel Akot,9,Emmanuel Akot,7,29.3,204.9,58.0,8.3,23.0,61.0,37.7,7.0,20.0,35,5.0,6.0,83.3,9.0,21.0,30.0,17.0,4.0,0.0,9.0,13.0,61.1,15.6,4.4,1.3,2.3,42,100.0,14.3,7.6,6,1.2,7,0,42.9,7.0,5,-4.31,-5.77,1.46,2.9,4.4,23.0,12.0,52.2,18.0,4.0,22.2,20.0,7.0,35,8.0,1.0,0.0,0.0,9.0,13.0,9.0
Surrey 89ers,Kareem Queeley,11,Kareem Queeley,7,21.9,153.3,54.0,7.7,19.0,46.0,41.3,4.0,21.0,19,12.0,20.0,60,7.0,17.0,24.0,20.0,5.0,0.0,11.0,7.0,56.4,18.8,3.6,1.3,1.6,48,102.0,14.6,6.8,5,2.5,2,4,66.5,3.8,2,-2.21,-4.2,1.99,2.5,3.5,16.0,13.0,81.2,9.0,2.0,22.2,21.0,4.0,19,6.0,5.0,0.0,0.0,5.0,20.0,8.0
London Lions,Ryan Mikesell,11,Ryan Mikesell,7,20.8,145.6,53.0,7.6,18.0,47.0,38.3,8.0,25.0,32,9.0,10.0,90,4.0,12.0,16.0,12.0,2.0,0.0,7.0,20.0,52.2,19.9,3.7,0.8,1.1,30,83.0,11.9,5.8,0,0,0,0,0,0.0,0,-1.42,-5.53,4.11,2.8,3.9,13.0,6.0,46.2,9.0,4.0,44.4,25.0,8.0,32,3.0,2.0,0.0,2.0,11.0,8.0,6.0
London Lions,Morayo Soluade,6,Morayo Soluade,7,15.2,106.2,36.0,5.1,13.0,26.0,50,10.0,21.0,47.6,0.0,0.0,0,4.0,8.0,12.0,11.0,8.0,0.0,4.0,8.0,25.0,13.1,2.5,0.8,0.8,26,62.0,8.9,4.3,0,0,0,0,0,0.0,0,9.66,1.1,8.56,2.1,3.0,4.0,2.0,50,1.0,1.0,100,21.0,10.0,47.6,3.0,0.0,0.0,1.0,3.0,8.0,12.0
Caledonia Gladiators,Daylen Williams,15,Daylen Williams,7,20.1,140.9,32.0,4.6,11.0,27.0,40.7,0.0,4.0,0,10.0,17.0,58.8,4.0,28.0,32.0,17.0,4.0,1.0,14.0,16.0,42.7,15.9,2.3,1.2,2.3,57,89.0,12.7,6.4,3,1.5,2,2,52.1,3.9,2,-6.6,-9.41,2.81,3.5,3.7,8.0,6.0,75,15.0,5.0,33.3,4.0,0.0,0,4.0,8.0,0.0,2.0,6.0,16.0,8.0
Surrey 89ers,Tyrin Lawrence,10/33,Tyrin Lawrence,6,28.4,170.2,105.0,17.5,37.0,64.0,57.8,7.0,22.0,31.8,24.0,28.0,85.7,3.0,21.0,24.0,21.0,7.0,0.0,18.0,11.0,87.7,26.4,7.0,1.4,1.6,50,155.0,25.8,10.4,18,4.5,6,7,99.1,10.1,4,3.27,-0.22,3.48,2.4,1.6,23.0,18.0,78.3,18.0,11.0,61.1,22.0,7.0,31.8,10.0,6.0,0.0,2.0,4.0,41.0,25.0
Caledonia Gladiators,Lloyd Alvin Bryan Jr,56,Lloyd Alvin Bryan Jr,6,21.5,129.0,59.0,9.8,20.0,52.0,38.5,1.0,3.0,33.3,18.0,24.0,75,26.0,15.0,41.0,10.0,1.0,5.0,8.0,13.0,42.8,17.4,4.3,0.7,3.0,23,82.0,13.7,5.9,0,0,0,0,0,0.0,0,-3.88,-3.31,-0.57,5.0,3.6,37.0,15.0,40.5,12.0,4.0,33.3,3.0,1.0,33.3,1.0,5.0,0.0,2.0,17.0,3.0,8.0
London Lions,Ovie Soko,0,Ovie Soko,6,11.7,70.0,31.0,5.2,11.0,16.0,68.8,0.0,0.0,0,9.0,10.0,90,2.0,13.0,15.0,3.0,5.0,0.0,10.0,11.0,27.3,21.6,2.2,0.2,1.0,8,39.0,6.5,2.7,0,0,0,0,0,0.0,0,1.25,-7.2,8.45,3.2,3.1,12.0,10.0,83.3,4.0,1.0,25,0.0,0.0,0,3.0,4.0,0.0,3.0,8.0,4.0,8.0
Caledonia Gladiators,Dwaine Jones Jr,5,Dwaine Jones Jr,5,23.0,115.0,32.0,6.4,14.0,40.0,35,1.0,10.0,10,3.0,4.0,75,4.0,6.0,10.0,16.0,6.0,0.0,16.0,14.0,51.6,23.6,2.3,1.2,0.7,27,59.0,11.8,4.3,0,0,0,0,0,0.0,0,-11.06,-11.08,0.01,1.9,3.8,25.0,11.0,44,5.0,2.0,40,10.0,1.0,10,14.0,0.0,0.0,2.0,5.0,10.0,12.0
Caledonia Gladiators,Malcolm Delpeche,15,Malcolm Delpeche,5,15.8,78.9,31.0,6.2,13.0,27.0,48.1,0.0,1.0,0,5.0,14.0,35.7,9.0,9.0,18.0,7.0,0.0,1.0,5.0,8.0,28.0,18.6,2.2,0.5,1.3,57,88.0,17.6,6.4,0,0,0,0,0,0.0,0,-6.09,-5.74,-0.35,3.9,3.7,23.0,13.0,56.5,3.0,0.0,0,1.0,0.0,0,3.0,2.0,0.0,0.0,10.0,1.0,8.0
Newcastle Eagles,Brett Reed,24,Brett Reed,4,20.6,82.5,29.0,7.2,11.0,18.0,61.1,0.0,0.0,0,7.0,15.0,46.7,5.0,15.0,20.0,8.0,5.0,2.0,9.0,9.0,27.5,16.5,1.6,0.4,1.1,16,45.0,11.2,2.5,2,2.0,1,2,53.2,1.9,1,-0.92,-6.26,5.34,3.6,3.3,12.0,8.0,66.7,6.0,3.0,50,0.0,0.0,0,6.0,2.0,0.0,1.0,5.0,14.0,3.0
Leicester Riders,Duke Shelton,2,Duke Shelton,4,14.6,58.3,25.0,6.2,9.0,20.0,45,0.0,1.0,0,7.0,11.0,63.6,5.0,11.0,16.0,1.0,0.0,2.0,7.0,9.0,25.8,23.1,1.9,0.1,1.2,44,69.0,17.2,5.3,0,0,0,0,0,0.0,0,-10.38,-10.8,0.42,4.6,4.3,13.0,7.0,53.8,6.0,2.0,33.3,1.0,0.0,0,2.0,2.0,0.0,3.0,2.0,6.0,8.0
Leicester Riders,Michael Mitchell Jr,1,Michael Mitchell Jr,4,15.5,62.0,14.0,3.5,5.0,18.0,27.8,3.0,11.0,27.3,1.0,3.0,33.3,0.0,3.0,3.0,8.0,3.0,1.0,6.0,6.0,24.3,20.5,1.1,0.6,0.2,16,30.0,7.5,2.3,0,0,0,0,0,0.0,0,-7.22,-9.17,1.95,2.2,4.1,5.0,2.0,40,2.0,0.0,0,11.0,3.0,27.3,4.0,1.0,0.0,1.0,3.0,3.0,5.0
Leicester Riders,Michael Akintomide Akinsiku,0/5,Michael Akintomide Akinsiku,4,0.7,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-4.15,-7.22,3.07,3.1,4.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manchester Basketball,Cody John,5,Cody John,3,18.2,54.7,17.0,5.7,8.0,21.0,38.1,0.0,7.0,0,1.0,1.0,100,0.0,5.0,5.0,3.0,2.0,0.0,4.0,7.0,24.4,22.7,1.3,0.2,0.4,6,23.0,7.7,1.7,0,0.0,1,0,0.0,1.0,1,-11.59,-11.91,0.32,2.7,4.7,3.0,1.0,33.3,11.0,7.0,63.6,7.0,0.0,0,1.0,2.0,0.0,1.0,0.0,4.0,6.0
Newcastle Eagles,Josh Ward-Hibbert,2,Josh Ward-Hibbert,3,15.3,45.8,12.0,4.0,4.0,11.0,36.4,2.0,5.0,40,2.0,2.0,100,0.0,6.0,6.0,5.0,3.0,4.0,3.0,3.0,14.3,15.4,0.7,0.3,0.3,8,20.0,6.7,1.1,5,5.0,3,0,83.3,3.0,1,3.14,-4.32,7.46,3.3,3.8,6.0,2.0,33.3,0.0,0.0,0,5.0,2.0,40,2.0,1.0,0.0,0.0,3.0,2.0,6.0
Caledonia Gladiators,Andrew Michael Gordon,33/38,Andrew Michael Gordon,3,12.9,38.8,12.0,4.0,6.0,11.0,54.5,0.0,2.0,0,0.0,3.0,0,2.0,7.0,9.0,2.0,1.0,3.0,6.0,11.0,15.7,21.2,0.9,0.1,0.7,4,16.0,5.3,1.2,0,0.0,0,2,0.0,0.9,1,-11.76,-15.58,3.82,4.7,4.1,6.0,5.0,83.3,3.0,1.0,33.3,2.0,0.0,0,1.0,2.0,0.0,3.0,4.0,0.0,0.0
Bristol Flyers,Evan Walshe,77,Evan Walshe,3,14.8,44.5,6.0,2.0,2.0,6.0,33.3,0.0,1.0,0,2.0,4.0,50,1.0,7.0,8.0,8.0,2.0,0.0,3.0,6.0,9.4,11.2,0.4,0.5,0.5,15,21.0,7.0,1.3,6,6.0,2,2,104.2,3.9,1,-3.19,-9.69,6.49,2.7,3.7,3.0,2.0,66.7,2.0,0.0,0,1.0,0.0,0,3.0,0.0,0.0,0.0,2.0,4.0,0.0
London Lions,Chaundee Brown Jr,15,Chaundee Brown Jr,2,25.4,50.7,31.0,15.5,12.0,17.0,70.6,2.0,4.0,50,5.0,5.0,100,3.0,10.0,13.0,2.0,1.0,0.0,2.0,2.0,17.5,19.1,2.2,0.1,0.9,5,36.0,18.0,2.5,0,0,0,0,0,0.0,0,11.17,4.4,6.77,3.6,2.6,6.0,5.0,83.3,7.0,5.0,71.4,4.0,2.0,50,1.0,1.0,0.0,0.0,9.0,4.0,9.0
London Lions,Nigel Hawkins,8,Nigel Hawkins,2,18.4,36.8,7.0,3.5,1.0,9.0,11.1,1.0,4.0,25,4.0,4.0,100,4.0,6.0,10.0,1.0,1.0,0.0,0.0,5.0,6.5,9.8,0.5,0.1,0.7,2,9.0,4.5,0.6,0,0,0,0,0,0.0,0,-3.56,-6.95,3.39,3.6,4.7,3.0,0.0,0,2.0,0.0,0,4.0,1.0,25,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Newcastle Eagles,Terrell Burden,1,Terrell Burden,1,19.4,19.4,3.0,3.0,1.0,4.0,25,0.0,2.0,0,1.0,2.0,50,0.0,2.0,2.0,5.0,3.0,0.0,3.0,5.0,7.6,19.3,0.2,0.3,0.1,93,96.0,96.0,5.3,0,0,0,0,0,0.0,0,-4.35,-13.01,8.66,2.0,3.5,1.0,1.0,100,1.0,0.0,0,2.0,0.0,0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
Surrey 89ers,Timothy Nwankwo,19,Timothy Nwankwo,1,1.9,1.9,2.0,2.0,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,2,4.0,4.0,0.3,0,0,0,0,0,0.0,0,27.69,25.85,1.84,3.1,3.8,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
