Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Barnet Bulldogs Senior Men,6,S. Cooper,,15,31.6,473.8,342,22.8,115,257,44.7,43,119,36.1,69,85,81.2,12,82,94,50,50,5,43,31,53.1,58.1,29.2,101.4,28.6,10.0,2.1,15.6,8.5,20.9,5.4,1.1,12.7,0.33,17.54,10.09,7.45,88,54,61.4,50,18,36,119,43,36.1,15,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,5,A. Arissol,,13,31.0,403.6,237,18.2,86,195,44.1,31,91,34.1,34,43,79.1,16,51,67,47,44,4,40,18,52.1,55.4,25.5,93.3,22.6,8.7,3.2,10.3,6.8,20.4,5.3,0.9,15.8,0.22,17.23,8.15,9.08,39,29,74.4,60,25,41.7,83,29,34.9,19,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,11,L. Busumbru,,11,29.1,320.1,122,11.1,44,84,52.4,7,22,31.8,27,46,58.7,15,56,71,58,15,7,21,12,56.5,58.5,15.6,97.4,13.7,2.5,3.8,14.9,9.2,27.6,2.3,1.9,16.8,0.55,15.37,7.02,8.35,42,28,66.7,16,7,43.8,19,6,31.6,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham City University Senior Men,11,R. Faure-Daley,,18,29.0,522.1,213,11.8,75,206,36.4,43,131,32.8,20,28,71.4,18,81,99,134,85,2,65,53,46.8,48.8,20.5,75.2,13.6,8.4,2.6,12.4,7.3,40.1,7.5,0.3,22.9,0.14,14.22,5.27,8.95,33,20,60.6,41,11,26.8,131,43,32.8,51,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Magic Senior Men I,8,J. Walton,,20,31.6,631.1,377,18.9,139,309,45.0,67,158,42.4,32,45,71.1,9,62,71,99,34,0,63,24,55.8,57.3,26.5,96.2,24.3,10.2,1.3,8.3,4.9,29.5,2.8,0.0,16.1,0.15,14.16,8.51,5.65,64,33,51.6,86,39,45.3,158,67,42.4,35,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
St Helens Saints Senior Men,14,D. Lufadeju,,19,34.4,653.7,419,22.1,139,311,44.7,46,124,37.1,95,116,81.9,44,100,144,85,53,3,61,54,52.1,57.9,26.2,99.0,26.2,7.8,5.6,12.9,9.2,23.9,3.9,0.4,14.4,0.37,13.87,8.85,5.01,105,67,63.8,82,26,31.7,124,46,37.1,23,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Solent Kestrels Senior Men,6,E. Round,,15,26.8,402.0,177,11.8,62,151,41.1,35,95,36.8,18,22,81.8,16,54,70,45,22,2,18,25,52.6,55.1,17.9,99.1,14.6,7.8,3.2,11.0,7.1,17.8,2.7,0.4,10.1,0.15,13.35,6.54,6.82,23,17,73.9,30,10,33.3,88,33,37.5,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,23,D. Soares,,21,37.4,785.0,279,13.3,108,228,47.4,40,118,33.9,23,50,46.0,49,159,208,109,48,30,43,54,56.1,55.8,15.2,95.2,15.9,6.7,5.1,16.0,10.6,21.5,2.9,3.3,14.7,0.22,13.18,7.84,5.34,99,66,66.7,10,2,20,118,40,33.9,20,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Worcester Wolves Senior Men,21,E. Burgess,,21,28.6,599.7,380,18.1,158,275,57.5,5,18,27.8,59,83,71.1,90,124,214,33,26,14,36,42,58.4,61.0,23.7,109.3,22.4,1.1,12.8,18.0,15.4,11.2,2.2,2.3,10.4,0.3,12.81,7.89,4.92,178,120,67.4,78,32,41,18,5,27.8,13,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheffield Arrows Senior Men,33,H. Ibrahim,,20,37.4,748.9,487,24.4,175,352,49.7,14,61,23.0,123,169,72.8,71,185,256,97,35,10,83,44,51.7,57.1,27.8,95.6,29.4,3.7,7.9,19.5,13.9,23.2,2.3,1.1,16.3,0.48,12.72,8.84,3.88,202,131,64.9,89,30,33.7,61,14,23,25,42,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
