Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Bayer Giants Leverkusen,Dennis Heinzmann,22,Dennis Heinzmann,31,26.3,815.1,431.0,13.9,152.0,236.0,64.4,5.0,13.0,38.5,122.0,168.0,72.6,85.0,185.0,270.0,18.0,10.0,51.0,58.0,109.0,271.6,18.1,18.7,0.8,11.7,45,476.0,15.4,20.6,31,2.6,17,14,66.9,24.2,12,1.67,-0.86,2.52,5.0,2.4,193.0,135.0,69.9,30.0,12.0,40,0.0,0.0,0,51.0,0.0,8.0,20.0,0.0,4.0,118.0,20.0,54.0
Nürnberg Falcons BC,Vincent Friederici,30,Vincent Friederici,31,26.1,808.5,402.0,13.0,130.0,319.0,40.8,59.0,166.0,35.5,83.0,97.0,85.6,27.0,31.0,58.0,64.0,32.0,5.0,40.0,77.0,359.7,23.4,17.0,2.7,2.5,126,528.0,17.0,22.4,45,3.8,26,24,61.5,39.6,12,0.4,-1.73,2.13,2.1,3.1,111.0,51.0,45.9,42.0,20.0,47.6,0.0,0.0,0,31.0,12.0,17.0,19.0,0.0,2.0,43.0,89.0,54.0
Nürnberg Falcons BC,Trevor James Baskin,22,Trevor James Baskin,31,23.0,711.7,382.0,12.3,142.0,239.0,59.4,12.0,37.0,32.4,86.0,121.0,71.1,55.0,163.0,218.0,51.0,33.0,31.0,62.0,76.0,287.3,21.3,16.2,2.2,9.2,114,496.0,16.0,21.0,13,1.6,11,9,43.4,18.0,8,4.54,-0.99,5.53,5.0,2.2,188.0,126.0,67,14.0,4.0,28.6,0.0,0.0,0,52.0,1.0,19.0,32.0,0.0,8.0,78.0,127.0,98.0
BBC Bayreuth,Rayshawn Rene Mart,3,Rayshawn Rene Mart,31,27.1,839.1,380.0,12.3,148.0,326.0,45.4,15.0,64.0,23.4,69.0,111.0,62.2,30.0,69.0,99.0,118.0,35.0,8.0,79.0,93.0,406.9,25.2,15.5,4.8,4.0,246,626.0,20.2,25.6,29,1.9,27,22,39.5,40.7,15,-1.05,-3.9,2.85,2.0,2.2,194.0,115.0,59.3,68.0,18.0,26.5,0.0,0.0,0,103.0,3.0,41.0,22.0,0.0,9.0,42.0,93.0,77.0
Phoenix Hagen,Jeffrey Carroll,30,Jeffrey Carroll,31,20.8,645.4,378.0,12.2,138.0,274.0,50.4,47.0,123.0,38.2,55.0,66.0,83.3,21.0,104.0,125.0,35.0,23.0,3.0,37.0,35.0,306.3,23.8,15.1,1.4,5.0,77,455.0,14.7,18.2,35,3.9,17,10,81.8,23.4,9,4.4,0.14,4.26,3.5,3.2,97.0,65.0,67,54.0,26.0,48.1,0.0,0.0,0,21.0,9.0,15.0,16.0,0.0,3.0,46.0,79.0,66.0
RheinStars Köln,Björn Rohwer,15,Björn Rohwer,31,21.5,666.0,366.0,11.8,129.0,259.0,49.8,34.0,76.0,44.7,74.0,94.0,78.7,57.0,86.0,143.0,29.0,13.0,3.0,50.0,98.0,281.6,22.4,15.6,1.2,6.1,69,435.0,14.0,18.6,46,3.5,26,17,68.7,36.5,13,-0.27,-1.49,1.22,4.0,2.6,161.0,89.0,55.3,22.0,6.0,27.3,0.0,0.0,0,42.0,2.0,17.0,19.0,0.0,3.0,82.0,42.0,51.0
Bozic Estriche Knights Kirchheim,Lucas Mayer,8,Lucas Mayer,31,26.0,805.7,358.0,11.5,137.0,286.0,47.9,41.0,121.0,33.9,43.0,77.0,55.8,21.0,132.0,153.0,84.0,33.0,8.0,90.0,91.0,373.3,24.1,14.9,3.5,6.4,179,537.0,17.3,22.4,15,1.9,12,6,51.2,17.6,8,-0.38,-4.91,4.52,2.9,2.6,127.0,79.0,62.2,38.0,17.0,44.7,0.0,0.0,0,59.0,20.0,39.0,35.0,0.0,11.0,45.0,63.0,65.0
BBC Bayreuth,KeVaughn Allen,23,KeVaughn Allen,31,25.5,792.0,356.0,11.5,128.0,312.0,41,53.0,169.0,31.4,47.0,54.0,87,10.0,59.0,69.0,85.0,29.0,4.0,42.0,59.0,353.0,23.2,14.6,3.5,2.8,182,538.0,17.4,22.0,54,4.2,47,9,53.0,55.0,13,0.92,-1.75,2.67,1.9,2.6,64.0,36.0,56.2,79.0,39.0,49.4,0.0,0.0,0,30.0,32.0,16.0,20.0,0.0,6.0,29.0,66.0,89.0
Phoenix Hagen,Tim Uhlemann,21,Tim Uhlemann,31,19.2,596.1,328.0,10.6,120.0,227.0,52.9,59.0,140.0,42.1,29.0,45.0,64.4,29.0,109.0,138.0,34.0,27.0,6.0,29.0,53.0,236.9,20.0,13.1,1.4,5.5,79,407.0,13.1,16.3,21,3.5,12,3,78.8,13.3,6,6.97,1.62,5.35,4.0,3.0,60.0,49.0,81.7,27.0,12.0,44.4,0.0,0.0,0,20.0,2.0,12.0,10.0,0.0,4.0,48.0,40.0,62.0
BG Göttingen,Julius Böhmer,44,Julius Böhmer,31,22.5,696.2,328.0,10.6,116.0,245.0,47.3,42.0,119.0,35.3,54.0,65.0,83.1,22.0,51.0,73.0,74.0,16.0,3.0,53.0,82.0,292.4,21.8,13.7,3.1,3.0,164,492.0,15.9,20.5,31,2.8,21,3,69.4,24.3,11,1.13,-2.24,3.37,2.4,2.8,97.0,63.0,64.9,29.0,11.0,37.9,0.0,0.0,0,33.0,5.0,28.0,18.0,0.0,5.0,40.0,79.0,54.0
Artland Dragons,Connor Van Anthony,9,Connor Van Anthony,31,27.7,859.7,307.0,9.9,103.0,215.0,47.9,31.0,74.0,41.9,70.0,85.0,82.4,21.0,66.0,87.0,207.0,33.0,2.0,69.0,90.0,288.4,17.5,12.7,8.6,3.6,469,776.0,25.0,32.1,63,4.2,44,19,60.2,66.4,15,1.53,-0.16,1.68,1.1,1.4,88.0,51.0,58,53.0,21.0,39.6,0.0,0.0,0,39.0,10.0,34.0,29.0,0.0,4.0,37.0,60.0,41.0
BG Göttingen,Hendrik Helge Drescher,10,Hendrik Helge Drescher,31,22.5,696.9,286.0,9.2,106.0,226.0,46.9,37.0,116.0,31.9,37.0,48.0,77.1,32.0,123.0,155.0,51.0,23.0,9.0,49.0,71.0,253.6,18.9,11.9,2.1,6.5,118,404.0,13.0,16.9,21,1.9,13,5,69.1,21.2,11,2.08,-2.8,4.88,3.8,3.5,100.0,66.0,66,10.0,3.0,30,0.0,0.0,0,33.0,1.0,14.0,23.0,0.0,3.0,35.0,14.0,41.0
GIESSEN 46ers,Till Gloger,18,Till Gloger,31,16.4,509.4,274.0,8.8,118.0,176.0,67,1.0,3.0,33.3,37.0,60.0,61.7,41.0,54.0,95.0,14.0,10.0,3.0,13.0,52.0,167.4,17.0,11.1,0.6,3.8,33,307.0,9.9,12.4,10,1.7,6,2,72.7,6.9,6,4.24,0.31,3.93,3.9,2.6,145.0,99.0,68.3,28.0,18.0,64.3,0.0,0.0,0,25.0,0.0,2.0,9.0,0.0,1.0,58.0,24.0,59.0
Bayer Giants Leverkusen,Ricardo Lynch,11,Ricardo Lynch,31,21.1,654.8,268.0,8.6,95.0,237.0,40.1,40.0,138.0,29,38.0,45.0,84.4,16.0,70.0,86.0,14.0,15.0,6.0,27.0,39.0,257.1,21.3,11.6,0.6,3.7,39,307.0,9.9,13.3,7,0.9,10,2,32.2,12.9,8,-3.22,-3.33,0.11,3.3,4.1,56.0,38.0,67.9,43.0,17.0,39.5,0.0,0.0,0,26.0,11.0,5.0,16.0,0.0,4.0,31.0,50.0,40.0
Artland Dragons,Nathan Joseph Petrone,1,Nathan Joseph Petrone,31,16.5,511.1,246.0,7.9,80.0,178.0,44.9,46.0,116.0,39.7,40.0,45.0,88.9,10.0,44.0,54.0,46.0,10.0,1.0,27.0,41.0,206.2,21.0,10.2,1.9,2.2,107,353.0,11.4,14.6,15,1.2,13,5,49.3,16.2,12,1.5,0.21,1.29,2.5,2.9,39.0,25.0,64.1,23.0,9.0,39.1,0.0,0.0,0,17.0,4.0,10.0,11.0,0.0,1.0,13.0,48.0,16.0
BG Göttingen,Daniel Kirchner,4,Daniel Kirchner,31,20.4,633.2,235.0,7.6,87.0,220.0,39.5,27.0,107.0,25.2,34.0,48.0,70.8,29.0,55.0,84.0,162.0,23.0,2.0,86.0,108.0,286.2,23.5,9.8,6.8,3.5,358,593.0,19.1,24.8,24,2.4,23,7,46.0,31.1,10,-1.57,-4.4,2.83,1.5,2.1,85.0,53.0,62.4,28.0,7.0,25,0.0,0.0,0,49.0,11.0,60.0,20.0,0.0,6.0,23.0,42.0,31.0
Nürnberg Falcons BC,Tom Stoiber,28,Tom Stoiber,31,21.3,659.3,225.0,7.3,82.0,161.0,50.9,17.0,65.0,26.2,44.0,62.0,71,33.0,108.0,141.0,35.0,12.0,6.0,21.0,53.0,169.2,13.5,9.5,1.5,6.0,82,307.0,9.9,13.0,0,0.0,2,0,0.0,3.0,1,0.29,-2.72,3.01,4.1,3.7,92.0,61.0,66.3,4.0,4.0,100,0.0,0.0,0,16.0,0.0,8.0,7.0,0.0,2.0,37.0,57.0,29.0
EPG Baskets Koblenz,Jonas Niedermanner,9,Jonas Niedermanner,31,22.3,690.1,214.0,6.9,76.0,200.0,38,38.0,115.0,33,24.0,34.0,70.6,15.0,90.0,105.0,46.0,30.0,12.0,39.0,78.0,229.4,16.8,8.6,1.9,4.2,107,321.0,10.4,12.9,12,1.7,9,7,49.7,13.1,7,-2.44,-5.28,2.84,3.2,4.1,41.0,23.0,56.1,44.0,15.0,34.1,0.0,0.0,0,10.0,3.0,15.0,16.0,0.0,4.0,32.0,47.0,46.0
RheinStars Köln,Jasper Günther,6,Jasper Günther,31,19.2,595.9,209.0,6.7,68.0,171.0,39.8,25.0,75.0,33.3,48.0,68.0,70.6,13.0,30.0,43.0,74.0,25.0,1.0,46.0,69.0,224.6,20.0,8.9,3.2,1.8,177,386.0,12.5,16.5,16,1.2,11,14,46.6,21.2,13,-2.65,-3.94,1.28,1.4,2.6,74.0,35.0,47.3,22.0,8.0,36.4,0.0,0.0,0,30.0,9.0,21.0,18.0,0.0,6.0,30.0,40.0,52.0
Paderborn Baskets,Grant Teichmann,6,Grant Teichmann,31,23.0,712.8,206.0,6.6,73.0,167.0,43.7,46.0,128.0,35.9,14.0,25.0,56,13.0,36.0,49.0,45.0,12.0,4.0,15.0,77.0,172.8,12.9,8.8,1.9,2.1,88,294.0,9.5,12.5,11,1.4,10,5,45.1,12.2,8,-2.24,-3.37,1.13,2.5,3.5,33.0,24.0,72.7,6.0,3.0,50,0.0,0.0,0,14.0,6.0,8.0,4.0,0.0,2.0,41.0,34.0,42.0
Eisbären Bremerhaven,Jacob David Biss,3,Jacob David Biss,31,22.3,689.9,198.0,6.4,69.0,171.0,40.4,38.0,106.0,35.8,22.0,30.0,73.3,19.0,40.0,59.0,87.0,25.0,0.0,60.0,51.0,216.2,16.9,8.6,3.8,2.6,161,359.0,11.6,15.6,16,2.7,10,1,76.6,11.4,6,-1.72,-3.78,2.07,1.9,3.5,49.0,29.0,59.2,16.0,2.0,12.5,0.0,0.0,0,12.0,1.0,41.0,14.0,0.0,4.0,19.0,36.0,51.0
BBC Bayreuth,Cantia Jevon Rahming,12,Cantia Jevon Rahming,31,17.9,555.4,193.0,6.2,73.0,152.0,48,15.0,45.0,33.3,32.0,48.0,66.7,58.0,138.0,196.0,18.0,18.0,2.0,29.0,78.0,138.4,12.9,7.9,0.7,8.0,44,237.0,7.6,9.7,23,2.3,21,6,48.6,25.6,10,-0.65,-3.4,2.75,5.0,4.0,96.0,57.0,59.4,11.0,1.0,9.1,0.0,0.0,0,24.0,0.0,10.0,15.0,0.0,1.0,53.0,25.0,32.0
Uni Baskets Münster,Andrew O'Brien,0,Andrew O'Brien,31,22.3,692.5,183.0,5.9,64.0,148.0,43.2,30.0,77.0,39,25.0,41.0,61,26.0,103.0,129.0,84.0,14.0,15.0,45.0,79.0,177.6,14.0,8.0,3.7,5.6,182,365.0,11.8,15.9,10,2.0,6,2,72.7,11.9,5,-1.27,-4.23,2.97,3.1,2.4,58.0,32.0,55.2,13.0,2.0,15.4,0.0,0.0,0,23.0,9.0,28.0,10.0,0.0,4.0,26.0,22.0,22.0
GIESSEN 46ers,Jonathan Maier,13,Jonathan Maier,31,13.5,419.6,183.0,5.9,68.0,141.0,48.2,1.0,5.0,20,46.0,59.0,78,63.0,85.0,148.0,6.0,7.0,8.0,28.0,70.0,126.7,15.7,7.4,0.2,6.0,15,198.0,6.4,8.0,4,1.3,5,4,29.6,6.8,3,-2.19,-4.47,2.28,5.0,4.1,102.0,54.0,52.9,34.0,13.0,38.2,0.0,0.0,0,27.0,0.0,5.0,13.0,0.0,3.0,66.0,15.0,30.0
Bayer Giants Leverkusen,Sören Urbansky,51,Sören Urbansky,31,12.6,391.9,182.0,5.9,68.0,128.0,53.1,16.0,42.0,38.1,30.0,39.0,76.9,28.0,42.0,70.0,5.0,7.0,3.0,25.0,53.0,136.5,18.9,7.9,0.2,3.0,13,195.0,6.3,8.5,8,1.6,8,2,45.0,8.9,5,-3.08,-3.28,0.2,4.0,3.4,57.0,35.0,61.4,29.0,17.0,58.6,0.0,0.0,0,10.0,2.0,5.0,9.0,0.0,2.0,39.0,15.0,31.0
Uni Baskets Münster,Thore Dilschmann,6,Thore Dilschmann,31,18.0,559.2,176.0,5.7,64.0,173.0,37,23.0,81.0,28.4,25.0,33.0,75.8,14.0,37.0,51.0,83.0,12.0,1.0,59.0,33.0,223.2,21.8,7.7,3.6,2.2,199,375.0,12.1,16.3,23,4.6,11,6,84.3,19.6,5,-5.88,-4.83,-1.05,1.4,2.2,66.0,32.0,48.5,26.0,9.0,34.6,0.0,0.0,0,27.0,11.0,29.0,26.0,0.0,3.0,29.0,23.0,10.0
Eisbären Bremerhaven,Adrian Breitlauch,7,Adrian Breitlauch,31,19.3,599.2,176.0,5.7,55.0,105.0,52.4,25.0,63.0,39.7,41.0,50.0,82,35.0,58.0,93.0,33.0,15.0,2.0,14.0,57.0,101.8,9.2,7.6,1.4,4.0,75,251.0,8.1,10.9,16,1.8,8,3,85.8,9.3,9,2.02,-1.36,3.38,3.4,3.7,41.0,30.0,73.2,1.0,0.0,0,0.0,0.0,0,13.0,0.0,9.0,3.0,0.0,1.0,46.0,28.0,39.0
Artland Dragons,Elijah Ndi,12,Elijah Ndi,31,16.2,502.2,165.0,5.3,59.0,143.0,41.3,34.0,101.0,33.7,13.0,16.0,81.2,15.0,47.0,62.0,23.0,10.0,7.0,25.0,45.0,153.6,15.9,6.8,1.0,2.6,50,215.0,6.9,8.9,8,1.3,10,1,38.3,11.4,6,-1.69,-3.13,1.43,3.3,4.4,29.0,18.0,62.1,13.0,7.0,53.8,0.0,0.0,0,8.0,3.0,12.0,9.0,0.0,2.0,25.0,35.0,34.0
EPG Baskets Koblenz,Marko Bacak,13,Marko Bacak,31,19.2,595.2,158.0,5.1,62.0,135.0,45.9,16.0,52.0,30.8,18.0,27.0,66.7,32.0,67.0,99.0,28.0,14.0,6.0,31.0,82.0,140.0,11.9,6.4,1.1,4.0,59,217.0,7.0,8.7,17,2.1,15,0,56.7,17.0,8,-4.18,-6.02,1.84,3.6,4.3,65.0,38.0,58.5,18.0,8.0,44.4,0.0,0.0,0,10.0,2.0,12.0,11.0,0.0,1.0,38.0,31.0,20.0
Nürnberg Falcons BC,Christian Feneberg,7,Christian Feneberg,31,16.6,515.9,147.0,4.7,56.0,130.0,43.1,24.0,71.0,33.8,11.0,16.0,68.8,3.0,42.0,45.0,55.0,21.0,1.0,23.0,49.0,150.8,15.4,6.2,2.3,1.9,98,245.0,7.9,10.4,6,0.9,9,0,33.3,9.0,7,-1.06,-4.46,3.4,2.0,3.6,45.0,27.0,60,14.0,5.0,35.7,0.0,0.0,0,17.0,5.0,12.0,7.0,0.0,4.0,14.0,33.0,26.0
Paderborn Baskets,Karl Bühner,11,Karl Bühner,31,20.2,625.6,136.0,4.4,52.0,131.0,39.7,18.0,61.0,29.5,14.0,23.0,60.9,31.0,80.0,111.0,21.0,22.0,16.0,28.0,89.0,132.6,11.3,5.8,0.9,4.7,45,181.0,5.8,7.7,4,0.5,16,1,12.2,18.4,8,-4.06,-6.57,2.51,4.3,4.7,63.0,32.0,50.8,7.0,2.0,28.6,0.0,0.0,0,13.0,0.0,8.0,9.0,0.0,4.0,33.0,18.0,27.0
Bozic Estriche Knights Kirchheim,Nil Failenschmid Clavera,15,Nil Failenschmid Clavera,31,19.2,595.5,133.0,4.3,46.0,94.0,48.9,24.0,55.0,43.6,17.0,22.0,77.3,27.0,47.0,74.0,22.0,12.0,17.0,8.0,63.0,81.3,7.1,5.5,0.9,3.1,45,178.0,5.7,7.4,2,0.7,5,2,17.0,5.9,3,1.38,-3.27,4.66,3.5,4.2,31.0,20.0,64.5,8.0,2.0,25,0.0,0.0,0,4.0,0.0,2.0,3.0,0.0,2.0,18.0,34.0,33.0
Paderborn Baskets,Nicolas Ignacio Marty-Decker,10,Nicolas Ignacio Marty-Decker,31,19.5,603.8,124.0,4.0,39.0,113.0,34.5,24.0,87.0,27.6,22.0,26.0,84.6,22.0,23.0,45.0,36.0,26.0,0.0,21.0,83.0,118.5,10.4,5.3,1.5,1.9,83,207.0,6.7,8.8,9,1.5,7,0,64.3,7.0,6,-3.92,-5.94,2.03,2.1,4.3,22.0,14.0,63.6,4.0,1.0,25,0.0,0.0,0,6.0,2.0,10.0,5.0,0.0,3.0,20.0,21.0,25.0
Uni Baskets Münster,Jesse Chidera Ani,24,Jesse Chidera Ani,31,15.4,478.1,122.0,3.9,49.0,122.0,40.2,8.0,42.0,19,16.0,39.0,41,45.0,68.0,113.0,13.0,7.0,4.0,22.0,53.0,111.5,12.7,5.3,0.6,4.9,32,154.0,5.0,6.7,2,0.3,7,1,13.4,9.4,7,-6.22,-6.38,0.16,4.3,4.8,72.0,39.0,54.2,8.0,2.0,25,0.0,0.0,0,25.0,0.0,6.0,7.0,0.0,3.0,30.0,15.0,18.0
Nürnberg Falcons BC,Tim Köpple,5,Tim Köpple,31,17.9,554.0,122.0,3.9,45.0,114.0,39.5,18.0,59.0,30.5,14.0,19.0,73.7,12.0,42.0,54.0,83.0,17.0,0.0,50.0,49.0,153.9,14.6,5.2,3.5,2.3,183,305.0,9.8,12.9,8,1.6,6,0,66.7,7.0,5,-3.62,-5.74,2.11,1.9,3.4,34.0,18.0,52.9,21.0,9.0,42.9,0.0,0.0,0,13.0,3.0,30.0,11.0,0.0,5.0,21.0,15.0,11.0
Bozic Estriche Knights Kirchheim,Aeneas Jung,19,Aeneas Jung,31,17.0,527.9,121.0,3.9,42.0,98.0,42.9,5.0,29.0,17.2,32.0,52.0,61.5,29.0,66.0,95.0,24.0,10.0,9.0,28.0,86.0,115.1,11.3,5.0,1.0,4.0,49,170.0,5.5,7.1,6,1.2,6,0,50.0,6.0,5,-3.9,-7.84,3.94,3.8,4.5,60.0,34.0,56.7,9.0,3.0,33.3,0.0,0.0,0,12.0,0.0,9.0,7.0,0.0,7.0,23.0,26.0,23.0
Tigers Tübingen,Felix Per Edwardsson,8,Felix Per Edwardsson,31,17.2,532.5,121.0,3.9,41.0,115.0,35.7,30.0,95.0,31.6,9.0,10.0,90,18.0,52.0,70.0,29.0,11.0,6.0,14.0,63.0,110.8,10.9,5.1,1.2,2.9,69,190.0,6.1,8.0,5,1.0,6,3,34.2,7.3,5,-3.15,-5.81,2.66,3.3,4.4,18.0,11.0,61.1,2.0,0.0,0,0.0,0.0,0,3.0,1.0,10.0,1.0,0.0,2.0,14.0,18.0,17.0
BBC Bayreuth,Leroy Ikenna Ikejiaku,22,Leroy Ikenna Ikejiaku,31,12.7,392.2,110.0,3.5,35.0,66.0,53,0.0,4.0,0,40.0,58.0,69,26.0,28.0,54.0,5.0,11.0,17.0,21.0,84.0,83.1,11.0,4.5,0.2,2.2,14,124.0,4.0,5.1,6,1.2,5,4,44.4,6.8,5,-3.57,-7.66,4.09,4.3,4.3,60.0,35.0,58.3,2.0,0.0,0,0.0,0.0,0,10.0,0.0,6.0,4.0,0.0,2.0,28.0,12.0,21.0
Uni Baskets Münster,Oliver Pahnke,17,Oliver Pahnke,31,8.9,274.4,75.0,2.4,24.0,57.0,42.1,12.0,32.0,37.5,15.0,18.0,83.3,5.0,17.0,22.0,15.0,10.0,2.0,9.0,52.0,66.2,13.2,3.3,0.7,1.0,40,115.0,3.7,5.0,0,0,0,0,0,0.0,0,-3.7,-6.49,2.79,2.4,3.5,25.0,12.0,48,0.0,0.0,0,0.0,0.0,0,7.0,1.0,3.0,3.0,0.0,1.0,6.0,28.0,18.0
