# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 258
# Qualified players exported: 190
# Total stints used: 11886
# Garbage time stints excluded: 340
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Kauno Žalgiris-2,35,Maksim Brnovič,1248,0.09,-1.21,-1.12
Klaipėdos Neptūnas-Akvaservis,77,Kristupas Leščiauskas,1662,-1.01,-0.14,-1.15
Ukmergės Stekas,12,Kostas Jonuška,748,-3.48,2.32,-1.15
Telšių Telšiai,31,Jared Steven Small,1502,0.89,-2.08,-1.19
Kėdainių sporto centras,4,Paulius Semaška,2249,-2.84,1.44,-1.4
Kauno r. Omega-Tauras-LSU,12,Šarūnas Vasiliauskas,2147,1.91,-3.46,-1.55
Vilkaviškio Perlas Go,23,Jorell Ty Saterfield,1525,-0.26,-1.3,-1.56
Kauno Žalgiris-2,55,Dominykas Grunkis,1399,-1.72,0.05,-1.67
Kretingos Kretinga-Rivile,33,Vytautas Saulis,481,-2.77,1.07,-1.7
Alytaus Alytus,12,Laurynas Klimas,321,-1.43,-0.34,-1.78
Šilutės Šilutė-PDS.lt,31,Nojus Jankūnas,1836,-0.54,-1.31,-1.85
Kretingos Kretinga-Rivile,13,Rytis Zabita,1897,-2.93,1.08,-1.85
Jurbarko Jurbarkas-Karys-Manvesta,7,Arnas Saulėnas,274,-0.68,-1.19,-1.87
Vilniaus Rytas-2,23,Erikas Sirgedas,821,-1.89,-0.15,-2.04
Alytaus Alytus,8,Kristupas Smirnov,563,0.82,-2.87,-2.05
Plungės Olimpas,21,Petras Piekus,347,-1.49,-0.58,-2.07
Ukmergės Stekas,2,Justas Šukelis,444,-1.45,-0.73,-2.17
Telšių Telšiai,13,Martynas Gecevičius,1561,1.06,-3.23,-2.17
Mažeikių M Basket,3,Nickolas Ralpheal Neal,1566,-0.99,-1.19,-2.18
Kauno Žalgiris-2,3,Dominykas Urbonavičius,652,-1.98,-0.27,-2.25
Plungės Olimpas,2,Motiejus Maziliauskas,1014,0.22,-2.51,-2.29
Vilkaviškio Perlas Go,9,Kristupas Smirnov,428,-2.19,-0.13,-2.32
Klaipėdos Neptūnas-Akvaservis,12,Rytis Šakaitis,1729,-1.46,-0.92,-2.38
Palangos Olimpas,22,Marius Runkauskas,1200,-1.56,-0.82,-2.38
Kretingos Kretinga-Rivile,5,Mantvydas Staniulis,2048,1.1,-3.49,-2.39
Kauno r. Omega-Tauras-LSU,23,Augustas Navickas,315,-0.76,-1.71,-2.46
Telšių Telšiai,6,Vilius Pocius,1878,-1.87,-0.65,-2.51
Šilutės Šilutė-PDS.lt,7,Adas Šimonis,1773,-2.66,0.06,-2.6
Alytaus Alytus,7,Justas Juozaitis,381,-1.29,-1.32,-2.61
Jurbarko Jurbarkas-Karys-Manvesta,9,Šarūnas Valunta,1635,-3.41,0.79,-2.63
Plungės Olimpas,8,Modestas Jurkaitis,2017,-0.79,-1.87,-2.66
Klaipėdos Neptūnas-Akvaservis,7,Simas Šarakauskas,1201,-2.48,-0.28,-2.76
Alytaus Alytus,90,Tautvydas Baltrušaitis,1447,-1.54,-1.32,-2.85
Kauno r. Omega-Tauras-LSU,22,Linas Krivickas,882,-2.39,-0.46,-2.86
Alytaus Alytus,5,Tomas Stankevičius,794,-1.59,-1.27,-2.86
